scenario_id,local_seed,category,policy,first_boundary_gain_h,second_boundary_gain_h,start_count_delta,assignment_change_delta
initial_equal_fresh,19,initial_health,order_blend_50,798.0,716.0,79,79
initial_equal_midlife,0,initial_health,order_blend_50,541.0,510.0,58,58
initial_equal_midlife,1,initial_health,order_blend_50,473.0,464.0,58,58
initial_equal_midlife,2,initial_health,order_blend_50,526.0,435.0,51,51
initial_equal_midlife,3,initial_health,order_blend_50,664.0,358.0,51,51
initial_equal_midlife,4,initial_health,order_blend_50,369.0,368.0,45,45
initial_equal_midlife,5,initial_health,order_blend_50,579.0,435.0,52,52
initial_equal_midlife,6,initial_health,order_blend_50,490.0,425.0,49,49
initial_equal_midlife,7,initial_health,order_blend_50,465.0,352.0,50,50
initial_equal_midlife,8,initial_health,order_blend_50,522.0,390.0,51,51
initial_equal_midlife,9,initial_health,order_blend_50,498.0,394.0,45,45
initial_equal_midlife,10,initial_health,order_blend_50,554.0,388.0,42,42
initial_equal_midlife,11,initial_health,order_blend_50,528.0,444.0,48,48
initial_equal_midlife,12,initial_health,order_blend_50,523.0,493.0,49,49
initial_equal_midlife,13,initial_health,order_blend_50,562.0,511.0,54,54
initial_equal_midlife,14,initial_health,order_blend_50,431.0,439.0,57,57
initial_equal_midlife,15,initial_health,order_blend_50,376.0,391.0,54,54
initial_equal_midlife,16,initial_health,order_blend_50,515.0,359.0,44,44
initial_equal_midlife,17,initial_health,order_blend_50,441.0,430.0,47,47
initial_equal_midlife,18,initial_health,order_blend_50,416.0,389.0,50,50
initial_equal_midlife,19,initial_health,order_blend_50,461.0,399.0,46,46
heterogeneity_current_perm_1,0,heterogeneity,order_blend_50,-628.0,3.0,0,0
heterogeneity_current_perm_1,1,heterogeneity,order_blend_50,-829.0,-6.0,0,0
heterogeneity_current_perm_1,2,heterogeneity,order_blend_50,-712.0,2.0,0,0
heterogeneity_current_perm_1,3,heterogeneity,order_blend_50,-555.0,53.0,0,0
heterogeneity_current_perm_1,4,heterogeneity,order_blend_50,-677.0,0.0,0,0
heterogeneity_current_perm_1,5,heterogeneity,order_blend_50,-657.0,1.0,0,0
heterogeneity_current_perm_1,6,heterogeneity,order_blend_50,-682.0,0.0,0,0
heterogeneity_current_perm_1,7,heterogeneity,order_blend_50,-712.0,0.0,0,0
heterogeneity_current_perm_1,8,heterogeneity,order_blend_50,-654.0,-23.0,0,0
heterogeneity_current_perm_1,9,heterogeneity,order_blend_50,-620.0,0.0,0,0
heterogeneity_current_perm_1,10,heterogeneity,order_blend_50,-601.0,1.0,0,0
heterogeneity_current_perm_1,11,heterogeneity,order_blend_50,-635.0,-2.0,0,0
heterogeneity_current_perm_1,12,heterogeneity,order_blend_50,-662.0,0.0,0,0
heterogeneity_current_perm_1,13,heterogeneity,order_blend_50,396.0,4.0,6,6
heterogeneity_current_perm_1,14,heterogeneity,order_blend_50,-773.0,1.0,0,0
heterogeneity_current_perm_1,15,heterogeneity,order_blend_50,-707.0,-3.0,0,0
heterogeneity_current_perm_1,16,heterogeneity,order_blend_50,-659.0,0.0,0,0
heterogeneity_current_perm_1,17,heterogeneity,order_blend_50,-742.0,1.0,0,0
heterogeneity_current_perm_1,18,heterogeneity,order_blend_50,-654.0,-6.0,0,0
heterogeneity_current_perm_1,19,heterogeneity,order_blend_50,-641.0,-3.0,0,0
heterogeneity_current_perm_2,0,heterogeneity,order_blend_50,374.0,-5.0,8,8
heterogeneity_current_perm_2,1,heterogeneity,order_blend_50,210.0,51.0,13,13
heterogeneity_current_perm_2,2,heterogeneity,order_blend_50,239.0,21.0,6,6
heterogeneity_current_perm_2,3,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_current_perm_2,4,heterogeneity,order_blend_50,221.0,45.0,4,4
heterogeneity_current_perm_2,5,heterogeneity,order_blend_50,47.0,-4.0,2,2
heterogeneity_current_perm_2,6,heterogeneity,order_blend_50,318.0,-1.0,6,6
heterogeneity_current_perm_2,7,heterogeneity,order_blend_50,239.0,0.0,2,2
heterogeneity_current_perm_2,8,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_current_perm_2,9,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_current_perm_2,10,heterogeneity,order_blend_50,100.0,-3.0,2,2
heterogeneity_current_perm_2,11,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_current_perm_2,12,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_current_perm_2,13,heterogeneity,order_blend_50,277.0,26.0,10,10
heterogeneity_current_perm_2,14,heterogeneity,order_blend_50,246.0,54.0,9,9
heterogeneity_current_perm_2,15,heterogeneity,order_blend_50,225.0,-3.0,4,4
heterogeneity_current_perm_2,16,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_current_perm_2,17,heterogeneity,order_blend_50,278.0,0.0,4,4
heterogeneity_current_perm_2,18,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_current_perm_2,19,heterogeneity,order_blend_50,317.0,24.0,8,8
heterogeneity_current_perm_3,0,heterogeneity,order_blend_50,-607.0,-6.0,0,0
heterogeneity_current_perm_3,1,heterogeneity,order_blend_50,-805.0,-1.0,0,0
heterogeneity_current_perm_3,2,heterogeneity,order_blend_50,341.0,0.0,2,2
heterogeneity_current_perm_3,3,heterogeneity,order_blend_50,-555.0,25.0,0,0
heterogeneity_current_perm_3,4,heterogeneity,order_blend_50,-654.0,0.0,0,0
heterogeneity_current_perm_3,5,heterogeneity,order_blend_50,-390.0,0.0,4,4
heterogeneity_current_perm_3,6,heterogeneity,order_blend_50,-661.0,-5.0,0,0
heterogeneity_current_perm_3,7,heterogeneity,order_blend_50,-689.0,6.0,0,0
heterogeneity_current_perm_3,8,heterogeneity,order_blend_50,-633.0,-21.0,0,0
heterogeneity_current_perm_3,9,heterogeneity,order_blend_50,-605.0,-1.0,0,0
heterogeneity_current_perm_3,10,heterogeneity,order_blend_50,-580.0,-3.0,0,0
heterogeneity_current_perm_3,11,heterogeneity,order_blend_50,-607.0,-4.0,0,0
heterogeneity_current_perm_3,12,heterogeneity,order_blend_50,-641.0,0.0,0,0
heterogeneity_current_perm_3,13,heterogeneity,order_blend_50,367.0,-9.0,4,4
heterogeneity_current_perm_3,14,heterogeneity,order_blend_50,-749.0,5.0,0,0
heterogeneity_current_perm_3,15,heterogeneity,order_blend_50,-690.0,0.0,0,0
heterogeneity_current_perm_3,16,heterogeneity,order_blend_50,-642.0,0.0,0,0
heterogeneity_current_perm_3,17,heterogeneity,order_blend_50,-727.0,-6.0,0,0
heterogeneity_current_perm_3,18,heterogeneity,order_blend_50,-631.0,-7.0,0,0
heterogeneity_current_perm_3,19,heterogeneity,order_blend_50,-616.0,3.0,0,0
heterogeneity_current_perm_4,0,heterogeneity,order_blend_50,335.0,3.0,11,11
heterogeneity_current_perm_4,1,heterogeneity,order_blend_50,133.0,66.0,14,14
heterogeneity_current_perm_4,2,heterogeneity,order_blend_50,222.0,89.0,9,9
heterogeneity_current_perm_4,3,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_current_perm_4,4,heterogeneity,order_blend_50,221.0,30.0,5,5
heterogeneity_current_perm_4,5,heterogeneity,order_blend_50,332.0,9.0,4,4
heterogeneity_current_perm_4,6,heterogeneity,order_blend_50,306.0,-4.0,12,12
heterogeneity_current_perm_4,7,heterogeneity,order_blend_50,185.0,19.0,1,1
heterogeneity_current_perm_4,8,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_current_perm_4,9,heterogeneity,order_blend_50,93.0,0.0,2,2
heterogeneity_current_perm_4,10,heterogeneity,order_blend_50,330.0,44.0,6,6
heterogeneity_current_perm_4,11,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_current_perm_4,12,heterogeneity,order_blend_50,286.0,-13.0,4,4
heterogeneity_current_perm_4,13,heterogeneity,order_blend_50,268.0,36.0,15,15
heterogeneity_current_perm_4,14,heterogeneity,order_blend_50,210.0,101.0,9,9
heterogeneity_current_perm_4,15,heterogeneity,order_blend_50,195.0,4.0,7,7
heterogeneity_current_perm_4,16,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_current_perm_4,17,heterogeneity,order_blend_50,217.0,0.0,9,9
heterogeneity_current_perm_4,18,heterogeneity,order_blend_50,339.0,7.0,2,2
heterogeneity_current_perm_4,19,heterogeneity,order_blend_50,277.0,58.0,9,9
heterogeneity_current_perm_5,0,heterogeneity,order_blend_50,0.0,-14.0,2,2
heterogeneity_current_perm_5,1,heterogeneity,order_blend_50,244.0,45.0,1,1
heterogeneity_current_perm_5,2,heterogeneity,order_blend_50,171.0,61.0,2,2
heterogeneity_current_perm_5,3,heterogeneity,order_blend_50,-617.0,14.0,0,0
heterogeneity_current_perm_5,4,heterogeneity,order_blend_50,-710.0,13.0,0,0
heterogeneity_current_perm_5,5,heterogeneity,order_blend_50,395.0,1.0,6,6
heterogeneity_current_perm_5,6,heterogeneity,order_blend_50,311.0,16.0,1,1
heterogeneity_current_perm_5,7,heterogeneity,order_blend_50,258.0,-5.0,2,2
heterogeneity_current_perm_5,8,heterogeneity,order_blend_50,-671.0,5.0,0,0
heterogeneity_current_perm_5,9,heterogeneity,order_blend_50,-664.0,0.0,0,0
heterogeneity_current_perm_5,10,heterogeneity,order_blend_50,-627.0,-1.0,0,0
heterogeneity_current_perm_5,11,heterogeneity,order_blend_50,-672.0,0.0,0,0
heterogeneity_current_perm_5,12,heterogeneity,order_blend_50,-705.0,30.0,0,0
heterogeneity_current_perm_5,13,heterogeneity,order_blend_50,308.0,31.0,7,7
heterogeneity_current_perm_5,14,heterogeneity,order_blend_50,-814.0,4.0,0,0
heterogeneity_current_perm_5,15,heterogeneity,order_blend_50,-763.0,-2.0,0,0
heterogeneity_current_perm_5,16,heterogeneity,order_blend_50,-668.0,-14.0,0,0
heterogeneity_current_perm_5,17,heterogeneity,order_blend_50,-788.0,-6.0,0,0
heterogeneity_current_perm_5,18,heterogeneity,order_blend_50,-650.0,-54.0,0,0
heterogeneity_current_perm_5,19,heterogeneity,order_blend_50,-685.0,12.0,0,0
heterogeneity_identical,0,heterogeneity,order_blend_50,416.0,0.0,1,1
heterogeneity_identical,1,heterogeneity,order_blend_50,299.0,13.0,10,10
heterogeneity_identical,2,heterogeneity,order_blend_50,316.0,-2.0,7,7
heterogeneity_identical,3,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_identical,4,heterogeneity,order_blend_50,278.0,16.0,2,2
heterogeneity_identical,5,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_identical,6,heterogeneity,order_blend_50,345.0,-22.0,2,2
heterogeneity_identical,7,heterogeneity,order_blend_50,251.0,31.0,1,1
heterogeneity_identical,8,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_identical,9,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_identical,10,heterogeneity,order_blend_50,354.0,-1.0,1,1
heterogeneity_identical,11,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_identical,12,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_identical,13,heterogeneity,order_blend_50,367.0,21.0,7,7
heterogeneity_identical,14,heterogeneity,order_blend_50,273.0,16.0,6,6
heterogeneity_identical,15,heterogeneity,order_blend_50,249.0,14.0,2,2
heterogeneity_identical,16,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_identical,17,heterogeneity,order_blend_50,309.0,30.0,6,6
heterogeneity_identical,18,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_identical,19,heterogeneity,order_blend_50,336.0,2.0,4,4
heterogeneity_gp_re_low_perm_0,0,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,1,heterogeneity,order_blend_50,169.0,0.0,4,4
heterogeneity_gp_re_low_perm_0,2,heterogeneity,order_blend_50,69.0,-1.0,2,2
heterogeneity_gp_re_low_perm_0,3,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,4,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,5,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,6,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,7,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,8,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,9,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,10,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,11,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,12,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,13,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,14,heterogeneity,order_blend_50,12.0,7.0,2,2
heterogeneity_gp_re_low_perm_0,15,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,16,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,17,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,18,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,19,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,0,heterogeneity,order_blend_50,375.0,31.0,5,5
heterogeneity_gp_re_low_perm_1,1,heterogeneity,order_blend_50,217.0,98.0,2,2
heterogeneity_gp_re_low_perm_1,2,heterogeneity,order_blend_50,255.0,106.0,6,6
heterogeneity_gp_re_low_perm_1,3,heterogeneity,order_blend_50,-688.0,-12.0,0,0
heterogeneity_gp_re_low_perm_1,4,heterogeneity,order_blend_50,-706.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,5,heterogeneity,order_blend_50,388.0,-7.0,6,6
heterogeneity_gp_re_low_perm_1,6,heterogeneity,order_blend_50,311.0,10.0,4,4
heterogeneity_gp_re_low_perm_1,7,heterogeneity,order_blend_50,-336.0,0.0,2,2
heterogeneity_gp_re_low_perm_1,8,heterogeneity,order_blend_50,-730.0,70.0,0,0
heterogeneity_gp_re_low_perm_1,9,heterogeneity,order_blend_50,-695.0,11.0,0,0
heterogeneity_gp_re_low_perm_1,10,heterogeneity,order_blend_50,-510.0,39.0,2,2
heterogeneity_gp_re_low_perm_1,11,heterogeneity,order_blend_50,-704.0,2.0,0,0
heterogeneity_gp_re_low_perm_1,12,heterogeneity,order_blend_50,-714.0,-13.0,0,0
heterogeneity_gp_re_low_perm_1,13,heterogeneity,order_blend_50,85.0,31.0,6,6
heterogeneity_gp_re_low_perm_1,14,heterogeneity,order_blend_50,-867.0,117.0,0,0
heterogeneity_gp_re_low_perm_1,15,heterogeneity,order_blend_50,237.0,9.0,2,2
heterogeneity_gp_re_low_perm_1,16,heterogeneity,order_blend_50,-698.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,17,heterogeneity,order_blend_50,288.0,14.0,2,2
heterogeneity_gp_re_low_perm_1,18,heterogeneity,order_blend_50,-644.0,-1.0,0,0
heterogeneity_gp_re_low_perm_1,19,heterogeneity,order_blend_50,-652.0,49.0,2,2
heterogeneity_gp_re_base_perm_0,0,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,1,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,2,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,3,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,4,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,5,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,6,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,7,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,8,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,9,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,10,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,11,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,12,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,13,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,14,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,15,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,16,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,17,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,18,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_0,19,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,0,heterogeneity,order_blend_50,295.0,154.0,10,10
heterogeneity_gp_re_base_perm_1,1,heterogeneity,order_blend_50,121.0,158.0,2,2
heterogeneity_gp_re_base_perm_1,2,heterogeneity,order_blend_50,184.0,198.0,8,8
heterogeneity_gp_re_base_perm_1,3,heterogeneity,order_blend_50,-643.0,-4.0,0,0
heterogeneity_gp_re_base_perm_1,4,heterogeneity,order_blend_50,216.0,106.0,4,4
heterogeneity_gp_re_base_perm_1,5,heterogeneity,order_blend_50,322.0,86.0,7,7
heterogeneity_gp_re_base_perm_1,6,heterogeneity,order_blend_50,307.0,109.0,15,15
heterogeneity_gp_re_base_perm_1,7,heterogeneity,order_blend_50,230.0,71.0,8,8
heterogeneity_gp_re_base_perm_1,8,heterogeneity,order_blend_50,-97.0,9.0,8,8
heterogeneity_gp_re_base_perm_1,9,heterogeneity,order_blend_50,-458.0,48.0,6,6
heterogeneity_gp_re_base_perm_1,10,heterogeneity,order_blend_50,-457.0,102.0,2,2
heterogeneity_gp_re_base_perm_1,11,heterogeneity,order_blend_50,-659.0,40.0,0,0
heterogeneity_gp_re_base_perm_1,12,heterogeneity,order_blend_50,-676.0,55.0,0,0
heterogeneity_gp_re_base_perm_1,13,heterogeneity,order_blend_50,257.0,194.0,15,15
heterogeneity_gp_re_base_perm_1,14,heterogeneity,order_blend_50,186.0,194.0,9,9
heterogeneity_gp_re_base_perm_1,15,heterogeneity,order_blend_50,172.0,123.0,4,4
heterogeneity_gp_re_base_perm_1,16,heterogeneity,order_blend_50,-661.0,0.0,0,0
heterogeneity_gp_re_base_perm_1,17,heterogeneity,order_blend_50,250.0,111.0,8,8
heterogeneity_gp_re_base_perm_1,18,heterogeneity,order_blend_50,-38.0,21.0,8,8
heterogeneity_gp_re_base_perm_1,19,heterogeneity,order_blend_50,238.0,173.0,8,8
heterogeneity_gp_re_high_perm_0,0,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,1,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,2,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,3,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,4,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,5,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,6,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,7,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,8,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,9,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,10,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,11,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,12,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,13,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,14,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,15,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,16,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,17,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,18,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_0,19,heterogeneity,order_blend_50,0.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,0,heterogeneity,order_blend_50,-378.0,31.0,0,0
heterogeneity_gp_re_high_perm_1,1,heterogeneity,order_blend_50,-476.0,-24.0,0,0
heterogeneity_gp_re_high_perm_1,2,heterogeneity,order_blend_50,-398.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,3,heterogeneity,order_blend_50,-392.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,4,heterogeneity,order_blend_50,-338.0,-17.0,0,0
heterogeneity_gp_re_high_perm_1,5,heterogeneity,order_blend_50,-363.0,11.0,0,0
heterogeneity_gp_re_high_perm_1,6,heterogeneity,order_blend_50,-392.0,-19.0,0,0
heterogeneity_gp_re_high_perm_1,7,heterogeneity,order_blend_50,-381.0,-3.0,0,0
heterogeneity_gp_re_high_perm_1,8,heterogeneity,order_blend_50,-385.0,3.0,0,0
heterogeneity_gp_re_high_perm_1,9,heterogeneity,order_blend_50,-341.0,-9.0,0,0
heterogeneity_gp_re_high_perm_1,10,heterogeneity,order_blend_50,-343.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,11,heterogeneity,order_blend_50,-301.0,-25.0,0,0
heterogeneity_gp_re_high_perm_1,12,heterogeneity,order_blend_50,-402.0,-13.0,0,0
heterogeneity_gp_re_high_perm_1,13,heterogeneity,order_blend_50,-303.0,1.0,0,0
heterogeneity_gp_re_high_perm_1,14,heterogeneity,order_blend_50,-429.0,0.0,0,0
heterogeneity_gp_re_high_perm_1,15,heterogeneity,order_blend_50,-383.0,-11.0,0,0
heterogeneity_gp_re_high_perm_1,16,heterogeneity,order_blend_50,-428.0,-11.0,0,0
heterogeneity_gp_re_high_perm_1,17,heterogeneity,order_blend_50,-480.0,-7.0,0,0
heterogeneity_gp_re_high_perm_1,18,heterogeneity,order_blend_50,-353.0,4.0,0,0
heterogeneity_gp_re_high_perm_1,19,heterogeneity,order_blend_50,-386.0,0.0,0,0
heterogeneity_gp_re_high_perm_2,0,heterogeneity,order_blend_50,244.0,27.0,20,20
heterogeneity_gp_re_high_perm_2,1,heterogeneity,order_blend_50,224.0,51.0,12,12
heterogeneity_gp_re_high_perm_2,2,heterogeneity,order_blend_50,140.0,24.0,10,10
heterogeneity_gp_re_high_perm_2,3,heterogeneity,order_blend_50,137.0,24.0,14,14
heterogeneity_gp_re_high_perm_2,4,heterogeneity,order_blend_50,244.0,15.0,16,16
heterogeneity_gp_re_high_perm_2,5,heterogeneity,order_blend_50,224.0,11.0,18,18
heterogeneity_gp_re_high_perm_2,6,heterogeneity,order_blend_50,206.0,1.0,18,18
heterogeneity_gp_re_high_perm_2,7,heterogeneity,order_blend_50,210.0,79.0,10,10
heterogeneity_gp_re_high_perm_2,8,heterogeneity,order_blend_50,75.0,132.0,14,14
heterogeneity_gp_re_high_perm_2,9,heterogeneity,order_blend_50,130.0,43.0,8,8
heterogeneity_gp_re_high_perm_2,10,heterogeneity,order_blend_50,168.0,1.0,18,18
heterogeneity_gp_re_high_perm_2,11,heterogeneity,order_blend_50,82.0,44.0,14,14
heterogeneity_gp_re_high_perm_2,12,heterogeneity,order_blend_50,116.0,125.0,14,14
heterogeneity_gp_re_high_perm_2,13,heterogeneity,order_blend_50,163.0,47.0,8,8
heterogeneity_gp_re_high_perm_2,14,heterogeneity,order_blend_50,191.0,0.0,17,17
heterogeneity_gp_re_high_perm_2,15,heterogeneity,order_blend_50,186.0,62.0,16,16
heterogeneity_gp_re_high_perm_2,16,heterogeneity,order_blend_50,172.0,19.0,10,10
heterogeneity_gp_re_high_perm_2,17,heterogeneity,order_blend_50,160.0,153.0,13,13
heterogeneity_gp_re_high_perm_2,18,heterogeneity,order_blend_50,99.0,7.0,10,10
heterogeneity_gp_re_high_perm_2,19,heterogeneity,order_blend_50,222.0,-20.0,16,16
heterogeneity_gp_re_high_perm_3,0,heterogeneity,order_blend_50,250.0,46.0,16,16
heterogeneity_gp_re_high_perm_3,1,heterogeneity,order_blend_50,301.0,-28.0,10,10
heterogeneity_gp_re_high_perm_3,2,heterogeneity,order_blend_50,266.0,-6.0,16,16
heterogeneity_gp_re_high_perm_3,3,heterogeneity,order_blend_50,-193.0,-77.0,0,0
heterogeneity_gp_re_high_perm_3,4,heterogeneity,order_blend_50,-101.0,-22.0,2,2
heterogeneity_gp_re_high_perm_3,5,heterogeneity,order_blend_50,395.0,47.0,10,10
heterogeneity_gp_re_high_perm_3,6,heterogeneity,order_blend_50,-33.0,-54.0,10,10
heterogeneity_gp_re_high_perm_3,7,heterogeneity,order_blend_50,248.0,60.0,8,8
heterogeneity_gp_re_high_perm_3,8,heterogeneity,order_blend_50,-111.0,62.0,2,2
heterogeneity_gp_re_high_perm_3,9,heterogeneity,order_blend_50,-151.0,-27.0,0,0
heterogeneity_gp_re_high_perm_3,10,heterogeneity,order_blend_50,-201.0,-29.0,0,0
heterogeneity_gp_re_high_perm_3,11,heterogeneity,order_blend_50,-102.0,-18.0,0,0
heterogeneity_gp_re_high_perm_3,12,heterogeneity,order_blend_50,-146.0,0.0,0,0
heterogeneity_gp_re_high_perm_3,13,heterogeneity,order_blend_50,172.0,-41.0,12,12
heterogeneity_gp_re_high_perm_3,14,heterogeneity,order_blend_50,174.0,-20.0,12,12
heterogeneity_gp_re_high_perm_3,15,heterogeneity,order_blend_50,421.0,-14.0,12,12
heterogeneity_gp_re_high_perm_3,16,heterogeneity,order_blend_50,-287.0,-32.0,0,0
heterogeneity_gp_re_high_perm_3,17,heterogeneity,order_blend_50,526.0,-6.0,16,16
heterogeneity_gp_re_high_perm_3,18,heterogeneity,order_blend_50,0.0,-39.0,6,6
heterogeneity_gp_re_high_perm_3,19,heterogeneity,order_blend_50,73.0,-54.0,6,6
heterogeneity_gp_re_high_perm_4,0,heterogeneity,order_blend_50,112.0,-15.0,15,15
heterogeneity_gp_re_high_perm_4,1,heterogeneity,order_blend_50,220.0,13.0,23,23
heterogeneity_gp_re_high_perm_4,2,heterogeneity,order_blend_50,152.0,46.0,17,17
heterogeneity_gp_re_high_perm_4,3,heterogeneity,order_blend_50,321.0,-3.0,15,15
heterogeneity_gp_re_high_perm_4,4,heterogeneity,order_blend_50,300.0,94.0,22,22
heterogeneity_gp_re_high_perm_4,5,heterogeneity,order_blend_50,18.0,-43.0,17,17
heterogeneity_gp_re_high_perm_4,6,heterogeneity,order_blend_50,52.0,2.0,11,11
heterogeneity_gp_re_high_perm_4,7,heterogeneity,order_blend_50,127.0,0.0,19,19
heterogeneity_gp_re_high_perm_4,8,heterogeneity,order_blend_50,41.0,-8.0,15,15
heterogeneity_gp_re_high_perm_4,9,heterogeneity,order_blend_50,136.0,0.0,15,15
heterogeneity_gp_re_high_perm_4,10,heterogeneity,order_blend_50,253.0,-12.0,19,19
