policy,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,month,local_seed,simulation_seed
fixed_pair,True,True,545.0,764.0,219.0,22.78105937550906,3.4165872500807124,764.0,26.71975066893885,1.3516806745540837,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,545.0,764.0,8.00593122601858,9.357611900572664,9.356207542347606,2026-03,19,9019
order_blend_50,True,True,545.0,764.0,219.0,22.78105937550906,3.4165872500807124,764.0,26.71975066893885,1.3516806745540837,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,545.0,764.0,8.00593122601858,9.357611900572664,9.356207542347606,2026-03,19,9019
expected_n_plus_one,True,True,223.0,764.0,541.0,16.245885530071934,6.207233865860983,764.0,26.720463944423557,1.3526475005310488,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,764.0,223.0,8.00593122601858,9.358578726549629,9.355953991855348,2026-03,19,9019
fixed_pair,True,True,573.0,811.0,238.0,22.118163669619754,4.0730429524275795,811.0,26.12111510445451,2.415081274809679,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,573.0,811.0,7.175820965421694,9.354391898801445,9.590902240231372,2026-04,0,10000
order_blend_50,True,True,573.0,811.0,238.0,22.118163669619754,4.0730429524275795,811.0,26.12111510445451,2.415081274809679,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,573.0,811.0,7.175820965421694,9.354391898801445,9.590902240231372,2026-04,0,10000
expected_n_plus_one,True,True,233.0,811.0,578.0,16.1465920823578,6.567036628366182,811.0,26.122801891254177,2.310387683829185,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,811.0,233.0,7.175820965421694,9.460772276581606,9.486208649250878,2026-04,0,10000
fixed_pair,True,True,674.0,907.0,233.0,23.61558668584961,2.8462702963678677,907.0,27.237785191937483,1.0948631080569786,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,674.0,907.0,8.394853970829539,9.489717078886517,9.353214142221429,2026-04,1,10001
order_blend_50,True,True,674.0,907.0,233.0,23.61558668584961,2.8462702963678677,907.0,27.237785191937483,1.0948631080569786,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,674.0,907.0,8.394853970829539,9.489717078886517,9.353214142221429,2026-04,1,10001
expected_n_plus_one,True,True,220.0,887.0,667.0,15.612346554264793,6.83889587894153,887.0,26.971661017496686,1.0921324822370053,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,887.0,220.0,8.262883028255045,9.353762478749593,9.35501551049205,2026-04,1,10001
fixed_pair,True,True,705.0,908.0,203.0,23.513318237593868,2.6840250391526643,908.0,26.822551395052702,1.2484134076346312,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,705.0,908.0,8.109046818516413,9.357460226151044,9.356044350385245,2026-04,2,10002
order_blend_50,True,True,705.0,908.0,203.0,23.513318237593868,2.6840250391526643,908.0,26.822551395052702,1.2484134076346312,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,705.0,908.0,8.109046818516413,9.357460226151044,9.356044350385245,2026-04,2,10002
expected_n_plus_one,True,True,195.0,908.0,713.0,15.505575903400585,6.942016949026694,908.0,26.82381073532502,1.252526378189664,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,908.0,195.0,8.109046818516413,9.361573196706077,9.353190720102528,2026-04,2,10002
fixed_pair,True,True,728.0,938.0,210.0,23.01763073417748,3.1776458976227806,938.0,26.502616059589172,1.564799739157575,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,728.0,938.0,7.791627164520333,9.356426903677908,9.35456199139093,2026-04,3,10003
order_blend_50,True,True,728.0,938.0,210.0,23.01763073417748,3.1776458976227806,938.0,26.502616059589172,1.564799739157575,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,728.0,938.0,7.791627164520333,9.356426903677908,9.35456199139093,2026-04,3,10003
expected_n_plus_one,True,True,254.0,938.0,684.0,15.936935705045517,6.522378099706577,938.0,26.508171469253725,1.5674240317446024,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,938.0,254.0,7.791627164520333,9.357493108468455,9.359051196264936,2026-04,3,10003
fixed_pair,True,True,592.0,753.0,161.0,23.151539708170063,3.223806463270419,753.0,26.84460433909769,1.4144270850528216,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,592.0,753.0,8.032034588445196,9.446461673498018,9.366108077154475,2026-04,4,10004
order_blend_50,True,True,592.0,753.0,161.0,23.151539708170063,3.223806463270419,753.0,26.84460433909769,1.4144270850528216,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,592.0,753.0,8.032034588445196,9.446461673498018,9.366108077154475,2026-04,4,10004
expected_n_plus_one,True,True,182.0,737.0,555.0,15.262852774490275,7.196256586255423,737.0,26.64800343558413,1.4278888569272672,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,737.0,182.0,7.931060117334471,9.357994343987922,9.358948974261738,2026-04,4,10004
fixed_pair,True,True,722.0,970.0,248.0,23.66356995710098,2.5294036010224126,970.0,27.19057790836154,0.8802515620749567,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,722.0,970.0,8.477525489723556,9.355275366839473,9.357777051798513,2026-04,5,10005
order_blend_50,True,True,722.0,970.0,248.0,23.66356995710098,2.5294036010224126,970.0,27.19057790836154,0.8802515620749567,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,722.0,970.0,8.477525489723556,9.355275366839473,9.357777051798513,2026-04,5,10005
expected_n_plus_one,True,True,223.0,970.0,747.0,15.712273777811818,6.742636274495965,970.0,27.187895984892638,0.8793238303192243,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,970.0,223.0,8.477525489723556,9.353521175126302,9.35684932004278,2026-04,5,10005
fixed_pair,True,True,789.0,961.0,172.0,23.634239383068536,2.5737657087315373,961.0,27.308002641872296,0.7725239076242758,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,789.0,961.0,8.590267226053538,9.362791133677813,9.354944282140945,2026-04,6,10006
order_blend_50,True,True,789.0,961.0,172.0,23.634239383068536,2.5737657087315373,961.0,27.308002641872296,0.7725239076242758,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,789.0,961.0,8.590267226053538,9.362791133677813,9.354944282140945,2026-04,6,10006
expected_n_plus_one,True,True,264.0,958.0,694.0,15.87803434652676,6.5728863249235285,958.0,27.280577901715336,0.787256581633395,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,958.0,264.0,8.569233345233954,9.356489926867349,9.354854629614033,2026-04,6,10006
fixed_pair,True,True,674.0,907.0,233.0,23.630608057975248,2.5608023256035777,907.0,27.439806621348566,0.6227858828413648,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,674.0,907.0,8.731707896725826,9.354493779567191,9.353604945055547,2026-04,7,10007
order_blend_50,True,True,674.0,907.0,233.0,23.630608057975248,2.5608023256035777,907.0,27.439806621348566,0.6227858828413648,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,674.0,907.0,8.731707896725826,9.354493779567191,9.353604945055547,2026-04,7,10007
expected_n_plus_one,True,True,252.0,909.0,657.0,16.707613306287687,5.775736322645782,909.0,27.463653985101836,0.6367428907403649,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,909.0,252.0,8.734326217615259,9.358258659130955,9.371069108355623,2026-04,7,10007
fixed_pair,True,True,767.0,979.0,212.0,23.96118343750263,2.2350525192195603,979.0,27.588795524091147,0.483877496881739,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,767.0,979.0,8.874005730535268,9.356906566138873,9.357883227417007,2026-04,8,10008
order_blend_50,True,True,805.0,982.0,177.0,24.697827340864734,1.9714026214274911,982.0,27.630284937771165,0.4863488326920873,5,3,"(np.int64(1), np.int64(2), np.int64(0))",,805.0,982.0,8.893355739019732,9.37970457171182,9.357224627039614,2026-04,8,10008
expected_n_plus_one,True,True,236.0,978.0,742.0,16.171679917821535,6.27619080052272,978.0,27.57705982173759,0.4881847276060345,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,978.0,236.0,8.86777272053527,9.355957448141304,9.353329653061015,2026-04,8,10008
fixed_pair,True,True,644.0,855.0,211.0,22.645085277828557,3.5456562905422064,855.0,26.152771607843505,1.9154351443921573,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,644.0,855.0,7.441588545744095,9.354159371963158,9.357023690136252,2026-04,9,10009
order_blend_50,True,True,644.0,855.0,211.0,22.645085277828557,3.5456562905422064,855.0,26.152771607843505,1.9154351443921573,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,644.0,855.0,7.441588545744095,9.354159371963158,9.357023690136252,2026-04,9,10009
expected_n_plus_one,True,True,270.0,854.0,584.0,16.13615553475644,6.315466731181832,854.0,26.144896458134358,1.9200658283082213,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,854.0,270.0,7.435139598549803,9.354551432726531,9.355205426858024,2026-04,9,10009
fixed_pair,True,True,698.0,931.0,233.0,23.257449783029806,2.9323646088330326,931.0,26.731903739085688,1.362077943392995,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,698.0,931.0,8.008065005991748,9.353695783709197,9.370142949384743,2026-04,10,10010
order_blend_50,True,True,698.0,931.0,233.0,23.257449783029806,2.9323646088330326,931.0,26.731903739085688,1.362077943392995,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,698.0,931.0,8.008065005991748,9.353695783709197,9.370142949384743,2026-04,10,10010
expected_n_plus_one,True,True,202.0,931.0,729.0,15.527678152870179,6.922464806004442,931.0,26.72264453546606,1.3520487501563654,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,931.0,202.0,8.008065005991748,9.360113756148113,9.354465773326199,2026-04,10,10010
fixed_pair,True,True,632.0,842.0,210.0,23.359155435089743,3.1517176051348663,842.0,26.717510191226726,1.6673497121280239,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,632.0,842.0,7.8468753957620585,9.514225107890082,9.356409687574585,2026-04,11,10011
order_blend_50,True,True,632.0,842.0,210.0,23.359155435089743,3.1517176051348663,842.0,26.717510191226726,1.6673497121280239,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,632.0,842.0,7.8468753957620585,9.514225107890082,9.356409687574585,2026-04,11,10011
expected_n_plus_one,True,True,226.0,830.0,604.0,15.85553067961766,6.619442502214834,830.0,26.560250976769883,1.6509549604407088,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,830.0,226.0,7.771207565762019,9.422162526202728,9.366880884805136,2026-04,11,10011
fixed_pair,True,True,677.0,885.0,208.0,23.728281132847982,2.461503289322682,885.0,27.466812024077413,0.6183765169369106,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,677.0,885.0,8.747377354138695,9.35368079886311,9.365753871075606,2026-04,12,10012
order_blend_50,True,True,677.0,885.0,208.0,23.728281132847982,2.461503289322682,885.0,27.466812024077413,0.6183765169369106,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,677.0,885.0,8.747377354138695,9.35368079886311,9.365753871075606,2026-04,12,10012
expected_n_plus_one,True,True,260.0,885.0,625.0,16.19653780120671,6.257376033175731,885.0,27.465040205951375,0.6139342865938762,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,885.0,260.0,8.747377354138695,9.361311640732572,9.35635121108011,2026-04,12,10012
fixed_pair,True,True,735.0,956.0,221.0,23.828970775038155,2.359758569936524,956.0,27.485687810314133,0.8215468259175829,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,735.0,956.0,8.655493862065716,9.353153260265117,9.4770406879833,2026-04,13,10013
order_blend_50,True,True,735.0,956.0,221.0,23.828970775038155,2.359758569936524,956.0,27.485687810314133,0.8215468259175829,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,735.0,956.0,8.655493862065716,9.353153260265117,9.4770406879833,2026-04,13,10013
expected_n_plus_one,True,True,256.0,956.0,700.0,16.350874977353527,6.118499772273154,956.0,27.49127881726911,0.8162094244354456,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,956.0,256.0,8.655493862065716,9.471703286501162,9.36408166870223,2026-04,13,10013
fixed_pair,True,True,651.0,913.0,262.0,23.412171244817888,2.9446629862093596,913.0,27.89860326687961,0.331701248925512,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,651.0,913.0,9.105504454365889,9.4372057032914,9.355893109222324,2026-04,14,10014
order_blend_50,True,True,651.0,913.0,262.0,23.412171244817888,2.9446629862093596,913.0,27.89860326687961,0.331701248925512,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,651.0,913.0,9.105504454365889,9.4372057032914,9.355893109222324,2026-04,14,10014
expected_n_plus_one,True,True,207.0,911.0,704.0,16.14650263647544,6.331924518553969,911.0,27.766968145857664,0.3242684981653614,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,911.0,207.0,9.044339373238232,9.354020901215838,9.368607871403594,2026-04,14,10014
fixed_pair,True,True,784.0,973.0,189.0,23.520888232376688,2.6760552894924814,973.0,26.710177930026216,1.4076996515804963,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,784.0,973.0,7.972608964866679,9.357260348712362,9.380308616447175,2026-04,15,10015
order_blend_50,True,True,784.0,973.0,189.0,23.520888232376688,2.6760552894924814,973.0,26.710177930026216,1.4076996515804963,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,784.0,973.0,7.972608964866679,9.357260348712362,9.380308616447175,2026-04,15,10015
expected_n_plus_one,True,True,235.0,972.0,737.0,15.711553813911419,6.74112134112139,972.0,26.68057617008352,1.3928395689448658,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,972.0,235.0,7.96600236486668,9.358841933811545,9.355731871405293,2026-04,15,10015
fixed_pair,True,True,705.0,944.0,239.0,24.116791497153383,2.07528503665956,944.0,28.02962953332208,0.0354111897558802,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,705.0,944.0,9.319695744440976,9.354826854684248,9.355106934196856,2026-04,16,10016
order_blend_50,True,True,934.0,943.0,9.0,27.884504724011354,0.09920469815492794,943.0,28.02375591832754,0.04418674751799756,6,4,"(np.int64(2), np.int64(1), np.int64(0))",,943.0,934.0,9.313213674440975,9.357400421958973,9.353141821927593,2026-04,16,10016
expected_n_plus_one,True,True,252.0,938.0,686.0,16.334656716062952,6.124453081381411,938.0,27.9551342063693,0.11998979869505355,3,1,"(np.int64(2), np.int64(0), np.int64(1))",938.0,,252.0,9.357225619842215,9.238959393916016,9.35894919261107,2026-04,16,10016
fixed_pair,True,True,675.0,871.0,196.0,23.470178683923734,2.72508487579492,871.0,26.93622621344889,1.133997138309919,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,675.0,871.0,8.222904353750932,9.356420367637105,9.356901492060851,2026-04,17,10017
order_blend_50,True,True,675.0,871.0,196.0,23.470178683923734,2.72508487579492,871.0,26.93622621344889,1.133997138309919,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,675.0,871.0,8.222904353750932,9.356420367637105,9.356901492060851,2026-04,17,10017
expected_n_plus_one,True,True,211.0,870.0,659.0,15.754169066687265,6.697289764614835,870.0,26.924702971419297,1.1385768957890061,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,870.0,211.0,8.216546813750933,9.353032448128426,9.355123709539939,2026-04,17,10017
fixed_pair,True,True,669.0,908.0,239.0,22.809437726320944,3.3870310912475343,908.0,26.456492141031582,1.6124381719506342,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,669.0,908.0,7.744584824611383,9.357022996562018,9.354884319858181,2026-04,18,10018
order_blend_50,True,True,669.0,908.0,239.0,22.809437726320944,3.3870310912475343,908.0,26.456492141031582,1.6124381719506342,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,669.0,908.0,7.744584824611383,9.357022996562018,9.354884319858181,2026-04,18,10018
expected_n_plus_one,True,True,234.0,909.0,675.0,15.869488748551065,6.585280979728964,909.0,26.469879119716722,1.6112152324650548,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,909.0,234.0,7.750942364611383,9.362157597076438,9.356779158028903,2026-04,18,10018
fixed_pair,True,True,632.0,873.0,241.0,23.941418883807565,2.8065762713432774,873.0,27.55677957802624,1.1105917373932002,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,632.0,873.0,8.522194427959999,9.632786165353199,9.401798984713043,2026-04,19,10019
order_blend_50,True,True,632.0,873.0,241.0,23.941418883807565,2.8065762713432774,873.0,27.55677957802624,1.1105917373932002,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,632.0,873.0,8.522194427959999,9.632786165353199,9.401798984713043,2026-04,19,10019
expected_n_plus_one,True,True,180.0,833.0,653.0,15.394442185755704,7.064240820894417,833.0,26.97230175530386,1.1017458751758813,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,833.0,180.0,8.256989922038068,9.356576036051843,9.35873579721395,2026-04,19,10019
fixed_pair,True,True,1233.0,1369.0,136.0,25.52781093342599,1.873580526004723,1369.0,26.74795747133839,1.31859352242925,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1369.0,1233.0,,9.354544292869305,9.356003350449168,8.037409828019918,2026-05,0,11000
order_blend_50,True,True,1411.0,1483.0,72.0,27.428763927749266,0.32048002597370484,1483.0,27.966991942993303,0.10201302311212856,15,13,"(np.int64(2), np.int64(0), np.int64(1))",1483.0,,1411.0,9.356886433366046,9.254873410253918,9.355232099373339,2026-05,0,11000
expected_n_plus_one,True,True,354.0,1409.0,1055.0,15.749293888543718,6.702980431241164,1409.0,27.359463823684216,0.74862514985122,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1409.0,,354.0,9.376278759877053,8.627653610025833,9.35553145378133,2026-05,0,11000
fixed_pair,True,True,1350.0,1667.0,317.0,24.980444747332715,1.8732549686789248,1667.0,28.009988563723915,0.055326052366378775,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1667.0,1350.0,,9.353959029843553,9.35567779312337,9.300351740756991,2026-05,1,11001
order_blend_50,True,True,1665.0,1675.0,10.0,28.035027731046274,0.1003915602814267,1675.0,28.105680634925847,0.06801602679359497,16,14,"(np.int64(0), np.int64(2), np.int64(1))",1665.0,,1675.0,9.410010972780746,9.341994945987151,9.353674716157947,2026-05,1,11001
expected_n_plus_one,True,True,424.0,1665.0,1241.0,15.828714914402534,6.619944119218481,1665.0,28.00505277521439,0.06298191699568889,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1665.0,,424.0,9.357155440755342,9.294173523759653,9.353723810699396,2026-05,1,11001
fixed_pair,True,True,1159.0,1615.0,456.0,23.959067647364062,2.5115194924218294,1615.0,27.761092323169592,0.5835452010559408,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1159.0,1615.0,8.910536956614783,9.494082157670723,9.356473208884085,2026-05,2,11002
order_blend_50,True,True,1159.0,1615.0,456.0,23.959067647364062,2.5115194924218294,1615.0,27.761092323169592,0.5835452010559408,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1159.0,1615.0,8.910536956614783,9.494082157670723,9.356473208884085,2026-05,2,11002
expected_n_plus_one,True,True,375.0,1585.0,1210.0,16.67954521844141,5.933845863922873,1585.0,27.601724950899527,0.6253758014649389,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1585.0,375.0,8.810714033606093,9.354921082222402,9.436089835071032,2026-05,2,11002
fixed_pair,True,True,1280.0,1764.0,484.0,23.297230351573532,2.902543305192852,1764.0,26.961860488425998,1.1281343060009128,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1280.0,1764.0,8.23752538313206,9.358675416160969,9.365659689132972,2026-05,3,11003
order_blend_50,True,True,1280.0,1764.0,484.0,23.297230351573532,2.902543305192852,1764.0,26.961860488425998,1.1281343060009128,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1280.0,1764.0,8.23752538313206,9.358675416160969,9.365659689132972,2026-05,3,11003
expected_n_plus_one,True,True,402.0,1765.0,1363.0,15.70707698093949,6.752846101565231,1765.0,26.96053192497584,1.11597103200919,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1765.0,402.0,8.24338480313206,9.357791286702529,9.35935583514125,2026-05,3,11003
fixed_pair,True,True,1002.0,1366.0,364.0,22.85705325521106,3.335706759770134,1366.0,26.365161150024765,1.7029086370219497,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1002.0,1366.0,7.65354195886722,9.355168595268374,9.35645059588917,2026-05,4,11004
order_blend_50,True,True,1002.0,1366.0,364.0,22.85705325521106,3.335706759770134,1366.0,26.365161150024765,1.7029086370219497,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1002.0,1366.0,7.65354195886722,9.355168595268374,9.35645059588917,2026-05,4,11004
expected_n_plus_one,True,True,302.0,1492.0,1190.0,16.42283040171835,6.89375172674643,1492.0,27.56370181968313,1.3677635098264744,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1492.0,302.0,8.419921848294805,9.356094613267043,9.78768535812128,2026-05,4,11004
fixed_pair,True,True,1019.0,1454.0,435.0,22.90099806818546,3.436720922919779,1454.0,26.540420522884165,1.6691387461446574,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1019.0,1454.0,7.758509337185739,9.427648083330396,9.35426310236803,2026-05,5,11005
order_blend_50,True,True,1019.0,1454.0,435.0,22.90099806818546,3.436720922919779,1454.0,26.540420522884165,1.6691387461446574,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1019.0,1454.0,7.758509337185739,9.427648083330396,9.35426310236803,2026-05,5,11005
expected_n_plus_one,True,True,321.0,1447.0,1126.0,15.779971249680063,6.738714284898246,1447.0,26.485421739566053,1.648197089502502,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1447.0,321.0,7.740539971675541,9.356144706712469,9.388737061178043,2026-05,5,11005
fixed_pair,True,True,1059.0,1488.0,429.0,24.096488791309515,2.1319302902196364,1488.0,28.110104033515935,0.12502290262739635,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1488.0,1059.0,,9.43106440380049,9.372998128542353,9.306041501173093,2026-05,6,11006
order_blend_50,True,True,1488.0,1491.0,3.0,28.109743448491646,0.11367179406649797,1491.0,28.185187054930097,0.08791561051820018,10,8,"(np.int64(0), np.int64(2), np.int64(1))",1488.0,,1491.0,9.440048296358782,9.352132685840582,9.393006072730733,2026-05,6,11006
expected_n_plus_one,True,True,248.0,1488.0,1240.0,15.753045984500977,6.6988676242689,1488.0,28.083783088916274,0.13461109629643353,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1488.0,,248.0,9.43152154346944,9.296910447173007,9.355351098273827,2026-05,6,11006
fixed_pair,True,True,1347.0,1557.0,210.0,24.91101859804321,1.8722111165305542,1557.0,27.919746580131044,0.2573422985250957,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1557.0,1347.0,,9.41122746884057,9.354633940974999,9.153885170315474,2026-05,7,11007
order_blend_50,True,True,1557.0,1560.0,3.0,27.951709400192847,0.1575619082881996,1560.0,27.98038508956047,0.1447756682881991,10,8,"(np.int64(1), np.int64(2), np.int64(0))",,1557.0,1560.0,9.240437298491347,9.385212966779546,9.354734824289578,2026-05,7,11007
expected_n_plus_one,True,True,423.0,1557.0,1134.0,16.949952135822098,5.612254186214157,1557.0,27.94362321076954,0.2224364958335343,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1557.0,423.0,9.183860558249814,9.406297054083348,9.35346559843638,2026-05,7,11007
fixed_pair,True,True,1220.0,1605.0,385.0,24.837636524540887,2.1222016663626544,1605.0,28.286954835553573,0.3115348248126093,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1220.0,1605.0,9.29308966599449,9.6046244908071,9.389240678751982,2026-05,8,11008
order_blend_50,True,True,1585.0,1586.0,1.0,28.039467105058222,0.029488930900312127,1586.0,28.048706935272442,0.023712517385412468,15,13,"(np.int64(1), np.int64(0), np.int64(2))",1586.0,1585.0,,9.353914449061952,9.359252501797952,9.33553998441254,2026-05,8,11008
expected_n_plus_one,True,True,352.0,1531.0,1179.0,15.936664698067219,6.512464095353705,1531.0,27.738237513294187,0.3294057321187971,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1531.0,352.0,9.02743654528802,9.356842277406818,9.35395869059935,2026-05,8,11008
fixed_pair,True,True,1299.0,1632.0,333.0,24.374449444292335,1.8794701631515984,1632.0,28.037120677583975,0.04259781485736269,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1299.0,1632.0,9.31929517273868,9.361892987596043,9.35593251724925,2026-05,9,11009
order_blend_50,True,True,1609.0,1629.0,20.0,27.84658103491958,0.11812047746826515,1629.0,28.03556491738002,0.029071905443947443,8,6,"(np.int64(0), np.int64(1), np.int64(2))",1609.0,1629.0,,9.353208641068887,9.355714090877541,9.326642185433593,2026-05,9,11009
expected_n_plus_one,True,True,387.0,1622.0,1235.0,16.027761357844426,6.423040534239231,1622.0,27.955946772059807,0.11455357963321333,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1622.0,387.0,9.243298976247939,9.357852555881152,9.354795239930716,2026-05,9,11009
fixed_pair,True,True,1025.0,1318.0,293.0,23.06526476941365,3.174740394655312,1318.0,26.377521008998,1.7337249641326835,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1025.0,1318.0,7.645066205679575,9.378791169812258,9.353663633506166,2026-05,10,11010
order_blend_50,True,True,1025.0,1318.0,293.0,23.06526476941365,3.174740394655312,1318.0,26.377521008998,1.7337249641326835,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1025.0,1318.0,7.645066205679575,9.378791169812258,9.353663633506166,2026-05,10,11010
expected_n_plus_one,True,True,313.0,1343.0,1030.0,15.631559770761548,7.048784519195154,1343.0,26.661970517202768,1.6427008835081294,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1343.0,313.0,7.82686555535911,9.365538522976417,9.46956643886724,2026-05,10,11010
fixed_pair,True,True,1068.0,1478.0,410.0,24.186985988320266,2.204910197110766,1478.0,27.84394501742436,0.4193922571772717,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1068.0,1478.0,9.035344423316022,9.454736680493294,9.353863913615044,2026-05,11,11011
order_blend_50,True,True,1440.0,1463.0,23.0,27.60125702135911,0.38556806342023897,1463.0,27.782405403442628,0.2996822490927187,11,9,"(np.int64(1), np.int64(2), np.int64(0))",,1440.0,1463.0,9.064555919002553,9.353611316344804,9.364238168095271,2026-05,11,11011
expected_n_plus_one,True,True,399.0,1463.0,1064.0,16.714071031159925,5.744304809332029,1463.0,27.796496197077683,0.2886993191402478,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1463.0,,399.0,9.363306651041533,9.074607331901285,9.358582214134865,2026-05,11,11011
fixed_pair,True,True,1195.0,1606.0,411.0,23.274839469099,2.925652591541877,1606.0,27.22638815439783,0.850197174006551,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1195.0,1606.0,8.508837444091665,9.359034618098216,9.35851609220795,2026-05,12,11012
order_blend_50,True,True,1195.0,1606.0,411.0,23.274839469099,2.925652591541877,1606.0,27.22638815439783,0.850197174006551,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1195.0,1606.0,8.508837444091665,9.359034618098216,9.35851609220795,2026-05,12,11012
expected_n_plus_one,True,True,337.0,1607.0,1270.0,15.547822160894537,6.906431910055938,1607.0,27.224592048771342,0.8445169752724624,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1607.0,337.0,8.512004354091664,9.356066365315552,9.356521329364126,2026-05,12,11012
