event_id,canonical_row_6104,original_index,health_progress_h,i0_A_per_cm2,ih_A_per_cm2,R_ohm_reported_ohm_cm2,i0_A_per_cm2_monotone,ih_A_per_cm2_monotone,R_ohm_reported_ohm_cm2_monotone
LZW-E004815,4614,4815,0.601051018173856,1.85288e-07,0.00337,0.05431,1.8528550000000002e-07,0.0033699999999999997,0.054325000000000005
LZW-E004816,4615,4816,0.601051018173856,1.85285e-07,0.00337,0.05432,1.8528550000000002e-07,0.0033699999999999997,0.054325000000000005
LZW-E004817,4616,4817,0.601051018173856,1.85284e-07,0.00337,0.05432,1.8528550000000002e-07,0.0033699999999999997,0.054325000000000005
LZW-E004818,4617,4818,0.601051018173856,1.85284e-07,0.00337,0.05432,1.8528550000000002e-07,0.0033699999999999997,0.054325000000000005
LZW-E004819,4618,4819,0.601051018173856,1.85284e-07,0.00337,0.05432,1.8528550000000002e-07,0.0033699999999999997,0.054325000000000005
LZW-E004820,4619,4820,0.6012699802934093,1.85283e-07,0.00337,0.05433,1.85274e-07,0.0033699999999999997,0.05433
LZW-E004821,4620,4821,0.6012699802934093,1.85283e-07,0.00337,0.05433,1.85274e-07,0.0033699999999999997,0.05433
LZW-E004822,4621,4822,0.6012699802934093,1.85274e-07,0.00337,0.05433,1.85274e-07,0.0033699999999999997,0.05433
LZW-E004823,4622,4823,0.6012699802934093,1.8526800000000001e-07,0.00338,0.05433,1.85274e-07,0.0033699999999999997,0.05433
LZW-E004824,4623,4824,0.6012699802934093,1.85266e-07,0.00338,0.05433,1.85274e-07,0.0033699999999999997,0.05433
LZW-E004825,4624,4825,0.6016453439269293,1.85259e-07,0.00338,0.05437,1.8526233333333335e-07,0.00338,0.05433857142857143
LZW-E004826,4625,4826,0.6016453439269293,1.85262e-07,0.00338,0.05435,1.8526233333333335e-07,0.00338,0.05433857142857143
LZW-E004827,4626,4827,0.6016453439269293,1.85264e-07,0.00338,0.05433,1.8526233333333335e-07,0.00338,0.05433857142857143
LZW-E004828,4627,4828,0.6016453439269293,1.85262e-07,0.00338,0.05434,1.8526233333333335e-07,0.00338,0.05433857142857143
LZW-E004829,4628,4829,0.6016453439269293,1.85263e-07,0.00338,0.05433,1.8526233333333335e-07,0.00338,0.05433857142857143
LZW-E004830,4629,4830,0.6016453439269293,1.85264e-07,0.00338,0.05432,1.8526233333333335e-07,0.00338,0.05433857142857143
LZW-E004831,4630,4831,0.6016453439269293,1.85261e-07,0.00338,0.05433,1.8526233333333335e-07,0.00338,0.05433857142857143
LZW-E004832,4631,4832,0.602583753010729,1.85256e-07,0.00338,0.05436,1.8524275e-07,0.00338,0.05436
LZW-E004833,4632,4833,0.602583753010729,1.85245e-07,0.00338,0.05436,1.8524275e-07,0.00338,0.05436
LZW-E004834,4633,4834,0.602583753010729,1.8524e-07,0.00338,0.05436,1.8524275e-07,0.00338,0.05436
LZW-E004835,4634,4835,0.602583753010729,1.85241e-07,0.00338,0.05436,1.8524275e-07,0.00338,0.05436
LZW-E004836,4635,4836,0.6043354499671555,1.85234e-07,0.00338,0.0544,1.85234e-07,0.00338,0.0544
LZW-E004837,4636,4837,0.6047733742062622,1.85234e-07,0.00338,0.05441,1.8523350000000002e-07,0.00338,0.05441
LZW-E004838,4637,4838,0.6047733742062622,1.85233e-07,0.00338,0.05441,1.8523350000000002e-07,0.00338,0.05441
LZW-E004839,4638,4839,0.605211298445369,1.8523e-07,0.00338,0.05442,1.85221e-07,0.00338,0.05442
LZW-E004840,4639,4840,0.605211298445369,1.8523e-07,0.00338,0.05442,1.85221e-07,0.00338,0.05442
LZW-E004841,4640,4841,0.605211298445369,1.85221e-07,0.00338,0.05442,1.85221e-07,0.00338,0.05442
LZW-E004842,4641,4842,0.605211298445369,1.85218e-07,0.00338,0.05442,1.85221e-07,0.00338,0.05442
LZW-E004843,4642,4843,0.605211298445369,1.85219e-07,0.00338,0.05442,1.85221e-07,0.00338,0.05442
LZW-E004844,4643,4844,0.6082767681191151,1.85205e-07,0.00338,0.05449,1.85205e-07,0.00338,0.05449
LZW-E004845,4644,4845,0.6100284650755418,1.85197e-07,0.00338,0.05454,1.85198e-07,0.00338,0.054529999999999995
LZW-E004846,4645,4846,0.6100284650755418,1.85199e-07,0.00338,0.05452,1.85198e-07,0.00338,0.054529999999999995
LZW-E004847,4646,4847,0.610028465075542,1.85196e-07,0.00338,0.05453,1.85196e-07,0.00338,0.05453
LZW-E004848,4647,4848,0.6102474271950952,1.85195e-07,0.00338,0.05454,1.85195e-07,0.00338,0.054535
LZW-E004849,4648,4849,0.6102474271950952,1.85195e-07,0.00338,0.05453,1.85195e-07,0.00338,0.054535
LZW-E004850,4649,4850,0.6104663893146484,1.85192e-07,0.00338,0.05454,1.85192e-07,0.00338,0.05454
LZW-E004851,4650,4851,0.6109043135537552,1.8519e-07,0.00338,0.05455,1.8519e-07,0.00338,0.05455
LZW-E004852,4651,4852,0.611050288300124,1.85179e-07,0.00338,0.05456,1.85169e-07,0.0033900000000000007,0.054553333333333336
LZW-E004853,4652,4853,0.611050288300124,1.85169e-07,0.00339,0.05455,1.85169e-07,0.0033900000000000007,0.054553333333333336
LZW-E004854,4653,4854,0.611050288300124,1.85165e-07,0.00339,0.05455,1.85169e-07,0.0033900000000000007,0.054553333333333336
LZW-E004855,4654,4855,0.6116159404423033,1.85157e-07,0.00339,0.05461,1.851602e-07,0.0033900000000000007,0.05456625
LZW-E004856,4655,4856,0.6116159404423033,1.8516000000000002e-07,0.00339,0.05457,1.851602e-07,0.0033900000000000007,0.05456625
LZW-E004857,4656,4857,0.6116159404423033,1.85162e-07,0.00339,0.05456,1.851602e-07,0.0033900000000000007,0.05456625
LZW-E004858,4657,4858,0.6116159404423033,1.8516000000000002e-07,0.00339,0.05456,1.851602e-07,0.0033900000000000007,0.05456625
LZW-E004859,4658,4859,0.6116159404423033,1.85162e-07,0.00339,0.05455,1.851602e-07,0.0033900000000000007,0.05456625
LZW-E004860,4659,4860,0.6116159404423033,1.85153e-07,0.00339,0.05456,1.851602e-07,0.0033900000000000007,0.05456625
LZW-E004861,4660,4861,0.6116159404423033,1.8515e-07,0.00339,0.05456,1.851602e-07,0.0033900000000000007,0.05456625
LZW-E004862,4661,4862,0.6116159404423033,1.85151e-07,0.00339,0.05456,1.851602e-07,0.0033900000000000007,0.05456625
LZW-E004863,4662,4863,0.6139697832275016,1.8513600000000002e-07,0.00339,0.05462,1.8513600000000002e-07,0.0033900000000000007,0.05462
LZW-E004864,4663,4864,0.6148456317057148,1.8513e-07,0.00339,0.05467,1.8513066666666665e-07,0.0033900000000000007,0.05464
LZW-E004865,4664,4865,0.6148456317057148,1.85133e-07,0.00339,0.05463,1.8513066666666665e-07,0.0033900000000000007,0.05464
LZW-E004866,4665,4866,0.6148456317057148,1.8513e-07,0.00339,0.05464,1.8513066666666665e-07,0.0033900000000000007,0.05464
LZW-E004867,4666,4867,0.6148456317057148,1.85131e-07,0.00339,0.05463,1.8513066666666665e-07,0.0033900000000000007,0.05464
LZW-E004868,4667,4868,0.6148456317057148,1.85131e-07,0.00339,0.05463,1.8513066666666665e-07,0.0033900000000000007,0.05464
LZW-E004869,4668,4869,0.6148456317057148,1.85128e-07,0.00339,0.05464,1.8513066666666665e-07,0.0033900000000000007,0.05464
LZW-E004870,4669,4870,0.6152835559448213,1.85117e-07,0.00339,0.05465,1.85109e-07,0.0034,0.05465
LZW-E004871,4670,4871,0.6152835559448213,1.85109e-07,0.0034,0.05465,1.85109e-07,0.0034,0.05465
LZW-E004872,4671,4872,0.6152835559448213,1.85109e-07,0.0034,0.05465,1.85109e-07,0.0034,0.05465
LZW-E004873,4672,4873,0.6164026956669828,1.85103e-07,0.0034,0.05469,1.851018e-07,0.0034,0.054675555555555554
LZW-E004874,4673,4874,0.6164026956669828,1.85101e-07,0.0034,0.0547,1.851018e-07,0.0034,0.054675555555555554
LZW-E004875,4674,4875,0.6164026956669828,1.85102e-07,0.0034,0.05469,1.851018e-07,0.0034,0.054675555555555554
LZW-E004876,4675,4876,0.6164026956669828,1.851e-07,0.0034,0.05469,1.851018e-07,0.0034,0.054675555555555554
LZW-E004877,4676,4877,0.6164026956669828,1.85102e-07,0.0034,0.05467,1.851018e-07,0.0034,0.054675555555555554
LZW-E004878,4677,4878,0.6164026956669828,1.85104e-07,0.0034,0.05466,1.851018e-07,0.0034,0.054675555555555554
LZW-E004879,4678,4879,0.6164026956669828,1.85095e-07,0.0034,0.05466,1.851018e-07,0.0034,0.054675555555555554
LZW-E004880,4679,4880,0.6164026956669828,1.85091e-07,0.0034,0.05466,1.851018e-07,0.0034,0.054675555555555554
LZW-E004881,4680,4881,0.6164026956669828,1.85087e-07,0.0034,0.05466,1.851018e-07,0.0034,0.054675555555555554
LZW-E004882,4681,4882,0.6164513539157724,1.85079e-07,0.0034,0.05471,1.8508233333333333e-07,0.0034,0.054676666666666665
LZW-E004883,4682,4883,0.6164513539157724,1.85081e-07,0.0034,0.05468,1.8508233333333333e-07,0.0034,0.054676666666666665
LZW-E004884,4683,4884,0.6164513539157724,1.85083e-07,0.0034,0.05467,1.8508233333333333e-07,0.0034,0.054676666666666665
LZW-E004885,4684,4885,0.6164513539157724,1.85085e-07,0.0034,0.05466,1.8508233333333333e-07,0.0034,0.054676666666666665
LZW-E004886,4685,4886,0.6164513539157724,1.85083e-07,0.0034,0.05467,1.8508233333333333e-07,0.0034,0.054676666666666665
LZW-E004887,4686,4887,0.6164513539157724,1.85083e-07,0.0034,0.05467,1.8508233333333333e-07,0.0034,0.054676666666666665
LZW-E004888,4687,4888,0.6165973286621413,1.85079e-07,0.0034,0.05468,1.85079e-07,0.0034,0.05468
LZW-E004889,4688,4889,0.617035252901248,1.85068e-07,0.0034,0.05469,1.85064e-07,0.00341,0.05469
LZW-E004890,4689,4890,0.617035252901248,1.85064e-07,0.00341,0.05469,1.85064e-07,0.00341,0.05469
LZW-E004891,4690,4891,0.617035252901248,1.85064e-07,0.00341,0.05469,1.85064e-07,0.00341,0.05469
LZW-E004892,4691,4892,0.6186409751113058,1.85057e-07,0.00341,0.05473,1.850538e-07,0.00341,0.05472666666666667
LZW-E004893,4692,4893,0.6186409751113058,1.85049e-07,0.00341,0.0548,1.850538e-07,0.00341,0.05472666666666667
LZW-E004894,4693,4894,0.6186409751113058,1.85052e-07,0.00341,0.05475,1.850538e-07,0.00341,0.05472666666666667
LZW-E004895,4694,4895,0.6186409751113058,1.85055e-07,0.00341,0.05472,1.850538e-07,0.00341,0.05472666666666667
LZW-E004896,4695,4896,0.6186409751113058,1.85056e-07,0.00341,0.05471,1.850538e-07,0.00341,0.05472666666666667
LZW-E004897,4696,4897,0.6186409751113058,1.85057e-07,0.00341,0.0547,1.850538e-07,0.00341,0.05472666666666667
LZW-E004898,4697,4898,0.6186409751113058,1.85048e-07,0.00341,0.05471,1.850538e-07,0.00341,0.05472666666666667
LZW-E004899,4698,4899,0.6186409751113058,1.85044e-07,0.00341,0.05471,1.850538e-07,0.00341,0.05472666666666667
LZW-E004900,4699,4900,0.6186409751113058,1.85042e-07,0.00341,0.05471,1.850538e-07,0.00341,0.05472666666666667
LZW-E004901,4700,4901,0.6189621195533173,1.8503400000000001e-07,0.00341,0.05476,1.850355e-07,0.00341,0.054734000000000005
LZW-E004902,4701,4902,0.6189621195533173,1.85037e-07,0.00341,0.05473,1.850355e-07,0.00341,0.054734000000000005
LZW-E004903,4702,4903,0.6189621195533173,1.85035e-07,0.00341,0.05473,1.850355e-07,0.00341,0.054734000000000005
LZW-E004904,4703,4904,0.6189621195533173,1.85036e-07,0.00341,0.05472,1.850355e-07,0.00341,0.054734000000000005
LZW-E004905,4704,4905,0.6189621195533173,1.8503400000000001e-07,0.00341,0.05473,1.850355e-07,0.00341,0.054734000000000005
LZW-E004906,4705,4906,0.6192248740967811,1.85024e-07,0.00341,0.05474,1.850235e-07,0.00341,0.05474
LZW-E004907,4706,4907,0.6192248740967811,1.85023e-07,0.00341,0.05474,1.850235e-07,0.00341,0.05474
LZW-E004908,4707,4908,0.6192248740967811,1.85024e-07,0.00341,0.05474,1.850235e-07,0.00341,0.05474
LZW-E004909,4708,4909,0.6205386468141011,1.85018e-07,0.00341,0.05478,1.8501725e-07,0.00341,0.05477
LZW-E004910,4709,4910,0.6205386468141011,1.85019e-07,0.00341,0.05476,1.8501725e-07,0.00341,0.05477
LZW-E004911,4710,4911,0.6205386468141011,1.85016e-07,0.00341,0.05477,1.8501725e-07,0.00341,0.05477
LZW-E004912,4711,4912,0.6205386468141011,1.85015e-07,0.00341,0.05477,1.8501725e-07,0.00341,0.05477
LZW-E004913,4712,4913,0.6209765710532078,1.85006e-07,0.00341,0.05478,1.8500350000000002e-07,0.00341,0.05478
LZW-E004914,4713,4914,0.6209765710532078,1.85002e-07,0.00341,0.05478,1.8500350000000002e-07,0.00341,0.05478
LZW-E004915,4714,4915,0.6209765710532078,1.85005e-07,0.00341,0.05478,1.8500350000000002e-07,0.00341,0.05478
LZW-E004916,4715,4916,0.622363331143712,1.84998e-07,0.00341,0.05482,1.8499700000000005e-07,0.00341,0.05481166666666667
LZW-E004917,4716,4917,0.622363331143712,1.84999e-07,0.00341,0.05481,1.8499700000000005e-07,0.00341,0.05481166666666667
LZW-E004918,4717,4918,0.622363331143712,1.8499700000000005e-07,0.00341,0.05481,1.8499700000000005e-07,0.00341,0.05481166666666667
LZW-E004919,4718,4919,0.622363331143712,1.8499700000000005e-07,0.00341,0.05481,1.8499700000000005e-07,0.00341,0.05481166666666667
LZW-E004920,4719,4920,0.622363331143712,1.84996e-07,0.00341,0.05481,1.8499700000000005e-07,0.00341,0.05481166666666667
LZW-E004921,4720,4921,0.622363331143712,1.84996e-07,0.00341,0.05481,1.8499700000000005e-07,0.00341,0.05481166666666667
LZW-E004922,4721,4922,0.6227282680096342,1.84993e-07,0.00341,0.05482,1.84993e-07,0.00341,0.05482
LZW-E004923,4722,4923,0.6231661922487407,1.84992e-07,0.00341,0.05483,1.8497800000000003e-07,0.00341,0.05483
LZW-E004924,4723,4924,0.6231661922487407,1.84982e-07,0.00341,0.05483,1.8497800000000003e-07,0.00341,0.05483
LZW-E004925,4724,4925,0.6231661922487407,1.8497400000000005e-07,0.00341,0.05483,1.8497800000000003e-07,0.00341,0.05483
LZW-E004926,4725,4926,0.6231661922487407,1.8497e-07,0.00342,0.05483,1.8497800000000003e-07,0.00341,0.05483
LZW-E004927,4726,4927,0.626669586161594,1.84948e-07,0.00342,0.05491,1.84948e-07,0.003413396226415094,0.05491
LZW-E004928,4727,4928,0.6305589472004394,1.8492600000000002e-07,0.00342,0.05502,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004929,4728,4929,0.6305589472004394,1.84918e-07,0.00342,0.05506,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004930,4729,4930,0.6305589472004394,1.84921e-07,0.00342,0.05503,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004931,4730,4931,0.6305589472004394,1.84923e-07,0.00342,0.05502,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004932,4731,4932,0.6305589472004394,1.84922e-07,0.00342,0.05503,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004933,4732,4933,0.6305589472004394,1.84924e-07,0.00342,0.05501,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004934,4733,4934,0.6305589472004394,1.84921e-07,0.00342,0.05502,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004935,4734,4935,0.6305589472004394,1.84922e-07,0.00342,0.05501,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004936,4735,4936,0.6305589472004394,1.84913e-07,0.00342,0.05502,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004937,4736,4937,0.6305589472004394,1.8491e-07,0.00342,0.05501,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004938,4737,4938,0.6305589472004394,1.84912e-07,0.00341,0.05502,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004939,4738,4939,0.6305589472004394,1.8490600000000005e-07,0.00341,0.05506,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004940,4739,4940,0.6305589472004394,1.84907e-07,0.00341,0.05505,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004941,4740,4941,0.6305589472004394,1.84904e-07,0.00341,0.05506,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004942,4741,4942,0.6305589472004394,1.84905e-07,0.00341,0.05504,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004943,4742,4943,0.6305589472004394,1.84907e-07,0.00341,0.05503,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004944,4743,4944,0.6305589472004394,1.8490600000000005e-07,0.00341,0.05503,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004945,4744,4945,0.6305589472004394,1.8490600000000005e-07,0.00341,0.05503,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004946,4745,4946,0.6305589472004394,1.84898e-07,0.00341,0.05504,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004947,4746,4947,0.6305589472004394,1.84893e-07,0.00342,0.05504,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004948,4747,4948,0.6305589472004394,1.8489e-07,0.00342,0.05504,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004949,4748,4949,0.6305589472004394,1.84883e-07,0.00342,0.05508,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004950,4749,4950,0.6305589472004394,1.84885e-07,0.00342,0.05506,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004951,4750,4951,0.6305589472004394,1.84887e-07,0.00342,0.05504,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004952,4751,4952,0.6305589472004394,1.84889e-07,0.00342,0.05502,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004953,4752,4953,0.6305589472004394,1.84884e-07,0.00342,0.05502,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004954,4753,4954,0.6305589472004394,1.84883e-07,0.00342,0.05502,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004955,4754,4955,0.6305589472004394,1.84886e-07,0.00342,0.05502,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004956,4755,4956,0.6305589472004394,1.8488e-07,0.00342,0.05506,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004957,4756,4957,0.6305589472004394,1.84881e-07,0.00342,0.05505,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004958,4757,4958,0.6305589472004394,1.84876e-07,0.00342,0.05506,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004959,4758,4959,0.6305589472004394,1.84873e-07,0.00342,0.05506,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004960,4759,4960,0.6305589472004394,1.84878e-07,0.00341,0.05506,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004961,4760,4961,0.6305589472004394,1.84872e-07,0.00341,0.0551,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004962,4761,4962,0.6305589472004394,1.84875e-07,0.00341,0.05504,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004963,4762,4963,0.6305589472004394,1.84879e-07,0.00341,0.05499,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004964,4763,4964,0.6305589472004394,1.84878e-07,0.00341,0.05499,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004965,4764,4965,0.6305589472004394,1.84879e-07,0.00341,0.05498,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004966,4765,4966,0.6305589472004394,1.8488200000000005e-07,0.00341,0.05496,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004967,4766,4967,0.6305589472004394,1.84884e-07,0.00341,0.05494,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004968,4767,4968,0.6305589472004394,1.8488200000000005e-07,0.00341,0.05495,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004969,4768,4969,0.6305589472004394,1.84883e-07,0.00341,0.05494,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004970,4769,4970,0.6305589472004394,1.84881e-07,0.00341,0.05495,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004971,4770,4971,0.6305589472004394,1.84881e-07,0.00341,0.05495,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004972,4771,4972,0.6305589472004394,1.8488e-07,0.00341,0.05496,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004973,4772,4973,0.6305589472004394,1.8487e-07,0.00341,0.05496,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004974,4773,4974,0.6305589472004394,1.84862e-07,0.00342,0.05496,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004975,4774,4975,0.6305589472004394,1.8486e-07,0.00342,0.05496,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004976,4775,4976,0.6305589472004394,1.84853e-07,0.00342,0.055,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004977,4776,4977,0.6305589472004394,1.84857e-07,0.00342,0.05495,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004978,4777,4978,0.6305589472004394,1.84861e-07,0.00342,0.0549,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004979,4778,4979,0.6305589472004394,1.84863e-07,0.00342,0.05489,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004980,4779,4980,0.6305589472004394,1.84863e-07,0.00342,0.05488,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004981,4780,4981,0.6305589472004394,1.84861e-07,0.00342,0.05489,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004982,4781,4982,0.6305589472004394,1.84853e-07,0.00342,0.0549,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004983,4782,4983,0.6305589472004394,1.84854e-07,0.00342,0.0549,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004984,4783,4984,0.6305589472004394,1.8485800000000005e-07,0.00342,0.0549,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004985,4784,4985,0.6305589472004394,1.84852e-07,0.00341,0.05492,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004986,4785,4986,0.6305589472004394,1.84844e-07,0.00341,0.05495,1.848805e-07,0.003413396226415094,0.054998813559322034
LZW-E004987,4786,4987,0.6306109043135537,1.84837e-07,0.00341,0.055,1.84837e-07,0.003413396226415094,0.055
LZW-E004988,4787,4988,0.6333010103537801,1.84828e-07,0.00341,0.05508,1.84827e-07,0.003413396226415094,0.05506142857142857
LZW-E004989,4788,4989,0.6333010103537801,1.8483e-07,0.00341,0.05505,1.84827e-07,0.003413396226415094,0.05506142857142857
LZW-E004990,4789,4990,0.6333010103537801,1.84827e-07,0.00341,0.05506,1.84827e-07,0.003413396226415094,0.05506142857142857
LZW-E004991,4790,4991,0.6333010103537801,1.84827e-07,0.00341,0.05506,1.84827e-07,0.003413396226415094,0.05506142857142857
LZW-E004992,4791,4992,0.6333010103537801,1.8482e-07,0.00341,0.05506,1.84827e-07,0.003413396226415094,0.05506142857142857
LZW-E004993,4792,4993,0.6333010103537801,1.84822e-07,0.00341,0.05506,1.84827e-07,0.003413396226415094,0.05506142857142857
LZW-E004994,4793,4994,0.6333010103537801,1.84827e-07,0.00341,0.05506,1.84827e-07,0.003413396226415094,0.05506142857142857
LZW-E004995,4794,4995,0.6346147830710999,1.8482e-07,0.00341,0.05511,1.8482e-07,0.003413396226415094,0.05509142857142857
LZW-E004996,4795,4996,0.6346147830710999,1.84822e-07,0.00341,0.05508,1.8482e-07,0.003413396226415094,0.05509142857142857
LZW-E004997,4796,4997,0.6346147830710999,1.8482e-07,0.00341,0.05509,1.8482e-07,0.003413396226415094,0.05509142857142857
LZW-E004998,4797,4998,0.6346147830710999,1.8482e-07,0.00341,0.05509,1.8482e-07,0.003413396226415094,0.05509142857142857
LZW-E004999,4798,4999,0.6346147830710999,1.84819e-07,0.00341,0.05509,1.8482e-07,0.003413396226415094,0.05509142857142857
LZW-E005000,4799,5000,0.6346147830710999,1.84818e-07,0.00341,0.05509,1.8482e-07,0.003413396226415094,0.05509142857142857
LZW-E005001,4800,5001,0.6346147830710999,1.84818e-07,0.00341,0.05509,1.8482e-07,0.003413396226415094,0.05509142857142857
LZW-E005002,4801,5002,0.6346981972118823,1.8481100000000005e-07,0.00341,0.0551,1.84807e-07,0.003413396226415094,0.055093333333333334
LZW-E005003,4802,5003,0.6346981972118823,1.84807e-07,0.00341,0.05509,1.84807e-07,0.003413396226415094,0.055093333333333334
LZW-E005004,4803,5004,0.6346981972118823,1.84806e-07,0.00341,0.05509,1.84807e-07,0.003413396226415094,0.055093333333333334
LZW-E005005,4804,5005,0.6371797679001531,1.84789e-07,0.00341,0.05515,1.84789e-07,0.003413396226415094,0.05515
LZW-E005006,4805,5006,0.6390774396029486,1.84782e-07,0.00341,0.0552,1.847825e-07,0.003413396226415094,0.05519333333333333
LZW-E005007,4806,5007,0.6390774396029486,1.84783e-07,0.00341,0.05519,1.847825e-07,0.003413396226415094,0.05519333333333333
LZW-E005008,4807,5008,0.6390774396029486,1.84782e-07,0.00341,0.05519,1.847825e-07,0.003413396226415094,0.05519333333333333
LZW-E005009,4808,5009,0.6396978322750163,1.84775e-07,0.00341,0.05523,1.8477733333333333e-07,0.003413396226415094,0.0552075
LZW-E005010,4809,5010,0.6396978322750163,1.84778e-07,0.00341,0.05521,1.8477733333333333e-07,0.003413396226415094,0.0552075
LZW-E005011,4810,5011,0.6396978322750163,1.84779e-07,0.00341,0.05519,1.8477733333333333e-07,0.003413396226415094,0.0552075
LZW-E005012,4811,5012,0.6396978322750163,1.84776e-07,0.00341,0.0552,1.8477733333333333e-07,0.003413396226415094,0.0552075
LZW-E005013,4812,5013,0.6398073133347929,1.84775e-07,0.00341,0.05521,1.8477425000000002e-07,0.003413396226415094,0.055209999999999995
LZW-E005014,4813,5014,0.6398073133347929,1.84774e-07,0.00341,0.05521,1.8477425000000002e-07,0.003413396226415094,0.055209999999999995
LZW-E005015,4814,5015,0.6398073133347929,1.84774e-07,0.00341,0.05522,1.8477425000000002e-07,0.003413396226415094,0.055209999999999995
LZW-E005016,4815,5016,0.6398073133347929,1.84774e-07,0.00341,0.05521,1.8477425000000002e-07,0.003413396226415094,0.055209999999999995
LZW-E005017,4816,5017,0.6398073133347929,1.84775e-07,0.00341,0.0552,1.8477425000000002e-07,0.003413396226415094,0.055209999999999995
LZW-E005018,4817,5018,0.6402452375738995,1.84771e-07,0.00341,0.05522,1.84769e-07,0.003413396226415094,0.05522
LZW-E005019,4818,5019,0.6402452375738995,1.84769e-07,0.00341,0.05522,1.84769e-07,0.003413396226415094,0.05522
LZW-E005020,4819,5020,0.6402452375738995,1.84769e-07,0.00341,0.05522,1.84769e-07,0.003413396226415094,0.05522
LZW-E005021,4820,5021,0.6406831618130063,1.8476e-07,0.00341,0.05523,1.84757e-07,0.003413396226415094,0.05523
LZW-E005022,4821,5022,0.6406831618130063,1.84756e-07,0.00341,0.05523,1.84757e-07,0.003413396226415094,0.05523
LZW-E005023,4822,5023,0.6406831618130063,1.84758e-07,0.00341,0.05523,1.84757e-07,0.003413396226415094,0.05523
LZW-E005024,4823,5024,0.6426538208889861,1.8475e-07,0.00341,0.05528,1.8475050000000002e-07,0.003413396226415094,0.055275000000000005
LZW-E005025,4824,5025,0.6426538208889861,1.84751e-07,0.00341,0.05527,1.8475050000000002e-07,0.003413396226415094,0.055275000000000005
LZW-E005026,4825,5026,0.6428727830085396,1.84749e-07,0.00341,0.05528,1.84749e-07,0.003413396226415094,0.05528
