template_id,template_source,source_seed,segment_id,start_offset,start_timestamp,end_timestamp,raw_power_mean_kw,raw_power_max_kw,positive_share,duration_h,role_0_source_stack,role_1_source_stack,role_0_continuous_mean_pct,role_1_continuous_mean_pct,role_0_load_shift_damage_pct,role_1_load_shift_damage_pct,role_0_operational_start_damage_pct,role_1_operational_start_damage_pct,internal_start_count,tracking_mae_kw,tracking_max_abs_kw,tracking_within_tolerance_share,constraint_violation_steps,safety_override_steps,planning_runtime_s
zuo_fast_30s_019,zuo_fast_30s,22045,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001726666666666,0.0002156666666666,0.0004744,0.0002372,0.0,0.0,0,1.3932960692932357,4.372519302331781,1.0,0,0,6.039187298621982
zuo_fast_30s_020,zuo_fast_30s,22046,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001726666666666,0.0002279166666666,0.0004744,0.0002965,0.0,0.0,0,1.4335604999547995,4.372515704397259,1.0,0,0,5.760602998081595
zuo_fast_30s_021,zuo_fast_30s,22047,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001481666666666,0.0001911666666666,0.0004744,0.0002372,0.0,0.0,0,0.5394860291938492,1.2884318478374297,1.0,0,0,7.009645200101659
zuo_fast_30s_022,zuo_fast_30s,22048,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001481666666666,0.0001911666666666,0.0004150999999999,0.0002372,0.0,0.0,0,0.539485817222553,1.2884311533197916,1.0,0,0,7.361961301183328
zuo_fast_30s_023,zuo_fast_30s,22049,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.00022175,0.0002524166666666,0.0003558,0.0002372,0.0,0.0,0,2.4370189959684434,4.372519302331781,1.0,0,0,4.041660202201456
zuo_slow_30s_000,zuo_slow_30s,12026,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0002156666666666,0.0002279166666666,0.0001186,5.93e-05,0.0,0.0,0,1.851352562839144,4.37251839120934,1.0,0,0,8.680000303545967
zuo_slow_30s_001,zuo_slow_30s,12027,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.000142,0.0001666666666666,5.93e-05,0.0,0.0,0.0,0,0.5774521187408272,1.2884303821390546,1.0,0,0,13.489394501550125
zuo_slow_30s_002,zuo_slow_30s,12028,-1,-1,,,,,1.0,0.0833333333333333,1,0,0.0002524166666666,0.0001604166666666,5.93e-05,0.0001186,0.0,0.0,0,1.1274511610952962,4.372516705137997,1.0,0,0,7.555569500662386
zuo_slow_30s_003,zuo_slow_30s,12029,-1,-1,,,,,1.0,0.0833333333333333,1,0,0.0002769166666666,0.00017275,5.93e-05,0.0001186,0.0,0.0,0,0.9709885348542988,4.372516455007144,1.0,0,0,5.964247697032988
zuo_slow_30s_004,zuo_slow_30s,12030,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0002278333333333,0.000185,0.0002372,0.0002372,0.0,0.0,0,1.4738271751073604,4.372519158677946,1.0,0,0,6.838481497485191
zuo_slow_30s_005,zuo_slow_30s,12031,-1,-1,,,,,1.0,0.0833333333333333,1,0,0.0001911666666666,0.0001173333333333,0.0001186,0.0001186,0.0,0.0,0,1.1319680639420129,1.28843141722259,1.0,0,0,10.892465699231252
zuo_slow_30s_006,zuo_slow_30s,12032,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001911666666666,0.0002401666666666,0.0001779,0.0001186,0.0,0.0,0,1.1183367701053908,4.372517425927342,1.0,0,0,7.762122601270676
zuo_slow_30s_007,zuo_slow_30s,12033,-1,-1,,,,,1.0,0.0833333333333333,1,0,0.0001911666666666,0.0001666666666666,5.93e-05,5.93e-05,0.0,0.0,0,0.1839972846203718,0.5061180633460651,1.0,0,0,12.454108700389042
zuo_slow_30s_008,zuo_slow_30s,12034,-1,-1,,,,,1.0,0.0833333333333333,1,0,0.0001789166666666,0.0001173333333333,0.0001186,0.0001186,0.0,0.0,0,1.0917026351997834,1.2884306672422454,1.0,0,0,11.446998397586867
zuo_slow_30s_009,zuo_slow_30s,12035,-1,-1,,,,,1.0,0.0833333333333333,1,0,0.0002401666666666,0.000142,0.0001186,0.0001186,0.0,0.0,0,0.8190427390957974,1.2884316244491387,1.0,0,0,7.907222500769421
zuo_slow_30s_010,zuo_slow_30s,12036,-1,-1,,,,,1.0,0.0833333333333333,1,0,0.0002279166666666,0.0001358333333333,5.93e-05,5.93e-05,0.0,0.0,0,0.8972739303053636,1.288430453510017,1.0,0,0,9.13898490043357
zuo_slow_30s_011,zuo_slow_30s,12037,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001911666666666,0.0002156666666666,0.0001186,5.93e-05,0.0,0.0,0,1.0378075687700894,4.372518163800777,1.0,0,0,10.004138400079682
zuo_slow_30s_012,zuo_slow_30s,12038,-1,-1,,,,,1.0,0.0833333333333333,1,0,0.0002401666666666,0.0001605,0.0001186,0.0001186,0.0,0.0,0,0.4635529332834815,1.2884301676300822,1.0,0,0,8.240362098440528
zuo_slow_30s_013,zuo_slow_30s,12039,-1,-1,,,,,1.0,0.0833333333333333,1,0,0.0002401666666666,0.000142,0.0001186,0.0001186,0.0,0.0,0,0.8190427038302458,1.2884316244491387,1.0,0,0,7.853459500009194
zuo_slow_30s_014,zuo_slow_30s,12040,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001605,0.0002156666666666,0.0001779,0.0001186,0.0,0.0,0,0.3830231215512907,1.288430310702836,1.0,0,0,9.576276699313894
zuo_slow_30s_015,zuo_slow_30s,12041,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001665833333333,0.0002034166666666,0.0002372,0.0001779,0.0,0.0,0,0.8478954484358007,4.37251839120934,1.0,0,0,10.625011901836842
zuo_slow_30s_016,zuo_slow_30s,12042,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001789166666666,0.0002891666666666,0.0001186,0.0,0.0,0.0,0,0.8927575634454098,4.37251962460023,1.0,0,0,5.595405802130699
zuo_slow_30s_017,zuo_slow_30s,12043,-1,-1,,,,,1.0,0.0833333333333333,1,0,0.0002156666666666,0.0002339166666666,0.0001186,5.93e-05,0.0,0.0,0,2.2873718389460134,4.372518972931019,1.0,0,0,6.234100600006059
zuo_slow_30s_018,zuo_slow_30s,12044,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001605,0.0001666666666666,5.93e-05,0.0,0.0,0.0,0,0.2219634614062186,1.288430809423673,1.0,0,0,14.429179901024328
zuo_slow_30s_019,zuo_slow_30s,12045,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001419999999999,0.0001789166666666,0.0001779,5.93e-05,0.0,0.0,0,0.617717380127358,1.2884307383629334,1.0,0,0,12.369556698948143
zuo_slow_30s_020,zuo_slow_30s,12046,-1,-1,,,,,1.0,0.0833333333333333,1,0,0.0002279166666666,0.0001543333333333,0.0001186,0.0001186,0.0,0.0,0,0.5417842739011415,1.288430239200224,1.0,0,0,9.572894002310932
zuo_slow_30s_021,zuo_slow_30s,12047,-1,-1,,,,,1.0,0.0833333333333333,0,1,0.0001604166666666,0.0001789166666666,0.0001779,0.0001186,0.0,0.0,0,0.885860604745012,4.372517885751037,1.0,0,0,12.229569501709191
zuo_slow_30s_022,zuo_slow_30s,12048,-1,-1,,,,,1.0,0.0833333333333333,1,0,0.0002279166666666,0.0001480833333333,0.0001779,0.0002372,0.0,0.0,0,1.2839144258014592,4.37251813109809,1.0,0,0,8.523137900512666
zuo_slow_30s_023,zuo_slow_30s,12049,-1,-1,,,,,1.0,0.0833333333333333,1,0,0.0002769166666666,0.0001666666666666,5.93e-05,5.93e-05,0.0,0.0,0,0.4658525202777596,0.5061186454730944,1.0,0,0,7.099038300802931
