policy,effective_policy,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,scenario_id,month,local_seed,simulation_seed
fixed_pair,fixed_pair,True,True,469.0,1030.0,561.0,20.995454020459206,5.194160402176917,1030.0,26.897246643432332,1.1643781768166388,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,469.0,1030.0,8.189636333759927,9.353595799095839,9.354014510576565,heterogeneity_gp_re_increased_perm_3,2025-10,18,204018
order_blend_50,order_blend_50,True,True,771.0,1036.0,265.0,21.68290954043505,3.2467992509507972,1036.0,26.81865369818614,1.258316349012004,15,13,"(np.int64(2), np.int64(1), np.int64(0))",,1036.0,771.0,8.103238303098315,9.36155465211032,9.353860742977506,heterogeneity_gp_re_increased_perm_3,2025-10,18,204018
fixed_pair,fixed_pair,True,True,419.0,906.0,487.0,20.387380941524953,5.896974178608529,906.0,25.504123114641132,2.651140351217781,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,419.0,906.0,6.749825796626738,9.40096614784452,9.353331170169875,heterogeneity_gp_re_increased_perm_3,2025-10,19,204019
order_blend_50,order_blend_50,True,True,466.0,924.0,458.0,16.86409584697394,5.61332468912585,924.0,25.553257081974326,2.5149806445697447,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,924.0,466.0,6.8418701680282545,9.356850812598,9.354536101348073,heterogeneity_gp_re_increased_perm_3,2025-10,19,204019
fixed_pair,fixed_pair,True,True,463.0,945.0,482.0,21.247574947359734,4.956899896576957,945.0,27.09491389838694,1.2035546980209944,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,463.0,945.0,8.265166595309912,9.361026009746123,9.468721293330907,heterogeneity_gp_re_increased_perm_3,2025-11,0,205000
order_blend_50,order_blend_50,True,True,871.0,978.0,107.0,24.749451675005634,1.7290450199912035,978.0,27.174345006864456,0.9001004333624305,17,15,"(np.int64(2), np.int64(1), np.int64(0))",,978.0,871.0,8.460131733115034,9.360232166477465,9.35398110727196,heterogeneity_gp_re_increased_perm_3,2025-11,0,205000
fixed_pair,fixed_pair,True,True,426.0,971.0,545.0,20.646351470458722,5.558479046301571,971.0,26.604499996701833,1.4717108211368801,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,426.0,971.0,7.889493025021044,9.361203846157924,9.353803125522864,heterogeneity_gp_re_increased_perm_3,2025-11,1,205001
order_blend_50,order_blend_50,True,True,594.0,959.0,365.0,19.212713297513307,4.521211356241646,959.0,26.627814460153672,1.4421298708201435,7,5,"(np.int64(2), np.int64(1), np.int64(0))",,959.0,594.0,7.915341791155707,9.35747166197585,9.355001007022114,heterogeneity_gp_re_increased_perm_3,2025-11,1,205001
fixed_pair,fixed_pair,True,True,491.0,987.0,496.0,21.672649754653303,4.522585346865757,987.0,27.409799010563287,0.6578094641954593,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,491.0,987.0,8.698596674341848,9.356406138537308,9.35479619768413,heterogeneity_gp_re_increased_perm_3,2025-11,2,205002
order_blend_50,order_blend_50,True,True,958.0,1007.0,49.0,25.92534636633757,1.1609556873057159,1007.0,27.40080040581035,0.6662408973257357,25,23,"(np.int64(2), np.int64(1), np.int64(0))",,1007.0,958.0,8.68986536676256,9.356106264088295,9.354828774959499,heterogeneity_gp_re_increased_perm_3,2025-11,2,205002
fixed_pair,fixed_pair,True,True,427.0,989.0,562.0,21.10534810430375,5.09626248631296,989.0,27.26269187128959,0.8123197030700098,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,427.0,989.0,8.547274180016123,9.359593883086132,9.355823808187337,heterogeneity_gp_re_increased_perm_3,2025-11,3,205003
order_blend_50,order_blend_50,True,True,634.0,931.0,297.0,20.42119878320807,3.9111043354224417,931.0,26.559760528584455,1.52970537033681,11,9,"(np.int64(2), np.int64(1), np.int64(0))",,931.0,634.0,7.837487099816984,9.367192470153794,9.355080958613678,heterogeneity_gp_re_increased_perm_3,2025-11,3,205003
fixed_pair,fixed_pair,True,True,440.0,1063.0,623.0,21.119921132752907,5.0811285640325305,1063.0,27.931953848499763,0.14139554801360532,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,440.0,1063.0,9.217917888156892,9.359313436170497,9.354722524172374,heterogeneity_gp_re_increased_perm_3,2025-11,4,205004
order_blend_50,order_blend_50,True,True,716.0,987.0,271.0,21.45967569707875,3.38845310951063,987.0,26.88788168883778,1.2373969427376537,13,11,"(np.int64(2), np.int64(1), np.int64(0))",,987.0,716.0,8.148429119730517,9.38582606246817,9.353626506639094,heterogeneity_gp_re_increased_perm_3,2025-11,4,205004
fixed_pair,fixed_pair,True,True,433.0,979.0,546.0,21.033415961671352,5.167669328721789,979.0,27.118125180049688,0.9545705138622242,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,433.0,979.0,8.404760719112124,9.359331232974348,9.354033227963217,heterogeneity_gp_re_increased_perm_3,2025-11,5,205005
order_blend_50,order_blend_50,True,True,683.0,976.0,293.0,21.354849016723854,3.542246274118039,976.0,27.131024346119887,1.098129453301226,15,13,"(np.int64(2), np.int64(1), np.int64(0))",,976.0,683.0,8.339581258056763,9.353732376705134,9.437710711357989,heterogeneity_gp_re_increased_perm_3,2025-11,5,205005
fixed_pair,fixed_pair,True,True,381.0,786.0,405.0,20.560330149215275,5.638757922898954,786.0,26.498233435179174,1.5736843621874437,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,381.0,786.0,7.784648261647448,9.358332623834892,9.355252549696832,heterogeneity_gp_re_increased_perm_3,2025-11,6,205006
order_blend_50,order_blend_50,True,True,491.0,843.0,352.0,18.90147974673718,4.754564469541442,843.0,27.07156523539664,1.0827217272489058,5,3,"(np.int64(2), np.int64(1), np.int64(0))",,843.0,491.0,8.313141270837981,9.36256096647177,9.395862998086887,heterogeneity_gp_re_increased_perm_3,2025-11,6,205006
fixed_pair,fixed_pair,True,True,402.0,954.0,552.0,21.10271648295752,5.094453252806842,954.0,27.535826755006617,0.6671323167978382,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,402.0,954.0,8.75566049127441,9.357373455659959,9.422792808072249,heterogeneity_gp_re_increased_perm_3,2025-11,7,205007
order_blend_50,order_blend_50,True,True,747.0,944.0,197.0,23.309467603829866,2.4133566354706986,944.0,27.474409412908223,0.6286462008682623,15,13,"(np.int64(2), np.int64(1), np.int64(0))",,944.0,747.0,8.745590745726107,9.374236946594369,9.354581720587746,heterogeneity_gp_re_increased_perm_3,2025-11,7,205007
fixed_pair,fixed_pair,True,True,431.0,1021.0,590.0,21.048634466505302,5.155940776043234,1021.0,27.305486538322562,0.7716892345729249,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,431.0,1021.0,8.58938697447912,9.361076209052046,9.355023354791397,heterogeneity_gp_re_increased_perm_3,2025-11,8,205008
order_blend_50,order_blend_50,True,True,543.0,910.0,367.0,19.125337756780496,4.5450849779325075,910.0,26.110438672219782,1.9857577848496266,9,7,"(np.int64(2), np.int64(1), np.int64(0))",,910.0,543.0,7.380664773874498,9.36335133962116,9.366422558724125,heterogeneity_gp_re_increased_perm_3,2025-11,8,205008
fixed_pair,fixed_pair,True,True,441.0,998.0,557.0,20.827857601222078,5.371195893821186,998.0,27.386907235875075,0.6830020012397426,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,441.0,998.0,8.675313334059666,9.358315335299409,9.353278566516,heterogeneity_gp_re_increased_perm_3,2025-11,9,205009
order_blend_50,order_blend_50,True,True,726.0,976.0,250.0,21.376922043272494,3.3909115639461804,976.0,27.029452900970917,1.0462484224149442,15,13,"(np.int64(2), np.int64(1), np.int64(0))",,976.0,726.0,8.314682825701238,9.360931248116183,9.353838827153496,heterogeneity_gp_re_increased_perm_3,2025-11,9,205009
fixed_pair,fixed_pair,True,True,422.0,993.0,571.0,20.751861202355826,5.443428907851817,993.0,27.450486766042854,0.6412742498403734,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,422.0,993.0,8.72638943666044,9.3564336428816,9.367663686500814,heterogeneity_gp_re_increased_perm_3,2025-11,10,205010
order_blend_50,order_blend_50,True,True,646.0,958.0,312.0,20.08512511906111,4.059148877409156,958.0,26.928756518957563,1.3068637772345095,9,7,"(np.int64(2), np.int64(1), np.int64(0))",,958.0,646.0,8.133567373075678,9.440431150310188,9.354757995571696,heterogeneity_gp_re_increased_perm_3,2025-11,10,205010
fixed_pair,fixed_pair,True,True,429.0,923.0,494.0,20.98139048674085,5.299305025934047,923.0,27.33768455709518,0.8214423546621585,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,429.0,923.0,8.577693989453067,9.399136344115226,9.360854223526887,heterogeneity_gp_re_increased_perm_3,2025-11,11,205011
order_blend_50,order_blend_50,True,True,673.0,910.0,237.0,21.57427897833162,3.381322350827851,910.0,26.623473622189092,1.488896319149693,13,11,"(np.int64(2), np.int64(1), np.int64(0))",,910.0,673.0,7.887766924248377,9.359043454542645,9.37666324339807,heterogeneity_gp_re_increased_perm_3,2025-11,11,205011
fixed_pair,fixed_pair,True,True,445.0,974.0,529.0,20.812967572227983,5.377178340682979,974.0,26.571257379220164,1.4925435722053573,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,445.0,974.0,7.862426131390774,9.35386154423326,9.354969703596131,heterogeneity_gp_re_increased_perm_3,2025-11,12,205012
order_blend_50,order_blend_50,True,True,742.0,1012.0,270.0,21.863227235724267,3.211176735992688,1012.0,26.985861149219804,1.0784579097341176,13,11,"(np.int64(2), np.int64(1), np.int64(0))",,1012.0,742.0,8.276583068575768,9.355040978309885,9.354237102334151,heterogeneity_gp_re_increased_perm_3,2025-11,12,205012
fixed_pair,fixed_pair,True,True,401.0,936.0,535.0,21.051654664241287,5.1456207031577295,936.0,27.440846364776398,0.6292213249138889,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,401.0,936.0,8.728204946563396,9.357426271477285,9.355215146735718,heterogeneity_gp_re_increased_perm_3,2025-11,13,205013
order_blend_50,order_blend_50,True,True,629.0,881.0,252.0,21.154050744599672,3.511667223401587,881.0,26.4565382008326,1.6285533150710556,11,9,"(np.int64(2), np.int64(1), np.int64(0))",,881.0,629.0,7.736072313605254,9.36462562867631,9.355840258551037,heterogeneity_gp_re_increased_perm_3,2025-11,13,205013
fixed_pair,fixed_pair,True,True,436.0,929.0,493.0,21.08159875513432,5.125474449710246,929.0,27.007113579559284,1.072453411616669,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,436.0,929.0,8.289871778583391,9.36232519020006,9.354916610775833,heterogeneity_gp_re_increased_perm_3,2025-11,14,205014
order_blend_50,order_blend_50,True,True,590.0,904.0,314.0,20.295618204254318,4.235344494053801,904.0,26.718639883308178,1.5926824934523172,7,5,"(np.int64(2), np.int64(1), np.int64(0))",,904.0,590.0,7.855687895103777,9.448370388556095,9.414581599648304,heterogeneity_gp_re_increased_perm_3,2025-11,14,205014
fixed_pair,fixed_pair,True,True,464.0,1021.0,557.0,21.12887971486774,5.071299458837339,1021.0,27.308690850038893,0.7635240744262646,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,464.0,1021.0,8.595354100204052,9.358878174630316,9.354458575204527,heterogeneity_gp_re_increased_perm_3,2025-11,15,205015
order_blend_50,order_blend_50,True,True,713.0,990.0,277.0,21.14515919096591,3.4722236864276432,990.0,26.787946082451825,1.2718213151077702,11,9,"(np.int64(2), np.int64(1), np.int64(0))",,990.0,713.0,8.081435410322737,9.353256725430507,9.35325394669858,heterogeneity_gp_re_increased_perm_3,2025-11,15,205015
fixed_pair,fixed_pair,True,True,446.0,807.0,361.0,20.901373524223015,5.356714967579531,807.0,25.46816769901084,2.663090426438142,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,446.0,807.0,6.7247424072409085,9.38783283367905,9.35559245809088,heterogeneity_gp_re_increased_perm_3,2025-11,16,205016
order_blend_50,order_blend_50,True,True,766.0,981.0,215.0,22.21029712346477,2.995774196365442,981.0,27.375296887725487,0.6892651838280948,13,11,"(np.int64(2), np.int64(1), np.int64(0))",,981.0,766.0,8.666212337286863,9.353607029323666,9.355477521114958,heterogeneity_gp_re_increased_perm_3,2025-11,16,205016
fixed_pair,fixed_pair,True,True,445.0,1017.0,572.0,21.129104186344563,5.077300926873318,1017.0,27.378926769469786,0.788194740306503,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,445.0,1017.0,8.614370442388282,9.361991144386717,9.402565182694785,heterogeneity_gp_re_increased_perm_3,2025-11,17,205017
order_blend_50,order_blend_50,True,True,778.0,1016.0,238.0,22.404544391760204,2.899652323585621,1016.0,27.254400136731444,0.8458416417113064,17,15,"(np.int64(2), np.int64(1), np.int64(0))",,1016.0,778.0,8.527643189344788,9.373484831056095,9.353272116330562,heterogeneity_gp_re_increased_perm_3,2025-11,17,205017
fixed_pair,fixed_pair,True,True,457.0,905.0,448.0,21.071768533941746,5.117773746777292,905.0,27.428791448667127,0.6582130863112283,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,457.0,905.0,8.7085093171093,9.353559728137297,9.366722403420528,heterogeneity_gp_re_increased_perm_3,2025-11,18,205018
order_blend_50,order_blend_50,True,True,778.0,932.0,154.0,23.373630144254484,2.401878001170938,932.0,27.006068554197064,1.0634179519411173,17,15,"(np.int64(2), np.int64(1), np.int64(0))",,932.0,778.0,8.29449561820256,9.357913570143678,9.353659365850824,heterogeneity_gp_re_increased_perm_3,2025-11,18,205018
fixed_pair,fixed_pair,True,True,447.0,1025.0,578.0,21.206606790764766,4.984460400270021,1025.0,27.908067165428747,0.15372489503371156,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,447.0,1025.0,9.20059728826146,9.35432218329517,9.353147693872117,heterogeneity_gp_re_increased_perm_3,2025-11,19,205019
order_blend_50,order_blend_50,True,True,671.0,944.0,273.0,21.32660886367625,3.42714616858411,944.0,26.966300352369224,1.120248982950299,13,11,"(np.int64(2), np.int64(1), np.int64(0))",,944.0,671.0,8.246112318744979,9.353826731928965,9.366361301695278,heterogeneity_gp_re_increased_perm_3,2025-11,19,205019
fixed_pair,fixed_pair,True,True,749.0,1526.0,777.0,21.960264374631915,4.23955418812325,1526.0,27.836836142114745,0.23502967197623903,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1526.0,749.0,,9.354470075780263,9.35869786915536,9.123668197179121,heterogeneity_gp_re_increased_perm_3,2025-12,0,206000
order_blend_50,order_blend_50,True,True,1100.0,1518.0,418.0,22.240720634553295,2.985708742928038,1518.0,27.432716993602636,0.6302606104688468,19,17,"(np.int64(2), np.int64(1), np.int64(0))",,1518.0,1100.0,8.72453849985,9.353379383433788,9.354799110318847,heterogeneity_gp_re_increased_perm_3,2025-12,0,206000
fixed_pair,fixed_pair,True,True,541.0,1055.0,514.0,21.065851913052047,5.459162747525398,1055.0,25.419550435870242,2.97768056419182,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,541.0,1055.0,6.54361535387468,9.5212959180665,9.354639163929061,heterogeneity_gp_re_increased_perm_3,2025-12,1,206001
order_blend_50,order_blend_50,True,True,541.0,1047.0,506.0,17.36048296444799,5.451243914907131,1047.0,25.437631042212896,2.995491537029241,5,3,"(np.int64(2), np.int64(1), np.int64(0))",,1047.0,541.0,6.523313802588745,9.518805339617986,9.395511900006165,heterogeneity_gp_re_increased_perm_3,2025-12,1,206001
fixed_pair,fixed_pair,True,True,641.0,1594.0,953.0,21.55746880776381,4.669022993593207,1594.0,27.895408689240227,0.2018503395529727,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1594.0,641.0,,9.35319005188063,9.372034488456286,9.170184148903314,heterogeneity_gp_re_increased_perm_3,2025-12,2,206002
order_blend_50,order_blend_50,True,True,753.0,1365.0,612.0,19.15819972334713,4.493006014611068,1365.0,26.582742276264874,1.5254778394124653,11,9,"(np.int64(2), np.int64(1), np.int64(0))",,1365.0,753.0,7.852035309054623,9.377513148467088,9.353193818743163,heterogeneity_gp_re_increased_perm_3,2025-12,2,206002
fixed_pair,fixed_pair,True,True,623.0,1320.0,697.0,21.883940044315676,4.340808655448083,1320.0,27.299673716406396,0.8602046740485356,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,623.0,1320.0,8.534153052349101,9.371162937659657,9.394357726397637,heterogeneity_gp_re_increased_perm_3,2025-12,3,206003
order_blend_50,order_blend_50,True,True,1118.0,1347.0,229.0,24.676513102983655,1.764525815806838,1347.0,27.638287816489786,0.4673661215196674,15,13,"(np.int64(2), np.int64(1), np.int64(0))",,1347.0,1118.0,8.90311589963955,9.36468989569102,9.370482021159217,heterogeneity_gp_re_increased_perm_3,2025-12,3,206003
fixed_pair,fixed_pair,True,True,635.0,1175.0,540.0,20.77543735058658,5.426575467520992,1175.0,25.196657978761436,2.9220137765957173,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,635.0,1175.0,6.4574246026670785,9.359794996831564,9.379438379262796,heterogeneity_gp_re_increased_perm_3,2025-12,4,206004
order_blend_50,order_blend_50,True,True,1006.0,1295.0,289.0,21.500361451515886,3.342858497148444,1295.0,26.167506326940156,1.912610557303588,11,9,"(np.int64(2), np.int64(1), np.int64(0))",,1295.0,1006.0,7.447753365447261,9.36036392275085,9.359389038742044,heterogeneity_gp_re_increased_perm_3,2025-12,4,206004
fixed_pair,fixed_pair,True,True,707.0,1518.0,811.0,21.803054252245982,4.391232992163996,1518.0,27.867183203530857,0.2596097356971452,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1518.0,707.0,,9.385430364622618,9.355932209982766,9.125820628925473,heterogeneity_gp_re_increased_perm_3,2025-12,5,206005
order_blend_50,order_blend_50,True,True,1191.0,1518.0,327.0,23.125815031744217,2.817021852938904,1518.0,27.54319468683122,0.7440588682752534,22,20,"(np.int64(2), np.int64(1), np.int64(0))",,1518.0,1191.0,8.69359726219499,9.437656130470243,9.411941294165986,heterogeneity_gp_re_increased_perm_3,2025-12,5,206005
fixed_pair,fixed_pair,True,True,668.0,1462.0,794.0,20.840332335829288,5.358620413264767,1462.0,26.84132825937491,1.2300123679780572,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,668.0,1462.0,8.128252594346748,9.358264962324805,9.354810702703357,heterogeneity_gp_re_increased_perm_3,2025-12,6,206006
order_blend_50,order_blend_50,True,True,844.0,1331.0,487.0,18.937883005341902,4.621635036578116,1331.0,25.78065082750934,2.298521124378553,7,5,"(np.int64(2), np.int64(1), np.int64(0))",,1331.0,844.0,7.064520920906869,9.363042045285422,9.353087861317048,heterogeneity_gp_re_increased_perm_3,2025-12,6,206006
fixed_pair,fixed_pair,True,True,800.0,1517.0,717.0,22.163024698332407,4.034659624230791,1517.0,27.768083354336582,0.6275412064277059,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1517.0,800.0,,9.518996905852456,9.357630749059377,8.89145569942475,heterogeneity_gp_re_increased_perm_3,2025-12,7,206007
order_blend_50,order_blend_50,True,True,1604.0,1620.0,16.0,27.56746366714537,0.334516726205905,1620.0,28.144330928006994,0.43187671917949544,35,33,"(np.int64(2), np.int64(0), np.int64(1))",1620.0,,1604.0,9.610979652658086,9.17910293347859,9.354248341870315,heterogeneity_gp_re_increased_perm_3,2025-12,7,206007
fixed_pair,fixed_pair,True,True,667.0,1421.0,754.0,21.439121640961005,4.753714770523534,1421.0,27.20424470894357,0.9225560977127483,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,667.0,1421.0,8.463240908855388,9.355206793520047,9.385797006568136,heterogeneity_gp_re_increased_perm_3,2025-12,8,206008
order_blend_50,order_blend_50,True,True,993.0,1420.0,427.0,21.324997406345858,3.461614494085331,1420.0,26.966226372240847,1.1642285437285,15,13,"(np.int64(2), np.int64(1), np.int64(0))",,1420.0,993.0,8.224362405668419,9.353273017175507,9.388590949396919,heterogeneity_gp_re_increased_perm_3,2025-12,8,206008
fixed_pair,fixed_pair,True,True,689.0,1290.0,601.0,21.32032407122736,4.875833524597072,1290.0,26.96639209068745,1.1005703048055846,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,689.0,1290.0,8.25629708088441,9.356867385689995,9.353227624113043,heterogeneity_gp_re_increased_perm_3,2025-12,9,206009
order_blend_50,order_blend_50,True,True,1211.0,1376.0,165.0,25.139666199429627,1.4950595714844273,1376.0,27.8541522559729,0.2105016840083369,21,19,"(np.int64(2), np.int64(0), np.int64(1))",1376.0,,1211.0,9.355394421939867,9.14489273793153,9.353865096101504,heterogeneity_gp_re_increased_perm_3,2025-12,9,206009
fixed_pair,fixed_pair,True,True,685.0,1364.0,679.0,21.772725603804965,4.421978398398746,1364.0,26.700474240638272,1.3666545745202372,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,685.0,1364.0,7.989486014359396,9.356140588879633,9.354847637399242,heterogeneity_gp_re_increased_perm_3,2025-12,10,206010
order_blend_50,order_blend_50,True,True,1509.0,1534.0,25.0,27.621933257339137,0.3703137441343216,1534.0,27.822963801927823,0.24897931780117943,23,21,"(np.int64(2), np.int64(0), np.int64(1))",1534.0,,1509.0,9.35903723662821,9.11005791882703,9.353868646472584,heterogeneity_gp_re_increased_perm_3,2025-12,10,206010
fixed_pair,fixed_pair,True,True,599.0,1358.0,759.0,21.455431009616476,4.7541164800723035,1358.0,27.899086616328006,0.18119261476493698,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,599.0,1358.0,9.182369717857231,9.363562332622168,9.353154565848609,heterogeneity_gp_re_increased_perm_3,2025-12,11,206011
order_blend_50,order_blend_50,True,True,1110.0,1287.0,177.0,24.576104032452637,1.7997055641827657,1287.0,27.283803578378258,0.7834973986413054,15,13,"(np.int64(2), np.int64(1), np.int64(0))",,1287.0,1110.0,8.572961230476515,9.356458629117821,9.354383718783922,heterogeneity_gp_re_increased_perm_3,2025-12,11,206011
fixed_pair,fixed_pair,True,True,667.0,1557.0,890.0,21.518427291308228,4.684234891632233,1557.0,27.96687089860582,0.11053745155729544,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1557.0,667.0,,9.357168991667098,9.360119679248008,9.249582227690713,heterogeneity_gp_re_increased_perm_3,2025-12,12,206012
order_blend_50,order_blend_50,True,True,1164.0,1507.0,343.0,22.910790647353867,2.6714248365316235,1507.0,27.024669447588433,1.048640790025381,21,19,"(np.int64(2), np.int64(1), np.int64(0))",,1507.0,1164.0,8.310095545488547,9.358736335513928,9.355837566585958,heterogeneity_gp_re_increased_perm_3,2025-12,12,206012
fixed_pair,fixed_pair,True,True,673.0,1617.0,944.0,21.176422616625928,5.012340415000669,1617.0,27.819909437950773,0.24107677303805986,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,673.0,1617.0,9.112831280660819,9.353170103591076,9.353908053698879,heterogeneity_gp_re_increased_perm_3,2025-12,13,206013
order_blend_50,order_blend_50,True,True,1591.0,1622.0,31.0,27.47920025004437,0.4138726652678333,1622.0,27.8709229189948,0.19482248478075093,29,27,"(np.int64(2), np.int64(0), np.int64(1))",1622.0,,1591.0,9.356340748464959,9.161518263684208,9.353063906845634,heterogeneity_gp_re_increased_perm_3,2025-12,13,206013
fixed_pair,fixed_pair,True,True,643.0,1501.0,858.0,21.289949418067508,4.934020667686481,1501.0,27.58230987081323,0.5129611440875195,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,643.0,1501.0,8.857812486567253,9.370773630654773,9.353723753591204,heterogeneity_gp_re_increased_perm_3,2025-12,14,206014
order_blend_50,order_blend_50,True,True,1084.0,1409.0,325.0,22.27469140138219,2.913659495959326,1409.0,26.67543657203238,1.4134145954408188,19,17,"(np.int64(2), np.int64(1), np.int64(0))",,1409.0,1084.0,7.952637469972545,9.35674703664647,9.366052065413363,heterogeneity_gp_re_increased_perm_3,2025-12,14,206014
fixed_pair,fixed_pair,True,True,669.0,1430.0,761.0,22.255833459980526,3.940334785733648,1430.0,27.493442334648048,0.5747496364029399,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1430.0,669.0,,9.35444654978126,9.356872710634864,8.782123074231924,heterogeneity_gp_re_increased_perm_3,2025-12,15,206015
order_blend_50,order_blend_50,True,True,1310.0,1532.0,222.0,25.05968910123117,1.5598263363846119,1532.0,27.593575717947047,0.46904550345430707,26,24,"(np.int64(2), np.int64(1), np.int64(0))",,1532.0,1310.0,8.885592189648223,9.353345835196292,9.35463769310253,heterogeneity_gp_re_increased_perm_3,2025-12,15,206015
fixed_pair,fixed_pair,True,True,600.0,1411.0,811.0,21.684536870698885,4.511311450498095,1411.0,28.086929141677352,0.7048691043715305,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,600.0,1411.0,9.012673644464778,9.356712748376268,9.717542748836308,heterogeneity_gp_re_increased_perm_3,2025-12,16,206016
order_blend_50,order_blend_50,True,True,1268.0,1404.0,136.0,25.85801311990803,1.1389381796297382,1404.0,27.66250417157086,0.3972914532540184,25,23,"(np.int64(2), np.int64(1), np.int64(0))",,1404.0,1268.0,8.95608791141368,9.353379364667699,9.353036895489481,heterogeneity_gp_re_increased_perm_3,2025-12,16,206016
fixed_pair,fixed_pair,True,True,640.0,1462.0,822.0,21.569207076686684,4.6984904373889895,1462.0,27.767771289086664,0.37132567482414736,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,640.0,1462.0,9.021311669991467,9.392637344815615,9.353822274279581,heterogeneity_gp_re_increased_perm_3,2025-12,17,206017
order_blend_50,order_blend_50,True,True,1000.0,1311.0,311.0,22.4821321402458,2.917240950448406,1311.0,26.80662687582202,1.2975391791046977,13,11,"(np.int64(2), np.int64(1), np.int64(0))",,1311.0,1000.0,8.077466564067768,9.354154568581784,9.375005743172466,heterogeneity_gp_re_increased_perm_3,2025-12,17,206017
fixed_pair,fixed_pair,True,True,665.0,1332.0,667.0,21.57889623785848,4.626277241173037,1332.0,26.75483500630895,1.4985450682325752,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,665.0,1332.0,7.947457305391419,9.361375327293537,9.446002373623994,heterogeneity_gp_re_increased_perm_3,2025-12,18,206018
order_blend_50,order_blend_50,True,True,1222.0,1421.0,199.0,24.02848662809412,2.120164427144678,1421.0,26.98377271849277,1.104795558338715,23,21,"(np.int64(2), np.int64(1), np.int64(0))",,1421.0,1222.0,8.262250500850524,9.367046059189239,9.354476158453007,heterogeneity_gp_re_increased_perm_3,2025-12,18,206018
fixed_pair,fixed_pair,True,True,700.0,1378.0,678.0,20.664927974059434,5.550587350665733,1378.0,26.14229473072766,1.944944900920274,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,700.0,1378.0,7.421601349220087,9.366546250140361,9.354147131367212,heterogeneity_gp_re_increased_perm_3,2025-12,19,206019
order_blend_50,order_blend_50,True,True,1116.0,1445.0,329.0,21.07325086522632,3.5116044621211158,1445.0,26.353556024143565,1.725722495471019,13,11,"(np.int64(2), np.int64(1), np.int64(0))",,1445.0,1116.0,7.637340312359764,9.363062807830783,9.353152903953019,heterogeneity_gp_re_increased_perm_3,2025-12,19,206019
fixed_pair,fixed_pair,True,True,719.0,1456.0,737.0,21.36429580564463,4.840028537810746,1456.0,27.781993477098162,0.2949361953542695,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1456.0,719.0,,9.355028153441499,9.360950759505466,9.066014564151196,heterogeneity_gp_re_increased_perm_3,2026-01,0,207000
