scenario_id,month,local_seed,policy,first_boundary_gain_h,second_boundary_gain_h
heterogeneity_gp_re_increased_perm_2,2026-06,0,order_blend_50,132.0,22.0
heterogeneity_gp_re_increased_perm_2,2026-06,1,order_blend_50,118.0,18.0
heterogeneity_gp_re_increased_perm_2,2026-06,2,order_blend_50,30.0,17.0
heterogeneity_gp_re_increased_perm_2,2026-06,3,order_blend_50,71.0,47.0
heterogeneity_gp_re_increased_perm_2,2026-06,4,order_blend_50,113.0,-11.0
heterogeneity_gp_re_increased_perm_2,2026-06,5,order_blend_50,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2026-06,6,order_blend_50,35.0,6.0
heterogeneity_gp_re_increased_perm_2,2026-06,7,order_blend_50,48.0,11.0
heterogeneity_gp_re_increased_perm_2,2026-06,8,order_blend_50,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2026-06,9,order_blend_50,-1.0,-1.0
heterogeneity_gp_re_increased_perm_2,2026-06,10,order_blend_50,120.0,-16.0
heterogeneity_gp_re_increased_perm_2,2026-06,11,order_blend_50,24.0,-13.0
heterogeneity_gp_re_increased_perm_2,2026-06,12,order_blend_50,1.0,1.0
heterogeneity_gp_re_increased_perm_2,2026-06,13,order_blend_50,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2026-06,14,order_blend_50,24.0,-3.0
heterogeneity_gp_re_increased_perm_2,2026-06,15,order_blend_50,116.0,48.0
heterogeneity_gp_re_increased_perm_2,2026-06,16,order_blend_50,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2026-06,17,order_blend_50,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2026-06,18,order_blend_50,3.0,4.0
heterogeneity_gp_re_increased_perm_2,2026-06,19,order_blend_50,27.0,0.0
heterogeneity_gp_re_increased_perm_3,2025-06,0,order_blend_50,288.0,-5.0
heterogeneity_gp_re_increased_perm_3,2025-06,1,order_blend_50,212.0,7.0
heterogeneity_gp_re_increased_perm_3,2025-06,2,order_blend_50,237.0,56.0
heterogeneity_gp_re_increased_perm_3,2025-06,3,order_blend_50,353.0,-1.0
heterogeneity_gp_re_increased_perm_3,2025-06,4,order_blend_50,208.0,-1.0
heterogeneity_gp_re_increased_perm_3,2025-06,5,order_blend_50,365.0,-32.0
heterogeneity_gp_re_increased_perm_3,2025-06,6,order_blend_50,221.0,9.0
heterogeneity_gp_re_increased_perm_3,2025-06,7,order_blend_50,201.0,-52.0
heterogeneity_gp_re_increased_perm_3,2025-06,8,order_blend_50,285.0,-38.0
heterogeneity_gp_re_increased_perm_3,2025-06,9,order_blend_50,300.0,-24.0
heterogeneity_gp_re_increased_perm_3,2025-06,10,order_blend_50,476.0,-6.0
heterogeneity_gp_re_increased_perm_3,2025-06,11,order_blend_50,328.0,5.0
heterogeneity_gp_re_increased_perm_3,2025-06,12,order_blend_50,424.0,84.0
heterogeneity_gp_re_increased_perm_3,2025-06,13,order_blend_50,186.0,-39.0
heterogeneity_gp_re_increased_perm_3,2025-06,14,order_blend_50,418.0,89.0
heterogeneity_gp_re_increased_perm_3,2025-06,15,order_blend_50,204.0,-11.0
heterogeneity_gp_re_increased_perm_3,2025-06,16,order_blend_50,231.0,-10.0
heterogeneity_gp_re_increased_perm_3,2025-06,17,order_blend_50,83.0,8.0
heterogeneity_gp_re_increased_perm_3,2025-06,18,order_blend_50,177.0,-10.0
heterogeneity_gp_re_increased_perm_3,2025-06,19,order_blend_50,280.0,-43.0
heterogeneity_gp_re_increased_perm_3,2025-07,0,order_blend_50,561.0,70.0
heterogeneity_gp_re_increased_perm_3,2025-07,1,order_blend_50,611.0,-9.0
heterogeneity_gp_re_increased_perm_3,2025-07,2,order_blend_50,252.0,177.0
heterogeneity_gp_re_increased_perm_3,2025-07,3,order_blend_50,-20.0,-99.0
heterogeneity_gp_re_increased_perm_3,2025-07,4,order_blend_50,449.0,-12.0
heterogeneity_gp_re_increased_perm_3,2025-07,5,order_blend_50,546.0,65.0
heterogeneity_gp_re_increased_perm_3,2025-07,6,order_blend_50,412.0,-83.0
heterogeneity_gp_re_increased_perm_3,2025-07,7,order_blend_50,393.0,0.0
heterogeneity_gp_re_increased_perm_3,2025-07,8,order_blend_50,340.0,0.0
heterogeneity_gp_re_increased_perm_3,2025-07,9,order_blend_50,645.0,65.0
heterogeneity_gp_re_increased_perm_3,2025-07,10,order_blend_50,410.0,84.0
heterogeneity_gp_re_increased_perm_3,2025-07,11,order_blend_50,616.0,57.0
heterogeneity_gp_re_increased_perm_3,2025-07,12,order_blend_50,475.0,0.0
heterogeneity_gp_re_increased_perm_3,2025-07,13,order_blend_50,235.0,-45.0
heterogeneity_gp_re_increased_perm_3,2025-07,14,order_blend_50,674.0,39.0
heterogeneity_gp_re_increased_perm_3,2025-07,15,order_blend_50,401.0,-74.0
heterogeneity_gp_re_increased_perm_3,2025-07,16,order_blend_50,643.0,126.0
heterogeneity_gp_re_increased_perm_3,2025-07,17,order_blend_50,54.0,-26.0
heterogeneity_gp_re_increased_perm_3,2025-07,18,order_blend_50,642.0,76.0
heterogeneity_gp_re_increased_perm_3,2025-07,19,order_blend_50,270.0,-55.0
heterogeneity_gp_re_increased_perm_3,2025-08,0,order_blend_50,-49.0,-68.0
heterogeneity_gp_re_increased_perm_3,2025-08,1,order_blend_50,822.0,-25.0
heterogeneity_gp_re_increased_perm_3,2025-08,2,order_blend_50,695.0,4.0
heterogeneity_gp_re_increased_perm_3,2025-08,3,order_blend_50,639.0,47.0
heterogeneity_gp_re_increased_perm_3,2025-08,4,order_blend_50,135.0,-105.0
heterogeneity_gp_re_increased_perm_3,2025-08,5,order_blend_50,785.0,14.0
heterogeneity_gp_re_increased_perm_3,2025-08,6,order_blend_50,561.0,199.0
heterogeneity_gp_re_increased_perm_3,2025-08,7,order_blend_50,233.0,-77.0
heterogeneity_gp_re_increased_perm_3,2025-08,8,order_blend_50,762.0,108.0
heterogeneity_gp_re_increased_perm_3,2025-08,9,order_blend_50,198.0,81.0
heterogeneity_gp_re_increased_perm_3,2025-08,10,order_blend_50,910.0,-5.0
heterogeneity_gp_re_increased_perm_3,2025-08,11,order_blend_50,710.0,34.0
heterogeneity_gp_re_increased_perm_3,2025-08,12,order_blend_50,351.0,-40.0
heterogeneity_gp_re_increased_perm_3,2025-08,13,order_blend_50,474.0,0.0
heterogeneity_gp_re_increased_perm_3,2025-08,14,order_blend_50,741.0,-40.0
heterogeneity_gp_re_increased_perm_3,2025-08,15,order_blend_50,381.0,-62.0
heterogeneity_gp_re_increased_perm_3,2025-08,16,order_blend_50,679.0,23.0
heterogeneity_gp_re_increased_perm_3,2025-08,17,order_blend_50,0.0,-251.0
heterogeneity_gp_re_increased_perm_3,2025-08,18,order_blend_50,843.0,4.0
heterogeneity_gp_re_increased_perm_3,2025-08,19,order_blend_50,457.0,86.0
heterogeneity_gp_re_increased_perm_3,2025-09,0,order_blend_50,173.0,-33.0
heterogeneity_gp_re_increased_perm_3,2025-09,1,order_blend_50,140.0,0.0
heterogeneity_gp_re_increased_perm_3,2025-09,2,order_blend_50,448.0,78.0
heterogeneity_gp_re_increased_perm_3,2025-09,3,order_blend_50,315.0,-31.0
heterogeneity_gp_re_increased_perm_3,2025-09,4,order_blend_50,157.0,-62.0
heterogeneity_gp_re_increased_perm_3,2025-09,5,order_blend_50,164.0,4.0
heterogeneity_gp_re_increased_perm_3,2025-09,6,order_blend_50,89.0,-56.0
heterogeneity_gp_re_increased_perm_3,2025-09,7,order_blend_50,251.0,-58.0
heterogeneity_gp_re_increased_perm_3,2025-09,8,order_blend_50,249.0,137.0
heterogeneity_gp_re_increased_perm_3,2025-09,9,order_blend_50,220.0,-13.0
heterogeneity_gp_re_increased_perm_3,2025-09,10,order_blend_50,287.0,-14.0
heterogeneity_gp_re_increased_perm_3,2025-09,11,order_blend_50,191.0,-40.0
heterogeneity_gp_re_increased_perm_3,2025-09,12,order_blend_50,441.0,31.0
heterogeneity_gp_re_increased_perm_3,2025-09,13,order_blend_50,56.0,-11.0
heterogeneity_gp_re_increased_perm_3,2025-09,14,order_blend_50,264.0,27.0
heterogeneity_gp_re_increased_perm_3,2025-09,15,order_blend_50,452.0,6.0
heterogeneity_gp_re_increased_perm_3,2025-09,16,order_blend_50,486.0,8.0
heterogeneity_gp_re_increased_perm_3,2025-09,17,order_blend_50,384.0,-29.0
heterogeneity_gp_re_increased_perm_3,2025-09,18,order_blend_50,439.0,49.0
heterogeneity_gp_re_increased_perm_3,2025-09,19,order_blend_50,140.0,-111.0
heterogeneity_gp_re_increased_perm_3,2025-10,0,order_blend_50,387.0,-4.0
heterogeneity_gp_re_increased_perm_3,2025-10,1,order_blend_50,92.0,-62.0
heterogeneity_gp_re_increased_perm_3,2025-10,2,order_blend_50,596.0,-25.0
heterogeneity_gp_re_increased_perm_3,2025-10,3,order_blend_50,362.0,-31.0
heterogeneity_gp_re_increased_perm_3,2025-10,4,order_blend_50,221.0,-40.0
heterogeneity_gp_re_increased_perm_3,2025-10,5,order_blend_50,283.0,27.0
heterogeneity_gp_re_increased_perm_3,2025-10,6,order_blend_50,142.0,-70.0
heterogeneity_gp_re_increased_perm_3,2025-10,7,order_blend_50,294.0,-78.0
heterogeneity_gp_re_increased_perm_3,2025-10,8,order_blend_50,219.0,20.0
heterogeneity_gp_re_increased_perm_3,2025-10,9,order_blend_50,348.0,-23.0
heterogeneity_gp_re_increased_perm_3,2025-10,10,order_blend_50,269.0,1.0
heterogeneity_gp_re_increased_perm_3,2025-10,11,order_blend_50,27.0,36.0
heterogeneity_gp_re_increased_perm_3,2025-10,12,order_blend_50,339.0,-65.0
heterogeneity_gp_re_increased_perm_3,2025-10,13,order_blend_50,489.0,8.0
heterogeneity_gp_re_increased_perm_3,2025-10,14,order_blend_50,301.0,12.0
heterogeneity_gp_re_increased_perm_3,2025-10,15,order_blend_50,356.0,0.0
heterogeneity_gp_re_increased_perm_3,2025-10,16,order_blend_50,393.0,-4.0
heterogeneity_gp_re_increased_perm_3,2025-10,17,order_blend_50,223.0,34.0
heterogeneity_gp_re_increased_perm_3,2025-10,18,order_blend_50,302.0,6.0
heterogeneity_gp_re_increased_perm_3,2025-10,19,order_blend_50,47.0,18.0
heterogeneity_gp_re_increased_perm_3,2025-11,0,order_blend_50,408.0,33.0
heterogeneity_gp_re_increased_perm_3,2025-11,1,order_blend_50,168.0,-12.0
heterogeneity_gp_re_increased_perm_3,2025-11,2,order_blend_50,467.0,20.0
heterogeneity_gp_re_increased_perm_3,2025-11,3,order_blend_50,207.0,-58.0
heterogeneity_gp_re_increased_perm_3,2025-11,4,order_blend_50,276.0,-76.0
heterogeneity_gp_re_increased_perm_3,2025-11,5,order_blend_50,250.0,-3.0
heterogeneity_gp_re_increased_perm_3,2025-11,6,order_blend_50,110.0,57.0
heterogeneity_gp_re_increased_perm_3,2025-11,7,order_blend_50,345.0,-10.0
heterogeneity_gp_re_increased_perm_3,2025-11,8,order_blend_50,112.0,-111.0
heterogeneity_gp_re_increased_perm_3,2025-11,9,order_blend_50,285.0,-22.0
heterogeneity_gp_re_increased_perm_3,2025-11,10,order_blend_50,224.0,-35.0
heterogeneity_gp_re_increased_perm_3,2025-11,11,order_blend_50,244.0,-13.0
heterogeneity_gp_re_increased_perm_3,2025-11,12,order_blend_50,297.0,38.0
heterogeneity_gp_re_increased_perm_3,2025-11,13,order_blend_50,228.0,-55.0
heterogeneity_gp_re_increased_perm_3,2025-11,14,order_blend_50,154.0,-25.0
heterogeneity_gp_re_increased_perm_3,2025-11,15,order_blend_50,249.0,-31.0
heterogeneity_gp_re_increased_perm_3,2025-11,16,order_blend_50,320.0,174.0
heterogeneity_gp_re_increased_perm_3,2025-11,17,order_blend_50,333.0,-1.0
heterogeneity_gp_re_increased_perm_3,2025-11,18,order_blend_50,321.0,27.0
heterogeneity_gp_re_increased_perm_3,2025-11,19,order_blend_50,224.0,-81.0
heterogeneity_gp_re_increased_perm_3,2025-12,0,order_blend_50,351.0,-8.0
heterogeneity_gp_re_increased_perm_3,2025-12,1,order_blend_50,0.0,-8.0
heterogeneity_gp_re_increased_perm_3,2025-12,2,order_blend_50,112.0,-229.0
heterogeneity_gp_re_increased_perm_3,2025-12,3,order_blend_50,495.0,27.0
heterogeneity_gp_re_increased_perm_3,2025-12,4,order_blend_50,371.0,120.0
heterogeneity_gp_re_increased_perm_3,2025-12,5,order_blend_50,484.0,0.0
heterogeneity_gp_re_increased_perm_3,2025-12,6,order_blend_50,176.0,-131.0
heterogeneity_gp_re_increased_perm_3,2025-12,7,order_blend_50,804.0,103.0
heterogeneity_gp_re_increased_perm_3,2025-12,8,order_blend_50,326.0,-1.0
heterogeneity_gp_re_increased_perm_3,2025-12,9,order_blend_50,522.0,86.0
heterogeneity_gp_re_increased_perm_3,2025-12,10,order_blend_50,824.0,170.0
heterogeneity_gp_re_increased_perm_3,2025-12,11,order_blend_50,511.0,-71.0
heterogeneity_gp_re_increased_perm_3,2025-12,12,order_blend_50,497.0,-50.0
heterogeneity_gp_re_increased_perm_3,2025-12,13,order_blend_50,918.0,5.0
heterogeneity_gp_re_increased_perm_3,2025-12,14,order_blend_50,441.0,-92.0
heterogeneity_gp_re_increased_perm_3,2025-12,15,order_blend_50,641.0,102.0
heterogeneity_gp_re_increased_perm_3,2025-12,16,order_blend_50,668.0,-7.0
heterogeneity_gp_re_increased_perm_3,2025-12,17,order_blend_50,360.0,-151.0
heterogeneity_gp_re_increased_perm_3,2025-12,18,order_blend_50,557.0,89.0
heterogeneity_gp_re_increased_perm_3,2025-12,19,order_blend_50,416.0,67.0
heterogeneity_gp_re_increased_perm_3,2026-01,0,order_blend_50,413.0,-22.0
heterogeneity_gp_re_increased_perm_3,2026-01,1,order_blend_50,263.0,-268.0
heterogeneity_gp_re_increased_perm_3,2026-01,2,order_blend_50,370.0,25.0
heterogeneity_gp_re_increased_perm_3,2026-01,3,order_blend_50,474.0,0.0
heterogeneity_gp_re_increased_perm_3,2026-01,4,order_blend_50,414.0,-54.0
heterogeneity_gp_re_increased_perm_3,2026-01,5,order_blend_50,660.0,-23.0
heterogeneity_gp_re_increased_perm_3,2026-01,6,order_blend_50,54.0,-122.0
heterogeneity_gp_re_increased_perm_3,2026-01,7,order_blend_50,495.0,83.0
heterogeneity_gp_re_increased_perm_3,2026-01,8,order_blend_50,498.0,30.0
heterogeneity_gp_re_increased_perm_3,2026-01,9,order_blend_50,188.0,-120.0
heterogeneity_gp_re_increased_perm_3,2026-01,10,order_blend_50,572.0,186.0
heterogeneity_gp_re_increased_perm_3,2026-01,11,order_blend_50,808.0,35.0
heterogeneity_gp_re_increased_perm_3,2026-01,12,order_blend_50,515.0,-102.0
heterogeneity_gp_re_increased_perm_3,2026-01,13,order_blend_50,660.0,-19.0
heterogeneity_gp_re_increased_perm_3,2026-01,14,order_blend_50,715.0,-27.0
heterogeneity_gp_re_increased_perm_3,2026-01,15,order_blend_50,599.0,92.0
heterogeneity_gp_re_increased_perm_3,2026-01,16,order_blend_50,805.0,33.0
heterogeneity_gp_re_increased_perm_3,2026-01,17,order_blend_50,216.0,60.0
heterogeneity_gp_re_increased_perm_3,2026-01,18,order_blend_50,942.0,53.0
heterogeneity_gp_re_increased_perm_3,2026-01,19,order_blend_50,161.0,-18.0
heterogeneity_gp_re_increased_perm_3,2026-02,0,order_blend_50,298.0,1.0
heterogeneity_gp_re_increased_perm_3,2026-02,1,order_blend_50,21.0,-113.0
heterogeneity_gp_re_increased_perm_3,2026-02,2,order_blend_50,387.0,6.0
heterogeneity_gp_re_increased_perm_3,2026-02,3,order_blend_50,485.0,129.0
heterogeneity_gp_re_increased_perm_3,2026-02,4,order_blend_50,111.0,-9.0
heterogeneity_gp_re_increased_perm_3,2026-02,5,order_blend_50,434.0,0.0
heterogeneity_gp_re_increased_perm_3,2026-02,6,order_blend_50,52.0,-57.0
heterogeneity_gp_re_increased_perm_3,2026-02,7,order_blend_50,2.0,-50.0
heterogeneity_gp_re_increased_perm_3,2026-02,8,order_blend_50,314.0,24.0
heterogeneity_gp_re_increased_perm_3,2026-02,9,order_blend_50,110.0,-92.0
heterogeneity_gp_re_increased_perm_3,2026-02,10,order_blend_50,39.0,-100.0
heterogeneity_gp_re_increased_perm_3,2026-02,11,order_blend_50,230.0,-11.0
heterogeneity_gp_re_increased_perm_3,2026-02,12,order_blend_50,25.0,-134.0
heterogeneity_gp_re_increased_perm_3,2026-02,13,order_blend_50,138.0,-17.0
heterogeneity_gp_re_increased_perm_3,2026-02,14,order_blend_50,665.0,86.0
heterogeneity_gp_re_increased_perm_3,2026-02,15,order_blend_50,247.0,-90.0
heterogeneity_gp_re_increased_perm_3,2026-02,16,order_blend_50,487.0,-18.0
heterogeneity_gp_re_increased_perm_3,2026-02,17,order_blend_50,429.0,30.0
heterogeneity_gp_re_increased_perm_3,2026-02,18,order_blend_50,247.0,47.0
heterogeneity_gp_re_increased_perm_3,2026-02,19,order_blend_50,214.0,-45.0
heterogeneity_gp_re_increased_perm_3,2026-03,0,order_blend_50,380.0,-45.0
heterogeneity_gp_re_increased_perm_3,2026-03,1,order_blend_50,271.0,-34.0
heterogeneity_gp_re_increased_perm_3,2026-03,2,order_blend_50,200.0,-47.0
heterogeneity_gp_re_increased_perm_3,2026-03,3,order_blend_50,230.0,-31.0
heterogeneity_gp_re_increased_perm_3,2026-03,4,order_blend_50,344.0,0.0
heterogeneity_gp_re_increased_perm_3,2026-03,5,order_blend_50,65.0,-51.0
heterogeneity_gp_re_increased_perm_3,2026-03,6,order_blend_50,235.0,-34.0
heterogeneity_gp_re_increased_perm_3,2026-03,7,order_blend_50,263.0,-3.0
heterogeneity_gp_re_increased_perm_3,2026-03,8,order_blend_50,160.0,-24.0
heterogeneity_gp_re_increased_perm_3,2026-03,9,order_blend_50,251.0,25.0
heterogeneity_gp_re_increased_perm_3,2026-03,10,order_blend_50,306.0,-21.0
heterogeneity_gp_re_increased_perm_3,2026-03,11,order_blend_50,216.0,-20.0
heterogeneity_gp_re_increased_perm_3,2026-03,12,order_blend_50,260.0,-29.0
heterogeneity_gp_re_increased_perm_3,2026-03,13,order_blend_50,263.0,13.0
heterogeneity_gp_re_increased_perm_3,2026-03,14,order_blend_50,168.0,-1.0
heterogeneity_gp_re_increased_perm_3,2026-03,15,order_blend_50,244.0,-17.0
heterogeneity_gp_re_increased_perm_3,2026-03,16,order_blend_50,204.0,-29.0
heterogeneity_gp_re_increased_perm_3,2026-03,17,order_blend_50,215.0,-43.0
heterogeneity_gp_re_increased_perm_3,2026-03,18,order_blend_50,71.0,-70.0
heterogeneity_gp_re_increased_perm_3,2026-03,19,order_blend_50,199.0,52.0
heterogeneity_gp_re_increased_perm_3,2026-04,0,order_blend_50,548.0,99.0
heterogeneity_gp_re_increased_perm_3,2026-04,1,order_blend_50,129.0,20.0
heterogeneity_gp_re_increased_perm_3,2026-04,2,order_blend_50,249.0,71.0
heterogeneity_gp_re_increased_perm_3,2026-04,3,order_blend_50,241.0,-45.0
heterogeneity_gp_re_increased_perm_3,2026-04,4,order_blend_50,234.0,-52.0
heterogeneity_gp_re_increased_perm_3,2026-04,5,order_blend_50,524.0,-6.0
heterogeneity_gp_re_increased_perm_3,2026-04,6,order_blend_50,9.0,-44.0
heterogeneity_gp_re_increased_perm_3,2026-04,7,order_blend_50,158.0,10.0
heterogeneity_gp_re_increased_perm_3,2026-04,8,order_blend_50,98.0,-17.0
heterogeneity_gp_re_increased_perm_3,2026-04,9,order_blend_50,542.0,104.0
heterogeneity_gp_re_increased_perm_3,2026-04,10,order_blend_50,318.0,-26.0
heterogeneity_gp_re_increased_perm_3,2026-04,11,order_blend_50,175.0,0.0
heterogeneity_gp_re_increased_perm_3,2026-04,12,order_blend_50,12.0,-145.0
heterogeneity_gp_re_increased_perm_3,2026-04,13,order_blend_50,58.0,-14.0
heterogeneity_gp_re_increased_perm_3,2026-04,14,order_blend_50,288.0,-42.0
heterogeneity_gp_re_increased_perm_3,2026-04,15,order_blend_50,145.0,14.0
heterogeneity_gp_re_increased_perm_3,2026-04,16,order_blend_50,229.0,61.0
heterogeneity_gp_re_increased_perm_3,2026-04,17,order_blend_50,114.0,3.0
heterogeneity_gp_re_increased_perm_3,2026-04,18,order_blend_50,224.0,-54.0
heterogeneity_gp_re_increased_perm_3,2026-04,19,order_blend_50,279.0,0.0
heterogeneity_gp_re_increased_perm_3,2026-05,0,order_blend_50,701.0,28.0
heterogeneity_gp_re_increased_perm_3,2026-05,1,order_blend_50,989.0,40.0
heterogeneity_gp_re_increased_perm_3,2026-05,2,order_blend_50,475.0,22.0
heterogeneity_gp_re_increased_perm_3,2026-05,3,order_blend_50,530.0,-37.0
heterogeneity_gp_re_increased_perm_3,2026-05,4,order_blend_50,675.0,-47.0
heterogeneity_gp_re_increased_perm_3,2026-05,5,order_blend_50,406.0,281.0
heterogeneity_gp_re_increased_perm_3,2026-05,6,order_blend_50,479.0,-26.0
heterogeneity_gp_re_increased_perm_3,2026-05,7,order_blend_50,427.0,-43.0
heterogeneity_gp_re_increased_perm_3,2026-05,8,order_blend_50,300.0,-29.0
heterogeneity_gp_re_increased_perm_3,2026-05,9,order_blend_50,113.0,-104.0
heterogeneity_gp_re_increased_perm_3,2026-05,10,order_blend_50,921.0,40.0
heterogeneity_gp_re_increased_perm_3,2026-05,11,order_blend_50,586.0,13.0
heterogeneity_gp_re_increased_perm_3,2026-05,12,order_blend_50,26.0,-10.0
heterogeneity_gp_re_increased_perm_3,2026-05,13,order_blend_50,790.0,20.0
heterogeneity_gp_re_increased_perm_3,2026-05,14,order_blend_50,278.0,-68.0
heterogeneity_gp_re_increased_perm_3,2026-05,15,order_blend_50,548.0,-17.0
heterogeneity_gp_re_increased_perm_3,2026-05,16,order_blend_50,586.0,-9.0
heterogeneity_gp_re_increased_perm_3,2026-05,17,order_blend_50,725.0,64.0
heterogeneity_gp_re_increased_perm_3,2026-05,18,order_blend_50,731.0,62.0
heterogeneity_gp_re_increased_perm_3,2026-05,19,order_blend_50,897.0,253.0
heterogeneity_gp_re_increased_perm_3,2026-06,0,order_blend_50,138.0,-8.0
heterogeneity_gp_re_increased_perm_3,2026-06,1,order_blend_50,422.0,61.0
heterogeneity_gp_re_increased_perm_3,2026-06,2,order_blend_50,403.0,21.0
heterogeneity_gp_re_increased_perm_3,2026-06,3,order_blend_50,45.0,-54.0
heterogeneity_gp_re_increased_perm_3,2026-06,4,order_blend_50,148.0,4.0
heterogeneity_gp_re_increased_perm_3,2026-06,5,order_blend_50,123.0,-59.0
heterogeneity_gp_re_increased_perm_3,2026-06,6,order_blend_50,200.0,62.0
heterogeneity_gp_re_increased_perm_3,2026-06,7,order_blend_50,246.0,-31.0
heterogeneity_gp_re_increased_perm_3,2026-06,8,order_blend_50,138.0,0.0
heterogeneity_gp_re_increased_perm_3,2026-06,9,order_blend_50,358.0,-32.0
heterogeneity_gp_re_increased_perm_3,2026-06,10,order_blend_50,218.0,-10.0
heterogeneity_gp_re_increased_perm_3,2026-06,11,order_blend_50,230.0,-15.0
heterogeneity_gp_re_increased_perm_3,2026-06,12,order_blend_50,310.0,-30.0
heterogeneity_gp_re_increased_perm_3,2026-06,13,order_blend_50,123.0,-22.0
heterogeneity_gp_re_increased_perm_3,2026-06,14,order_blend_50,161.0,-66.0
heterogeneity_gp_re_increased_perm_3,2026-06,15,order_blend_50,217.0,0.0
heterogeneity_gp_re_increased_perm_3,2026-06,16,order_blend_50,231.0,56.0
heterogeneity_gp_re_increased_perm_3,2026-06,17,order_blend_50,384.0,-16.0
heterogeneity_gp_re_increased_perm_3,2026-06,18,order_blend_50,388.0,21.0
heterogeneity_gp_re_increased_perm_3,2026-06,19,order_blend_50,441.0,84.0
reference,2025-06,0,guarded_blend,0.0,0.0
reference,2025-06,1,guarded_blend,279.0,0.0
reference,2025-06,2,guarded_blend,204.0,-5.0
reference,2025-06,3,guarded_blend,0.0,0.0
reference,2025-06,4,guarded_blend,0.0,0.0
reference,2025-06,5,guarded_blend,0.0,0.0
reference,2025-06,6,guarded_blend,0.0,0.0
reference,2025-06,7,guarded_blend,0.0,0.0
reference,2025-06,8,guarded_blend,0.0,0.0
reference,2025-06,9,guarded_blend,0.0,0.0
reference,2025-06,10,guarded_blend,0.0,0.0
reference,2025-06,11,guarded_blend,0.0,0.0
reference,2025-06,12,guarded_blend,0.0,0.0
reference,2025-06,13,guarded_blend,228.0,0.0
reference,2025-06,14,guarded_blend,247.0,-4.0
reference,2025-06,15,guarded_blend,0.0,0.0
reference,2025-06,16,guarded_blend,0.0,0.0
reference,2025-06,17,guarded_blend,0.0,0.0
reference,2025-06,18,guarded_blend,0.0,0.0
reference,2025-06,19,guarded_blend,0.0,0.0
reference,2025-07,0,guarded_blend,249.0,-4.0
reference,2025-07,1,guarded_blend,0.0,0.0
reference,2025-07,2,guarded_blend,0.0,0.0
reference,2025-07,3,guarded_blend,250.0,21.0
reference,2025-07,4,guarded_blend,276.0,-3.0
reference,2025-07,5,guarded_blend,236.0,15.0
reference,2025-07,6,guarded_blend,0.0,0.0
reference,2025-07,7,guarded_blend,0.0,0.0
reference,2025-07,8,guarded_blend,184.0,-16.0
reference,2025-07,9,guarded_blend,0.0,0.0
reference,2025-07,10,guarded_blend,227.0,34.0
reference,2025-07,11,guarded_blend,196.0,59.0
reference,2025-07,12,guarded_blend,0.0,0.0
reference,2025-07,13,guarded_blend,0.0,0.0
reference,2025-07,14,guarded_blend,97.0,-23.0
reference,2025-07,15,guarded_blend,218.0,0.0
reference,2025-07,16,guarded_blend,120.0,0.0
reference,2025-07,17,guarded_blend,0.0,0.0
reference,2025-07,18,guarded_blend,151.0,28.0
reference,2025-07,19,guarded_blend,0.0,0.0
reference,2025-08,0,guarded_blend,215.0,80.0
reference,2025-08,1,guarded_blend,328.0,0.0
reference,2025-08,2,guarded_blend,127.0,3.0
reference,2025-08,3,guarded_blend,0.0,0.0
reference,2025-08,4,guarded_blend,0.0,0.0
reference,2025-08,5,guarded_blend,0.0,0.0
reference,2025-08,6,guarded_blend,0.0,0.0
reference,2025-08,7,guarded_blend,0.0,0.0
reference,2025-08,8,guarded_blend,135.0,114.0
reference,2025-08,9,guarded_blend,186.0,11.0
reference,2025-08,10,guarded_blend,371.0,-5.0
reference,2025-08,11,guarded_blend,303.0,12.0
reference,2025-08,12,guarded_blend,137.0,17.0
reference,2025-08,13,guarded_blend,306.0,-12.0
reference,2025-08,14,guarded_blend,278.0,44.0
reference,2025-08,15,guarded_blend,259.0,27.0
reference,2025-08,16,guarded_blend,0.0,0.0
reference,2025-08,17,guarded_blend,0.0,0.0
reference,2025-08,18,guarded_blend,0.0,0.0
reference,2025-08,19,guarded_blend,0.0,0.0
reference,2025-09,0,guarded_blend,0.0,0.0
reference,2025-09,1,guarded_blend,0.0,0.0
reference,2025-09,2,guarded_blend,0.0,0.0
reference,2025-09,3,guarded_blend,200.0,21.0
reference,2025-09,4,guarded_blend,84.0,-2.0
reference,2025-09,5,guarded_blend,0.0,0.0
reference,2025-09,6,guarded_blend,201.0,24.0
reference,2025-09,7,guarded_blend,218.0,16.0
reference,2025-09,8,guarded_blend,0.0,0.0
reference,2025-09,9,guarded_blend,0.0,0.0
reference,2025-09,10,guarded_blend,0.0,0.0
reference,2025-09,11,guarded_blend,229.0,0.0
reference,2025-09,12,guarded_blend,0.0,0.0
reference,2025-09,13,guarded_blend,24.0,0.0
reference,2025-09,14,guarded_blend,220.0,14.0
reference,2025-09,15,guarded_blend,0.0,0.0
reference,2025-09,16,guarded_blend,0.0,0.0
reference,2025-09,17,guarded_blend,0.0,0.0
reference,2025-09,18,guarded_blend,0.0,0.0
reference,2025-09,19,guarded_blend,0.0,0.0
reference,2025-10,0,guarded_blend,0.0,0.0
