scenario,load_source,load_seed,strategy,power_interface,health_seed,n_steps,hydrogen_g,fc_energy_kwh,hydrogen_g_per_fc_kwh,hydrogen_soc_corrected_g,sampled_damage_increment_pct,main_sampled_damage_increment_pct,recovery_sampled_damage_increment_pct,main_expected_continuous_damage_pct,main_sampled_continuous_damage_pct,main_discrete_damage_pct,main_ramp_damage_pct,main_shift_damage_pct,main_start_stop_damage_pct,expected_damage_increment_pct,main_expected_damage_increment_pct,recovery_expected_damage_increment_pct,performance_loss_sum,objective_total_sum,objective_degradation_increment_sum,main_performance_loss_sum,recovery_performance_loss_sum,main_hydrogen_g,recovery_hydrogen_g,battery_throughput_kwh,soc_final,soc_error,soc_metrics_applicable,fc_tracking_mae_kw,fc_tracking_rmse_kw,fc_tracking_bias_kw,fc_tracking_max_abs_kw,fc_tracking_within_tolerance_share,online_stack_count_mean,online_stack_count_max,online_step_range,total_switch_count,total_load_shift_count,constraint_violation_steps,safety_override_steps,planning_runtime_s,planning_runtime_mean_ms,planning_runtime_max_ms,planning_expanded_nodes,planning_feasible_candidates,max_power_balance_error_kw,clipped_points,clipped_share,soc_recovery_steps,health_changed_steps,final_damage_mean_pct,final_damage_range_pct,damage_increment_range_pct,aged_stack_index,aged_stack_current_share,main_aged_stack_current_share,stack_0_current_a_step,stack_1_current_a_step,stack_2_current_a_step,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,stack_0_main_continuous_damage_pct,stack_1_main_continuous_damage_pct,stack_2_main_continuous_damage_pct,stack_0_main_shift_damage_pct,stack_1_main_shift_damage_pct,stack_2_main_shift_damage_pct,stack_0_main_start_stop_damage_pct,stack_1_main_start_stop_damage_pct,stack_2_main_start_stop_damage_pct,stack_0_online_steps,stack_1_online_steps,stack_2_online_steps,stack_0_switch_count,stack_1_switch_count,stack_2_switch_count,stack_0_load_shift_count,stack_1_load_shift_count,stack_2_load_shift_count,stack_0_max_consecutive_online_steps,stack_1_max_consecutive_online_steps,stack_2_max_consecutive_online_steps,stack_0_max_consecutive_off_steps,stack_1_max_consecutive_off_steps,stack_2_max_consecutive_off_steps,max_stack_damage_increment_pct,mean_stack_damage_increment_pct,min_stack_damage_increment_pct,final_max_damage_pct,pair_seed
zuo_slow_random_30s_pair_2027,zuo_slow_random_30s,2027,rotating,fc_only,42027,180,41.5564234676959,0.8716563948535843,47.67523500435777,,0.0042852650000000025,0.0042852650000000025,0.0,0.00020499999999999994,0.0002050000000000001,0.004080265,0.0,6.2265e-05,0.004018,0.0042852650000000025,0.0042852650000000025,0.0,0.7666788112176561,14.201127638484358,0.6733781635080287,0.7666788112176561,0.0,41.5564234676959,0.0,,,,False,0.3687955986059229,0.37182308146721577,-0.28115781721402433,0.38997236370188304,1.0,2.0,2,180,2,1,0,0,186.68688199971803,1037.149344442878,1696.403699927032,41472,7130,0.38997236370188304,0,0.0,0,180,4.054407451574066,6.545059971388889,0.0022252649999749963,2,0.0,0.0,10800.0,12600.0,0.0,0.9373628530555562,3.7434366772221974,7.482422824444445,9.999999999999999e-05,0.000105,0.0,0.0,6.2265e-05,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,0,1,0,180,180,0,0,0,180,0.0022252649999749963,0.0014284216666585376,0.0,7.482422824444445,2027
zuo_slow_random_30s_pair_2027,zuo_slow_random_30s,2027,instant_no_health,fc_only,42027,180,41.5564234676959,0.8716563948535843,47.67523500435777,,0.0042852650000000025,0.0042852650000000025,0.0,0.00020499999999999994,0.0002050000000000001,0.004080265,0.0,6.2265e-05,0.004018,0.0042852650000000025,0.0042852650000000025,0.0,0.7666788112176561,14.201127638484358,0.6733781635080287,0.7666788112176561,0.0,41.5564234676959,0.0,,,,False,0.3687955986059229,0.37182308146721577,-0.28115781721402433,0.38997236370188304,1.0,2.0,2,180,2,1,0,0,39.48101119603962,219.33895108910897,326.73799991607666,8450,7130,0.38997236370188304,0,0.0,0,180,4.054407451574066,6.545059971388889,0.0022252649999749963,2,0.0,0.0,10800.0,12600.0,0.0,0.9373628530555562,3.7434366772221974,7.482422824444445,9.999999999999999e-05,0.000105,0.0,0.0,6.2265e-05,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,0,1,0,180,180,0,0,0,180,0.0022252649999749963,0.0014284216666585376,0.0,7.482422824444445,2027
zuo_slow_random_30s_pair_2027,zuo_slow_random_30s,2027,instant_health,fc_only,42027,180,41.5564234676959,0.8718526827769598,47.66450145606422,,0.004282300000000002,0.004282300000000002,0.0,0.00020499999999999994,0.0002050000000000001,0.0040773,0.0,5.93e-05,0.004018,0.004282300000000002,0.004282300000000002,0.0,0.6002945421054693,14.19946748561766,0.6729122492052256,0.6002945421054693,0.0,41.5564234676959,0.0,,,,False,0.37272135707343307,0.37471207875285323,-0.2772320587465143,0.38997236370188304,1.0,2.0,2,180,2,1,0,0,39.39747119951062,218.8748399972812,332.8633999917656,8450,7130,0.38997236370188304,0,0.0,0,180,4.054406463240732,6.545000671388888,0.002162999999975046,2,0.0,0.0,12600.0,10800.0,0.0,0.9374221530555562,3.7433744122221975,7.482422824444445,9.999999999999999e-05,0.000105,0.0,5.93e-05,0.0,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,1,0,0,180,180,0,0,0,180,0.002162999999975046,0.0014274333333252158,0.0,7.482422824444445,2027
zuo_fast_random_30s_pair_2027,zuo_fast_random_30s,2027,average,fc_only,42027,180,57.53966326296356,1.186713034660014,48.486585705573134,,0.004830825000000003,0.004830825000000003,0.0,0.00020499999999999994,0.00020500000000000016,0.004625825,0.0,0.000607825,0.004018,0.004830825000000003,0.004830825000000003,0.0,1.1663665112353878,23.419454273388414,0.7591063952237895,1.1663665112353878,0.0,57.53966326296356,0.0,,,,False,0.8918186506465337,1.1496673752591322,-0.6466916877520943,1.9177951905895867,1.0,2.0,2,180,2,10,0,0,24.19876480125822,134.43758222921235,285.76700016856194,5364,372,1.9177951905895867,0,0.0,0,180,4.0545893049074,6.5447634713888885,0.0024743249999747974,2,0.0,0.0,16200.0,16200.0,0.0,0.9376593530555561,3.743685737222197,7.482422824444445,9.999999999999999e-05,0.000105,0.0,0.0002965,0.000311325,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,5,5,0,180,180,0,0,0,180,0.0024743249999747974,0.0016102749999917787,0.0,7.482422824444445,2027
zuo_fast_random_30s_pair_2027,zuo_fast_random_30s,2027,daisy_chain,fc_only,42027,180,57.53966326296356,1.1846660503653503,48.57036566990196,,0.01483229,0.01483229,0.0,0.00021,0.00021000000000000023,0.01462229,0.0,0.00031428999999999995,0.014307999999999998,0.01483229,0.01483229,0.0,2.901501204673744,25.63854292021887,2.330717050361762,2.901501204673744,0.0,57.53966326296356,0.0,,,,False,0.8863563029839826,1.1673848119674517,-0.6876313736453752,1.999153067283249,1.0,2.0,2,0,12,5,0,0,5.495519499992952,30.530663888849734,65.2793999761343,948,180,1.999153067283249,0,0.0,0,180,4.0579231265740665,6.545629798055548,0.0016954366666832588,2,0.3333333333333333,0.3333333333333333,10800.0,10800.0,10800.0,0.9413088197222226,3.745521942222206,7.486938617777771,6.666666666666667e-05,7.000000000000001e-05,7.333333333333336e-05,5.93e-05,0.00012453,0.00013046,0.00588,0.004116,0.004312,120,120,120,5,4,3,1,2,2,60,60,60,30,30,30,0.006005966666666973,0.004944096666658811,0.004310529999983714,7.486938617777771,2027
zuo_fast_random_30s_pair_2027,zuo_fast_random_30s,2027,rotating,fc_only,42027,180,60.73631122201708,1.2120784500059125,50.109224548725216,,0.006797641666666668,0.006797641666666668,0.0,0.00019371666666666667,0.0001937166666666667,0.006603925,0.0,0.00042992499999999995,0.006174,0.006797641666666668,0.006797641666666668,0.0,4.687273279856865,19.455626556697723,1.0681681206846378,4.687273279856865,0.0,60.73631122201708,0.0,,,,False,0.31465840309833504,0.352640835008863,-0.13938338083412438,0.5501893096613344,1.0,2.0,2,150,4,7,0,0,121.01887609809637,672.3270894338688,1638.2393999956548,26604,5120,0.5501893096613344,0,0.0,0,180,4.055244910462961,6.547132371388887,0.00029944166666195926,2,0.23684210526315788,0.23684210526315788,15300.0,10800.0,8100.0,0.9374647863888894,3.743672787222218,7.484597157777777,8.333333333333333e-05,9.205000000000001e-05,1.8333333333333333e-05,0.0001186,0.000311325,0.0,0.00196,0.002058,0.002156,150,180,30,2,1,1,2,5,0,150,180,30,30,0,150,0.002461374999995769,0.0022658805555537676,0.0021619333333338098,7.484597157777777,2027
zuo_fast_random_30s_pair_2027,zuo_fast_random_30s,2027,instant_no_health,fc_only,42027,180,60.73631122201708,1.216396706804453,49.931334804066516,,0.004699275000000003,0.004699275000000003,0.0,0.00019204999999999995,0.00019205000000000014,0.004507225,0.0,0.0004892249999999999,0.004018,0.004699275000000003,0.004699275000000003,0.0,1.0268850659094233,17.26809811738817,0.7384348854316342,1.0268850659094233,0.0,60.73631122201708,0.0,,,,False,0.22829326712752385,0.27216724569534567,-0.05301824486331318,0.389972741572322,1.0,2.0,2,180,2,8,0,0,27.437815200770274,152.43230667094596,409.41149997524917,5696,5120,0.389972741572322,0,0.0,0,180,4.054545454907406,6.544882071388889,0.002461374999995769,2,0.0,0.0,23400.0,10800.0,0.0,0.9375407530555562,3.743672787222218,7.482422824444445,9.999999999999999e-05,9.205000000000001e-05,0.0,0.0001779,0.000311325,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,3,5,0,180,180,0,0,0,180,0.002461374999995769,0.0015664249999987796,0.0,7.482422824444445,2027
zuo_fast_random_30s_pair_2027,zuo_fast_random_30s,2027,instant_health,fc_only,42027,180,60.73631122201708,1.2167892293029834,49.9152275179234,,0.004693345000000002,0.004693345000000002,0.0,0.00019204999999999995,0.00019205000000000014,0.004501295,0.0,0.00048329499999999996,0.004018,0.004693345000000002,0.004693345000000002,0.0,0.6941617485248304,17.26372176602522,0.7375030568260281,0.6941617485248304,0.0,60.73631122201708,0.0,,,,False,0.2361461182004749,0.27997961217145056,-0.04516779489270966,0.38997238010319535,1.0,2.0,2,180,2,8,0,0,27.280352799920365,151.55751555511316,430.62690016813576,5696,5120,0.38997238010319535,0,0.0,0,180,4.054543478240739,6.5447634713888885,0.0023565000000005387,2,0.0,0.0,27000.0,7200.0,0.0,0.9376593530555561,3.7435482572222183,7.482422824444445,9.999999999999999e-05,9.205000000000001e-05,0.0,0.0002965,0.00018679500000000002,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,5,3,0,180,180,0,0,0,180,0.0023565000000005387,0.0015644483333321357,0.0,7.482422824444445,2027
empirical_random_1s_pair_2028,empirical_random_1s,2028,average,fc_only,42028,180,38.35977550864237,0.8090728229336378,47.4120183267962,,0.004223000000000002,0.004223000000000002,0.0,0.00020499999999999994,0.0002050000000000001,0.004018,0.0,0.0,0.004018,0.004223000000000002,0.004223000000000002,0.0,0.5807143491291218,13.632789800043057,0.6635939631491647,0.5807143491291218,0.0,38.35977550864237,0.0,,,,False,0.389972112755813,0.38997211275587457,-0.389972112755813,0.38997249023065805,1.0,2.0,2,180,2,0,0,0,41.60096280043945,231.11646000244139,401.14259999245405,9144,512,0.38997249023065805,0,0.0,0,180,4.054386696574066,6.545059971388889,0.002162999999975046,2,0.0,0.0,10800.0,10800.0,0.0,0.9373628530555562,3.7433744122221975,7.482422824444445,9.999999999999999e-05,0.000105,0.0,0.0,0.0,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,0,0,0,180,180,0,0,0,180,0.002162999999975046,0.0014076666666585542,0.0,7.482422824444445,2028
empirical_random_1s_pair_2028,empirical_random_1s,2028,daisy_chain,fc_only,42028,180,38.35977550864237,0.8080638162368373,47.47122038861274,,0.014517999999999998,0.014517999999999998,0.0,0.00021,0.00021000000000000017,0.014307999999999998,0.0,0.0,0.014307999999999998,0.014517999999999998,0.014517999999999998,0.0,1.4360030438660423,15.941400773755205,2.281330134264638,1.4360030438660423,0.0,38.35977550864237,0.0,,,,False,0.4101522466918232,0.4104223936588012,-0.4101522466918232,0.4254785480750698,1.0,2.0,2,0,12,0,0,0,5.568097699666396,30.933876109257756,75.14670002274215,948,180,0.4254785480750698,0,0.0,0,180,4.057818363240734,6.545558638055549,0.001760666666683175,2,0.3333333333333333,0.3333333333333333,7200.0,7200.0,7200.0,0.9412495197222226,3.7453974122222062,7.486808157777771,6.666666666666667e-05,7.000000000000001e-05,7.333333333333336e-05,0.0,0.0,0.0,0.00588,0.004116,0.004312,120,120,120,5,4,3,0,0,0,60,60,60,30,30,30,0.005946666666666989,0.00483933333332572,0.004185999999983814,7.486808157777771,2028
empirical_random_1s_pair_2028,empirical_random_1s,2028,rotating,fc_only,42028,180,38.35977550864237,0.8090728229336378,47.4120183267962,,0.004223000000000002,0.004223000000000002,0.0,0.00020499999999999994,0.0002050000000000001,0.004018,0.0,0.0,0.004018,0.004223000000000002,0.004223000000000002,0.0,0.5807143491291218,13.632789800043057,0.6635939631491647,0.5807143491291218,0.0,38.35977550864237,0.0,,,,False,0.389972112755813,0.38997211275587457,-0.389972112755813,0.38997249023065805,1.0,2.0,2,180,2,0,0,0,198.12009589909576,1100.6671994394208,1540.3382000513375,45000,7484,0.38997249023065805,0,0.0,0,180,4.054386696574066,6.545059971388889,0.002162999999975046,2,0.0,0.0,10800.0,10800.0,0.0,0.9373628530555562,3.7433744122221975,7.482422824444445,9.999999999999999e-05,0.000105,0.0,0.0,0.0,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,0,0,0,180,180,0,0,0,180,0.002162999999975046,0.0014076666666585542,0.0,7.482422824444445,2028
empirical_random_1s_pair_2028,empirical_random_1s,2028,instant_no_health,fc_only,42028,180,38.35977550864237,0.8090728229336378,47.4120183267962,,0.004223000000000002,0.004223000000000002,0.0,0.00020499999999999994,0.0002050000000000001,0.004018,0.0,0.0,0.004018,0.004223000000000002,0.004223000000000002,0.0,0.5807143491291218,13.632789800043057,0.6635939631491647,0.5807143491291218,0.0,38.35977550864237,0.0,,,,False,0.389972112755813,0.38997211275587457,-0.389972112755813,0.38997249023065805,1.0,2.0,2,180,2,0,0,0,42.47852750169113,235.9918194538396,411.5205002017319,8978,7484,0.38997249023065805,0,0.0,0,180,4.054386696574066,6.545059971388889,0.002162999999975046,2,0.0,0.0,10800.0,10800.0,0.0,0.9373628530555562,3.7433744122221975,7.482422824444445,9.999999999999999e-05,0.000105,0.0,0.0,0.0,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,0,0,0,180,180,0,0,0,180,0.002162999999975046,0.0014076666666585542,0.0,7.482422824444445,2028
empirical_random_1s_pair_2028,empirical_random_1s,2028,instant_health,fc_only,42028,180,38.35977550864237,0.8090728229336378,47.4120183267962,,0.004223000000000002,0.004223000000000002,0.0,0.00020499999999999994,0.0002050000000000001,0.004018,0.0,0.0,0.004018,0.004223000000000002,0.004223000000000002,0.0,0.5807143491291218,13.632789800043057,0.6635939631491647,0.5807143491291218,0.0,38.35977550864237,0.0,,,,False,0.389972112755813,0.38997211275587457,-0.389972112755813,0.38997249023065805,1.0,2.0,2,180,2,0,0,0,42.66309310053475,237.01718389185976,422.2165998071432,8978,7484,0.38997249023065805,0,0.0,0,180,4.054386696574066,6.545059971388889,0.002162999999975046,2,0.0,0.0,10800.0,10800.0,0.0,0.9373628530555562,3.7433744122221975,7.482422824444445,9.999999999999999e-05,0.000105,0.0,0.0,0.0,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,0,0,0,180,180,0,0,0,180,0.002162999999975046,0.0014076666666585542,0.0,7.482422824444445,2028
zuo_slow_random_30s_pair_2028,zuo_slow_random_30s,2028,average,fc_only,42028,180,69.26070577949315,1.4095052927768115,49.138308408225505,,0.004587695000000003,0.004587695000000003,0.0,0.00020499999999999994,0.00020500000000000016,0.004382695,0.0,0.00036469499999999995,0.004018,0.004587695000000003,0.004587695000000003,0.0,1.6969168519255011,25.281681669931626,0.7209014223939396,1.6969168519255011,0.0,69.26070577949315,0.0,,,,False,0.8036368399995518,0.9712310679198861,-0.09560843017805257,1.9177922882579352,1.0,2.0,2,180,2,6,0,0,31.114549801684916,172.85861000936066,311.8503000587225,6876,428,1.9177922882579352,0,0.0,0,180,4.054508261574067,6.544882071388889,0.002349794999974897,2,0.0,0.0,19500.0,19500.0,0.0,0.9375407530555562,3.7435612072221973,7.482422824444445,9.999999999999999e-05,0.000105,0.0,0.0001779,0.00018679500000000002,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,3,3,0,180,180,0,0,0,180,0.002349794999974897,0.0015292316666584889,0.0,7.482422824444445,2028
zuo_slow_random_30s_pair_2028,zuo_slow_random_30s,2028,daisy_chain,fc_only,42028,180,69.26070577949315,1.4065012787845494,49.24325830641683,,0.014707759999999999,0.014707759999999999,0.0,0.00021,0.00021000000000000023,0.014497759999999998,0.0,0.00018976,0.014307999999999998,0.014707759999999999,0.014707759999999999,0.0,4.243281722010682,27.56209993775854,2.311148649644034,4.243281722010682,0.0,69.26070577949315,0.0,,,,False,0.7825027123483246,0.9720936448777717,-0.1556887100232992,1.999153067283249,1.0,2.0,2,0,12,3,0,0,5.461350298952311,30.340834994179506,69.01159998960793,948,180,1.999153067283249,0,0.0,0,180,4.0578816165740665,6.545629798055548,0.0018199666666831593,2,0.33076923076923076,0.33076923076923076,12900.0,13200.0,12900.0,0.9413088197222226,3.7453974122222062,7.486938617777771,6.666666666666667e-05,7.000000000000001e-05,7.333333333333336e-05,5.93e-05,0.0,0.00013046,0.00588,0.004116,0.004312,120,120,120,5,4,3,1,0,2,60,60,60,30,30,30,0.006005966666666973,0.004902586666658844,0.004185999999983814,7.486938617777771,2028
zuo_slow_random_30s_pair_2028,zuo_slow_random_30s,2028,rotating,fc_only,42028,180,70.32625509917767,1.408149096633228,49.94233584165351,,0.0066795866666666676,0.0066795866666666676,0.0,0.00020019166666666665,0.0002001916666666667,0.006479395,0.0,0.00030539499999999997,0.006174,0.0066795866666666676,0.0066795866666666676,0.0,5.307265813624635,21.8417925076318,1.0496171888069268,5.307265813624635,0.0,70.32625509917767,0.0,,,,False,0.32064497609069237,0.3492675083190523,-0.1227323530497235,0.5501893096613344,1.0,2.0,2,150,4,5,0,0,137.87855540122837,765.9919744512688,1353.73459989205,30384,5640,0.5501893096613344,0,0.0,0,180,4.055205558796291,6.547132371388887,0.00018138666665157288,2,0.20454545454545456,0.20454545454545456,14850.0,16650.0,8100.0,0.9374647863888894,3.743554732222208,7.484597157777777,8.333333333333333e-05,9.852500000000001e-05,1.8333333333333333e-05,0.0001186,0.00018679500000000002,0.0,0.00196,0.002058,0.002156,150,180,30,2,1,1,2,3,0,150,180,30,30,0,150,0.0023433199999853827,0.0022265288888836388,0.0021619333333338098,7.484597157777777,2028
zuo_slow_random_30s_pair_2028,zuo_slow_random_30s,2028,instant_no_health,fc_only,42028,180,70.32625509917767,1.412056173886772,49.80414830495043,,0.004521920000000002,0.004521920000000002,0.0,0.00019852499999999996,0.00019852500000000015,0.004323395,0.0,0.00030539499999999997,0.004018,0.004521920000000002,0.004521920000000002,0.0,1.995415639570896,19.646224742573764,0.710565667497862,1.995415639570896,0.0,70.32625509917767,0.0,,,,False,0.2260556188271974,0.26265290388866097,-0.04459080797883968,0.3899719841191498,1.0,2.0,2,180,2,5,0,0,33.06104770069942,183.67248722610788,321.1882999166846,6966,6270,0.3899719841191498,0,0.0,0,180,4.05448633657407,6.544941371388889,0.0023433199999853827,2,0.0,0.0,20700.0,18900.0,0.0,0.9374814530555562,3.743554732222208,7.482422824444445,9.999999999999999e-05,9.852500000000001e-05,0.0,0.0001186,0.00018679500000000002,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,2,3,0,180,180,0,0,0,180,0.0023433199999853827,0.0015073066666619894,0.0,7.482422824444445,2028
zuo_slow_random_30s_pair_2028,zuo_slow_random_30s,2028,instant_health,fc_only,42028,180,70.32625509917767,1.412252500864737,49.79722468617769,,0.0044596550000000025,0.0044596550000000025,0.0,0.00019852499999999996,0.00019852500000000012,0.00426113,0.0,0.00024313,0.004018,0.0044596550000000025,0.0044596550000000025,0.0,1.828998265674541,19.635246066038338,0.7007814671389979,1.828998265674541,0.0,70.32625509917767,0.0,,,,False,0.22998215838649866,0.26672738087789694,-0.040664268419538414,0.3899719841191498,1.0,2.0,2,180,2,4,0,0,33.45703020016663,185.8723900009257,314.14359994232655,7036,6340,0.3899719841191498,0,0.0,0,180,4.05446558157407,6.544941371388889,0.0022810549999854324,2,0.0,0.0,22500.0,17100.0,0.0,0.9374814530555562,3.743492467222208,7.482422824444445,9.999999999999999e-05,9.852500000000001e-05,0.0,0.0001186,0.00012453,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,2,2,0,180,180,0,0,0,180,0.0022810549999854324,0.001486551666662006,0.0,7.482422824444445,2028
zuo_fast_random_30s_pair_2028,zuo_fast_random_30s,2028,average,fc_only,42028,180,75.65400169760022,1.5348687207414144,49.290210084583485,,0.0047092600000000024,0.0047092600000000024,0.0,0.00020499999999999994,0.00020500000000000016,0.00450426,0.0,0.00048625999999999997,0.004018,0.0047092600000000024,0.0047092600000000024,0.0,1.902464726944953,29.43247508076209,0.7400039088088646,1.902464726944953,0.0,75.65400169760022,0.0,,,,False,1.0582723796424283,1.2373067605761483,-0.35024463279075346,1.9177918804064689,1.0,2.0,2,180,2,8,0,0,28.006162599427626,155.58979221904238,307.05579998902977,6120,400,1.9177918804064689,0,0.0,0,180,4.054548783240732,6.544822771388889,0.002412059999974847,2,0.0,0.0,21300.0,21300.0,0.0,0.9376000530555562,3.7436234722221973,7.482422824444445,9.999999999999999e-05,0.000105,0.0,0.0002372,0.00024906,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,4,4,0,180,180,0,0,0,180,0.002412059999974847,0.0015697533333251339,0.0,7.482422824444445,2028
zuo_fast_random_30s_pair_2028,zuo_fast_random_30s,2028,daisy_chain,fc_only,42028,180,75.65400169760022,1.5313966929198175,49.40196230498285,,0.01477299,0.01477299,0.0,0.00021,0.00021000000000000023,0.01456299,0.0,0.00025498999999999997,0.014307999999999998,0.01477299,0.01477299,0.0,4.845543452824895,32.09787452875716,2.321398764305701,4.845543452824895,0.0,75.65400169760022,0.0,,,,False,1.0657167275639003,1.280722977589155,-0.4196851892226933,2.0331652706158323,1.0,2.0,2,0,12,4,0,0,5.644785799551755,31.35992110862086,65.89649990200996,948,180,2.0331652706158323,0,0.0,0,180,4.0579033599073995,6.545689098055548,0.0016361366666832744,2,0.34507042253521125,0.34507042253521125,14100.0,13800.0,14700.0,0.9412495197222226,3.745521942222206,7.486938617777771,6.666666666666667e-05,7.000000000000001e-05,7.333333333333336e-05,0.0,0.00012453,0.00013046,0.00588,0.004116,0.004312,120,120,120,5,4,3,0,2,2,60,60,60,30,30,30,0.005946666666666989,0.00492432999999215,0.004310529999983714,7.486938617777771,2028
zuo_fast_random_30s_pair_2028,zuo_fast_random_30s,2028,rotating,fc_only,42028,180,78.58426232673261,1.5492716505376058,50.723359134250884,,0.008927169999999998,0.008927169999999998,0.0,0.00019705,0.00019705000000000005,0.00873012,0.0,0.00049812,0.008232,0.008927169999999998,0.008927169999999998,0.0,7.007775257582669,23.43685708077992,1.4027980393100463,7.007775257582669,0.0,78.58426232673261,0.0,,,,False,0.21118448945765556,0.2419850597360312,-0.06218603686692309,0.3899718575927622,1.0,2.0,2,0,6,8,0,0,117.87168729887344,654.8427072159636,1330.2157998550683,26100,4980,0.3899718575927622,0,0.0,0,180,4.055954753240733,6.54733981138888,0.0021121299999840026,2,0.3220338983050847,0.3220338983050847,11250.0,18750.0,14250.0,0.9375012530555553,3.745521942222206,7.484841064444435,6.049999999999999e-05,7e-05,6.655000000000002e-05,0.0001779,0.00012453,0.00019569,0.00196,0.004116,0.002156,120,120,120,2,3,1,3,2,3,120,60,120,60,60,60,0.004310529999983714,0.0029757233333245203,0.0021983999999997117,7.484841064444435,2028
zuo_fast_random_30s_pair_2028,zuo_fast_random_30s,2028,instant_no_health,fc_only,42028,180,78.31787499681148,1.553134544935976,50.425686076050766,,0.004696310000000002,0.004696310000000002,0.0,0.00019204999999999995,0.00019205000000000014,0.00450426,0.0,0.00048625999999999997,0.004018,0.004696310000000002,0.004696310000000002,0.0,2.0325356596163475,20.896583724915132,0.7379689711288309,2.0325356596163475,0.0,78.31787499681148,0.0,,,,False,0.16639193811992178,0.20930949657634823,0.015071851100473231,0.3899718575927622,1.0,2.0,2,180,2,8,0,0,29.123904800741002,161.7994711152278,339.4885000307113,6154,5680,0.3899718575927622,0,0.0,0,180,4.054544466574073,6.544822771388889,0.0023991099999958188,2,0.0,0.0,27000.0,17100.0,0.0,0.9376000530555562,3.7436105222222182,7.482422824444445,9.999999999999999e-05,9.204999999999999e-05,0.0,0.0002372,0.00024906,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,4,4,0,180,180,0,0,0,180,0.0023991099999958188,0.0015654366666654578,0.0,7.482422824444445,2028
zuo_fast_random_30s_pair_2028,zuo_fast_random_30s,2028,instant_health,fc_only,42028,180,78.31787499681148,1.5541532066694679,50.39263481921822,,0.004696310000000002,0.004696310000000002,0.0,0.00019204999999999995,0.00019205000000000014,0.00450426,0.0,0.00048625999999999997,0.004018,0.004696310000000002,0.004696310000000002,0.0,1.169062833142918,20.888494176515497,0.7379689711288309,1.169062833142918,0.0,78.31787499681148,0.0,,,,False,0.18676517278976495,0.22673426251540424,0.035445085770316374,0.3899718575927622,1.0,2.0,2,180,2,8,0,0,28.67386099882424,159.29922777124577,343.98160013370216,6154,5680,0.3899718575927622,0,0.0,0,180,4.054544466574073,6.544822771388889,0.0023991099999958188,2,0.0,0.0,33300.0,10800.0,0.0,0.9376000530555562,3.7436105222222182,7.482422824444445,9.999999999999999e-05,9.204999999999999e-05,0.0,0.0002372,0.00024906,0.0,0.00196,0.002058,0.0,180,180,0,1,1,0,4,4,0,180,180,0,0,0,180,0.0023991099999958188,0.0015654366666654578,0.0,7.482422824444445,2028
empirical_random_1s_pair_2029,empirical_random_1s,2029,average,fc_only,42029,180,57.53966326296356,1.1863343714247372,48.502062023087866,,0.004428999999999998,0.004428999999999998,0.0,0.00021499999999999997,0.0002149999999999998,0.004214,0.0,0.0,0.004214,0.004428999999999998,0.004428999999999998,0.0,4.0529645009826885,17.96653691904165,0.6959644003759531,4.0529645009826885,0.0,57.53966326296356,0.0,,,,False,0.2981159999233245,0.298115999924439,0.2981159999233245,0.2981174040111938,1.0,2.0,2,180,2,0,0,0,40.99667229875922,227.75929054866234,331.36880001984537,9144,512,0.2981174040111938,0,0.0,0,180,4.054455363240729,6.549385971388878,0.002265999999988999,2,0.5,0.5,0.0,16200.0,16200.0,0.9353028530555556,3.7433744122221975,7.484688824444434,0.0,0.000105,0.00011000000000000004,0.0,0.0,0.0,0.0,0.002058,0.002156,0,180,180,0,1,1,0,0,0,0,180,180,180,0,0,0.002265999999988999,0.0014763333333213484,0.0,7.484688824444434,2029
