scenario,load_source,load_seed,strategy,health_seed,n_steps,hydrogen_g,hydrogen_soc_corrected_g,sampled_damage_increment_pct,main_sampled_damage_increment_pct,recovery_sampled_damage_increment_pct,main_expected_continuous_damage_pct,main_sampled_continuous_damage_pct,main_discrete_damage_pct,expected_damage_increment_pct,main_expected_damage_increment_pct,recovery_expected_damage_increment_pct,performance_loss_sum,main_performance_loss_sum,recovery_performance_loss_sum,main_hydrogen_g,recovery_hydrogen_g,battery_throughput_kwh,soc_final,soc_error,constraint_violation_steps,safety_override_steps,max_power_balance_error_kw,clipped_points,clipped_share,soc_recovery_steps,health_changed_steps,final_damage_mean_pct,final_damage_range_pct,damage_increment_range_pct,aged_stack_index,aged_stack_current_share,main_aged_stack_current_share,stack_0_current_a_step,stack_1_current_a_step,stack_0_final_damage_pct,stack_1_final_damage_pct
synthetic_event_markov_seed_2031,synthetic_event_markov,2031,average,12031,150,59.670761902332565,59.92004800706882,0.005415795000000001,0.004563615,0.0008521800000000002,7.4025e-05,7.4025e-05,0.00448959,0.005415795000000001,0.004563615,0.0008521800000000002,5.86559531814439,2.080866706075035,3.784728612069354,17.31517644487329,42.35558545745927,0.34193126086548,0.6998670287516261,-0.00013297124837385876,0,0,8.881784197001252e-16,0,0.0,90,144,3.7439193097222154,5.61207501333332,0.00025789499998751797,1,0.43973214285714285,0.5,18825.0,14775.0,0.9378818030555557,6.5499568163888755
synthetic_event_markov_seed_2031,synthetic_event_markov,2031,beam_health,12031,150,59.11134850949821,59.2451128313991,0.00533429,0.00448211,0.0008521799999999999,5.7749999999999994e-05,5.775000000000002e-05,0.00442436,0.00533429,0.00448211,0.0008521799999999999,6.553115488074775,2.539825427308558,4.013290060766218,16.48937572211779,42.6219727873804,0.2529216675358618,0.6999286490159976,-7.135098400234963e-05,0,0,8.881784197001252e-16,0,0.0,90,146,3.743878557222217,5.6119912861111,0.00017416777776768644,1,0.5317710680486706,0.678513731825525,15585.0,17700.0,0.9378829141666668,6.549874200277767
real_block_bootstrap_seed_2031,real_block_bootstrap,2031,average,12031,150,37.29422618895785,37.20971277142423,0.00471912,0.0,0.004719120000000001,0.0,0.0,0.0,0.00471912,0.0,0.004719120000000001,2.3307999117628273,0.0,2.3307999117628277,0.0,37.294226188957865,0.035436653612923544,0.7000450801485533,4.508014855331144e-05,0,0,0.0,0,0.0,90,90,3.7435709722222184,5.612041838333326,0.0002247199999931837,1,0.37857142857142856,0.0,13050.0,7950.0,0.9375500530555558,6.549591891388881
real_block_bootstrap_seed_2031,real_block_bootstrap,2031,beam_health,12031,150,37.29422618895785,37.20971277142423,0.00471912,0.0,0.004719120000000001,0.0,0.0,0.0,0.00471912,0.0,0.004719120000000001,2.3307999117628273,0.0,2.3307999117628277,0.0,37.294226188957865,0.035436653612923544,0.7000450801485533,4.508014855331144e-05,0,0,0.0,0,0.0,90,90,3.7435709722222184,5.612041838333326,0.0002247199999931837,1,0.37857142857142856,0.0,13050.0,7950.0,0.9375500530555558,6.549591891388881
synthetic_event_markov_seed_2032,synthetic_event_markov,2032,average,12032,150,82.28704621263631,82.47112370940928,0.005246078333333333,0.004574593333333332,0.000671485,8.500333333333333e-05,8.500333333333336e-05,0.00448959,0.005246078333333333,0.004574593333333332,0.000671485,14.449040989362928,5.466180966249781,8.98286002311315,31.273872532740366,51.01317367989591,0.5896045741297951,0.6999018115567679,-9.818844323206122e-05,0,0,8.881784197001252e-16,0,0.0,90,149,3.743834451388882,5.612006091111096,0.0001889727777634187,1,0.544512787309809,0.5,21105.0,25230.0,0.937831405833334,6.54983749694443
synthetic_event_markov_seed_2032,synthetic_event_markov,2032,beam_health,12032,150,81.14158069397544,81.05111520108547,0.0052857691666666675,0.004483293333333334,0.0008024758333333333,5.893333333333333e-05,5.893333333333335e-05,0.00442436,0.0052857691666666675,0.004483293333333334,0.0008024758333333333,12.050215516060408,4.194160571487647,7.8560549445727625,33.67135850203052,47.47022219194491,0.3933374560597976,0.7000482550342589,4.825503425898159e-05,0,0,4.440892098500626e-16,0,0.0,90,144,3.7438542968055497,5.612061837499986,0.0002447191666541393,1,0.5292186474064347,0.4419831223628692,21510.0,24180.0,0.9378233780555565,6.549885215555543
real_block_bootstrap_seed_2032,real_block_bootstrap,2032,average,12032,150,59.24454217445877,59.22103846086541,0.0057437725,0.004956822499999999,0.0007869500000000001,9.364249999999999e-05,9.364250000000002e-05,0.00486318,0.0057437725,0.004956822499999999,0.0007869500000000001,6.0802591935007335,3.9653919973467984,2.1148671961539356,20.423028627286435,38.821513547172316,0.8625899591217694,0.7000125370731803,1.2537073180385327e-05,0,5,7.105427357601002e-15,5,0.03333333333333333,90,150,3.744083298472215,5.612028507499985,0.00021138916665253138,1,0.3917865707434053,0.5,20290.0,13070.0,0.9380690447222227,6.550097552222208
real_block_bootstrap_seed_2032,real_block_bootstrap,2032,beam_health,12032,150,59.395494994747416,59.28745579275426,0.0052937336111111115,0.004609546111111111,0.0006841875000000001,6.65861111111111e-05,6.658611111111113e-05,0.00454296,0.0052937336111111115,0.004609546111111111,0.0006841875000000001,10.267439441315634,1.8492664328843305,8.418173008431301,17.306296867209245,42.089198127538154,0.8128745751019798,0.7000576289945143,5.762899451433601e-05,0,3,1.4210854715202004e-14,5,0.03333333333333333,90,150,3.7438582790277715,5.611920968611099,0.00010385027776671496,1,0.612199132904769,0.48486403283735247,12970.0,20475.0,0.9378977947222221,6.549818763333321
synthetic_event_markov_seed_2033,synthetic_event_markov,2033,average,12033,150,75.23666154739044,74.82523763236847,0.005448000833333333,0.0045814533333333315,0.0008665475,9.186333333333333e-05,9.186333333333336e-05,0.00448959,0.005448000833333333,0.0045814533333333315,0.0008665475,8.858622973933578,4.193509139293674,4.665113834639905,21.06235821909715,54.1743033282933,0.6751290557679679,0.7002194568832836,0.00021945688328361967,0,0,4.440892098500626e-16,0,0.0,90,149,3.7439354126388813,5.612083696944427,0.0002665786110948032,1,0.3330579487784728,0.5,28255.0,14110.0,0.9378935641666676,6.549977261111095
synthetic_event_markov_seed_2033,synthetic_event_markov,2033,beam_health,12033,150,72.22648471928173,72.35329386137325,0.0052163377777777785,0.004363749444444445,0.0008525883333333333,6.391944444444443e-05,6.391944444444446e-05,0.00429983,0.0052163377777777785,0.004363749444444445,0.0008525883333333333,7.530754427626951,3.5664589029875313,3.96429552463942,27.39349709355595,44.832987625725764,0.3242184728739429,0.6999323589658277,-6.764103417222778e-05,0,0,2.220446049250313e-16,0,0.0,90,149,3.7438195811111066,5.611969000555544,0.00015188222221207415,1,0.4342267027292845,0.41426256077795787,23010.0,17660.0,0.9378350808333343,6.549804081388879
