step,horizon_s,perfect,predicted,action_difference_tiers,actions_differ
1897,3,0.0,0.0,0.0,False
1897,5,0.0,0.0,0.0,False
1897,10,1.0,0.0,-1.0,True
1898,3,0.0,0.0,0.0,False
1898,5,0.0,0.0,0.0,False
1898,10,1.0,0.0,-1.0,True
1899,3,0.0,0.0,0.0,False
1899,5,0.0,0.0,0.0,False
1899,10,1.0,0.0,-1.0,True
1900,3,0.0,0.0,0.0,False
1900,5,0.0,0.0,0.0,False
1900,10,1.0,0.0,-1.0,True
1901,3,0.0,0.0,0.0,False
1901,5,0.0,0.0,0.0,False
1901,10,1.0,0.0,-1.0,True
1902,3,0.0,0.0,0.0,False
1902,5,0.0,0.0,0.0,False
1902,10,1.0,0.0,-1.0,True
1903,3,0.0,0.0,0.0,False
1903,5,0.0,0.0,0.0,False
1903,10,0.0,0.0,0.0,False
1904,3,0.0,0.0,0.0,False
1904,5,0.0,0.0,0.0,False
1904,10,0.0,0.0,0.0,False
1905,3,0.0,0.0,0.0,False
1905,5,0.0,0.0,0.0,False
1905,10,0.0,0.0,0.0,False
1906,3,0.0,0.0,0.0,False
1906,5,0.0,0.0,0.0,False
1906,10,0.0,0.0,0.0,False
1907,3,0.0,0.0,0.0,False
1907,5,0.0,0.0,0.0,False
1907,10,0.0,0.0,0.0,False
1908,3,0.0,0.0,0.0,False
1908,5,0.0,0.0,0.0,False
1908,10,0.0,0.0,0.0,False
1909,3,0.0,0.0,0.0,False
1909,5,0.0,0.0,0.0,False
1909,10,0.0,0.0,0.0,False
1910,3,0.0,0.0,0.0,False
1910,5,0.0,0.0,0.0,False
1910,10,0.0,0.0,0.0,False
1911,3,0.0,0.0,0.0,False
1911,5,0.0,0.0,0.0,False
1911,10,0.0,0.0,0.0,False
1912,3,0.0,0.0,0.0,False
1912,5,0.0,0.0,0.0,False
1912,10,0.0,0.0,0.0,False
1913,3,0.0,0.0,0.0,False
1913,5,0.0,0.0,0.0,False
1913,10,0.0,0.0,0.0,False
1914,3,0.0,0.0,0.0,False
1914,5,0.0,0.0,0.0,False
1914,10,0.0,0.0,0.0,False
1915,3,0.0,0.0,0.0,False
1915,5,0.0,0.0,0.0,False
1915,10,0.0,0.0,0.0,False
1916,3,0.0,0.0,0.0,False
1916,5,0.0,0.0,0.0,False
1916,10,0.0,0.0,0.0,False
1917,3,0.0,0.0,0.0,False
1917,5,0.0,0.0,0.0,False
1917,10,0.0,0.0,0.0,False
1918,3,0.0,0.0,0.0,False
1918,5,0.0,0.0,0.0,False
1918,10,0.0,0.0,0.0,False
1919,3,0.0,0.0,0.0,False
1919,5,0.0,0.0,0.0,False
1919,10,0.0,0.0,0.0,False
1920,3,0.0,0.0,0.0,False
1920,5,0.0,0.0,0.0,False
1920,10,0.0,0.0,0.0,False
1921,3,0.0,0.0,0.0,False
1921,5,0.0,0.0,0.0,False
1921,10,0.0,0.0,0.0,False
1922,3,0.0,0.0,0.0,False
1922,5,0.0,0.0,0.0,False
1922,10,0.0,0.0,0.0,False
1923,3,0.0,0.0,0.0,False
1923,5,0.0,0.0,0.0,False
1923,10,0.0,0.0,0.0,False
1924,3,0.0,0.0,0.0,False
1924,5,0.0,0.0,0.0,False
1924,10,0.0,0.0,0.0,False
1925,3,0.0,0.0,0.0,False
1925,5,0.0,0.0,0.0,False
1925,10,0.0,0.0,0.0,False
1926,3,0.0,0.0,0.0,False
1926,5,0.0,0.0,0.0,False
1926,10,0.0,0.0,0.0,False
1927,3,0.0,0.0,0.0,False
1927,5,0.0,0.0,0.0,False
1927,10,0.0,0.0,0.0,False
1928,3,0.0,0.0,0.0,False
1928,5,0.0,0.0,0.0,False
1928,10,0.0,0.0,0.0,False
1929,3,0.0,0.0,0.0,False
1929,5,0.0,0.0,0.0,False
1929,10,0.0,0.0,0.0,False
1930,3,0.0,0.0,0.0,False
1930,5,0.0,0.0,0.0,False
1930,10,0.0,0.0,0.0,False
1931,3,0.0,0.0,0.0,False
1931,5,0.0,0.0,0.0,False
1931,10,0.0,0.0,0.0,False
1932,3,0.0,0.0,0.0,False
1932,5,0.0,0.0,0.0,False
1932,10,0.0,0.0,0.0,False
1933,3,0.0,0.0,0.0,False
1933,5,0.0,0.0,0.0,False
1933,10,0.0,0.0,0.0,False
1934,3,0.0,0.0,0.0,False
1934,5,0.0,0.0,0.0,False
1934,10,0.0,0.0,0.0,False
1935,3,0.0,0.0,0.0,False
1935,5,0.0,0.0,0.0,False
1935,10,0.0,0.0,0.0,False
1936,3,0.0,0.0,0.0,False
1936,5,0.0,0.0,0.0,False
1936,10,0.0,0.0,0.0,False
1937,3,0.0,0.0,0.0,False
1937,5,0.0,0.0,0.0,False
1937,10,0.0,0.0,0.0,False
1938,3,0.0,0.0,0.0,False
1938,5,0.0,0.0,0.0,False
1938,10,0.0,0.0,0.0,False
1939,3,0.0,0.0,0.0,False
1939,5,0.0,0.0,0.0,False
1939,10,0.0,0.0,0.0,False
1940,3,0.0,0.0,0.0,False
1940,5,0.0,0.0,0.0,False
1940,10,0.0,0.0,0.0,False
1941,3,0.0,0.0,0.0,False
1941,5,0.0,0.0,0.0,False
1941,10,0.0,0.0,0.0,False
1942,3,0.0,0.0,0.0,False
1942,5,0.0,0.0,0.0,False
1942,10,0.0,0.0,0.0,False
1943,3,0.0,0.0,0.0,False
1943,5,0.0,0.0,0.0,False
1943,10,0.0,0.0,0.0,False
1944,3,0.0,0.0,0.0,False
1944,5,0.0,0.0,0.0,False
1944,10,0.0,0.0,0.0,False
1945,3,0.0,0.0,0.0,False
1945,5,0.0,0.0,0.0,False
1945,10,0.0,0.0,0.0,False
1946,3,0.0,0.0,0.0,False
1946,5,0.0,0.0,0.0,False
1946,10,0.0,0.0,0.0,False
1947,3,0.0,0.0,0.0,False
1947,5,0.0,0.0,0.0,False
1947,10,0.0,0.0,0.0,False
1948,3,0.0,0.0,0.0,False
1948,5,0.0,0.0,0.0,False
1948,10,0.0,0.0,0.0,False
1949,3,0.0,0.0,0.0,False
1949,5,0.0,0.0,0.0,False
1949,10,0.0,0.0,0.0,False
1950,3,0.0,0.0,0.0,False
1950,5,0.0,0.0,0.0,False
1950,10,0.0,0.0,0.0,False
1951,3,0.0,0.0,0.0,False
1951,5,0.0,0.0,0.0,False
1951,10,0.0,0.0,0.0,False
1952,3,0.0,0.0,0.0,False
1952,5,0.0,0.0,0.0,False
1952,10,0.0,0.0,0.0,False
1953,3,0.0,0.0,0.0,False
1953,5,0.0,0.0,0.0,False
1953,10,0.0,0.0,0.0,False
1954,3,0.0,0.0,0.0,False
1954,5,0.0,0.0,0.0,False
1954,10,0.0,0.0,0.0,False
1955,3,0.0,0.0,0.0,False
1955,5,0.0,0.0,0.0,False
1955,10,0.0,0.0,0.0,False
1956,3,0.0,0.0,0.0,False
1956,5,0.0,0.0,0.0,False
1956,10,0.0,0.0,0.0,False
1957,3,0.0,0.0,0.0,False
1957,5,0.0,0.0,0.0,False
1957,10,0.0,0.0,0.0,False
1958,3,0.0,0.0,0.0,False
1958,5,0.0,0.0,0.0,False
1958,10,0.0,0.0,0.0,False
1959,3,0.0,0.0,0.0,False
1959,5,0.0,0.0,0.0,False
1959,10,0.0,0.0,0.0,False
1960,3,0.0,0.0,0.0,False
1960,5,0.0,0.0,0.0,False
1960,10,0.0,0.0,0.0,False
1961,3,0.0,0.0,0.0,False
1961,5,0.0,0.0,0.0,False
1961,10,0.0,0.0,0.0,False
1962,3,0.0,0.0,0.0,False
1962,5,0.0,0.0,0.0,False
1962,10,0.0,0.0,0.0,False
1963,3,0.0,0.0,0.0,False
1963,5,0.0,0.0,0.0,False
1963,10,0.0,0.0,0.0,False
1964,3,0.0,0.0,0.0,False
1964,5,0.0,0.0,0.0,False
1964,10,0.0,0.0,0.0,False
1965,3,0.0,0.0,0.0,False
1965,5,0.0,0.0,0.0,False
1965,10,0.0,0.0,0.0,False
1966,3,0.0,0.0,0.0,False
1966,5,0.0,0.0,0.0,False
1966,10,0.0,0.0,0.0,False
1967,3,0.0,0.0,0.0,False
1967,5,0.0,0.0,0.0,False
1967,10,0.0,0.0,0.0,False
1968,3,0.0,0.0,0.0,False
1968,5,0.0,0.0,0.0,False
1968,10,0.0,0.0,0.0,False
1969,3,0.0,0.0,0.0,False
1969,5,0.0,0.0,0.0,False
1969,10,0.0,0.0,0.0,False
1970,3,0.0,0.0,0.0,False
1970,5,0.0,0.0,0.0,False
1970,10,0.0,0.0,0.0,False
1971,3,0.0,0.0,0.0,False
1971,5,0.0,0.0,0.0,False
1971,10,0.0,0.0,0.0,False
1972,3,0.0,0.0,0.0,False
1972,5,0.0,0.0,0.0,False
1972,10,0.0,0.0,0.0,False
1973,3,0.0,0.0,0.0,False
1973,5,0.0,0.0,0.0,False
1973,10,0.0,0.0,0.0,False
1974,3,0.0,0.0,0.0,False
1974,5,0.0,0.0,0.0,False
1974,10,0.0,0.0,0.0,False
1975,3,0.0,0.0,0.0,False
1975,5,0.0,0.0,0.0,False
1975,10,0.0,0.0,0.0,False
1976,3,0.0,0.0,0.0,False
1976,5,0.0,0.0,0.0,False
1976,10,0.0,0.0,0.0,False
1977,3,0.0,0.0,0.0,False
1977,5,0.0,0.0,0.0,False
1977,10,0.0,0.0,0.0,False
1978,3,0.0,0.0,0.0,False
1978,5,0.0,0.0,0.0,False
1978,10,0.0,0.0,0.0,False
1979,3,0.0,0.0,0.0,False
1979,5,0.0,0.0,0.0,False
1979,10,0.0,0.0,0.0,False
1980,3,0.0,0.0,0.0,False
1980,5,0.0,0.0,0.0,False
1980,10,0.0,0.0,0.0,False
1981,3,0.0,0.0,0.0,False
1981,5,0.0,0.0,0.0,False
1981,10,0.0,0.0,0.0,False
1982,3,0.0,0.0,0.0,False
1982,5,0.0,0.0,0.0,False
1982,10,0.0,0.0,0.0,False
1983,3,0.0,0.0,0.0,False
1983,5,0.0,0.0,0.0,False
1983,10,0.0,0.0,0.0,False
1984,3,0.0,0.0,0.0,False
1984,5,0.0,0.0,0.0,False
1984,10,0.0,0.0,0.0,False
1985,3,0.0,0.0,0.0,False
1985,5,0.0,0.0,0.0,False
1985,10,0.0,0.0,0.0,False
1986,3,0.0,0.0,0.0,False
1986,5,0.0,0.0,0.0,False
1986,10,0.0,0.0,0.0,False
1987,3,0.0,0.0,0.0,False
1987,5,0.0,0.0,0.0,False
1987,10,0.0,0.0,0.0,False
1988,3,0.0,0.0,0.0,False
1988,5,0.0,0.0,0.0,False
1988,10,0.0,0.0,0.0,False
1989,3,0.0,0.0,0.0,False
1989,5,0.0,0.0,0.0,False
1989,10,0.0,0.0,0.0,False
1990,3,0.0,0.0,0.0,False
1990,5,0.0,0.0,0.0,False
1990,10,0.0,0.0,0.0,False
1991,3,0.0,0.0,0.0,False
1991,5,0.0,0.0,0.0,False
1991,10,0.0,0.0,0.0,False
1992,3,0.0,0.0,0.0,False
1992,5,0.0,0.0,0.0,False
1992,10,0.0,0.0,0.0,False
1993,3,0.0,0.0,0.0,False
1993,5,0.0,0.0,0.0,False
1993,10,0.0,0.0,0.0,False
1994,3,0.0,0.0,0.0,False
1994,5,0.0,0.0,0.0,False
1994,10,0.0,0.0,0.0,False
1995,3,0.0,0.0,0.0,False
1995,5,0.0,0.0,0.0,False
1995,10,0.0,0.0,0.0,False
1996,3,0.0,0.0,0.0,False
1996,5,0.0,0.0,0.0,False
1996,10,0.0,0.0,0.0,False
1997,3,0.0,0.0,0.0,False
1997,5,0.0,0.0,0.0,False
1997,10,0.0,0.0,0.0,False
1998,3,0.0,0.0,0.0,False
1998,5,0.0,0.0,0.0,False
1998,10,0.0,0.0,0.0,False
1999,3,0.0,0.0,0.0,False
1999,5,0.0,0.0,0.0,False
1999,10,0.0,0.0,0.0,False
2000,3,0.0,0.0,0.0,False
2000,5,0.0,0.0,0.0,False
2000,10,0.0,0.0,0.0,False
2001,3,0.0,0.0,0.0,False
2001,5,0.0,0.0,0.0,False
2001,10,0.0,0.0,0.0,False
2002,3,0.0,0.0,0.0,False
2002,5,0.0,0.0,0.0,False
2002,10,0.0,0.0,0.0,False
2003,3,0.0,0.0,0.0,False
2003,5,0.0,0.0,0.0,False
2003,10,0.0,0.0,0.0,False
2004,3,0.0,0.0,0.0,False
2004,5,0.0,0.0,0.0,False
2004,10,0.0,0.0,0.0,False
2005,3,0.0,0.0,0.0,False
2005,5,0.0,0.0,0.0,False
2005,10,0.0,0.0,0.0,False
2006,3,0.0,0.0,0.0,False
2006,5,0.0,0.0,0.0,False
2006,10,0.0,0.0,0.0,False
2007,3,0.0,0.0,0.0,False
2007,5,0.0,0.0,0.0,False
2007,10,0.0,0.0,0.0,False
2008,3,0.0,0.0,0.0,False
2008,5,0.0,0.0,0.0,False
2008,10,0.0,0.0,0.0,False
2009,3,0.0,0.0,0.0,False
2009,5,0.0,0.0,0.0,False
2009,10,0.0,0.0,0.0,False
2010,3,0.0,0.0,0.0,False
2010,5,0.0,0.0,0.0,False
2010,10,0.0,0.0,0.0,False
2011,3,0.0,0.0,0.0,False
2011,5,0.0,0.0,0.0,False
2011,10,0.0,0.0,0.0,False
2012,3,0.0,0.0,0.0,False
2012,5,0.0,0.0,0.0,False
2012,10,0.0,0.0,0.0,False
2013,3,0.0,0.0,0.0,False
2013,5,0.0,0.0,0.0,False
2013,10,0.0,0.0,0.0,False
2014,3,0.0,0.0,0.0,False
2014,5,0.0,0.0,0.0,False
2014,10,0.0,0.0,0.0,False
2015,3,0.0,0.0,0.0,False
2015,5,0.0,0.0,0.0,False
2015,10,0.0,0.0,0.0,False
2016,3,0.0,0.0,0.0,False
2016,5,0.0,0.0,0.0,False
2016,10,0.0,0.0,0.0,False
2017,3,0.0,0.0,0.0,False
2017,5,0.0,0.0,0.0,False
2017,10,0.0,0.0,0.0,False
2018,3,0.0,0.0,0.0,False
2018,5,0.0,0.0,0.0,False
2018,10,0.0,0.0,0.0,False
2019,3,0.0,0.0,0.0,False
2019,5,0.0,0.0,0.0,False
2019,10,0.0,0.0,0.0,False
2020,3,0.0,0.0,0.0,False
2020,5,0.0,0.0,0.0,False
2020,10,0.0,0.0,0.0,False
2021,3,0.0,0.0,0.0,False
2021,5,0.0,0.0,0.0,False
2021,10,0.0,0.0,0.0,False
2022,3,0.0,0.0,0.0,False
2022,5,0.0,0.0,0.0,False
2022,10,0.0,0.0,0.0,False
2023,3,0.0,0.0,0.0,False
2023,5,0.0,0.0,0.0,False
2023,10,0.0,0.0,0.0,False
2024,3,0.0,0.0,0.0,False
2024,5,0.0,0.0,0.0,False
2024,10,0.0,0.0,0.0,False
2025,3,0.0,0.0,0.0,False
2025,5,0.0,0.0,0.0,False
2025,10,0.0,0.0,0.0,False
2026,3,0.0,0.0,0.0,False
2026,5,0.0,0.0,0.0,False
2026,10,0.0,0.0,0.0,False
2027,3,0.0,0.0,0.0,False
2027,5,0.0,0.0,0.0,False
2027,10,0.0,0.0,0.0,False
2028,3,0.0,0.0,0.0,False
2028,5,0.0,0.0,0.0,False
2028,10,0.0,0.0,0.0,False
2029,3,0.0,0.0,0.0,False
2029,5,0.0,0.0,0.0,False
2029,10,0.0,0.0,0.0,False
2030,3,0.0,0.0,0.0,False
2030,5,0.0,0.0,0.0,False
2030,10,0.0,0.0,0.0,False
2031,3,0.0,0.0,0.0,False
2031,5,0.0,0.0,0.0,False
2031,10,0.0,0.0,0.0,False
2032,3,0.0,0.0,0.0,False
2032,5,0.0,0.0,0.0,False
2032,10,0.0,0.0,0.0,False
2033,3,0.0,0.0,0.0,False
2033,5,0.0,0.0,0.0,False
2033,10,0.0,0.0,0.0,False
2034,3,0.0,0.0,0.0,False
2034,5,0.0,0.0,0.0,False
2034,10,0.0,0.0,0.0,False
2035,3,0.0,0.0,0.0,False
2035,5,0.0,0.0,0.0,False
2035,10,0.0,0.0,0.0,False
2036,3,0.0,0.0,0.0,False
2036,5,0.0,0.0,0.0,False
2036,10,0.0,0.0,0.0,False
2037,3,0.0,0.0,0.0,False
2037,5,0.0,0.0,0.0,False
2037,10,0.0,0.0,0.0,False
2038,3,0.0,0.0,0.0,False
2038,5,0.0,0.0,0.0,False
2038,10,0.0,0.0,0.0,False
2039,3,0.0,0.0,0.0,False
2039,5,0.0,0.0,0.0,False
2039,10,0.0,0.0,0.0,False
2040,3,0.0,0.0,0.0,False
2040,5,0.0,0.0,0.0,False
2040,10,0.0,0.0,0.0,False
2041,3,0.0,0.0,0.0,False
2041,5,0.0,0.0,0.0,False
2041,10,0.0,0.0,0.0,False
2042,3,0.0,0.0,0.0,False
2042,5,0.0,0.0,0.0,False
2042,10,0.0,0.0,0.0,False
2043,3,0.0,0.0,0.0,False
2043,5,0.0,0.0,0.0,False
2043,10,0.0,0.0,0.0,False
2044,3,0.0,0.0,0.0,False
2044,5,0.0,0.0,0.0,False
2044,10,0.0,0.0,0.0,False
2045,3,0.0,0.0,0.0,False
2045,5,0.0,0.0,0.0,False
2045,10,0.0,0.0,0.0,False
2046,3,0.0,0.0,0.0,False
2046,5,0.0,0.0,0.0,False
2046,10,0.0,0.0,0.0,False
2047,3,0.0,0.0,0.0,False
2047,5,0.0,0.0,0.0,False
2047,10,0.0,0.0,0.0,False
2048,3,0.0,0.0,0.0,False
2048,5,0.0,0.0,0.0,False
2048,10,0.0,0.0,0.0,False
2049,3,0.0,0.0,0.0,False
2049,5,0.0,0.0,0.0,False
2049,10,0.0,0.0,0.0,False
2050,3,0.0,0.0,0.0,False
2050,5,0.0,0.0,0.0,False
2050,10,0.0,0.0,0.0,False
2051,3,0.0,0.0,0.0,False
2051,5,0.0,0.0,0.0,False
2051,10,0.0,0.0,0.0,False
2052,3,0.0,0.0,0.0,False
2052,5,0.0,0.0,0.0,False
2052,10,0.0,0.0,0.0,False
2053,3,0.0,0.0,0.0,False
2053,5,0.0,0.0,0.0,False
2053,10,0.0,0.0,0.0,False
2054,3,0.0,0.0,0.0,False
2054,5,0.0,0.0,0.0,False
2054,10,0.0,0.0,0.0,False
2055,3,0.0,0.0,0.0,False
2055,5,0.0,0.0,0.0,False
2055,10,0.0,0.0,0.0,False
2056,3,0.0,0.0,0.0,False
2056,5,0.0,0.0,0.0,False
2056,10,0.0,0.0,0.0,False
2057,3,0.0,0.0,0.0,False
2057,5,0.0,0.0,0.0,False
2057,10,0.0,0.0,0.0,False
2058,3,0.0,0.0,0.0,False
2058,5,0.0,0.0,0.0,False
2058,10,0.0,0.0,0.0,False
2059,3,0.0,0.0,0.0,False
2059,5,0.0,0.0,0.0,False
2059,10,0.0,0.0,0.0,False
2060,3,0.0,0.0,0.0,False
2060,5,0.0,0.0,0.0,False
2060,10,0.0,0.0,0.0,False
2061,3,0.0,0.0,0.0,False
2061,5,0.0,0.0,0.0,False
2061,10,0.0,0.0,0.0,False
2062,3,0.0,0.0,0.0,False
2062,5,0.0,0.0,0.0,False
2062,10,0.0,0.0,0.0,False
2063,3,0.0,0.0,0.0,False
2063,5,0.0,0.0,0.0,False
2063,10,0.0,0.0,0.0,False
2064,3,0.0,0.0,0.0,False
2064,5,0.0,0.0,0.0,False
2064,10,0.0,0.0,0.0,False
2065,3,0.0,0.0,0.0,False
2065,5,0.0,0.0,0.0,False
2065,10,0.0,0.0,0.0,False
2066,3,0.0,0.0,0.0,False
2066,5,0.0,0.0,0.0,False
2066,10,0.0,0.0,0.0,False
2067,3,0.0,0.0,0.0,False
2067,5,0.0,0.0,0.0,False
2067,10,0.0,0.0,0.0,False
2068,3,0.0,0.0,0.0,False
2068,5,0.0,0.0,0.0,False
2068,10,0.0,0.0,0.0,False
2069,3,0.0,0.0,0.0,False
2069,5,0.0,0.0,0.0,False
2069,10,0.0,0.0,0.0,False
2070,3,0.0,0.0,0.0,False
2070,5,0.0,0.0,0.0,False
2070,10,0.0,0.0,0.0,False
2071,3,0.0,0.0,0.0,False
2071,5,0.0,0.0,0.0,False
2071,10,0.0,0.0,0.0,False
2072,3,0.0,0.0,0.0,False
2072,5,0.0,0.0,0.0,False
2072,10,0.0,0.0,0.0,False
2073,3,0.0,0.0,0.0,False
2073,5,0.0,0.0,0.0,False
2073,10,0.0,0.0,0.0,False
2074,3,0.0,0.0,0.0,False
2074,5,0.0,0.0,0.0,False
2074,10,0.0,0.0,0.0,False
2075,3,0.0,0.0,0.0,False
2075,5,0.0,0.0,0.0,False
2075,10,0.0,0.0,0.0,False
2076,3,0.0,0.0,0.0,False
2076,5,0.0,0.0,0.0,False
2076,10,0.0,0.0,0.0,False
2077,3,0.0,0.0,0.0,False
2077,5,0.0,0.0,0.0,False
2077,10,0.0,0.0,0.0,False
2078,3,0.0,0.0,0.0,False
2078,5,0.0,0.0,0.0,False
2078,10,0.0,0.0,0.0,False
2079,3,0.0,0.0,0.0,False
2079,5,0.0,0.0,0.0,False
2079,10,0.0,0.0,0.0,False
2080,3,0.0,0.0,0.0,False
2080,5,0.0,0.0,0.0,False
2080,10,0.0,0.0,0.0,False
2081,3,0.0,0.0,0.0,False
2081,5,0.0,0.0,0.0,False
2081,10,0.0,0.0,0.0,False
2082,3,0.0,0.0,0.0,False
2082,5,0.0,0.0,0.0,False
2082,10,0.0,0.0,0.0,False
2083,3,0.0,0.0,0.0,False
2083,5,0.0,0.0,0.0,False
2083,10,0.0,0.0,0.0,False
2084,3,0.0,0.0,0.0,False
2084,5,0.0,0.0,0.0,False
2084,10,0.0,0.0,0.0,False
2085,3,0.0,0.0,0.0,False
2085,5,0.0,0.0,0.0,False
2085,10,0.0,0.0,0.0,False
2086,3,0.0,0.0,0.0,False
2086,5,0.0,0.0,0.0,False
2086,10,0.0,0.0,0.0,False
2087,3,0.0,0.0,0.0,False
2087,5,0.0,0.0,0.0,False
2087,10,0.0,0.0,0.0,False
2088,3,0.0,0.0,0.0,False
2088,5,0.0,0.0,0.0,False
2088,10,0.0,0.0,0.0,False
2089,3,0.0,0.0,0.0,False
2089,5,0.0,0.0,0.0,False
2089,10,0.0,0.0,0.0,False
2090,3,0.0,0.0,0.0,False
2090,5,0.0,0.0,0.0,False
2090,10,0.0,0.0,0.0,False
2091,3,0.0,0.0,0.0,False
2091,5,0.0,0.0,0.0,False
2091,10,0.0,0.0,0.0,False
2092,3,0.0,0.0,0.0,False
2092,5,0.0,0.0,0.0,False
2092,10,0.0,0.0,0.0,False
2093,3,0.0,0.0,0.0,False
2093,5,0.0,0.0,0.0,False
2093,10,0.0,0.0,0.0,False
2094,3,0.0,0.0,0.0,False
2094,5,0.0,0.0,0.0,False
2094,10,0.0,0.0,0.0,False
2095,3,0.0,0.0,0.0,False
2095,5,0.0,0.0,0.0,False
2095,10,0.0,0.0,0.0,False
2096,3,0.0,0.0,0.0,False
2096,5,0.0,0.0,0.0,False
2096,10,0.0,0.0,0.0,False
2097,3,0.0,0.0,0.0,False
2097,5,0.0,0.0,0.0,False
2097,10,0.0,0.0,0.0,False
2098,3,0.0,0.0,0.0,False
2098,5,0.0,0.0,0.0,False
2098,10,0.0,0.0,0.0,False
2099,3,0.0,0.0,0.0,False
2099,5,0.0,0.0,0.0,False
2099,10,0.0,0.0,0.0,False
2100,3,0.0,0.0,0.0,False
2100,5,0.0,0.0,0.0,False
2100,10,0.0,0.0,0.0,False
2101,3,0.0,0.0,0.0,False
2101,5,0.0,0.0,0.0,False
2101,10,0.0,0.0,0.0,False
2102,3,0.0,0.0,0.0,False
2102,5,0.0,0.0,0.0,False
2102,10,0.0,0.0,0.0,False
2103,3,0.0,0.0,0.0,False
2103,5,0.0,0.0,0.0,False
2103,10,0.0,0.0,0.0,False
2104,3,0.0,0.0,0.0,False
2104,5,0.0,0.0,0.0,False
2104,10,0.0,0.0,0.0,False
2105,3,0.0,0.0,0.0,False
2105,5,0.0,0.0,0.0,False
2105,10,0.0,0.0,0.0,False
2106,3,0.0,0.0,0.0,False
2106,5,0.0,0.0,0.0,False
2106,10,0.0,0.0,0.0,False
2107,3,0.0,0.0,0.0,False
2107,5,0.0,0.0,0.0,False
2107,10,0.0,0.0,0.0,False
2108,3,0.0,0.0,0.0,False
2108,5,0.0,0.0,0.0,False
2108,10,0.0,0.0,0.0,False
2109,3,0.0,0.0,0.0,False
2109,5,0.0,0.0,0.0,False
2109,10,0.0,0.0,0.0,False
2110,3,0.0,0.0,0.0,False
2110,5,0.0,0.0,0.0,False
2110,10,0.0,0.0,0.0,False
2111,3,0.0,0.0,0.0,False
2111,5,0.0,0.0,0.0,False
2111,10,0.0,0.0,0.0,False
2112,3,0.0,0.0,0.0,False
2112,5,0.0,0.0,0.0,False
2112,10,0.0,0.0,0.0,False
2113,3,0.0,0.0,0.0,False
2113,5,0.0,0.0,0.0,False
2113,10,0.0,0.0,0.0,False
2114,3,0.0,0.0,0.0,False
2114,5,0.0,0.0,0.0,False
2114,10,0.0,0.0,0.0,False
2115,3,0.0,0.0,0.0,False
2115,5,0.0,0.0,0.0,False
2115,10,0.0,0.0,0.0,False
2116,3,0.0,0.0,0.0,False
2116,5,0.0,0.0,0.0,False
2116,10,0.0,0.0,0.0,False
2117,3,0.0,0.0,0.0,False
2117,5,0.0,0.0,0.0,False
2117,10,0.0,0.0,0.0,False
2118,3,0.0,0.0,0.0,False
2118,5,0.0,0.0,0.0,False
2118,10,0.0,0.0,0.0,False
2119,3,0.0,0.0,0.0,False
2119,5,0.0,0.0,0.0,False
2119,10,0.0,0.0,0.0,False
2120,3,0.0,0.0,0.0,False
2120,5,0.0,0.0,0.0,False
2120,10,0.0,0.0,0.0,False
2121,3,0.0,0.0,0.0,False
2121,5,0.0,0.0,0.0,False
2121,10,0.0,0.0,0.0,False
2122,3,0.0,0.0,0.0,False
2122,5,0.0,0.0,0.0,False
2122,10,0.0,0.0,0.0,False
2123,3,0.0,0.0,0.0,False
2123,5,0.0,0.0,0.0,False
2123,10,0.0,0.0,0.0,False
2124,3,0.0,0.0,0.0,False
2124,5,0.0,0.0,0.0,False
2124,10,0.0,0.0,0.0,False
2125,3,0.0,0.0,0.0,False
2125,5,0.0,0.0,0.0,False
2125,10,0.0,0.0,0.0,False
2126,3,0.0,0.0,0.0,False
2126,5,0.0,0.0,0.0,False
2126,10,0.0,0.0,0.0,False
2127,3,0.0,0.0,0.0,False
2127,5,0.0,0.0,0.0,False
2127,10,0.0,0.0,0.0,False
2128,3,0.0,0.0,0.0,False
2128,5,0.0,0.0,0.0,False
2128,10,0.0,0.0,0.0,False
2129,3,0.0,0.0,0.0,False
2129,5,0.0,0.0,0.0,False
2129,10,0.0,0.0,0.0,False
2130,3,0.0,0.0,0.0,False
2130,5,0.0,0.0,0.0,False
2130,10,0.0,0.0,0.0,False
2131,3,0.0,0.0,0.0,False
2131,5,0.0,0.0,0.0,False
2131,10,0.0,0.0,0.0,False
2132,3,0.0,0.0,0.0,False
2132,5,0.0,0.0,0.0,False
2132,10,0.0,0.0,0.0,False
2133,3,0.0,0.0,0.0,False
2133,5,0.0,0.0,0.0,False
2133,10,0.0,0.0,0.0,False
2134,3,0.0,0.0,0.0,False
2134,5,0.0,0.0,0.0,False
2134,10,0.0,0.0,0.0,False
2135,3,0.0,0.0,0.0,False
2135,5,0.0,0.0,0.0,False
2135,10,0.0,0.0,0.0,False
2136,3,0.0,0.0,0.0,False
2136,5,0.0,0.0,0.0,False
2136,10,0.0,0.0,0.0,False
2137,3,0.0,0.0,0.0,False
2137,5,0.0,0.0,0.0,False
2137,10,0.0,0.0,0.0,False
2138,3,0.0,0.0,0.0,False
2138,5,0.0,0.0,0.0,False
2138,10,0.0,0.0,0.0,False
2139,3,0.0,0.0,0.0,False
2139,5,0.0,0.0,0.0,False
2139,10,0.0,0.0,0.0,False
2140,3,0.0,0.0,0.0,False
2140,5,0.0,0.0,0.0,False
2140,10,0.0,0.0,0.0,False
2141,3,0.0,0.0,0.0,False
2141,5,0.0,0.0,0.0,False
