policy,effective_policy,seed,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,scenario_id,local_seed
fixed_pair,fixed_pair,0,True,True,737.0,1056.0,319.0,19.66393032515218,6.535815094556922,1056.0,22.488327211204915,5.7989114406668865,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,737.0,1056.0,3.665377236452849,9.35866129763233,9.464288677119736,heterogeneity_gp_re_increased_perm_1,0
order_blend_50,order_blend_50,0,True,True,462.0,1108.0,646.0,15.337102569525582,7.113053399334277,1108.0,22.485415740186482,5.578432000267327,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1108.0,462.0,3.7762557308001696,9.354687731067497,9.354472278318818,heterogeneity_gp_re_increased_perm_1,0
guarded_blend,fixed_pair,0,True,True,737.0,1056.0,319.0,19.66393032515218,6.535815094556922,1056.0,22.488327211204915,5.7989114406668865,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,737.0,1056.0,3.665377236452849,9.35866129763233,9.464288677119736,heterogeneity_gp_re_increased_perm_1,0
protected_blend_50,protected_blend_50,0,True,True,924.0,1056.0,132.0,21.08880808278828,5.982760710453469,1056.0,22.443505124251057,5.755339500930479,11,9,"(np.int64(1), np.int64(2), np.int64(0))",,924.0,1056.0,3.665377236452849,9.35741115041488,9.420716737383328,heterogeneity_gp_re_increased_perm_1,0
fixed_pair,fixed_pair,1,True,True,789.0,1297.0,508.0,19.566706258820403,6.630247770542317,1297.0,22.59810758864273,5.469850265621382,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,789.0,1297.0,3.887415336837756,9.357265602459139,9.353426649345835,heterogeneity_gp_re_increased_perm_1,1
order_blend_50,order_blend_50,1,True,True,463.0,1273.0,810.0,14.945400632934835,7.504984129573155,1273.0,22.559931077414774,5.506507310364887,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1273.0,463.0,3.8494185459535024,9.35592585631839,9.354586675142883,heterogeneity_gp_re_increased_perm_1,1
guarded_blend,fixed_pair,1,True,True,789.0,1297.0,508.0,19.566706258820403,6.630247770542317,1297.0,22.59810758864273,5.469850265621382,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,789.0,1297.0,3.887415336837756,9.357265602459139,9.353426649345835,heterogeneity_gp_re_increased_perm_1,1
protected_blend_50,protected_blend_50,1,True,True,1257.0,1306.0,49.0,22.25445189563535,5.530019686489457,1306.0,22.609716225526633,5.453870853476232,26,24,"(np.int64(2), np.int64(1), np.int64(0))",,1306.0,1257.0,3.9007664501604697,9.354312471729463,9.354637303636702,heterogeneity_gp_re_increased_perm_1,1
fixed_pair,fixed_pair,2,True,True,726.0,1178.0,452.0,19.869380852702434,6.530996521383226,1178.0,22.800072457310424,5.47445211543846,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,726.0,1178.0,3.9845251593821485,9.458977274820608,9.356570023107668,heterogeneity_gp_re_increased_perm_1,2
order_blend_50,order_blend_50,2,True,True,458.0,1159.0,701.0,15.31146798946888,7.139078812118621,1159.0,22.669847714788045,5.39950505708965,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1159.0,458.0,3.957837481507877,9.357342538597527,9.35466769468264,heterogeneity_gp_re_increased_perm_1,2
guarded_blend,fixed_pair,2,True,True,726.0,1178.0,452.0,19.869380852702434,6.530996521383226,1178.0,22.800072457310424,5.47445211543846,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,726.0,1178.0,3.9845251593821485,9.458977274820608,9.356570023107668,heterogeneity_gp_re_increased_perm_1,2
protected_blend_50,protected_blend_50,2,True,True,1107.0,1131.0,24.0,22.419735362811682,5.504327528821083,1131.0,22.603577553728464,5.46882515167378,22,20,"(np.int64(2), np.int64(1), np.int64(0))",,1131.0,1107.0,3.88976303257272,9.3585881842465,9.355226336909242,heterogeneity_gp_re_increased_perm_1,2
fixed_pair,fixed_pair,3,True,True,583.0,980.0,397.0,19.122918148085347,7.115952218153016,980.0,21.74151886100493,6.370311370076719,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,583.0,980.0,3.00791240082024,9.378223770896959,9.355382689287733,heterogeneity_gp_re_increased_perm_1,3
order_blend_50,order_blend_50,3,True,True,289.0,951.0,662.0,14.73405199968661,7.741209537861474,951.0,21.683313745744144,6.404750254410235,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,951.0,289.0,2.962274808252696,9.354013874828516,9.36702506266293,heterogeneity_gp_re_increased_perm_1,3
guarded_blend,fixed_pair,3,True,True,583.0,980.0,397.0,19.122918148085347,7.115952218153016,980.0,21.74151886100493,6.370311370076719,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,583.0,980.0,3.00791240082024,9.378223770896959,9.355382689287733,heterogeneity_gp_re_increased_perm_1,3
protected_blend_50,protected_blend_50,3,True,True,807.0,997.0,190.0,20.795471220168913,6.667000879410285,997.0,21.74848290249792,6.3268562478068775,17,15,"(np.int64(1), np.int64(2), np.int64(0))",,807.0,997.0,3.033412027489434,9.360268275296312,9.354802599712173,heterogeneity_gp_re_increased_perm_1,3
fixed_pair,fixed_pair,4,True,True,626.0,1098.0,472.0,19.210553416847468,6.981767716239153,1098.0,22.74011914883057,5.441271571289153,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,626.0,1098.0,3.9719492116101645,9.354949154321087,9.413220782899318,heterogeneity_gp_re_increased_perm_1,4
order_blend_50,order_blend_50,4,True,True,389.0,1079.0,690.0,14.915785796835731,7.534294604602571,1079.0,22.655422793822954,5.416775603579305,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1079.0,389.0,3.942106347817805,9.35888195139711,9.35443449460804,heterogeneity_gp_re_increased_perm_1,4
guarded_blend,fixed_pair,4,True,True,626.0,1098.0,472.0,19.210553416847468,6.981767716239153,1098.0,22.74011914883057,5.441271571289153,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,626.0,1098.0,3.9719492116101645,9.354949154321087,9.413220782899318,heterogeneity_gp_re_increased_perm_1,4
protected_blend_50,protected_blend_50,4,True,True,703.0,1095.0,392.0,19.73529223104724,6.811665737615284,1095.0,22.678759416889267,5.387191983962461,7,5,"(np.int64(1), np.int64(2), np.int64(0))",,703.0,1095.0,3.968225467288562,9.355417451251023,9.355116498349682,heterogeneity_gp_re_increased_perm_1,4
fixed_pair,fixed_pair,5,True,True,714.0,1118.0,404.0,19.384362089523854,6.805692342906761,1118.0,22.049801932315756,6.01121604557499,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,714.0,1118.0,3.3425997584180944,9.353815803993085,9.353386369904577,heterogeneity_gp_re_increased_perm_1,5
order_blend_50,order_blend_50,5,True,True,433.0,1130.0,697.0,15.130772593479488,7.321958920417375,1130.0,22.07083680348998,5.994499066746258,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1130.0,433.0,3.3612609840910626,9.353815768561596,9.35576005083732,heterogeneity_gp_re_increased_perm_1,5
guarded_blend,fixed_pair,5,True,True,714.0,1118.0,404.0,19.384362089523854,6.805692342906761,1118.0,22.049801932315756,6.01121604557499,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,714.0,1118.0,3.3425997584180944,9.353815803993085,9.353386369904577,heterogeneity_gp_re_increased_perm_1,5
protected_blend_50,protected_blend_50,5,True,True,865.0,1111.0,246.0,20.613773647873757,6.474952869333967,1111.0,22.019343916544223,6.040943993577873,13,11,"(np.int64(1), np.int64(2), np.int64(0))",,865.0,1111.0,3.312542850312477,9.35348684389035,9.353314222341396,heterogeneity_gp_re_increased_perm_1,5
fixed_pair,fixed_pair,6,True,True,665.0,1118.0,453.0,19.583721283439274,6.799072886413753,1118.0,22.487336783605585,5.887679085100581,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,665.0,1118.0,3.5747360129003556,9.450185672704292,9.462415098000937,heterogeneity_gp_re_increased_perm_1,6
order_blend_50,order_blend_50,6,True,True,398.0,1095.0,697.0,15.227991864846596,7.223694062352891,1095.0,22.247597420618423,5.819105660718543,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1095.0,398.0,3.536627251205623,9.355732911924166,9.355237257488632,heterogeneity_gp_re_increased_perm_1,6
guarded_blend,fixed_pair,6,True,True,665.0,1118.0,453.0,19.583721283439274,6.799072886413753,1118.0,22.487336783605585,5.887679085100581,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,665.0,1118.0,3.5747360129003556,9.450185672704292,9.462415098000937,heterogeneity_gp_re_increased_perm_1,6
protected_blend_50,protected_blend_50,6,True,True,1072.0,1108.0,36.0,21.967471099694265,5.875637954183029,1108.0,22.268556538902846,5.798427222361957,24,22,"(np.int64(2), np.int64(1), np.int64(0))",,1108.0,1072.0,3.5580272609810675,9.356454483343024,9.354074794578755,heterogeneity_gp_re_increased_perm_1,6
fixed_pair,fixed_pair,7,True,True,744.0,1145.0,401.0,19.4956060966354,6.6992756012454455,1145.0,22.31315368028065,5.754708603018042,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,744.0,1145.0,3.601520833700159,9.3562294367182,9.35540340986229,heterogeneity_gp_re_increased_perm_1,7
order_blend_50,order_blend_50,7,True,True,427.0,1147.0,720.0,15.07024647998289,7.3792021774816305,1147.0,22.31226315928028,5.749164762405572,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1147.0,427.0,3.6049538602155775,9.353190676443555,9.354118622621149,heterogeneity_gp_re_increased_perm_1,7
guarded_blend,fixed_pair,7,True,True,744.0,1145.0,401.0,19.4956060966354,6.6992756012454455,1145.0,22.31315368028065,5.754708603018042,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,744.0,1145.0,3.601520833700159,9.3562294367182,9.35540340986229,heterogeneity_gp_re_increased_perm_1,7
protected_blend_50,protected_blend_50,7,True,True,1112.0,1142.0,30.0,21.76236433228179,6.027628866895285,1142.0,22.308683024179125,5.758512274094871,22,20,"(np.int64(2), np.int64(1), np.int64(0))",,1142.0,1112.0,3.597689484726354,9.354791780631547,9.356201758821225,heterogeneity_gp_re_increased_perm_1,7
fixed_pair,fixed_pair,8,True,True,738.0,1146.0,408.0,19.179732682580678,7.0106283141427586,1146.0,21.797928847445554,6.263646352801278,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,738.0,1146.0,3.090322733338219,9.353969086139497,9.35363702796784,heterogeneity_gp_re_increased_perm_1,8
order_blend_50,order_blend_50,8,True,True,465.0,1211.0,746.0,15.164598594030558,7.799337310252836,1211.0,22.1547531535797,6.422086936621172,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1211.0,465.0,3.1892753094094144,9.354115598139702,9.611362246030586,heterogeneity_gp_re_increased_perm_1,8
guarded_blend,fixed_pair,8,True,True,738.0,1146.0,408.0,19.179732682580678,7.0106283141427586,1146.0,21.797928847445554,6.263646352801278,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,738.0,1146.0,3.090322733338219,9.353969086139497,9.35363702796784,heterogeneity_gp_re_increased_perm_1,8
protected_blend_50,protected_blend_50,8,True,True,738.0,1146.0,408.0,19.179732682580678,7.0106283141427586,1146.0,21.797928847445554,6.263646352801278,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,738.0,1146.0,3.090322733338219,9.353969086139497,9.35363702796784,heterogeneity_gp_re_increased_perm_1,8
fixed_pair,fixed_pair,9,True,True,570.0,1039.0,469.0,19.217468251126125,7.127264266832459,1039.0,22.258564855955353,5.9592330443693085,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,570.0,1039.0,3.4719218023877607,9.43115484675707,9.355488206810524,heterogeneity_gp_re_increased_perm_1,9
order_blend_50,order_blend_50,9,True,True,342.0,989.0,647.0,14.973238700553344,7.4774740475052575,989.0,22.10640364255265,5.963294766766711,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,989.0,342.0,3.394179103933875,9.357473870700586,9.35475066791819,heterogeneity_gp_re_increased_perm_1,9
guarded_blend,fixed_pair,9,True,True,570.0,1039.0,469.0,19.217468251126125,7.127264266832459,1039.0,22.258564855955353,5.9592330443693085,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,570.0,1039.0,3.4719218023877607,9.43115484675707,9.355488206810524,heterogeneity_gp_re_increased_perm_1,9
protected_blend_50,protected_blend_50,9,True,True,959.0,1015.0,56.0,21.70817180226684,6.011261116659284,1015.0,22.15065148903617,5.923937719436404,18,16,"(np.int64(2), np.int64(1), np.int64(0))",,1015.0,959.0,3.4361502189318887,9.360087938368293,9.35441333173599,heterogeneity_gp_re_increased_perm_1,9
fixed_pair,fixed_pair,10,True,True,578.0,1024.0,446.0,19.210531249459763,6.9828001891969205,1024.0,22.67230861645132,5.393662050349693,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,578.0,1024.0,3.9617922567564245,9.355454307106118,9.35506205258878,heterogeneity_gp_re_increased_perm_1,10
order_blend_50,order_blend_50,10,True,True,338.0,987.0,649.0,15.08146649015655,7.366624106192839,987.0,22.612599887009114,5.45192518623875,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,987.0,338.0,3.90361755435339,9.35554274059214,9.353439592063584,heterogeneity_gp_re_increased_perm_1,10
guarded_blend,fixed_pair,10,True,True,578.0,1024.0,446.0,19.210531249459763,6.9828001891969205,1024.0,22.67230861645132,5.393662050349693,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,578.0,1024.0,3.9617922567564245,9.355454307106118,9.35506205258878,heterogeneity_gp_re_increased_perm_1,10
protected_blend_50,protected_blend_50,10,True,True,881.0,982.0,101.0,21.89998735075625,5.7677742016654285,982.0,22.601580782903024,5.465456629676695,15,13,"(np.int64(1), np.int64(2), np.int64(0))",,881.0,982.0,3.891070201077068,9.353983751072194,9.356526830753763,heterogeneity_gp_re_increased_perm_1,10
fixed_pair,fixed_pair,11,True,True,636.0,1145.0,509.0,19.350011809447093,7.645418064373121,1145.0,22.618354098899655,6.25005518576919,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,636.0,1145.0,3.5064483389186947,9.756503524687885,9.355402235293075,heterogeneity_gp_re_increased_perm_1,11
order_blend_50,order_blend_50,11,True,True,378.0,1059.0,681.0,14.724514439876826,7.781536661883774,1059.0,22.12055489645965,6.010246377539517,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1059.0,378.0,3.372173467229671,9.365961584460793,9.382419844769188,heterogeneity_gp_re_increased_perm_1,11
guarded_blend,fixed_pair,11,True,True,636.0,1145.0,509.0,19.350011809447093,7.645418064373121,1145.0,22.618354098899655,6.25005518576919,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,636.0,1145.0,3.5064483389186947,9.756503524687885,9.355402235293075,heterogeneity_gp_re_increased_perm_1,11
protected_blend_50,protected_blend_50,11,True,True,770.0,1053.0,283.0,20.379942359349158,6.636891801148093,1053.0,22.07608868974684,5.994765711868288,13,11,"(np.int64(1), np.int64(2), np.int64(0))",,770.0,1053.0,3.362439326569834,9.357205038438122,9.356444324738883,heterogeneity_gp_re_increased_perm_1,11
fixed_pair,fixed_pair,12,True,True,628.0,1041.0,413.0,19.078850654123993,7.281776289837544,1041.0,22.156566274726455,6.119835019815959,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,628.0,1041.0,3.3192670399425874,9.439102059758547,9.398197175025322,heterogeneity_gp_re_increased_perm_1,12
order_blend_50,order_blend_50,12,True,True,325.0,1019.0,694.0,14.69310949119462,7.758006055547966,1019.0,21.949172183979236,6.114004739528477,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1019.0,325.0,3.2409473277317047,9.35327278898735,9.354952067260182,heterogeneity_gp_re_increased_perm_1,12
guarded_blend,fixed_pair,12,True,True,628.0,1041.0,413.0,19.078850654123993,7.281776289837544,1041.0,22.156566274726455,6.119835019815959,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,628.0,1041.0,3.3192670399425874,9.439102059758547,9.398197175025322,heterogeneity_gp_re_increased_perm_1,12
protected_blend_50,protected_blend_50,12,True,True,1009.0,1020.0,11.0,21.717033804190542,6.128876500858235,1020.0,21.953186688448234,6.113640795673286,24,22,"(np.int64(2), np.int64(1), np.int64(0))",,1020.0,1009.0,3.2424217243119795,9.356062519985265,9.35470244415099,heterogeneity_gp_re_increased_perm_1,12
fixed_pair,fixed_pair,13,True,True,679.0,1117.0,438.0,20.026555614793242,6.169550046753745,1117.0,22.837052439896766,5.229859757665183,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,679.0,1117.0,4.126981660886088,9.356841418551271,9.353229360459405,heterogeneity_gp_re_increased_perm_1,13
order_blend_50,order_blend_50,13,True,True,487.0,1138.0,651.0,15.473215316793244,7.024085652924286,1138.0,22.8976616525914,5.217819383829092,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1138.0,487.0,4.160225394918562,9.359391478925183,9.378044778747654,heterogeneity_gp_re_increased_perm_1,13
guarded_blend,fixed_pair,13,True,True,679.0,1117.0,438.0,20.026555614793242,6.169550046753745,1117.0,22.837052439896766,5.229859757665183,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,679.0,1117.0,4.126981660886088,9.356841418551271,9.353229360459405,heterogeneity_gp_re_increased_perm_1,13
protected_blend_50,protected_blend_50,13,True,True,1063.0,1083.0,20.0,22.59368101866024,5.316127450422822,1083.0,22.78794714747707,5.288630510569421,20,18,"(np.int64(2), np.int64(1), np.int64(0))",,1083.0,1063.0,4.071869818062451,9.360500328631872,9.355577000782745,heterogeneity_gp_re_increased_perm_1,13
fixed_pair,fixed_pair,14,True,True,732.0,1220.0,488.0,19.639524316582094,6.555803555194402,1220.0,22.467345626044338,5.600066743399806,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,732.0,1220.0,3.75638578026622,9.356452523666025,9.354507322112092,heterogeneity_gp_re_increased_perm_1,14
order_blend_50,order_blend_50,14,True,True,415.0,1219.0,804.0,14.931459089008627,7.520131196602788,1219.0,22.464320897710763,5.600412562273883,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1219.0,415.0,3.7547768744207133,9.354354586595454,9.355189436694596,heterogeneity_gp_re_increased_perm_1,14
guarded_blend,fixed_pair,14,True,True,732.0,1220.0,488.0,19.639524316582094,6.555803555194402,1220.0,22.467345626044338,5.600066743399806,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,732.0,1220.0,3.75638578026622,9.356452523666025,9.354507322112092,heterogeneity_gp_re_increased_perm_1,14
protected_blend_50,protected_blend_50,14,True,True,1169.0,1207.0,38.0,22.05315896433155,5.705871515986068,1207.0,22.418761214789566,5.644118470419594,26,24,"(np.int64(2), np.int64(1), np.int64(0))",,1207.0,1169.0,3.7106574898190434,9.354775960238637,9.353327764731885,heterogeneity_gp_re_increased_perm_1,14
fixed_pair,fixed_pair,15,True,True,698.0,1203.0,505.0,19.477777091721638,6.719205364646999,1203.0,22.40798061236564,5.659670153520606,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,698.0,1203.0,3.6976096624414896,9.357279815962096,9.353091133962055,heterogeneity_gp_re_increased_perm_1,15
order_blend_50,order_blend_50,15,True,True,437.0,1189.0,752.0,14.96281022226114,7.488158388144405,1189.0,22.387155172713225,5.680926256615109,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1189.0,437.0,3.675675158503227,9.356601415118336,9.354878599091661,heterogeneity_gp_re_increased_perm_1,15
guarded_blend,fixed_pair,15,True,True,698.0,1203.0,505.0,19.477777091721638,6.719205364646999,1203.0,22.40798061236564,5.659670153520606,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,698.0,1203.0,3.6976096624414896,9.357279815962096,9.353091133962055,heterogeneity_gp_re_increased_perm_1,15
protected_blend_50,protected_blend_50,15,True,True,1105.0,1146.0,41.0,21.931595834941902,5.88883206367173,1146.0,22.31982787990873,5.745887049701908,24,22,"(np.int64(2), np.int64(1), np.int64(0))",,1146.0,1105.0,3.6094957183142515,9.35538276801616,9.354949393578318,heterogeneity_gp_re_increased_perm_1,15
fixed_pair,fixed_pair,16,True,True,546.0,943.0,397.0,19.076634937025563,7.117815608730847,943.0,21.91358300817383,6.152854908247033,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,546.0,943.0,3.2031589524089497,9.356013860655983,9.3544101951089,heterogeneity_gp_re_increased_perm_1,16
order_blend_50,order_blend_50,16,True,True,219.0,887.0,668.0,14.588936541732526,7.939132388649864,887.0,21.854300915768274,6.286951185150015,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,887.0,219.0,3.106477573930069,9.35439458275812,9.393428759080084,heterogeneity_gp_re_increased_perm_1,16
guarded_blend,fixed_pair,16,True,True,546.0,943.0,397.0,19.076634937025563,7.117815608730847,943.0,21.91358300817383,6.152854908247033,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,546.0,943.0,3.2031589524089497,9.356013860655983,9.3544101951089,heterogeneity_gp_re_increased_perm_1,16
protected_blend_50,protected_blend_50,16,True,True,808.0,956.0,148.0,20.958095490233816,6.370964049509169,956.0,21.935774907919566,6.128797029385703,15,13,"(np.int64(1), np.int64(2), np.int64(0))",,808.0,956.0,3.226758226895358,9.353461424743148,9.355555256281061,heterogeneity_gp_re_increased_perm_1,16
fixed_pair,fixed_pair,17,True,True,677.0,1105.0,428.0,19.493725020276443,6.696841711132876,1105.0,22.40630643112046,5.691804833877305,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,677.0,1105.0,3.680214821880358,9.354071953482437,9.372019655757663,heterogeneity_gp_re_increased_perm_1,17
order_blend_50,order_blend_50,17,True,True,341.0,1105.0,764.0,14.958282585045263,7.490194430856654,1105.0,22.499753595272004,5.785691149671442,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1105.0,341.0,3.680214821880358,9.4659059715518,9.353632801839847,heterogeneity_gp_re_increased_perm_1,17
guarded_blend,fixed_pair,17,True,True,677.0,1105.0,428.0,19.493725020276443,6.696841711132876,1105.0,22.40630643112046,5.691804833877305,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,677.0,1105.0,3.680214821880358,9.354071953482437,9.372019655757663,heterogeneity_gp_re_increased_perm_1,17
protected_blend_50,protected_blend_50,17,True,True,1051.0,1105.0,54.0,21.898733941539625,5.759213797125442,1105.0,22.45707811162622,5.741993389783654,22,20,"(np.int64(2), np.int64(1), np.int64(0))",,1105.0,1051.0,3.680214821880358,9.422208211664012,9.354655078081851,heterogeneity_gp_re_increased_perm_1,17
fixed_pair,fixed_pair,18,True,True,741.0,1079.0,338.0,19.51548375005155,6.709318330772632,1079.0,22.047575901233095,6.099934674226914,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,741.0,1079.0,3.2882257994081567,9.37118962818987,9.38816047363507,heterogeneity_gp_re_increased_perm_1,18
order_blend_50,order_blend_50,18,True,True,471.0,1104.0,633.0,14.984998278064847,7.464201687444371,1104.0,22.0356293868927,6.025941257831677,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1104.0,471.0,3.3280530188118207,9.353582091437382,9.353994276643498,heterogeneity_gp_re_increased_perm_1,18
guarded_blend,fixed_pair,18,True,True,741.0,1079.0,338.0,19.51548375005155,6.709318330772632,1079.0,22.047575901233095,6.099934674226914,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,741.0,1079.0,3.2882257994081567,9.37118962818987,9.38816047363507,heterogeneity_gp_re_increased_perm_1,18
protected_blend_50,protected_blend_50,18,True,True,922.0,1085.0,163.0,20.828816076709902,6.363491915959424,1085.0,22.00951157278736,6.058935335437448,13,11,"(np.int64(1), np.int64(2), np.int64(0))",,922.0,1085.0,3.2974757067148315,9.355624823920248,9.35641104215228,heterogeneity_gp_re_increased_perm_1,18
fixed_pair,fixed_pair,19,True,True,701.0,1086.0,385.0,19.58500901927941,6.608745956514839,1086.0,22.69160303139216,5.52052016442741,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,701.0,1086.0,3.907708395644924,9.355666075674902,9.428228560072334,heterogeneity_gp_re_increased_perm_1,19
order_blend_50,order_blend_50,19,True,True,417.0,1086.0,669.0,15.040838421432113,7.41477384493602,1086.0,22.738232263725862,5.56561504536306,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1086.0,417.0,3.907708395644924,9.473323441007985,9.357200427072955,heterogeneity_gp_re_increased_perm_1,19
guarded_blend,fixed_pair,19,True,True,701.0,1086.0,385.0,19.58500901927941,6.608745956514839,1086.0,22.69160303139216,5.52052016442741,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,701.0,1086.0,3.907708395644924,9.355666075674902,9.428228560072334,heterogeneity_gp_re_increased_perm_1,19
protected_blend_50,protected_blend_50,19,True,True,1042.0,1086.0,44.0,22.023344948563146,5.691519157312392,1086.0,22.72835602409093,5.559648577979219,18,16,"(np.int64(2), np.int64(1), np.int64(0))",,1086.0,1042.0,3.907708395644924,9.467356973624144,9.353290654821866,heterogeneity_gp_re_increased_perm_1,19
fixed_pair,fixed_pair,0,True,True,737.0,1499.0,762.0,21.516666025217777,4.683079394491326,1499.0,27.029326370637854,1.0415047124522,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,737.0,1499.0,8.317156585180129,9.35866129763233,9.353508487825396,heterogeneity_gp_re_increased_perm_3,0
order_blend_50,order_blend_50,0,True,True,1451.0,1584.0,133.0,25.64884046829554,1.2294210875146891,1584.0,27.399039805097573,0.75648553905706,25,23,"(np.int64(2), np.int64(1), np.int64(0))",,1584.0,1451.0,8.644268777623612,9.400754316680672,9.354016710793287,heterogeneity_gp_re_increased_perm_3,0
guarded_blend,fixed_pair,0,True,True,737.0,1499.0,762.0,21.516666025217777,4.683079394491326,1499.0,27.029326370637854,1.0415047124522,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,737.0,1499.0,8.317156585180129,9.35866129763233,9.353508487825396,heterogeneity_gp_re_increased_perm_3,0
protected_blend_50,protected_blend_50,0,True,True,1391.0,1484.0,93.0,26.017180262277186,1.4546994188510887,1484.0,26.98230831976079,1.0850935570560818,20,18,"(np.int64(2), np.int64(1), np.int64(0))",,1484.0,1391.0,8.271566946713412,9.356660503769493,9.354080869277887,heterogeneity_gp_re_increased_perm_3,0
fixed_pair,fixed_pair,1,True,True,789.0,1674.0,885.0,21.606353199533967,4.590600829828756,1674.0,27.724262571688914,0.34355384972163705,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,789.0,1674.0,9.013711752737501,9.357265602459139,9.353285216492274,heterogeneity_gp_re_increased_perm_3,1
order_blend_50,order_blend_50,1,True,True,1325.0,1643.0,318.0,22.994897522478503,2.593322830812932,1643.0,27.263341606971487,0.8072241025728815,21,19,"(np.int64(2), np.int64(1), np.int64(0))",,1643.0,1325.0,8.550706905750364,9.357931008323245,9.354703692897877,heterogeneity_gp_re_increased_perm_3,1
guarded_blend,fixed_pair,1,True,True,789.0,1674.0,885.0,21.606353199533967,4.590600829828756,1674.0,27.724262571688914,0.34355384972163705,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,789.0,1674.0,9.013711752737501,9.357265602459139,9.353285216492274,heterogeneity_gp_re_increased_perm_3,1
protected_blend_50,protected_blend_50,1,True,True,1541.0,1774.0,233.0,26.72197465675361,0.8912837619658251,1774.0,28.060122257754223,0.04274914287804421,21,19,"(np.int64(1), np.int64(0), np.int64(2))",1774.0,1541.0,,9.37216607202578,9.358539256580707,9.329416929147735,heterogeneity_gp_re_increased_perm_3,1
