template_id,template_source,source_seed,segment_id,start_offset,start_timestamp,end_timestamp,raw_power_mean_kw,raw_power_max_kw,positive_share,duration_h,role_0_source_stack,role_1_source_stack,role_0_continuous_mean_pct,role_1_continuous_mean_pct,role_0_load_shift_damage_pct,role_1_load_shift_damage_pct,role_0_operational_start_damage_pct,role_1_operational_start_damage_pct,internal_start_count,tracking_mae_kw,tracking_max_abs_kw,tracking_within_tolerance_share,constraint_violation_steps,safety_override_steps,planning_runtime_s
real_calibration_window_016,real_calibration_window,2026,11,1644,2025-05-19 11:06:37,2025-05-19 11:11:36,0.0,0.0,0.0,0.0833333333333333,0,1,0.0,0.0,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.0,0.0,1.0,0,0,85.91187930037268
real_calibration_window_017,real_calibration_window,2026,14,1908,2025-05-19 14:49:33,2025-05-19 14:54:32,0.0,0.0,0.0,0.0833333333333333,0,1,0.0,0.0,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.0,0.0,1.0,0,0,86.3575604991056
real_calibration_window_018,real_calibration_window,2026,9,6248,2025-05-19 07:42:37,2025-05-19 07:47:36,31.02482691666667,31.2156,1.0,0.0833333333333333,0,1,0.0002891666666666,0.0002891666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,4.372518373000203,4.372520343655552,1.0,0,0,83.91969559947029
real_calibration_window_019,real_calibration_window,2026,5,3803,2025-05-17 14:02:53,2025-05-17 14:07:52,11.516778416666664,11.61,1.0,0.0833333333333333,0,1,0.0001666666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.493009240815676,0.519535061642074,1.0,0,0,83.97818680061027
real_calibration_window_020,real_calibration_window,2026,9,37,2025-05-19 05:59:06,2025-05-19 06:04:05,0.0,0.0,0.0,0.0833333333333333,0,1,0.0,0.0,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.0,0.0,1.0,0,0,87.40485510020517
real_calibration_window_021,real_calibration_window,2026,7,21,2025-05-18 05:49:09,2025-05-18 05:54:08,0.0,0.0,0.0,0.0833333333333333,0,1,0.0,0.0,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.0,0.0,1.0,0,0,87.10124029731378
real_calibration_window_022,real_calibration_window,2026,7,6186,2025-05-18 07:31:54,2025-05-18 07:36:53,11.730486,11.739,1.0,0.0833333333333333,0,1,0.0001666666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.0988076366372099,0.1223857304987348,1.0,0,0,85.93980900221504
real_calibration_window_023,real_calibration_window,2026,7,8620,2025-05-18 08:12:28,2025-05-18 08:17:27,23.292789,23.4,1.0,0.0833333333333333,1,0,0.0002891666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.304787864086304,0.6006403911628411,1.0,0,0,86.10178479994647
real_calibration_window_024,real_calibration_window,2026,14,10058,2025-05-19 17:05:23,2025-05-19 17:10:22,23.185957666666667,23.2288,1.0,0.0833333333333333,1,0,0.0002891666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.0618630834590694,0.5447368855829708,1.0,0,0,85.8211967034731
real_calibration_window_025,real_calibration_window,2026,10,5267,2025-05-19 09:24:26,2025-05-19 09:29:25,23.26827012962963,23.412,1.0,0.0833333333333333,1,0,0.0002891666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.2361938262346637,0.6338709688149606,1.0,0,0,86.10850300104357
real_calibration_window_026,real_calibration_window,2026,7,15385,2025-05-18 10:05:13,2025-05-18 10:10:12,14.868504166666668,14.9814,1.0,0.0833333333333333,0,1,0.0001666666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.2249372903919884,0.5375777153134891,1.0,0,0,85.96513489866629
real_calibration_window_027,real_calibration_window,2026,8,2352,2025-05-18 14:06:00,2025-05-18 14:10:59,23.692381972222226,26.564,1.0,0.0833333333333333,1,0,0.0002565,0.0001903499999999,0.0001779,0.0001186,0.00011270215229804732,0.00011270215229804732,0,0.509222610762872,4.574354544375751,1.0,0,0,75.21175719914027
real_calibration_window_028,real_calibration_window,2026,9,5844,2025-05-19 07:35:53,2025-05-19 07:40:52,30.972853666666666,31.204,1.0,0.0833333333333333,0,1,0.0002891666666666,0.0002891666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,4.372518373000203,4.372520343655552,1.0,0,0,85.29194289864972
real_calibration_window_029,real_calibration_window,2026,5,14052,2025-05-17 16:53:42,2025-05-17 16:58:41,11.511104,11.5328,1.0,0.0833333333333333,0,1,0.0001666666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.5087233090796703,0.5549815025813132,1.0,0,0,85.49537559994496
real_calibration_window_030,real_calibration_window,2026,14,2175,2025-05-19 14:54:00,2025-05-19 14:58:59,0.0,0.0,0.0,0.0833333333333333,0,1,0.0,0.0,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.0,0.0,1.0,0,0,89.51266920357011
real_calibration_window_031,real_calibration_window,2026,9,4867,2025-05-19 07:19:36,2025-05-19 07:24:35,30.865102499999992,30.9695,1.0,0.0833333333333333,0,1,0.0002891666666666,0.0002891666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,4.372518373000203,4.372520343655552,1.0,0,0,86.57955590006895
real_calibration_window_032,real_calibration_window,2026,5,6960,2025-05-17 14:55:30,2025-05-17 15:00:29,12.097715999999997,15.498,1.0,0.0833333333333333,0,1,0.0001656388888888,0.0001687083333333,0.0003558,0.0002965,0.00011270215229804732,0.00011270215229804732,0,0.6332977371242309,3.150982680070989,1.0,0,0,64.69899299973622
real_calibration_window_033,real_calibration_window,2026,13,8257,2025-05-19 13:43:53,2025-05-19 13:48:52,23.16174478703704,23.2288,1.0,0.0833333333333333,1,0,0.0002891666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.1147784831713017,0.5447375746464687,1.0,0,0,85.38375529949553
real_calibration_window_034,real_calibration_window,2026,7,24485,2025-05-18 12:36:53,2025-05-18 12:41:52,0.0,0.0,0.0,0.0833333333333333,0,1,0.0,0.0,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.0,0.0,1.0,0,0,87.63880429742858
real_calibration_window_035,real_calibration_window,2026,8,1512,2025-05-18 13:52:00,2025-05-18 13:56:59,22.11220175925926,23.4,1.0,0.0833333333333333,0,1,0.0001666666666666,0.0002609916666666,0.0001779,5.93e-05,0.00011270215229804732,0.00011270215229804732,0,0.5689637868603898,3.2817542085448324,1.0,0,0,73.90224919863977
