block_id,policy,fleet_progress_budget,step,elapsed_s,timestamp,vehicle_target_power_kw,mapped_demand_kw,actual_total_power_kw,tracking_error_kw,stack_1_current_a,stack_1_power_kw,stack_1_h_before,stack_1_h_increment,stack_1_h_after,stack_2_current_a,stack_2_power_kw,stack_2_h_before,stack_2_h_increment,stack_2_h_after,stack_3_current_a,stack_3_power_kw,stack_3_h_before,stack_3_h_increment,stack_3_h_after
external_2026-04_s3,frozen_health,0.03,150,1500,2026-04-11 08:06:02,40.0,69.96084550047084,67.57136814863101,-2.3894773518398296,0.0,0.0,0.3,0.0,0.3,195.0,24.453840490646133,0.3686261013060706,8.224920070253145e-05,0.36870835050677314,370.0,43.11752765798487,0.4345557168757475,0.00014502352657019577,0.4347007404023177
external_2026-04_s3,frozen_health,0.03,151,1510,2026-04-11 08:06:12,40.0,69.96084550047084,67.57111836786275,-2.389727132608087,0.0,0.0,0.3,0.0,0.3,195.0,24.45380004261008,0.36870835050677314,8.224936869639255e-05,0.3687905998754695,370.0,43.117318325252675,0.4347007404023177,0.00014502335857633468,0.43484576376089407
external_2026-04_s3,frozen_health,0.03,152,1520,2026-04-11 08:06:22,40.0,69.96084550047084,67.5708685869619,-2.3899769135089457,0.0,0.0,0.3,0.0,0.3,195.0,24.453759594434384,0.3687905998754695,8.224953669118739e-05,0.3688728494121607,370.0,43.117108992527506,0.43484576376089407,0.00014502319058153987,0.4349907869514756
external_2026-04_s3,frozen_health,0.03,153,1530,2026-04-11 08:06:32,40.0,69.96084550047084,67.5706188059737,-2.3902266944971444,0.0,0.0,0.3,0.0,0.3,195.0,24.45371914611985,0.3688728494121607,8.224970468686357e-05,0.36895509911684754,370.0,43.11689965985384,0.4349907869514756,0.0001450230225858637,0.4351358099740614
external_2026-04_s3,frozen_health,0.03,154,1540,2026-04-11 08:06:42,40.0,69.96084550047084,67.57036902486863,-2.390476475602213,0.0,0.0,0.3,0.0,0.3,195.0,24.45367869767292,0.36895509911684754,8.224987268347871e-05,0.369037348989531,370.0,43.1166903271957,0.4351358099740614,0.00014502285458924854,0.43528083282865065
external_2026-04_s3,frozen_health,0.03,155,1550,2026-04-11 08:06:52,40.0,69.96084550047084,67.5701117735557,-2.390733726915144,0.0,0.0,0.3,0.0,0.3,195.0,24.45363077897588,0.369037348989531,8.225002464822322e-05,0.36911959901417923,370.0,43.11648099457981,0.43528083282865065,0.000145022702624504,0.43542585553127516
external_2026-04_s3,frozen_health,0.03,156,1560,2026-04-11 08:07:02,40.0,69.96084550047084,67.5698464466812,-2.390999053789642,0.0,0.0,0.3,0.0,0.3,195.0,24.453574784714895,0.36911959901417923,8.225015928185109e-05,0.3692018491734611,370.0,43.116271661966294,0.43542585553127516,0.00014502256799087614,0.43557087809926603
external_2026-04_s3,frozen_health,0.03,157,1570,2026-04-11 08:07:12,40.0,69.96084550047084,67.56958449034849,-2.3912610101223493,0.0,0.0,0.3,0.0,0.3,195.0,24.45352216101164,0.3692018491734611,8.225030115067572e-05,0.36928409947461177,370.0,43.116062329336856,0.43557087809926603,0.00014502242612205154,0.4357159005253881
external_2026-04_s3,frozen_health,0.03,158,1580,2026-04-11 08:07:22,40.0,69.96084550047084,67.56934328437686,-2.3915022160939827,0.0,0.0,0.3,0.0,0.3,195.0,24.45349028767162,0.36928409947461177,8.225048755655567e-05,0.3693663499621683,370.0,43.11585299670523,0.4357159005253881,0.00014502223971617155,0.4358609227651043
external_2026-04_s3,frozen_health,0.03,159,1590,2026-04-11 08:07:32,40.0,69.96084550047084,67.56910207837774,-2.3917434220931,0.0,0.0,0.3,0.0,0.3,195.0,24.453458414255348,0.3693663499621683,8.225067396354344e-05,0.3694486006361319,370.0,43.115643664122395,0.4358609227651043,0.0001450220533091838,0.4360059448184135
external_2026-04_s3,frozen_health,0.03,160,1600,2026-04-11 08:07:42,40.0,69.96084550047084,67.56886087237459,-2.391984628096253,0.0,0.0,0.3,0.0,0.3,195.0,24.45342654076294,0.3694486006361319,8.225086037161092e-05,0.3695308514965035,370.0,43.11543433161165,0.4360059448184135,0.00014502186690111636,0.4361509666853146
external_2026-04_s3,frozen_health,0.03,161,1610,2026-04-11 08:07:52,40.0,69.96084550047084,67.5686196663341,-2.392225834136738,0.0,0.0,0.3,0.0,0.3,195.0,24.4533946671944,0.3695308514965035,8.22510467807986e-05,0.3696131025432843,370.0,43.1152249991397,0.4361509666853146,0.00014502168049192863,0.4362959883658065
external_2026-04_s3,frozen_health,0.03,162,1620,2026-04-11 08:08:02,40.0,69.96084550047084,67.56837846029553,-2.3924670401753048,0.0,0.0,0.3,0.0,0.3,195.0,24.453362793549722,0.3696131025432843,8.22512331910588e-05,0.36969535377647533,370.0,43.11501566674581,0.4362959883658065,0.00014502149408166846,0.4364410098598882
external_2026-04_s3,frozen_health,0.03,163,1630,2026-04-11 08:08:12,40.0,69.96084550047084,67.56813725421738,-2.392708246253463,0.0,0.0,0.3,0.0,0.3,195.0,24.453330919828627,0.36969535377647533,8.225141960244102e-05,0.3697776051960778,370.0,43.11480633438875,0.4364410098598882,0.00014502130767028623,0.4365860311675585
external_2026-04_s3,frozen_health,0.03,164,1640,2026-04-11 08:08:22,40.0,69.96084550047084,67.56789604813633,-2.3929494523345056,0.0,0.0,0.3,0.0,0.3,195.0,24.453299046030608,0.3697776051960778,8.225160601489893e-05,0.36985985680209266,370.0,43.114597002105725,0.4365860311675585,0.0001450211212578283,0.4367310522888163
external_2026-04_s3,frozen_health,0.03,165,1650,2026-04-11 08:08:32,40.0,69.96084550047084,67.56749300442397,-2.393352496046873,0.0,0.0,0.3,0.0,0.3,195.0,24.45326717215645,0.36985985680209266,8.22519894378909e-05,0.36994210879153056,370.0,43.11422583226751,0.4367310522888163,0.00014502073783483632,0.43687607302665116
external_2026-04_s3,frozen_health,0.03,166,1660,2026-04-11 08:08:42,40.0,69.96084550047084,67.5668732120686,-2.3939722884022387,0.0,0.0,0.3,0.0,0.3,195.0,24.453235298129815,0.36994210879153056,8.225263672339081e-05,0.37002436142825396,370.0,43.11363791393879,0.43687607302665116,0.00014502009054933647,0.4370210931172005
external_2026-04_s3,frozen_health,0.03,167,1670,2026-04-11 08:08:52,40.0,69.96084550047084,67.56659265440025,-2.394252846070586,0.0,0.0,0.3,0.0,0.3,195.0,24.453203423848446,0.37002436142825396,8.225287104707794e-05,0.37010661429930103,370.0,43.1133892305518,0.4370210931172005,0.00014501985622564928,0.43716611297342617
external_2026-04_s3,frozen_health,0.03,168,1680,2026-04-11 08:09:02,40.0,69.96084550047084,67.56628863740013,-2.3945568630707044,0.0,0.0,0.3,0.0,0.3,195.0,24.453171549472373,0.37010661429930103,8.225313393105581e-05,0.3701888674332321,370.0,43.11311708792777,0.43716611297342617,0.00014501959334167145,0.43731113256676785
external_2026-04_s3,frozen_health,0.03,169,1690,2026-04-11 08:09:12,40.0,69.96084550047084,67.56597528191975,-2.394870218551091,0.0,0.0,0.3,0.0,0.3,195.0,24.453139674989853,0.3701888674332321,8.225340818551074e-05,0.3702711208414176,370.0,43.11283560692989,0.43731113256676785,0.00014501931908721648,0.43745615188585507
external_2026-04_s3,frozen_health,0.03,170,1700,2026-04-11 08:09:22,40.0,69.96084550047084,67.56564842490609,-2.3951970755647523,0.0,0.0,0.3,0.0,0.3,195.0,24.45310780039676,0.3702711208414176,8.225369887875679e-05,0.3703533745402964,370.0,43.11254062450933,0.43745615188585507,0.00014501902839397047,0.43760117091424905
external_2026-04_s3,frozen_health,0.03,171,1710,2026-04-11 08:09:32,40.0,69.96084550047084,67.56514779766799,-2.395697702802849,0.0,0.0,0.3,0.0,0.3,195.0,24.453075925687124,0.3703533745402964,8.225420112275399e-05,0.3704356287414191,370.0,43.112071871980866,0.43760117091424905,0.00014501852614997327,0.437746189440399
external_2026-04_s3,frozen_health,0.03,172,1720,2026-04-11 08:09:42,40.0,69.96084550047084,67.56476423813068,-2.396081262340161,0.0,0.0,0.3,0.0,0.3,195.0,24.453044050778953,0.3704356287414191,8.225456085295193e-05,0.3705178833022721,370.0,43.11172018735172,0.437746189440399,0.0001450181664197753,0.43789120760681877
external_2026-04_s3,frozen_health,0.03,173,1730,2026-04-11 08:09:52,40.0,69.96084550047084,67.5645136126342,-2.396331887836638,0.0,0.0,0.3,0.0,0.3,195.0,24.453011999551354,0.3705178833022721,8.225475815652935e-05,0.37060013806042863,370.0,43.11150161308285,0.43789120760681877,0.0001450179691161979,0.43803622557593497
external_2026-04_s3,frozen_health,0.03,174,1740,2026-04-11 08:10:02,40.0,69.96084550047084,67.56426233364348,-2.396583166827355,0.0,0.0,0.3,0.0,0.3,195.0,24.452979294884237,0.37060013806042863,8.225495405911548e-05,0.37068239301448774,370.0,43.111283038759254,0.43803622557593497,0.0001450177732136118,0.4381812433491486
external_2026-04_s3,frozen_health,0.03,175,1750,2026-04-11 08:10:12,40.0,69.96084550047084,67.5639996297428,-2.3968458707280433,0.0,0.0,0.3,0.0,0.3,195.0,24.4529351653213,0.37068239301448774,8.225512544108256e-05,0.3707646481399288,370.0,43.1110644644215,0.4381812433491486,0.00014501760183164468,0.43832626095098026
external_2026-04_s3,frozen_health,0.03,176,1760,2026-04-11 08:10:22,40.0,69.96084550047084,67.56373692546802,-2.397108575002818,0.0,0.0,0.3,0.0,0.3,195.0,24.4528910354626,0.3707646481399288,8.225529682384292e-05,0.37084690343675264,370.0,43.11084589000543,0.43832626095098026,0.00014501743044888435,0.43847127838142913
external_2026-04_s3,frozen_health,0.03,177,1770,2026-04-11 08:10:32,40.0,69.96084550047084,67.5634742208313,-2.397371279639543,0.0,0.0,0.3,0.0,0.3,195.0,24.45284690530856,0.37084690343675264,8.225546820738323e-05,0.37092915890496003,370.0,43.11062731552274,0.43847127838142913,0.00014501725906534404,0.4386162956404945
external_2026-04_s3,frozen_health,0.03,178,1780,2026-04-11 08:10:42,40.0,69.96084550047084,67.56321494659741,-2.3976305538734266,0.0,0.0,0.3,0.0,0.3,195.0,24.452806205620185,0.37092915890496003,8.225564695545398e-05,0.3710114145519155,370.0,43.11040874097722,0.4386162956404945,0.00014501708031727323,0.43876131272081176
external_2026-04_s3,frozen_health,0.03,179,1790,2026-04-11 08:10:52,40.0,69.96084550047084,67.56296229431314,-2.397883206157701,0.0,0.0,0.3,0.0,0.3,195.0,24.452772127952496,0.3710114145519155,8.22558399184648e-05,0.37109367039183394,370.0,43.11019016636064,0.43876131272081176,0.00014501688735426245,0.438906329608166
external_2026-04_s3,performance_adaptive,0.03,0,0,2026-04-11 07:41:02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,1,10,2026-04-11 07:41:12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,2,20,2026-04-11 07:41:22,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,3,30,2026-04-11 07:41:32,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,4,40,2026-04-11 07:41:42,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,5,50,2026-04-11 07:41:52,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,6,60,2026-04-11 07:42:02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,7,70,2026-04-11 07:42:12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,8,80,2026-04-11 07:42:22,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,9,90,2026-04-11 07:42:32,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,10,100,2026-04-11 07:42:42,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,11,110,2026-04-11 07:42:52,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,12,120,2026-04-11 07:43:02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,13,130,2026-04-11 07:43:12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,14,140,2026-04-11 07:43:22,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,15,150,2026-04-11 07:43:32,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,16,160,2026-04-11 07:43:42,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,17,170,2026-04-11 07:43:52,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,18,180,2026-04-11 07:44:02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,19,190,2026-04-11 07:44:12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,20,200,2026-04-11 07:44:22,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,21,210,2026-04-11 07:44:32,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,22,220,2026-04-11 07:44:42,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,23,230,2026-04-11 07:44:52,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,24,240,2026-04-11 07:45:02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,25,250,2026-04-11 07:45:12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,26,260,2026-04-11 07:45:22,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,27,270,2026-04-11 07:45:32,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,28,280,2026-04-11 07:45:42,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,29,290,2026-04-11 07:45:52,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,30,300,2026-04-11 07:46:02,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.42,0.0,0.42
external_2026-04_s3,performance_adaptive,0.03,31,310,2026-04-11 07:46:12,20.0,34.98042275023542,35.92978117151498,0.9493584212795625,0.0,0.0,0.3,0.0,0.3,120.0,15.57333067046215,0.36,4.925431242261451e-05,0.36004925431242263,160.0,20.35645050105283,0.42,6.43820512137491e-05,0.4200643820512137
external_2026-04_s3,performance_adaptive,0.03,32,320,2026-04-11 07:46:22,20.0,34.98042275023542,35.9297575831356,0.9493348329001776,0.0,0.0,0.3,0.0,0.3,120.0,15.573322841083593,0.36004925431242263,4.9254319996484124e-05,0.3600985086324191,160.0,20.356434742052006,0.4200643820512137,6.43820436398795e-05,0.4201287640948536
external_2026-04_s3,performance_adaptive,0.03,33,330,2026-04-11 07:46:32,20.0,34.98042275023542,35.92973399475687,0.9493112445214535,0.0,0.0,0.3,0.0,0.3,120.0,15.573315011703833,0.3600985086324191,4.925432757035897e-05,0.36014776295998946,160.0,20.356418983053036,0.4201287640948536,6.438203606600466e-05,0.4201931461309196
external_2026-04_s3,performance_adaptive,0.03,34,340,2026-04-11 07:46:42,20.0,34.98042275023542,35.92971040637508,0.9492876561396599,0.0,0.0,0.3,0.0,0.3,120.0,15.573307182319164,0.36014776295998946,4.9254335144232434e-05,0.3601970172951337,160.0,20.356403224055917,0.4201931461309196,6.43820284921312e-05,0.42025752815941175
external_2026-04_s3,performance_adaptive,0.03,35,350,2026-04-11 07:46:52,20.0,34.98042275023542,35.929686817993826,0.9492640677584063,0.0,0.0,0.3,0.0,0.3,120.0,15.573299352933175,0.3601970172951337,4.9254342718110936e-05,0.36024627163785183,160.0,20.356387465060653,0.42025752815941175,6.438202091825269e-05,0.42032191018033
external_2026-04_s3,performance_adaptive,0.03,36,360,2026-04-11 07:47:02,20.0,34.98042275023542,35.92966322960964,0.9492404793742182,0.0,0.0,0.3,0.0,0.3,120.0,15.573291523542395,0.36024627163785183,4.9254350291988246e-05,0.3602955259881438,160.0,20.356371706067243,0.42032191018033,6.438201334437538e-05,0.42038629219367435
external_2026-04_s3,performance_adaptive,0.03,37,370,2026-04-11 07:47:12,20.0,34.98042275023542,35.929639641225876,0.9492168909904564,0.0,0.0,0.3,0.0,0.3,120.0,15.573283694150183,0.3602955259881438,4.925435786587039e-05,0.36034478034600964,160.0,20.35635594707569,0.42038629219367435,6.438200577049322e-05,0.4204506741994448
external_2026-04_s3,performance_adaptive,0.03,38,380,2026-04-11 07:47:22,20.0,34.98042275023542,35.92961605283928,0.9491933026038595,0.0,0.0,0.3,0.0,0.3,120.0,15.57327586475329,0.36034478034600964,4.9254365439751566e-05,0.3603940347114494,160.0,20.35634018808599,0.4204506741994448,6.438199819661207e-05,0.42051505619764146
external_2026-04_s3,performance_adaptive,0.03,39,390,2026-04-11 07:47:32,20.0,34.98042275023542,35.92959246445299,0.9491697142175681,0.0,0.0,0.3,0.0,0.3,120.0,15.573268035354847,0.3603940347114494,4.925437301363736e-05,0.360443289084463,160.0,20.35632442909814,0.42051505619764146,6.438199062272627e-05,0.4205794381882642
external_2026-04_s3,performance_adaptive,0.03,40,400,2026-04-11 07:47:42,20.0,34.98042275023542,35.92956887606398,0.9491461258285625,0.0,0.0,0.3,0.0,0.3,120.0,15.573260205951843,0.360443289084463,4.9254380587522394e-05,0.3604925434650505,160.0,20.356308670112142,0.4205794381882642,6.438198304884124e-05,0.4206438201713131
external_2026-04_s3,performance_adaptive,0.03,41,410,2026-04-11 07:47:52,20.0,34.98042275023542,35.92954528767518,0.9491225374397629,0.0,0.0,0.3,0.0,0.3,120.0,15.573252376547174,0.3604925434650505,4.9254388161411826e-05,0.3605417978532119,160.0,20.356292911128005,0.4206438201713131,6.438197547495178e-05,0.420708202146788
external_2026-04_s3,performance_adaptive,0.03,42,420,2026-04-11 07:48:02,20.0,34.98042275023542,35.92952169928378,0.9490989490483628,0.0,0.0,0.3,0.0,0.3,120.0,15.573244547138062,0.3605417978532119,4.9254395735300716e-05,0.36059105224894716,160.0,20.35627715214572,0.420708202146788,6.43819679010629e-05,0.42077258411468904
external_2026-04_s3,performance_adaptive,0.03,43,430,2026-04-11 07:48:12,20.0,34.98042275023542,35.92949811089245,0.9490753606570337,0.0,0.0,0.3,0.0,0.3,120.0,15.573236717727166,0.36059105224894716,4.9254403309193814e-05,0.3606403066522564,160.0,20.356261393165287,0.42077258411468904,6.438196032716982e-05,0.4208369660750162
external_2026-04_s3,performance_adaptive,0.03,44,440,2026-04-11 07:48:22,20.0,34.98042275023542,35.92947452249865,0.9490517722632319,0.0,0.0,0.3,0.0,0.3,120.0,15.573228888311942,0.3606403066522564,4.9254410883086554e-05,0.3606895610631395,160.0,20.35624563418671,0.4208369660750162,6.438195275327706e-05,0.42090134802776946
external_2026-04_s3,performance_adaptive,0.03,45,450,2026-04-11 07:48:32,20.0,34.98042275023542,35.92945093410481,0.9490281838693875,0.0,0.0,0.3,0.0,0.3,120.0,15.573221058894818,0.3606895610631395,4.925441845698329e-05,0.3607388154815965,160.0,20.356229875209987,0.42090134802776946,6.438194517938034e-05,0.42096572997294884
external_2026-04_s3,performance_adaptive,0.03,46,460,2026-04-11 07:48:42,20.0,34.98042275023542,35.92942734570859,0.9490045954731698,0.0,0.0,0.3,0.0,0.3,120.0,15.573213229473481,0.3607388154815965,4.92544260308799e-05,0.36078806990762735,160.0,20.356214116235112,0.42096572997294884,6.438193760548374e-05,0.42103011191055434
external_2026-04_s3,performance_adaptive,0.03,47,470,2026-04-11 07:48:52,20.0,34.98042275023542,35.92940375731222,0.948981007076803,0.0,0.0,0.3,0.0,0.3,120.0,15.57320540005013,0.36078806990762735,4.925443360478028e-05,0.3608373243412321,160.0,20.356198357262095,0.42103011191055434,6.438193003158335e-05,0.42109449384058595
external_2026-04_s3,performance_adaptive,0.03,48,480,2026-04-11 07:49:02,20.0,34.98042275023542,35.92938038285741,0.9489576326219904,0.0,0.0,0.3,0.0,0.3,120.0,15.573197784566474,0.3608373243412321,4.9254441562047e-05,0.3608865787827942,160.0,20.356182598290935,0.42109449384058595,6.438192207431662e-05,0.42115887576266026
external_2026-04_s3,performance_adaptive,0.03,49,490,2026-04-11 07:49:12,20.0,34.98042275023542,35.9293570767859,0.9489343265504786,0.0,0.0,0.3,0.0,0.3,120.0,15.57319023746418,0.3608865787827942,4.925444964185416e-05,0.36093583323243605,160.0,20.35616683932172,0.42115887576266026,6.438191399450946e-05,0.42122325767665475
external_2026-04_s3,performance_adaptive,0.03,50,500,2026-04-11 07:49:22,20.0,34.98042275023542,35.92933397263244,0.9489112223970224,0.0,0.0,0.3,0.0,0.3,120.0,15.573182892277957,0.36093583323243605,4.925445808348324e-05,0.3609850876905195,160.0,20.356151080354483,0.42122325767665475,6.438190555288037e-05,0.4212876395822076
external_2026-04_s3,performance_adaptive,0.03,51,510,2026-04-11 07:49:32,20.0,34.98042275023542,35.92931094410725,0.9488881938718308,0.0,0.0,0.3,0.0,0.3,120.0,15.573175622717942,0.3609850876905195,4.9254466660635305e-05,0.36103434215718017,160.0,20.35613532138931,0.4212876395822076,6.438189697572832e-05,0.4213520214791833
external_2026-04_s3,performance_adaptive,0.03,52,520,2026-04-11 07:49:42,20.0,34.98042275023542,35.92928791558232,0.948865165346902,0.0,0.0,0.3,0.0,0.3,120.0,15.573168353156083,0.36103434215718017,4.9254475237792166e-05,0.36108359663241796,160.0,20.35611956242624,0.4213520214791833,6.438188839857146e-05,0.4214164033675819
external_2026-04_s3,performance_adaptive,0.03,53,530,2026-04-11 07:49:52,20.0,34.98042275023542,35.929264887057975,0.9488421368225559,0.0,0.0,0.3,0.0,0.3,120.0,15.573161083592707,0.36108359663241796,4.925448381495443e-05,0.3611328511162329,160.0,20.356103803465267,0.4214164033675819,6.43818798214092e-05,0.4214807852474033
external_2026-04_s3,performance_adaptive,0.03,54,540,2026-04-11 07:50:02,20.0,34.98042275023542,35.929241858533906,0.9488191082984869,0.0,0.0,0.3,0.0,0.3,120.0,15.573153814027512,0.3611328511162329,4.925449239212155e-05,0.361182105608625,160.0,20.356088044506393,0.4214807852474033,6.438187124424207e-05,0.42154516711864753
external_2026-04_s3,performance_adaptive,0.03,55,550,2026-04-11 07:50:12,20.0,34.98042275023542,35.9292188300104,0.9487960797749793,0.0,0.0,0.3,0.0,0.3,120.0,15.573146544460776,0.361182105608625,4.925450096929403e-05,0.36123136010959433,160.0,20.35607228554962,0.42154516711864753,6.43818626670696e-05,0.4216095489813146
external_2026-04_s3,performance_adaptive,0.03,56,560,2026-04-11 07:50:22,22.0,38.47846502525896,40.00583979736704,1.5273747721080753,0.0,0.0,0.3,0.0,0.3,120.0,15.573139274892245,0.36123136010959433,4.865895627292013e-05,0.36128001906586726,195.0,24.432700522474793,0.4216095489813146,7.634104372707988e-05,0.42168589002504164
external_2026-04_s3,performance_adaptive,0.03,57,570,2026-04-11 07:50:32,22.0,38.47846502525896,40.005804860057495,1.527339834798532,0.0,0.0,0.3,0.0,0.3,120.0,15.57313209322103,0.36128001906586726,4.865897632761265e-05,0.3613286780421949,195.0,24.432672766836465,0.42168589002504164,7.634102367238735e-05,0.421762231048714
external_2026-04_s3,performance_adaptive,0.03,58,580,2026-04-11 07:50:42,22.0,38.47846502525896,40.005769922751796,1.527304897492833,0.0,0.0,0.3,0.0,0.3,120.0,15.573124911546373,0.3613286780421949,4.8658996382324765e-05,0.3613773370385772,195.0,24.432645011205427,0.421762231048714,7.634100361767524e-05,0.4218385720523317
external_2026-04_s3,performance_adaptive,0.03,59,590,2026-04-11 07:50:52,22.0,38.47846502525896,40.005734985450104,1.5272699601911413,0.0,0.0,0.3,0.0,0.3,120.0,15.57311772986842,0.3613773370385772,4.865901643705674e-05,0.3614259960550143,195.0,24.432617255581683,0.4218385720523317,7.634098356294327e-05,0.4219149130358947
external_2026-04_s3,performance_adaptive,0.03,60,600,2026-04-11 07:51:02,22.0,38.47846502525896,40.00570004815229,1.5272350228933291,0.0,0.0,0.3,0.0,0.3,120.0,15.57311054818707,0.3614259960550143,4.865903649180841e-05,0.3614746550915061,195.0,24.432589499965225,0.4219149130358947,7.634096350819161e-05,0.42199125399940285
