i0_A_per_cm2,ih_A_per_cm2,R_ohm_cm2
1.85317e-07,0.00337,0.05426
1.85315e-07,0.00337,0.05426
1.85308e-07,0.00337,0.0543
1.8530999999999998e-07,0.00337,0.05428
1.85312e-07,0.00337,0.05426
1.85315e-07,0.00337,0.05426
1.85314e-07,0.00337,0.05426
1.8531099999999998e-07,0.00337,0.05427
1.853e-07,0.00337,0.05428
1.85294e-07,0.00337,0.05428
1.85295e-07,0.00337,0.05428
1.85288e-07,0.00337,0.05432
1.8528899999999999e-07,0.00337,0.05431
1.8529e-07,0.00337,0.05431
1.8528699999999998e-07,0.00337,0.05432
1.85284e-07,0.00337,0.05435
1.85285e-07,0.00337,0.05434
1.8528699999999998e-07,0.00337,0.05432
1.85288e-07,0.00337,0.05431
1.85285e-07,0.00337,0.05432
1.85284e-07,0.00337,0.05432
1.85284e-07,0.00337,0.05432
1.85284e-07,0.00337,0.05432
1.8528299999999998e-07,0.00337,0.05433
1.8528299999999998e-07,0.00337,0.05433
1.85274e-07,0.00337,0.05433
1.8526800000000001e-07,0.00338,0.05433
1.8526599999999999e-07,0.00338,0.05433
1.8525899999999998e-07,0.00338,0.05437
1.8526199999999998e-07,0.00338,0.05435
1.85264e-07,0.00338,0.05433
1.8526199999999998e-07,0.00338,0.05434
1.8526299999999998e-07,0.00338,0.05433
1.85264e-07,0.00338,0.05432
1.85261e-07,0.00338,0.05433
1.85256e-07,0.00338,0.05436
1.85245e-07,0.00338,0.05436
1.8523999999999998e-07,0.00338,0.05436
1.8524099999999998e-07,0.00338,0.05436
1.85234e-07,0.00338,0.0544
1.85234e-07,0.00338,0.05441
1.85233e-07,0.00338,0.05441
1.8523e-07,0.00338,0.05442
1.8523e-07,0.00338,0.05442
1.85221e-07,0.00338,0.05442
1.8521799999999998e-07,0.00338,0.05442
1.8521899999999999e-07,0.00338,0.05442
1.85205e-07,0.00338,0.05449
1.85197e-07,0.00338,0.05454
1.85199e-07,0.00338,0.05452
1.8519599999999999e-07,0.00338,0.05453
1.8519499999999999e-07,0.00338,0.05454
1.8519499999999999e-07,0.00338,0.05453
1.8519199999999998e-07,0.00338,0.05454
1.8519e-07,0.00338,0.05455
1.85179e-07,0.00338,0.05456
1.85169e-07,0.00339,0.05455
1.85165e-07,0.00339,0.05455
1.85157e-07,0.00339,0.05461
1.8515999999999997e-07,0.00339,0.05457
1.85162e-07,0.00339,0.05456
1.8515999999999997e-07,0.00339,0.05456
1.85162e-07,0.00339,0.05455
1.85153e-07,0.00339,0.05456
1.8515e-07,0.00339,0.05456
1.85151e-07,0.00339,0.05456
1.8513599999999997e-07,0.00339,0.05462
1.8513e-07,0.00339,0.05467
1.85133e-07,0.00339,0.05463
1.8513e-07,0.00339,0.05464
1.85131e-07,0.00339,0.05463
1.85131e-07,0.00339,0.05463
1.85128e-07,0.00339,0.05464
1.85117e-07,0.00339,0.05465
1.85109e-07,0.0034,0.05465
1.85109e-07,0.0034,0.05465
1.8510299999999999e-07,0.0034,0.05469
1.8510099999999998e-07,0.0034,0.0547
1.85102e-07,0.0034,0.05469
1.8509999999999998e-07,0.0034,0.05469
1.85102e-07,0.0034,0.05467
1.85104e-07,0.0034,0.05466
1.85095e-07,0.0034,0.05466
1.85091e-07,0.0034,0.05466
1.85087e-07,0.0034,0.05466
1.8507899999999999e-07,0.0034,0.05471
1.85081e-07,0.0034,0.05468
1.85083e-07,0.0034,0.05467
1.85085e-07,0.0034,0.05466
1.85083e-07,0.0034,0.05467
1.85083e-07,0.0034,0.05467
1.8507899999999999e-07,0.0034,0.05468
1.85068e-07,0.0034,0.05469
1.85064e-07,0.00341,0.05469
1.85064e-07,0.00341,0.05469
1.85057e-07,0.00341,0.05473
1.8504899999999998e-07,0.00341,0.0548
1.8505199999999998e-07,0.00341,0.05475
1.8505499999999999e-07,0.00341,0.05472
1.8505599999999999e-07,0.00341,0.05471
1.85057e-07,0.00341,0.0547
1.8504799999999998e-07,0.00341,0.05471
1.85044e-07,0.00341,0.05471
1.85042e-07,0.00341,0.05471
1.8503400000000001e-07,0.00341,0.05476
1.85037e-07,0.00341,0.05473
1.85035e-07,0.00341,0.05473
1.85036e-07,0.00341,0.05472
1.8503400000000001e-07,0.00341,0.05473
1.85024e-07,0.00341,0.05474
1.85023e-07,0.00341,0.05474
1.85024e-07,0.00341,0.05474
1.85018e-07,0.00341,0.05478
1.85019e-07,0.00341,0.05476
1.85016e-07,0.00341,0.05477
1.85015e-07,0.00341,0.05477
1.8500599999999998e-07,0.00341,0.05478
1.85002e-07,0.00341,0.05478
1.8500499999999998e-07,0.00341,0.05478
1.84998e-07,0.00341,0.05482
1.84999e-07,0.00341,0.05481
1.8499699999999997e-07,0.00341,0.05481
1.8499699999999997e-07,0.00341,0.05481
1.84996e-07,0.00341,0.05481
1.84996e-07,0.00341,0.05481
1.84993e-07,0.00341,0.05482
1.84992e-07,0.00341,0.05483
1.8498199999999998e-07,0.00341,0.05483
1.8497399999999997e-07,0.00341,0.05483
1.8497e-07,0.00342,0.05483
1.84948e-07,0.00342,0.05491
1.8492599999999997e-07,0.00342,0.05502
1.84918e-07,0.00342,0.05506
1.84921e-07,0.00342,0.05503
1.84923e-07,0.00342,0.05502
1.84922e-07,0.00342,0.05503
1.84924e-07,0.00342,0.05501
1.84921e-07,0.00342,0.05502
1.84922e-07,0.00342,0.05501
1.8491299999999998e-07,0.00342,0.05502
1.8490999999999998e-07,0.00342,0.05501
1.84912e-07,0.00341,0.05502
1.8490599999999998e-07,0.00341,0.05506
1.84907e-07,0.00341,0.05505
1.84904e-07,0.00341,0.05506
1.84905e-07,0.00341,0.05504
1.84907e-07,0.00341,0.05503
1.8490599999999998e-07,0.00341,0.05503
1.8490599999999998e-07,0.00341,0.05503
1.84898e-07,0.00341,0.05504
1.84893e-07,0.00342,0.05504
1.8488999999999998e-07,0.00342,0.05504
1.84883e-07,0.00342,0.05508
1.84885e-07,0.00342,0.05506
1.8488699999999998e-07,0.00342,0.05504
1.8488899999999998e-07,0.00342,0.05502
1.84884e-07,0.00342,0.05502
1.84883e-07,0.00342,0.05502
1.8488599999999998e-07,0.00342,0.05502
1.8488e-07,0.00342,0.05506
1.84881e-07,0.00342,0.05505
1.84876e-07,0.00342,0.05506
1.84873e-07,0.00342,0.05506
1.84878e-07,0.00341,0.05506
1.84872e-07,0.00341,0.0551
1.84875e-07,0.00341,0.05504
1.84879e-07,0.00341,0.05499
1.84878e-07,0.00341,0.05499
1.84879e-07,0.00341,0.05498
1.8488199999999997e-07,0.00341,0.05496
1.84884e-07,0.00341,0.05494
1.8488199999999997e-07,0.00341,0.05495
1.84883e-07,0.00341,0.05494
1.84881e-07,0.00341,0.05495
1.84881e-07,0.00341,0.05495
1.8488e-07,0.00341,0.05496
1.8487e-07,0.00341,0.05496
1.8486199999999998e-07,0.00342,0.05496
1.8486e-07,0.00342,0.05496
1.84853e-07,0.00342,0.055
1.84857e-07,0.00342,0.05495
1.84861e-07,0.00342,0.0549
1.8486299999999998e-07,0.00342,0.05489
1.8486299999999998e-07,0.00342,0.05488
1.84861e-07,0.00342,0.05489
1.84853e-07,0.00342,0.0549
1.84854e-07,0.00342,0.0549
1.8485799999999997e-07,0.00342,0.0549
1.84852e-07,0.00341,0.05492
1.84844e-07,0.00341,0.05495
1.84837e-07,0.00341,0.055
1.84828e-07,0.00341,0.05508
1.8483e-07,0.00341,0.05505
1.84827e-07,0.00341,0.05506
1.84827e-07,0.00341,0.05506
1.8482e-07,0.00341,0.05506
1.8482199999999999e-07,0.00341,0.05506
1.84827e-07,0.00341,0.05506
1.8482e-07,0.00341,0.05511
1.8482199999999999e-07,0.00341,0.05508
1.8482e-07,0.00341,0.05509
1.8482e-07,0.00341,0.05509
1.8481899999999998e-07,0.00341,0.05509
1.8481799999999998e-07,0.00341,0.05509
1.8481799999999998e-07,0.00341,0.05509
1.8481099999999997e-07,0.00341,0.0551
1.84807e-07,0.00341,0.05509
1.84806e-07,0.00341,0.05509
1.84789e-07,0.00341,0.05515
1.84782e-07,0.00341,0.0552
1.84783e-07,0.00341,0.05519
1.84782e-07,0.00341,0.05519
1.8477499999999999e-07,0.00341,0.05523
1.84778e-07,0.00341,0.05521
1.84779e-07,0.00341,0.05519
1.8477599999999999e-07,0.00341,0.0552
1.8477499999999999e-07,0.00341,0.05521
1.8477399999999998e-07,0.00341,0.05521
1.8477399999999998e-07,0.00341,0.05522
1.8477399999999998e-07,0.00341,0.05521
1.8477499999999999e-07,0.00341,0.0552
1.8477099999999998e-07,0.00341,0.05522
1.84769e-07,0.00341,0.05522
1.84769e-07,0.00341,0.05522
1.8476e-07,0.00341,0.05523
1.84756e-07,0.00341,0.05523
1.84758e-07,0.00341,0.05523
1.8474999999999998e-07,0.00341,0.05528
1.8475099999999998e-07,0.00341,0.05527
1.84749e-07,0.00341,0.05528
1.84749e-07,0.00341,0.05528
1.84746e-07,0.00341,0.05529
1.8474399999999998e-07,0.00341,0.05529
1.8474399999999998e-07,0.00341,0.05529
1.84735e-07,0.00341,0.0553
1.8472599999999998e-07,0.00342,0.0553
1.84722e-07,0.00342,0.0553
1.84714e-07,0.00342,0.05535
1.8471599999999997e-07,0.00342,0.05532
1.84718e-07,0.00342,0.05531
1.84709e-07,0.00342,0.05532
1.84707e-07,0.00342,0.05531
1.8470599999999999e-07,0.00342,0.05531
1.84698e-07,0.00342,0.05537
1.84689e-07,0.00342,0.05538
1.84687e-07,0.00342,0.05538
1.84689e-07,0.00342,0.05538
1.8468199999999999e-07,0.00342,0.05542
1.84677e-07,0.00342,0.05546
1.8467999999999998e-07,0.00342,0.0554
1.84684e-07,0.00342,0.05536
1.8468199999999999e-07,0.00342,0.05536
1.84684e-07,0.00342,0.05535
1.84681e-07,0.00342,0.05536
1.8467e-07,0.00342,0.05537
1.84668e-07,0.00342,0.05537
1.84654e-07,0.00342,0.05546
1.84644e-07,0.00342,0.05547
1.84637e-07,0.00342,0.05546
1.84637e-07,0.00342,0.05546
1.8463e-07,0.00342,0.05551
1.8463199999999998e-07,0.00342,0.05548
1.8463499999999999e-07,0.00342,0.05546
1.84626e-07,0.00342,0.05547
1.8462e-07,0.00343,0.05547
1.84616e-07,0.00343,0.05546
1.8460899999999998e-07,0.00343,0.05551
1.8461199999999999e-07,0.00343,0.05547
1.84614e-07,0.00343,0.05546
1.8461199999999999e-07,0.00343,0.05547
1.84614e-07,0.00343,0.05546
1.84614e-07,0.00343,0.05546
1.8461099999999998e-07,0.00343,0.05546
1.8461099999999998e-07,0.00343,0.05547
1.8460799999999998e-07,0.00343,0.05547
1.84606e-07,0.00343,0.05548
1.8460099999999997e-07,0.00343,0.0555
1.8458899999999999e-07,0.00343,0.0555
1.8458799999999999e-07,0.00343,0.0555
1.8458899999999999e-07,0.00343,0.0555
1.8458099999999998e-07,0.00343,0.05555
1.84582e-07,0.00343,0.05555
1.84583e-07,0.00343,0.05554
1.8458e-07,0.00343,0.05555
1.84578e-07,0.00343,0.05556
1.84578e-07,0.00343,0.05556
1.84575e-07,0.00343,0.05557
1.84573e-07,0.00343,0.05557
1.8456099999999998e-07,0.00343,0.05558
1.8455299999999997e-07,0.00343,0.05558
1.84548e-07,0.00344,0.05558
1.84539e-07,0.00344,0.05563
1.8453999999999998e-07,0.00344,0.05563
1.84543e-07,0.00344,0.05556
1.8454199999999999e-07,0.00344,0.05557
1.8453699999999998e-07,0.00344,0.05562
1.84539e-07,0.00344,0.05561
1.84535e-07,0.00344,0.05562
1.8453399999999998e-07,0.00344,0.05563
1.8453399999999998e-07,0.00344,0.05563
1.84531e-07,0.00344,0.05564
1.8452e-07,0.00344,0.05565
1.84519e-07,0.00344,0.05565
1.8451799999999999e-07,0.00344,0.05564
1.84511e-07,0.00344,0.05569
1.84512e-07,0.00344,0.05568
1.8450999999999998e-07,0.00344,0.05569
1.8450999999999998e-07,0.00344,0.05569
1.84508e-07,0.00344,0.0557
1.8450599999999997e-07,0.00344,0.0557
1.84505e-07,0.00344,0.05571
1.8449399999999998e-07,0.00344,0.05571
1.84487e-07,0.00344,0.05571
1.8448199999999997e-07,0.00345,0.05571
1.84474e-07,0.00345,0.05576
1.84475e-07,0.00345,0.05575
1.84477e-07,0.00345,0.0557
1.84476e-07,0.00345,0.05571
1.84473e-07,0.00345,0.05574
1.84475e-07,0.00345,0.05572
1.8447199999999999e-07,0.00345,0.05573
1.8446999999999998e-07,0.00345,0.05574
1.8446599999999998e-07,0.00345,0.05577
1.8446599999999998e-07,0.00345,0.05577
1.84463e-07,0.00345,0.05578
1.84451e-07,0.00345,0.05578
1.8444699999999998e-07,0.00345,0.05578
1.8444699999999998e-07,0.00345,0.05578
1.8444e-07,0.00345,0.05583
1.84437e-07,0.00345,0.05584
1.84439e-07,0.00345,0.05581
1.84441e-07,0.00345,0.0558
1.84439e-07,0.00345,0.05581
1.8444e-07,0.00345,0.0558
1.84431e-07,0.00345,0.05581
1.8442499999999999e-07,0.00345,0.0558
1.8442199999999998e-07,0.00345,0.0558
1.8440199999999999e-07,0.00345,0.05588
1.8439399999999998e-07,0.00345,0.05592
1.84397e-07,0.00345,0.05589
1.8439499999999998e-07,0.00345,0.0559
1.84397e-07,0.00345,0.05589
1.84397e-07,0.00345,0.05589
1.8439399999999998e-07,0.00345,0.0559
1.84383e-07,0.00345,0.0559
1.8437799999999999e-07,0.00345,0.0559
1.8438000000000001e-07,0.00345,0.0559
1.84373e-07,0.00345,0.05595
1.8437499999999998e-07,0.00345,0.05593
1.84373e-07,0.00345,0.05593
1.84365e-07,0.00345,0.05594
1.84361e-07,0.00345,0.05594
1.84364e-07,0.00345,0.05594
1.84356e-07,0.00345,0.05596
1.84348e-07,0.00345,0.05601
1.84348e-07,0.00345,0.05601
1.84345e-07,0.00345,0.05602
1.84346e-07,0.00345,0.05602
1.84344e-07,0.00345,0.05602
1.84341e-07,0.00345,0.05604
1.84341e-07,0.00345,0.05604
1.84342e-07,0.00345,0.05604
1.84338e-07,0.00345,0.05605
1.84337e-07,0.00345,0.05606
1.8432599999999998e-07,0.00345,0.05606
1.84316e-07,0.00346,0.05606
1.84312e-07,0.00346,0.05606
1.84289e-07,0.00346,0.05617
1.84281e-07,0.00346,0.05622
1.8428199999999998e-07,0.00346,0.05621
1.84285e-07,0.00346,0.05618
1.84287e-07,0.00346,0.05616
1.8428399999999998e-07,0.00346,0.05617
1.8428299999999998e-07,0.00346,0.05618
1.8428299999999998e-07,0.00346,0.05617
1.84278e-07,0.00346,0.05619
1.84277e-07,0.00346,0.0562
1.8427599999999998e-07,0.00346,0.0562
1.84267e-07,0.00346,0.05621
1.84264e-07,0.00346,0.05621
1.84266e-07,0.00346,0.05621
1.8425499999999998e-07,0.00346,0.05626
1.84247e-07,0.00346,0.05632
1.84245e-07,0.00346,0.05633
1.84246e-07,0.00346,0.05632
1.84242e-07,0.00346,0.05633
1.84243e-07,0.00346,0.05633
1.8424e-07,0.00346,0.05633
1.8424e-07,0.00346,0.05633
1.8423199999999998e-07,0.00346,0.05634
1.84223e-07,0.00346,0.05634
1.84221e-07,0.00347,0.05634
1.84214e-07,0.00346,0.05638
1.8421599999999999e-07,0.00347,0.05635
1.84218e-07,0.00347,0.05634
1.84217e-07,0.00347,0.05634
1.84218e-07,0.00347,0.05633
1.8421e-07,0.00347,0.05634
1.8420799999999998e-07,0.00347,0.05634
1.8421099999999998e-07,0.00346,0.05634
1.84203e-07,0.00346,0.05638
1.8420399999999997e-07,0.00346,0.05637
1.84197e-07,0.00346,0.05638
1.842e-07,0.00346,0.05638
1.8419e-07,0.00346,0.05643
1.8418099999999997e-07,0.00346,0.05648
1.84178e-07,0.00346,0.05652
1.8416899999999999e-07,0.00346,0.05653
1.84166e-07,0.00346,0.05653
1.8416799999999999e-07,0.00346,0.05653
1.8416099999999998e-07,0.00346,0.05657
1.8416099999999998e-07,0.00346,0.05657
1.84159e-07,0.00346,0.05658
1.8415999999999998e-07,0.00346,0.05657
1.84162e-07,0.00346,0.05655
1.84156e-07,0.00346,0.05656
1.84154e-07,0.00346,0.05656
1.84158e-07,0.00345,0.05656
1.8415e-07,0.00345,0.0566
1.84152e-07,0.00345,0.05659
1.84155e-07,0.00345,0.05653
1.8415999999999998e-07,0.00345,0.05648
1.8416099999999998e-07,0.00345,0.05647
1.8416099999999998e-07,0.00345,0.05647
1.8415299999999997e-07,0.00345,0.05647
1.84156e-07,0.00345,0.05648
1.8414399999999998e-07,0.00345,0.05653
1.8413e-07,0.00345,0.05662
1.8412099999999998e-07,0.00345,0.05663
1.84119e-07,0.00345,0.05663
1.84104e-07,0.00345,0.05672
1.8409699999999998e-07,0.00345,0.05673
1.8408899999999998e-07,0.00346,0.05673
1.8408899999999998e-07,0.00345,0.05673
1.84082e-07,0.00345,0.05677
1.84081e-07,0.00345,0.05678
1.84077e-07,0.00345,0.0568
1.84079e-07,0.00345,0.05677
1.84081e-07,0.00345,0.05674
1.84086e-07,0.00345,0.05673
1.84078e-07,0.00345,0.05682
1.84071e-07,0.00345,0.05682
1.8406599999999998e-07,0.00346,0.05682
1.84064e-07,0.00346,0.05682
1.84056e-07,0.00346,0.05687
1.84058e-07,0.00346,0.05684
1.8406e-07,0.00346,0.05683
1.8406e-07,0.00346,0.05683
1.84057e-07,0.00346,0.05684
1.84055e-07,0.00346,0.05685
1.8404599999999998e-07,0.00346,0.05685
1.8404599999999998e-07,0.00346,0.05685
1.8404799999999998e-07,0.00346,0.05685
1.84041e-07,0.00346,0.0569
1.84043e-07,0.00346,0.05687
1.8404e-07,0.00346,0.05688
1.84039e-07,0.00346,0.05689
1.84031e-07,0.00346,0.05689
1.8402899999999999e-07,0.00346,0.05689
1.8403e-07,0.00345,0.05689
1.84023e-07,0.00345,0.05694
1.8402499999999998e-07,0.00345,0.05691
1.8402599999999998e-07,0.00345,0.0569
1.8402599999999998e-07,0.00345,0.0569
1.84017e-07,0.00345,0.05691
1.84009e-07,0.00346,0.0569
1.8400399999999998e-07,0.00346,0.0569
1.83997e-07,0.00346,0.05695
1.84e-07,0.00346,0.05691
1.8400199999999998e-07,0.00346,0.05689
1.8400099999999998e-07,0.00346,0.0569
1.8400199999999998e-07,0.00346,0.05689
1.83999e-07,0.00346,0.0569
1.83997e-07,0.00346,0.0569
1.8399799999999998e-07,0.00346,0.0569
1.83995e-07,0.00346,0.05691
1.8399399999999997e-07,0.00346,0.05691
1.83993e-07,0.00346,0.05692
1.83985e-07,0.00346,0.05693
1.83983e-07,0.00347,0.05693
1.83986e-07,0.00346,0.05693
1.83976e-07,0.00346,0.05696
1.83968e-07,0.00346,0.05701
1.83969e-07,0.00346,0.057
1.83966e-07,0.00346,0.05701
1.83966e-07,0.00346,0.05701
1.83962e-07,0.00346,0.05702
1.83961e-07,0.00346,0.05703
1.83961e-07,0.00346,0.05703
1.83953e-07,0.00346,0.05703
1.83946e-07,0.00347,0.05703
1.8393499999999999e-07,0.00347,0.0571
1.8392699999999998e-07,0.00347,0.0571
1.83919e-07,0.00347,0.0571
1.83916e-07,0.00347,0.0571
1.83908e-07,0.00347,0.05715
1.8390999999999998e-07,0.00347,0.05713
1.83908e-07,0.00347,0.05713
1.8390899999999998e-07,0.00347,0.05712
1.839e-07,0.00347,0.05713
1.83896e-07,0.00347,0.05713
1.83896e-07,0.00347,0.05713
1.83888e-07,0.00347,0.05718
1.8388899999999999e-07,0.00347,0.05717
1.8389e-07,0.00347,0.05716
1.83881e-07,0.00347,0.05716
1.83878e-07,0.00348,0.05716
1.8387899999999998e-07,0.00347,0.05716
1.83871e-07,0.00347,0.05721
1.83872e-07,0.00347,0.0572
1.83875e-07,0.00347,0.05715
1.8387899999999998e-07,0.00347,0.05711
1.83876e-07,0.00347,0.05711
1.83878e-07,0.00347,0.05709
1.8388e-07,0.00347,0.05707
1.83876e-07,0.00347,0.05709
1.83875e-07,0.00347,0.05709
1.83875e-07,0.00347,0.05709
1.83876e-07,0.00347,0.05709
1.83876e-07,0.00347,0.05709
1.83875e-07,0.00347,0.05709
1.8386299999999998e-07,0.00347,0.0571
1.83858e-07,0.00348,0.0571
1.8385499999999997e-07,0.00348,0.0571
1.83847e-07,0.00348,0.05715
1.8385e-07,0.00348,0.05711
1.83852e-07,0.00348,0.0571
1.83851e-07,0.00348,0.0571
1.83843e-07,0.00348,0.05715
1.83845e-07,0.00348,0.05714
1.83845e-07,0.00348,0.05714
1.8384199999999999e-07,0.00348,0.05715
1.83831e-07,0.00348,0.05715
1.83826e-07,0.00348,0.05715
1.83827e-07,0.00348,0.05715
1.8382e-07,0.00348,0.0572
1.8382e-07,0.00348,0.0572
1.83821e-07,0.00348,0.05718
1.8381799999999999e-07,0.00348,0.05719
1.8382e-07,0.00348,0.05718
1.8381199999999998e-07,0.00348,0.05719
1.83809e-07,0.00348,0.05719
1.8381099999999998e-07,0.00348,0.05719
1.8380399999999997e-07,0.00348,0.05723
1.83806e-07,0.00348,0.0572
1.8380799999999997e-07,0.00348,0.05719
1.83806e-07,0.00348,0.05719
1.83805e-07,0.00348,0.0572
1.83793e-07,0.00348,0.05721
1.8378399999999997e-07,0.00348,0.0572
1.83778e-07,0.00349,0.0572
1.8376999999999998e-07,0.00349,0.05726
1.83773e-07,0.00349,0.05722
1.83775e-07,0.00349,0.0572
1.8377199999999999e-07,0.00349,0.05721
1.8375999999999997e-07,0.00349,0.05722
1.83757e-07,0.00349,0.05722
1.83758e-07,0.00349,0.05722
1.83751e-07,0.00349,0.05727
1.83751e-07,0.00349,0.05727
1.8374799999999999e-07,0.00349,0.05728
1.8373999999999998e-07,0.00349,0.05731
1.8373999999999998e-07,0.00349,0.05731
1.83731e-07,0.00349,0.05731
1.83729e-07,0.00349,0.05731
1.83731e-07,0.00349,0.05731
1.8372299999999998e-07,0.00349,0.05736
1.83726e-07,0.00349,0.05733
1.83727e-07,0.00349,0.05732
1.83727e-07,0.00349,0.05732
1.8372499999999999e-07,0.00349,0.05733
1.8372299999999998e-07,0.00349,0.05733
1.8372299999999998e-07,0.00349,0.05733
1.8371299999999997e-07,0.00349,0.05734
1.83704e-07,0.00349,0.05734
1.8370099999999999e-07,0.00349,0.05734
1.8367699999999998e-07,0.00349,0.05742
1.83668e-07,0.00349,0.05747
1.8367e-07,0.00349,0.05746
1.8367299999999998e-07,0.00349,0.05743
1.83671e-07,0.00349,0.05744
1.83662e-07,0.00349,0.05751
1.8366499999999997e-07,0.00349,0.05748
1.83666e-07,0.00349,0.05747
1.83663e-07,0.00349,0.05748
1.83661e-07,0.00349,0.05749
1.83661e-07,0.00349,0.05749
1.83657e-07,0.00349,0.0575
1.83644e-07,0.00349,0.05751
1.83639e-07,0.0035,0.0575
1.83638e-07,0.0035,0.0575
1.83631e-07,0.00349,0.05755
1.83633e-07,0.00349,0.05752
1.83635e-07,0.0035,0.05751
1.83634e-07,0.0035,0.05751
1.83636e-07,0.0035,0.0575
1.8362599999999998e-07,0.0035,0.0575
1.83617e-07,0.0035,0.0575
1.83613e-07,0.0035,0.0575
1.8360499999999998e-07,0.0035,0.05755
1.8360599999999998e-07,0.0035,0.05754
1.8360899999999999e-07,0.0035,0.05751
1.83607e-07,0.0035,0.05752
1.8360899999999999e-07,0.0035,0.0575
1.8360499999999998e-07,0.0035,0.05751
1.8359399999999997e-07,0.0035,0.05752
1.83591e-07,0.00351,0.05752
1.83592e-07,0.0035,0.05752
1.8358499999999999e-07,0.0035,0.05756
1.83588e-07,0.0035,0.05753
1.8358499999999999e-07,0.0035,0.05754
1.8358499999999999e-07,0.0035,0.05754
1.83575e-07,0.0035,0.05754
1.83573e-07,0.0035,0.05754
1.8357399999999997e-07,0.0035,0.05754
1.83567e-07,0.0035,0.05759
1.8357e-07,0.0035,0.05756
1.83572e-07,0.0035,0.05754
1.8357e-07,0.0035,0.05755
1.83571e-07,0.0035,0.05754
1.83571e-07,0.0035,0.05754
1.8355999999999998e-07,0.0035,0.05755
1.83551e-07,0.00351,0.05754
1.83546e-07,0.00351,0.05754
1.8353699999999998e-07,0.00351,0.0576
1.83541e-07,0.00351,0.05756
1.8354e-07,0.00351,0.05756
1.83542e-07,0.00351,0.05754
1.83531e-07,0.00351,0.05755
1.8352599999999997e-07,0.00351,0.05755
1.83528e-07,0.00351,0.05755
1.83521e-07,0.00351,0.05759
1.83521e-07,0.00351,0.05759
1.83524e-07,0.00351,0.05754
1.83527e-07,0.00351,0.0575
1.83524e-07,0.00351,0.05751
1.83522e-07,0.00351,0.05752
1.83522e-07,0.00351,0.05752
1.8351099999999998e-07,0.00351,0.05753
1.8351099999999998e-07,0.00351,0.05753
1.8351299999999998e-07,0.00351,0.05753
1.83505e-07,0.00351,0.05757
1.8350699999999998e-07,0.00351,0.05756
1.83503e-07,0.00351,0.05757
1.83504e-07,0.00351,0.05756
1.83502e-07,0.00351,0.05757
1.835e-07,0.00351,0.05758
1.835e-07,0.00351,0.05758
1.83488e-07,0.00351,0.05759
1.8347899999999997e-07,0.00351,0.05758
1.83473e-07,0.00352,0.05758
1.83446e-07,0.00352,0.05768
1.83437e-07,0.00352,0.05773
1.83441e-07,0.00352,0.05769
1.8344299999999998e-07,0.00352,0.05767
1.8344199999999998e-07,0.00352,0.05767
1.8344299999999998e-07,0.00352,0.05766
1.8344e-07,0.00352,0.05767
1.83428e-07,0.00352,0.05768
1.83423e-07,0.00352,0.05767
1.83423e-07,0.00352,0.05767
1.83408e-07,0.00352,0.05772
1.83401e-07,0.00352,0.05777
1.83404e-07,0.00352,0.05774
1.83402e-07,0.00352,0.05774
1.83403e-07,0.00352,0.05773
1.834e-07,0.00352,0.05774
1.8339799999999999e-07,0.00352,0.05775
1.8339499999999998e-07,0.00352,0.05776
1.83393e-07,0.00352,0.05776
1.83393e-07,0.00352,0.05777
1.83381e-07,0.00352,0.05777
1.8337499999999999e-07,0.00352,0.05777
1.8337099999999998e-07,0.00352,0.05777
1.83363e-07,0.00352,0.05782
1.83365e-07,0.00352,0.05779
1.8336699999999998e-07,0.00352,0.05778
1.83354e-07,0.00352,0.05778
1.8334799999999998e-07,0.00353,0.05778
1.8334799999999998e-07,0.00353,0.05778
1.83341e-07,0.00353,0.05783
1.8333999999999997e-07,0.00353,0.05783
1.83341e-07,0.00353,0.05782
1.83337e-07,0.00353,0.05784
1.83334e-07,0.00353,0.05786
1.83333e-07,0.00353,0.05786
1.8331999999999998e-07,0.00353,0.05787
1.8331599999999997e-07,0.00353,0.05787
1.8331599999999997e-07,0.00353,0.05787
1.83307e-07,0.00353,0.05793
1.8330299999999998e-07,0.00353,0.05794
1.8330399999999998e-07,0.00353,0.05793
1.8330399999999998e-07,0.00353,0.05793
1.8330099999999998e-07,0.00353,0.05794
1.8329899999999998e-07,0.00353,0.05795
1.83285e-07,0.00353,0.05795
1.83275e-07,0.00353,0.05795
1.83268e-07,0.00354,0.05795
1.83259e-07,0.00354,0.058
1.83262e-07,0.00354,0.05797
1.83265e-07,0.00354,0.05795
1.83264e-07,0.00354,0.05795
1.83265e-07,0.00354,0.05794
1.83262e-07,0.00354,0.05795
1.83261e-07,0.00354,0.05795
1.83261e-07,0.00354,0.05796
1.8325699999999998e-07,0.00354,0.05797
1.8325599999999998e-07,0.00354,0.05797
1.83243e-07,0.00354,0.05798
1.83239e-07,0.00354,0.05798
1.8324e-07,0.00354,0.05798
1.83231e-07,0.00354,0.05804
1.83231e-07,0.00354,0.05804
1.8322899999999998e-07,0.00354,0.05805
1.83224e-07,0.00354,0.05807
1.83223e-07,0.00354,0.05808
1.8322499999999997e-07,0.00354,0.05807
1.8322099999999997e-07,0.00354,0.05808
1.8322e-07,0.00354,0.05809
1.8322e-07,0.00354,0.05808
1.83216e-07,0.00354,0.05809
1.83215e-07,0.00354,0.0581
1.83215e-07,0.00354,0.0581
