event_id,canonical_row_6104,original_index,raw_event_start_index_1based,source_segment_row_1based,source_file,event_class_code,current_A,previous_current_A,next_current_A,voltage_V,voltage_as_input_allowed,temperature_C,h2_pressure,air_pressure,I_step_A,abs_I_step_A,qt_num_cum,bz_num_cum,time_0A_cum,time_25A_cum,time_90A_cum,time_120A_cum,time_160A_cum,time_195A_cum,time_270A_cum,time_370A_cum,i0,ih,R_ohm,deleted_3700_3900_flag,deletion_boundary_after_flag,valid_for_theta_alignment,model_input_01_h2_pressure,model_input_02_h2_pressure,model_input_03_o2_pressure,model_input_04_o2_pressure,model_input_05_stack_temperature,model_input_06_stack_temperature,model_input_07_o2_temperature,model_input_08_o2_temperature,model_input_09_h2_temperature,model_input_10_h2_temperature
LZW-E002961,2961,2961,5178745,310,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.96166666666667,90.15833333333332,24.956666666666667,122.0,False,69.38166666666666,128.91333333333336,113.53000000000002,-169.29999999999998,169.29999999999998,616.0,2345.0,109231.0,50272.0,1189418.0,960260.0,179333.0,2231074.0,467586.0,18810.0,1.88012e-07,0.00315,0.04862,False,False,True,130.315,127.51166666666668,120.93,106.13000000000002,67.78333333333333,70.98,67.36833333333333,70.24333333333334,65.74833333333333,66.995
LZW-E002962,2962,2962,5181142,310,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.956666666666667,194.96166666666667,0.0,139.45,False,44.090833333333336,120.52333333333333,108.67083333333335,-24.9,24.9,616.0,2346.0,109231.0,50448.0,1189418.0,960260.0,179333.0,2231074.0,467586.0,18810.0,1.88008e-07,0.00315,0.04863,False,False,True,121.31000000000002,119.73666666666664,111.905,105.43666666666668,43.28666666666666,44.895,53.45333333333333,55.385,54.52833333333333,49.236666666666665
LZW-E002963,2963,2963,5181321,310,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.956666666666667,0.0,161.0,False,42.3,122.5,108.69999999999999,0.0,0.0,617.0,2346.0,109281.0,50448.0,1189418.0,960260.0,179333.0,2231074.0,467586.0,18810.0,1.8800700000000002e-07,0.00315,0.04863,False,False,True,122.9,122.1,111.6,105.8,41.5,43.1,50.7,52.3,51.9,46.5
LZW-E002964,2964,2964,5182596,311,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,90.0,166.0,False,41.35,123.3,112.9,90.0,90.0,618.0,2346.0,109311.0,50448.0,1189418.0,960260.0,179333.0,2231074.0,467586.0,18810.0,1.8801e-07,0.00315,0.04863,False,False,True,124.3,122.3,117.0,108.8,41.2,41.5,44.8,45.3,47.3,42.9
LZW-E002965,2965,2965,5182645,311,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.0,0.0,160.1,134.0,False,41.75,125.0,112.2,69.9,69.9,618.0,2347.0,109311.0,50448.0,1189418.0,960260.0,179333.0,2231074.0,467586.0,18810.0,1.88006e-07,0.00315,0.04864,False,False,True,126.1,123.9,116.2,108.2,41.3,42.2,44.0,44.0,46.9,42.4
LZW-E002966,2966,2966,5182660,311,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.1,90.0,199.8,125.33333333333331,False,54.656666666666666,126.93666666666667,112.8075,34.900000000000006,34.900000000000006,618.0,2348.0,109311.0,50448.0,1189418.0,960260.0,179584.0,2231074.0,467586.0,18810.0,1.88e-07,0.00314,0.04868,False,False,True,128.13333333333333,125.74000000000002,118.65500000000002,106.96,53.43666666666665,55.87666666666667,49.173333333333325,53.835,52.97166666666667,51.41333333333333
LZW-E002967,2967,2967,5182927,311,论文代码/电堆数据/工况数据提取/data_mark.mat,3,199.8,160.1,269.92,121.0,False,57.0,127.2,113.4,75.09999999999997,75.09999999999997,618.0,2349.0,109311.0,50448.0,1189418.0,960260.0,179584.0,2231075.0,467586.0,18810.0,1.87993e-07,0.00314,0.04874,False,False,True,128.5,125.9,119.6,107.2,55.8,58.2,51.1,56.1,54.4,53.6
LZW-E002968,2968,2968,5182968,311,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.92,199.8,89.92833333333334,119.0,False,71.76666666666668,138.14083333333332,120.71666666666665,-179.99999999999997,179.99999999999997,618.0,2350.0,109311.0,50448.0,1189418.0,960260.0,179584.0,2231075.0,469041.0,18810.0,1.87995e-07,0.00314,0.04872,False,False,True,139.61166666666668,136.67,129.95666666666665,111.47666666666666,69.55333333333334,73.98,70.98666666666666,74.14166666666667,69.355,70.16333333333333
LZW-E002969,2969,2969,5184452,311,论文代码/电堆数据/工况数据提取/data_mark.mat,2,89.92833333333334,269.92,194.9216666666667,131.0,False,59.56583333333333,121.90833333333335,108.32333333333335,104.6,104.6,618.0,2351.0,109311.0,50448.0,1190316.0,960260.0,179584.0,2231075.0,469041.0,18810.0,1.87994e-07,0.00314,0.04873,False,False,True,122.94,120.8766666666667,113.64333333333336,103.00333333333334,58.66,60.47166666666667,58.22333333333333,60.46666666666667,59.965,58.491666666666674
LZW-E002970,2970,2970,5185585,311,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.9216666666667,89.92833333333334,90.06500000000001,122.0,False,68.63749999999999,129.17499999999998,114.93499999999999,-104.6,104.6,618.0,2352.0,109311.0,50448.0,1190316.0,960260.0,179584.0,2236774.0,469041.0,18810.0,1.87993e-07,0.00314,0.04873,False,False,True,130.49333333333334,127.85666666666664,120.97333333333331,108.89666666666666,66.84666666666666,70.42833333333333,67.70333333333333,70.55833333333334,66.80666666666667,67.18833333333333
LZW-E002971,2971,2971,5191301,311,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.06500000000001,194.9216666666667,119.925,130.0,False,59.23083333333334,121.97999999999999,109.15249999999999,30.099999999999994,30.099999999999994,618.0,2353.0,109311.0,50448.0,1192463.0,960260.0,179584.0,2236774.0,469041.0,18810.0,1.87991e-07,0.00314,0.04874,False,False,True,122.92666666666668,121.03333333333332,113.46500000000002,104.83999999999996,58.333333333333336,60.12833333333333,58.35666666666667,60.62166666666667,59.97666666666666,58.57333333333334
LZW-E002972,2972,2972,5192564,311,论文代码/电堆数据/工况数据提取/data_mark.mat,3,119.925,90.06500000000001,24.95,127.0,False,64.49166666666666,123.02333333333334,109.91416666666667,-95.1,95.1,618.0,2354.0,109311.0,50448.0,1192463.0,965171.0,179584.0,2236774.0,469041.0,18810.0,1.8799e-07,0.00314,0.04874,False,False,True,124.05333333333334,121.99333333333335,114.695,105.13333333333335,63.398333333333326,65.585,62.92999999999999,65.35499999999999,62.92,63.035
LZW-E002973,2973,2973,5197486,311,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.95,119.925,0.0,138.26666666666668,False,42.625,121.01833333333333,108.75333333333333,-24.9,24.9,618.0,2355.0,109311.0,50616.0,1192463.0,965171.0,179584.0,2236774.0,469041.0,18810.0,1.87984e-07,0.00314,0.04875,False,False,True,121.72,120.31666666666666,112.02,105.48666666666668,41.78666666666666,43.46333333333333,51.45000000000001,53.38666666666666,52.71500000000001,47.68833333333334
LZW-E002974,2974,2974,5197657,311,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.95,0.0,157.0,False,40.650000000000006,121.4,108.9,0.0,0.0,619.0,2355.0,109340.0,50616.0,1192463.0,965171.0,179584.0,2236774.0,469041.0,18810.0,1.87979e-07,0.00315,0.04875,False,False,True,121.9,120.9,112.0,105.8,39.7,41.6,48.7,50.6,50.4,44.8
LZW-E002975,2975,2975,5201652,312,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.105,164.0,False,30.049999999999997,123.1,112.05,159.9,159.9,620.0,2355.0,109391.0,50616.0,1192463.0,965171.0,179584.0,2236774.0,469041.0,18810.0,1.87976e-07,0.00315,0.04875,False,False,True,123.9,122.3,116.5,107.6,29.9,30.2,31.9,31.9,31.9,31.0
LZW-E002976,2976,2976,5201738,312,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.105,0.0,194.94833333333332,125.75,False,54.6475,129.07583333333332,112.99666666666667,34.900000000000006,34.900000000000006,620.0,2356.0,109391.0,50616.0,1192463.0,965171.0,180068.0,2236774.0,469041.0,18810.0,1.87971e-07,0.00315,0.04878,False,False,True,130.18833333333333,127.96333333333334,120.88000000000002,105.11333333333332,53.47,55.825,47.77666666666666,53.77833333333333,48.40833333333333,51.22666666666667
LZW-E002977,2977,2977,5202238,312,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.94833333333332,160.105,269.9116666666667,123.01666666666668,False,68.94666666666667,130.2191666666667,114.33666666666664,75.09999999999997,75.09999999999997,620.0,2357.0,109391.0,50616.0,1192463.0,965171.0,180068.0,2237126.0,469041.0,18810.0,1.87971e-07,0.00315,0.04878,False,False,True,131.31666666666666,129.1216666666667,121.85666666666664,106.81666666666663,67.41333333333334,70.48,63.03833333333333,68.57166666666666,60.6,65.99
LZW-E002978,2978,2978,5202631,312,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.9116666666667,194.94833333333332,90.08833333333334,118.98333333333332,False,72.55833333333334,138.49333333333334,121.03916666666666,-179.99999999999997,179.99999999999997,620.0,2358.0,109391.0,50616.0,1192463.0,965171.0,180068.0,2237126.0,471148.0,18810.0,1.87972e-07,0.00315,0.04877,False,False,True,139.7233333333333,137.26333333333335,130.11499999999998,111.96333333333334,70.62666666666668,74.49,70.33333333333333,73.58999999999999,66.525,69.77833333333334
LZW-E002979,2979,2979,5205783,312,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.08833333333334,269.9116666666667,194.95166666666668,131.0,False,59.377500000000005,122.45666666666668,108.18083333333331,105.1,105.1,620.0,2359.0,109391.0,50616.0,1192885.0,965171.0,180068.0,2237126.0,471148.0,18810.0,1.87971e-07,0.00315,0.04877,False,False,True,123.07999999999998,121.83333333333336,113.79833333333332,102.56333333333332,58.445,60.31000000000001,57.96333333333334,60.12000000000001,59.21666666666667,58.32166666666667
LZW-E002980,2980,2980,5206259,312,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.95166666666668,90.08833333333334,119.95666666666666,122.23333333333332,False,68.73750000000001,129.78583333333336,113.1216666666667,-75.1,75.1,620.0,2360.0,109391.0,50616.0,1192885.0,965171.0,180068.0,2239658.0,471148.0,18810.0,1.87971e-07,0.00315,0.04878,False,False,True,130.81166666666667,128.76000000000002,121.07666666666668,105.1666666666667,67.06166666666667,70.41333333333334,67.38666666666667,70.21666666666667,65.78166666666667,67.00166666666665
LZW-E002981,2981,2981,5208557,312,论文代码/电堆数据/工况数据提取/data_mark.mat,3,119.95666666666666,194.95166666666668,89.95666666666668,127.0,False,64.57833333333333,123.32666666666665,108.25000000000003,-30.0,30.0,620.0,2361.0,109391.0,50616.0,1192885.0,968697.0,180068.0,2239658.0,471148.0,18810.0,1.8797e-07,0.00315,0.04878,False,False,True,124.15,122.50333333333332,114.79333333333336,101.70666666666668,63.50166666666667,65.655,63.29500000000001,65.72500000000001,63.34500000000001,63.38333333333333
LZW-E002982,2982,2982,5212089,312,论文代码/电堆数据/工况数据提取/data_mark.mat,2,89.95666666666668,119.95666666666666,120.12,129.1,False,59.39416666666666,122.34166666666667,107.785,30.0,30.0,620.0,2362.0,109391.0,50616.0,1195242.0,968697.0,180068.0,2239658.0,471148.0,18810.0,1.87966e-07,0.00315,0.04879,False,False,True,123.02333333333335,121.66,113.58333333333331,101.98666666666666,58.50833333333333,60.28,58.095000000000006,60.49166666666666,59.645,58.50333333333333
LZW-E002983,2983,2983,5214044,312,论文代码/电堆数据/工况数据提取/data_mark.mat,3,120.12,89.95666666666668,194.95833333333337,126.91666666666669,False,64.92833333333333,123.51333333333335,108.68416666666667,75.1,75.1,620.0,2363.0,109391.0,50616.0,1195242.0,975544.0,180068.0,2239658.0,471148.0,18810.0,1.87965e-07,0.00315,0.0488,False,False,True,124.36,122.66666666666669,114.89166666666668,102.47666666666667,63.87833333333334,65.97833333333332,63.06666666666669,65.54833333333333,63.02666666666667,63.27666666666666
LZW-E002984,2984,2984,5217399,312,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.95833333333337,120.12,89.95166666666667,121.73333333333332,False,69.3725,129.47750000000002,114.63666666666667,-105.1,105.1,620.0,2364.0,109391.0,50616.0,1195242.0,975544.0,180068.0,2244365.0,471148.0,18810.0,1.87965e-07,0.00315,0.0488,False,False,True,130.51833333333337,128.43666666666667,121.05333333333334,108.22,67.90166666666666,70.84333333333333,67.445,70.26333333333334,66.40666666666667,66.82666666666665
LZW-E002985,2985,2985,5219591,312,论文代码/电堆数据/工况数据提取/data_mark.mat,2,89.95166666666667,194.95833333333337,24.94333333333333,129.0,False,59.590833333333336,122.2516666666667,109.01249999999999,-64.9,64.9,620.0,2365.0,109391.0,50616.0,1200899.0,975544.0,180068.0,2244365.0,471148.0,18810.0,1.87961e-07,0.00315,0.04881,False,False,True,122.96333333333337,121.54,113.49166666666666,104.5333333333333,58.71833333333334,60.46333333333333,58.03166666666667,60.42,59.581666666666685,58.46666666666667
LZW-E002986,2986,2986,5222899,312,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.94333333333333,89.95166666666667,0.0,138.8,False,43.92,121.41833333333335,109.03999999999999,-25.0,25.0,620.0,2366.0,109391.0,50769.0,1200899.0,975544.0,180068.0,2244365.0,471148.0,18810.0,1.87956e-07,0.00315,0.04882,False,False,True,122.01,120.82666666666668,112.46,105.62,43.211666666666666,44.62833333333333,50.598333333333336,52.27833333333333,52.61333333333334,47.88
LZW-E002987,2987,2987,5223055,312,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.94333333333333,0.0,160.0,False,42.2,123.30000000000001,109.15,0.0,0.0,621.0,2366.0,109441.0,50769.0,1200899.0,975544.0,180068.0,2244365.0,471148.0,18810.0,1.87954e-07,0.00316,0.04882,False,False,True,123.7,122.9,112.7,105.6,41.6,42.8,48.4,49.9,50.8,45.4
LZW-E002988,2988,2988,5226820,313,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,89.9,166.0,False,39.35,132.10000000000002,112.7,89.9,89.9,622.0,2366.0,109492.0,50769.0,1200899.0,975544.0,180068.0,2244365.0,471148.0,18810.0,1.87956e-07,0.00315,0.04882,False,False,True,132.8,131.4,117.2,108.2,38.7,40.0,42.1,42.9,43.7,40.8
LZW-E002989,2989,2989,5226890,313,论文代码/电堆数据/工况数据提取/data_mark.mat,2,89.9,0.0,160.11333333333332,133.0,False,39.9,124.5,112.4,70.0,70.0,622.0,2367.0,109492.0,50769.0,1200899.0,975544.0,180068.0,2244365.0,471148.0,18810.0,1.87949e-07,0.00315,0.04884,False,False,True,125.3,123.7,116.8,108.0,39.5,40.3,41.4,41.9,43.4,40.0
LZW-E002990,2990,2990,5226905,313,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.11333333333332,89.9,195.07666666666668,125.16666666666669,False,54.630833333333335,128.76666666666668,113.42666666666666,35.099999999999994,35.099999999999994,622.0,2368.0,109492.0,50769.0,1200899.0,975544.0,180357.0,2244365.0,471148.0,18810.0,1.87944e-07,0.00315,0.04888,False,False,True,129.90666666666667,127.6266666666667,120.26,106.59333333333332,53.425,55.83666666666667,48.53,53.81333333333334,51.53333333333333,51.34833333333333
LZW-E002991,2991,2991,5227213,313,论文代码/电堆数据/工况数据提取/data_mark.mat,3,195.07666666666668,160.11333333333332,268.9616666666667,122.71666666666668,False,69.44333333333333,130.1975,114.35249999999999,74.0,74.0,622.0,2369.0,109492.0,50769.0,1200899.0,975544.0,180357.0,2244950.0,471148.0,18810.0,1.87944e-07,0.00315,0.04888,False,False,True,131.27833333333334,129.11666666666667,121.89166666666668,106.81333333333332,67.67333333333333,71.21333333333334,66.49666666666666,69.77333333333334,64.69500000000001,67.17833333333333
LZW-E002992,2992,2992,5228022,313,论文代码/电堆数据/工况数据提取/data_mark.mat,3,268.9616666666667,195.07666666666668,194.945,118.0,False,72.61583333333334,138.14583333333337,120.61333333333334,-74.0,74.0,622.0,2370.0,109492.0,50769.0,1200899.0,975544.0,180357.0,2244950.0,472557.0,18810.0,1.87944e-07,0.00315,0.04887,False,False,True,139.40500000000003,136.88666666666668,129.82666666666668,111.40000000000002,70.50166666666668,74.72999999999999,71.11,74.35666666666665,68.95166666666665,70.4
LZW-E002993,2993,2993,5229445,313,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.945,268.9616666666667,90.08,123.0,False,68.23749999999998,129.81833333333333,113.25916666666669,-105.1,105.1,622.0,2371.0,109492.0,50769.0,1200899.0,975544.0,180357.0,2245647.0,472557.0,18810.0,1.87945e-07,0.00315,0.04887,False,False,True,130.80666666666667,128.83,121.11833333333334,105.40000000000003,66.62166666666666,69.85333333333332,68.37833333333333,71.20333333333332,67.16999999999999,66.97166666666666
LZW-E002994,2994,2994,5229575,313,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.08,194.945,164.0,130.4,False,59.5325,122.31166666666667,108.33000000000001,70.0,70.0,622.0,2372.0,109492.0,50769.0,1202277.0,975544.0,180357.0,2245647.0,472557.0,18810.0,1.87944e-07,0.00315,0.04887,False,False,True,123.07666666666668,121.54666666666664,113.50333333333334,103.15666666666668,58.531666666666666,60.53333333333333,58.12666666666667,60.49833333333333,59.80833333333332,58.59166666666667
LZW-E002995,2995,2995,5230984,313,论文代码/电堆数据/工况数据提取/data_mark.mat,3,164.0,90.08,194.96166666666667,123.0,False,60.400000000000006,126.9,112.5,35.099999999999994,35.099999999999994,622.0,2373.0,109492.0,50769.0,1202277.0,975544.0,180648.0,2245647.0,472557.0,18810.0,1.8793900000000003e-07,0.00315,0.0489,False,False,True,128.1,125.7,118.8,106.2,59.6,61.2,58.0,60.8,59.7,58.2
LZW-E002996,2996,2996,5231005,313,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.96166666666667,164.0,90.955,122.0,False,70.4025,130.00583333333333,115.16,-104.1,104.1,622.0,2374.0,109492.0,50769.0,1202277.0,975544.0,180648.0,2251909.0,472557.0,18810.0,1.8793900000000003e-07,0.00315,0.0489,False,False,True,131.08333333333334,128.92833333333334,121.42333333333332,108.89666666666666,68.775,72.03,67.99666666666667,70.85,66.42333333333335,67.84833333333334
LZW-E002997,2997,2997,5236916,313,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.955,194.96166666666667,119.95000000000002,130.0,False,59.32833333333333,122.41000000000003,109.38583333333332,28.5,28.5,622.0,2375.0,109492.0,50769.0,1205210.0,975544.0,180648.0,2251909.0,472557.0,18810.0,1.87936e-07,0.00315,0.04891,False,False,True,123.16666666666669,121.65333333333336,113.75833333333334,105.01333333333332,58.45333333333333,60.20333333333334,57.84666666666665,60.24833333333333,59.21500000000001,58.30666666666666
LZW-E002998,2998,2998,5238989,313,论文代码/电堆数据/工况数据提取/data_mark.mat,3,119.95000000000002,90.955,89.94833333333334,127.0,False,64.81416666666667,123.15,109.92500000000001,-29.40000000000001,29.40000000000001,622.0,2376.0,109492.0,50769.0,1205210.0,980938.0,180648.0,2251909.0,472557.0,18810.0,1.87935e-07,0.00315,0.04892,False,False,True,124.04333333333334,122.25666666666667,114.74666666666668,105.10333333333335,63.83166666666666,65.79666666666667,62.885,65.34833333333333,62.76499999999999,63.11333333333334
LZW-E002999,2999,2999,5244389,313,论文代码/电堆数据/工况数据提取/data_mark.mat,2,89.94833333333334,119.95000000000002,24.951666666666664,129.08333333333334,False,59.32083333333333,122.21833333333333,109.21499999999999,-65.0,65.0,622.0,2377.0,109492.0,50769.0,1209284.0,980938.0,180648.0,2251909.0,472557.0,18810.0,1.87932e-07,0.00315,0.04893,False,False,True,122.94,121.49666666666668,113.55,104.87999999999998,58.43666666666666,60.205000000000005,57.816666666666656,60.25833333333333,58.986666666666665,58.353333333333325
LZW-E003000,3000,3000,5245537,313,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.951666666666664,89.94833333333334,0.0,138.16666666666666,False,40.32333333333332,121.18833333333333,108.99833333333333,-25.0,25.0,622.0,2378.0,109492.0,50917.0,1209284.0,980938.0,180648.0,2251909.0,472557.0,18810.0,1.87925e-07,0.00315,0.04893,False,False,True,121.82666666666668,120.55,112.28,105.71666666666668,39.425,41.22166666666666,48.86000000000001,50.78,50.89833333333333,45.34333333333333
LZW-E003001,3001,3001,5245688,313,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.951666666666664,0.0,157.0,False,37.900000000000006,122.2,108.94999999999999,0.0,0.0,623.0,2378.0,109542.0,50917.0,1209284.0,980938.0,180648.0,2251909.0,472557.0,18810.0,1.87919e-07,0.00316,0.04893,False,False,True,122.7,121.7,112.1,105.8,37.1,38.7,46.1,47.9,48.2,42.1
LZW-E003002,3002,3002,5251324,314,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,119.9,166.0,False,33.45,132.4,113.0,119.9,119.9,624.0,2378.0,109593.0,50917.0,1209284.0,980938.0,180648.0,2251909.0,472557.0,18810.0,1.87919e-07,0.00316,0.04893,False,False,True,132.8,132.0,117.2,108.8,33.1,33.8,37.4,37.5,38.5,34.9
LZW-E003003,3003,3003,5251401,314,论文代码/电堆数据/工况数据提取/data_mark.mat,3,119.9,0.0,160.19500000000002,129.0,False,34.3,124.3,112.05000000000001,40.1,40.1,624.0,2379.0,109593.0,50917.0,1209284.0,980938.0,180648.0,2251909.0,472557.0,18810.0,1.87909e-07,0.00316,0.04898,False,False,True,125.3,123.3,115.9,108.2,33.7,34.9,36.4,36.2,37.7,34.2
LZW-E003004,3004,3004,5251410,314,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.19500000000002,119.9,269.99,125.23333333333332,False,54.707499999999996,129.7108333333333,114.0125,110.0,110.0,624.0,2380.0,109593.0,50917.0,1209284.0,980938.0,181034.0,2251909.0,472557.0,18810.0,1.87903e-07,0.00316,0.04902,False,False,True,130.875,128.54666666666665,121.495,106.53,53.545,55.87,47.78833333333333,53.63,49.97,51.156666666666666
LZW-E003005,3005,3005,5251847,314,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.99,160.19500000000002,195.95,118.56666666666666,False,73.17166666666667,138.005,121.28833333333333,-74.1,74.1,624.0,2381.0,109593.0,50917.0,1209284.0,980938.0,181034.0,2251909.0,473985.0,18810.0,1.87904e-07,0.00316,0.04901,False,False,True,139.78666666666666,136.22333333333333,130.08666666666664,112.49,71.40166666666667,74.94166666666666,70.36,73.66833333333334,66.09333333333333,69.69
LZW-E003006,3006,3006,5253303,314,论文代码/电堆数据/工况数据提取/data_mark.mat,3,195.95,269.99,24.94,122.88333333333334,False,69.4525,129.44333333333333,113.615,-171.0,171.0,624.0,2382.0,109593.0,50917.0,1209284.0,980938.0,181034.0,2254991.0,473985.0,18810.0,1.8790500000000001e-07,0.00316,0.04901,False,False,True,131.04166666666669,127.845,121.72666666666667,105.50333333333332,67.89,71.015,67.11,70.08166666666666,64.76333333333334,66.83833333333334
LZW-E003007,3007,3007,5256401,314,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.94,195.95,0.0,139.21666666666667,False,40.02333333333334,120.01333333333336,107.97083333333332,-24.9,24.9,624.0,2383.0,109593.0,51077.0,1209284.0,980938.0,181034.0,2254991.0,473985.0,18810.0,1.879e-07,0.00316,0.04901,False,False,True,121.11000000000004,118.91666666666669,111.74833333333332,104.19333333333331,38.975,41.07166666666667,51.81666666666667,53.96833333333333,52.725,46.54333333333334
LZW-E003008,3008,3008,5256564,314,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.94,0.0,159.0,False,37.7,121.5,108.5,0.0,0.0,625.0,2383.0,109643.0,51077.0,1209284.0,980938.0,181034.0,2254991.0,473985.0,18810.0,1.87896e-07,0.00316,0.04901,False,False,True,122.5,120.5,112.0,105.0,36.8,38.6,48.3,50.3,49.5,42.6
LZW-E003009,3009,3009,5261110,315,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.1266666666667,165.0,False,28.05,123.0,111.85,160.0,160.0,626.0,2383.0,109694.0,51077.0,1209284.0,980938.0,181034.0,2254991.0,473985.0,18810.0,1.87894e-07,0.00317,0.04901,False,False,True,124.3,121.7,116.3,107.4,28.0,28.1,30.6,30.9,30.7,29.0
LZW-E003010,3010,3010,5261195,315,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.1266666666667,0.0,269.9466666666667,125.73333333333332,False,55.32583333333333,129.2225,112.86833333333331,109.60000000000002,109.60000000000002,626.0,2384.0,109694.0,51077.0,1209284.0,980938.0,181658.0,2254991.0,473985.0,18810.0,1.87889e-07,0.00317,0.04904,False,False,True,130.595,127.85,120.98333333333332,104.75333333333332,54.05833333333333,56.59333333333333,48.93,54.87166666666667,49.01166666666666,52.21333333333333
LZW-E003011,3011,3011,5261873,315,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.9466666666667,160.1266666666667,194.95,119.0,False,73.54583333333333,138.1483333333333,121.16916666666668,-74.60000000000002,74.60000000000002,626.0,2385.0,109694.0,51077.0,1209284.0,980938.0,181658.0,2254991.0,476955.0,18810.0,1.8789e-07,0.00317,0.04903,False,False,True,139.72,136.57666666666665,130.17833333333334,112.16000000000004,71.70333333333333,75.38833333333334,70.69000000000001,73.985,66.10833333333333,70.23333333333333
LZW-E003012,3012,3012,5264856,315,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.95,269.9466666666667,90.12333333333336,123.06666666666666,False,68.83499999999998,129.27583333333334,113.08250000000002,-105.0,105.0,626.0,2386.0,109694.0,51077.0,1209284.0,980938.0,181658.0,2255481.0,476955.0,18810.0,1.87891e-07,0.00317,0.04902,False,False,True,130.66833333333335,127.88333333333334,120.99833333333336,105.16666666666669,66.96666666666665,70.70333333333332,67.93333333333334,70.80666666666666,65.41833333333334,67.55
LZW-E003013,3013,3013,5265364,315,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.12333333333336,194.95,194.9383333333334,131.0,False,59.37416666666667,121.89833333333334,107.58833333333334,104.9,104.9,626.0,2387.0,109694.0,51077.0,1209941.0,980938.0,181658.0,2255481.0,476955.0,18810.0,1.8789e-07,0.00317,0.04903,False,False,True,122.95333333333332,120.84333333333336,113.58333333333334,101.59333333333332,58.625000000000014,60.12333333333333,57.65833333333334,59.98833333333334,58.5,58.15833333333333
LZW-E003014,3014,3014,5266073,315,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.9383333333334,90.12333333333336,120.95,122.93333333333334,False,69.34583333333333,129.65999999999997,113.31583333333336,-74.0,74.0,626.0,2388.0,109694.0,51077.0,1209941.0,980938.0,181658.0,2260968.0,476955.0,18810.0,1.87891e-07,0.00317,0.04902,False,False,True,130.98666666666665,128.33333333333331,121.39166666666668,105.24000000000002,67.735,70.95666666666666,67.06333333333333,70.03333333333332,64.48166666666665,66.86333333333336
LZW-E003015,3015,3015,5271110,315,论文代码/电堆数据/工况数据提取/data_mark.mat,3,120.95,194.9383333333334,89.95166666666667,128.0,False,64.89166666666667,123.55000000000001,108.30333333333333,-30.90000000000001,30.90000000000001,626.0,2389.0,109694.0,51077.0,1209941.0,981356.0,181658.0,2260968.0,476955.0,18810.0,1.87891e-07,0.00317,0.04902,False,False,True,124.65000000000002,122.45,115.05666666666666,101.55,63.835,65.94833333333334,63.17666666666667,65.52333333333334,62.333333333333336,63.24833333333333
LZW-E003016,3016,3016,5271534,315,论文代码/电堆数据/工况数据提取/data_mark.mat,2,89.95166666666667,120.95,24.93166666666666,130.0,False,58.87166666666667,121.98666666666666,107.40333333333334,-65.1,65.1,626.0,2390.0,109694.0,51077.0,1212249.0,981356.0,181658.0,2260968.0,476955.0,18810.0,1.87888e-07,0.00317,0.04903,False,False,True,122.97666666666667,120.99666666666666,113.43333333333334,101.37333333333332,58.01166666666666,59.73166666666668,57.51833333333333,59.97666666666666,58.290000000000006,58.00999999999999
