load_source,load_seed,continuous_multiplier,start_stop_multiplier,shift_multiplier,reference_strategy,total_damage_pct_delta,total_damage_pct_relative_pct,aged_stack_increment_pct_delta,aged_stack_increment_pct_relative_pct,max_terminal_damage_pct_delta,max_terminal_damage_pct_relative_pct,increment_range_pct_delta,increment_range_pct_relative_pct
empirical_1s,2027,0.5,0.5,2.0,rotating,-0.0022185338888888887,-46.501332673158714,-0.0016264447222222222,-100.0,-0.0016264447222225087,-0.021732148783724,0.0004929625000000002,60.9442754280899
empirical_1s,2027,0.5,1.0,0.0,rotating,-0.004116423888888889,-50.25217431465997,-0.002182604722222222,-100.0,-0.0021826047222219813,-0.02916125295952965,0.00021737250000000014,11.659086794932257
empirical_1s,2027,0.5,1.0,0.1,rotating,-0.004124429388888889,-50.15203573523933,-0.002208696722222222,-100.0,-0.0022086967222225695,-0.02950975897712983,0.00023605200000000005,12.70341390032134
empirical_1s,2027,0.5,1.0,0.5,rotating,-0.004156451388888888,-49.759230201732514,-0.0023130647222222222,-100.0,-0.002313064722222258,-0.030903758749459213,0.00031077000000000014,16.95166110132796
empirical_1s,2027,0.5,1.0,1.0,rotating,-0.00419647888888889,-49.284996294651606,-0.002443524722222222,-100.0,-0.0024435247222225343,-0.032646203796205205,0.00040416750000000015,22.42709705641491
empirical_1s,2027,0.5,1.0,2.0,rotating,-0.004276533888888887,-48.388553922445276,-0.002704444722222222,-99.99999999999999,-0.002704444722222199,-0.036130911672839064,0.0005909625000000002,33.965818409281525
empirical_1s,2027,0.5,2.0,0.0,rotating,-0.008232423888888889,-50.42667483292447,-0.004338604722222222,-100.0,-0.00433860472222225,-0.05795035361110965,0.00041337250000000013,11.093066707516298
empirical_1s,2027,0.5,2.0,0.1,rotating,-0.00824042938888889,-50.37598575278881,-0.0043646967222222225,-100.0,-0.00436469672222195,-0.05829865893591968,0.0004320520000000005,11.61374640440561
empirical_1s,2027,0.5,2.0,0.5,rotating,-0.008272451388888888,-50.17521667368252,-0.004469064722222222,-100.0,-0.004469064722222527,-0.05969185595813323,0.0005067700000000001,13.714012005432172
empirical_1s,2027,0.5,2.0,1.0,rotating,-0.008312478888888886,-49.92863982126885,-0.004599524722222222,-100.0,-0.004599524722221915,-0.06143329761442289,0.0006001675000000001,16.379495229325126
empirical_1s,2027,0.5,2.0,2.0,rotating,-0.00839253388888889,-49.44957232749407,-0.004860444722222222,-100.0,-0.004860444722222468,-0.06491599886754965,0.0007869625000000002,21.848694973380766
empirical_1s,2027,1.0,0.0,0.0,rotating,-8.47777777777771e-07,-0.7367638396693676,-5.320944444444445e-05,-100.0,-5.320944444431319e-05,-0.0007111208135291346,4.1982222222222224e-05,170.07562117392865
empirical_1s,2027,1.0,0.0,0.1,rotating,-8.853277777777767e-06,-6.006853494954483,-7.930144444444446e-05,-99.99999999999999,-7.930144444401321e-05,-0.0010598252176853547,3.255855555555555e-05,70.82856956392472
empirical_1s,2027,1.0,0.0,0.5,rotating,-4.0875277777777726e-05,-14.774537966238158,-0.00018366944444444443,-100.0,-0.00018366944444458966,-0.002454618515547946,-2.4369444444444406e-05,-16.20997394726629
empirical_1s,2027,1.0,0.0,1.0,rotating,-8.090277777777778e-05,-18.460300055143215,-0.0003141294444444444,-100.00000000000001,-0.0003141294444448661,-0.004198055422509652,-9.552944444444442e-05,-34.02092858994169
empirical_1s,2027,1.0,0.0,2.0,rotating,-0.00016095777777777771,-21.138664573161293,-0.0005750494444444445,-100.0,-0.0005750494444445309,-0.007684746863968833,-0.00023784944444444446,-43.90665877678858
empirical_1s,2027,1.0,0.1,0.0,rotating,-0.00041244777777777776,-44.422411595687514,-0.00026880944444444447,-100.0,-0.0002688094444440736,-0.0035924164404509684,7.165833333333337e-05,37.5158151913093
empirical_1s,2027,1.0,0.1,0.1,rotating,-0.0004204532777777779,-43.761374147667134,-0.0002949014444444445,-100.0,-0.0002949014444446618,-0.003941100750391193,8.974483333333336e-05,48.56799595198303
empirical_1s,2027,1.0,0.1,0.5,rotating,-0.0004524752777777779,-41.509197885845765,-0.00039926944444444447,-100.0,-0.0003992694444443501,-0.005335813673432482,0.00016209083333333337,101.38545016705676
empirical_1s,2027,1.0,0.1,1.0,rotating,-0.0004925027777777776,-39.34819516417181,-0.0005297294444444444,-100.0,-0.0005297294444446266,-0.00707915011661174,0.0001481272222222223,63.53589053761345
empirical_1s,2027,1.0,0.1,2.0,rotating,-0.000572557777777778,-36.356619447223494,-0.0007906494444444444,-100.0,-0.0007906494444442913,-0.010565640646269112,7.061888888888897e-05,16.354746986091655
empirical_1s,2027,1.0,0.5,0.0,rotating,-0.0020588477777777774,-49.230378061251464,-0.0011312094444444443,-100.0,-0.0011312094444440035,-0.01511593875478656,0.00014074500000000006,15.03993873389317
empirical_1s,2027,1.0,0.5,0.1,rotating,-0.002066853277777777,-49.042805797754674,-0.0011573014444444443,-100.0,-0.0011573014444445917,-0.015464542705181886,0.00015942449999999998,17.150130766683443
empirical_1s,2027,1.0,0.5,0.5,rotating,-0.0020988752777777774,-48.32042893675757,-0.0012616694444444443,-100.0,-0.00126166944444428,-0.01685893419844928,0.00023414250000000007,25.881370030333166
empirical_1s,2027,1.0,0.5,1.0,rotating,-0.0021389027777777778,-47.475755152473255,-0.0013921294444444443,-100.0,-0.0013921294444445564,-0.018601868873323095,0.0003275400000000001,37.49556404376048
empirical_1s,2027,1.0,0.5,2.0,rotating,-0.0022189577777777776,-45.95601890098339,-0.0016530494444444443,-100.0,-0.0016530494444442212,-0.022087555929403754,0.0005143350000000001,63.39809395460254
empirical_1s,2027,1.0,1.0,0.0,rotating,-0.004116847777777779,-49.90682448831592,-0.0022092094444444445,-100.0,-0.002209209444444582,-0.029516607288664714,0.00023874500000000028,12.788940125079812
empirical_1s,2027,1.0,1.0,0.1,rotating,-0.004124853277777779,-49.808729353035794,-0.0022353014444444447,-100.0,-0.002235301444444282,-0.02986511082867682,0.0002574245000000002,13.835698886665485
empirical_1s,2027,1.0,1.0,0.5,rotating,-0.004156875277777777,-49.4238875485301,-0.0023396694444444447,-100.0,-0.0023396694444448585,-0.03125910069097231,0.0003321425000000003,18.093744765211376
empirical_1s,2027,1.0,1.0,1.0,rotating,-0.0041969027777777786,-48.95915795504294,-0.0024701294444444445,-100.0,-0.0024701294444442468,-0.03300153335073221,0.0004255400000000003,23.581589432598854
empirical_1s,2027,1.0,1.0,2.0,rotating,-0.004276957777777778,-48.08035180081076,-0.0027310494444444445,-100.0,-0.0027310494444447997,-0.03648621645537249,0.0006123350000000003,35.14564741377911
empirical_1s,2027,1.0,2.0,0.0,rotating,-0.008232847777777778,-50.25217431465997,-0.004365209444444444,-100.0,-0.004365209444444851,-0.05830550330376342,0.00043474500000000027,11.659086794932257
empirical_1s,2027,1.0,2.0,0.1,rotating,-0.008240853277777778,-50.202006448875224,-0.004391301444444444,-100.0,-0.004391301444444551,-0.05865380615313705,0.0004534245000000006,12.180376961491485
empirical_1s,2027,1.0,2.0,0.5,rotating,-0.008272875277777775,-50.00329495365716,-0.004495669444444444,-100.0,-0.004495669444444239,-0.060046993273851955,0.0005281425000000003,14.283093591898163
empirical_1s,2027,1.0,2.0,1.0,rotating,-0.008312902777777777,-49.759230201732514,-0.0046261294444444444,-100.0,-0.004626129444444516,-0.06178842255387728,0.0006215400000000003,16.95166110132796
empirical_1s,2027,1.0,2.0,2.0,rotating,-0.00839295777777778,-49.284996294651606,-0.004887049444444444,-100.0,-0.00488704944444418,-0.06527109905638058,0.0008083350000000003,22.42709705641491
empirical_1s,2027,2.0,0.0,0.0,rotating,-1.695555555555542e-06,-0.7367638396693676,-0.0001064188888888889,-100.0,-0.00010641888888862638,-0.0014222315132739617,8.396444444444445e-05,170.07562117392865
empirical_1s,2027,2.0,0.0,0.1,rotating,-9.701055555555525e-06,-3.6962871596785183,-0.0001325108888888889,-100.0,-0.00013251088888921458,-0.0017709309580844078,7.595894444444446e-05,109.71273909320917
empirical_1s,2027,2.0,0.0,0.5,rotating,-4.172305555555551e-05,-10.651025619388722,-0.0002368788888888889,-100.0,-0.00023687888888890285,-0.00316570441902335,2.2421111111111124e-05,13.172444856421077
empirical_1s,2027,2.0,0.0,1.0,rotating,-8.175055555555545e-05,-14.774537966238158,-0.00036733888888888886,-100.0,-0.0003673388888891793,-0.004909116531012571,-4.873888888888881e-05,-16.20997394726629
empirical_1s,2027,2.0,0.0,2.0,rotating,-0.00016180555555555555,-18.460300055143215,-0.0006282588888888888,-100.00000000000001,-0.0006282588888888441,-0.008395758386417235,-0.00019105888888888884,-34.02092858994169
empirical_1s,2027,2.0,0.1,0.0,rotating,-0.0004132955555555555,-39.60531611551328,-0.0003220188888888889,-100.0,-0.000322018888889275,-0.0043034861622493256,0.00013351666666666667,68.18452634266745
empirical_1s,2027,2.0,0.1,0.1,rotating,-0.0004213010555555556,-39.159684659830724,-0.0003481108888888889,-99.99999999999999,-0.000348110888888975,-0.004652165513248706,0.00015160316666666668,79.96362328918256
empirical_1s,2027,2.0,0.1,0.5,rotating,-0.00045332305555555554,-37.61617310839028,-0.0004524788888888889,-100.0,-0.0004524788888886633,-0.006046858601092836,0.00022394916666666667,135.9870661518766
empirical_1s,2027,2.0,0.1,1.0,rotating,-0.0004933505555555556,-36.097397785534476,-0.0005829388888888889,-100.0,-0.0005829388888889397,-0.0077901702514427485,0.00019010944444444446,73.73616357418824
empirical_1s,2027,2.0,0.1,2.0,rotating,-0.0005734055555555555,-33.9312190359093,-0.0008438588888888889,-100.0,-0.0008438588888886045,-0.011276611199331432,0.00011005444444444441,24.109426990660385
empirical_1s,2027,2.0,0.5,0.0,rotating,-0.002059695555555555,-47.931826420804335,-0.001184418888888889,-100.0,-0.0011844188888892049,-0.015826844600166954,0.0001834899999999999,19.507415348087235
empirical_1s,2027,2.0,0.5,0.1,rotating,-0.002067701055555555,-47.75893285903522,-0.0012105108888888889,-100.0,-0.001210510888888905,-0.016175443593335625,0.00020216949999999983,21.636518363759873
empirical_1s,2027,2.0,0.5,0.5,rotating,-0.0020997230555555553,-47.092422533805575,-0.001314878888888889,-100.00000000000001,-0.0013148788888885932,-0.017569815258262362,0.0002768874999999999,30.44445523607245
empirical_1s,2027,2.0,0.5,1.0,rotating,-0.0021397505555555553,-46.31173378181912,-0.001445338888888889,-100.00000000000001,-0.0014453388888888696,-0.019312725148876914,0.00037028499999999993,42.15680507617486
empirical_1s,2027,2.0,0.5,2.0,rotating,-0.0022198055555555556,-44.90347043427348,-0.001706258888888889,-100.0,-0.0017062588888885344,-0.02279836264032727,0.0005570799999999999,68.26235775612066
empirical_1s,2027,2.0,1.0,0.0,rotating,-0.004117695555555555,-49.230378061251464,-0.0022624188888888887,-100.0,-0.002262418888888895,-0.030227308368164833,0.0002814900000000001,15.03993873389317
empirical_1s,2027,2.0,1.0,0.1,rotating,-0.004125701055555555,-49.136230940557155,-0.002288510888888889,-100.0,-0.0022885108888885952,-0.030575806953103767,0.00030016950000000004,16.091512937284527
empirical_1s,2027,2.0,1.0,0.5,rotating,-0.004157723055555555,-48.766780132592785,-0.002392878888888889,-100.0,-0.0023928788888891717,-0.03196977699562478,0.00037488750000000013,20.368960884839645
empirical_1s,2027,2.0,1.0,1.0,rotating,-0.004197750555555555,-48.32042893675757,-0.0025233388888888887,-100.0,-0.00252333888888856,-0.033712184881832474,0.00046828500000000014,25.881370030333166
empirical_1s,2027,2.0,1.0,2.0,rotating,-0.0042778055555555555,-47.475755152473255,-0.0027842588888888887,-100.0,-0.002784258888889113,-0.03719681844325433,0.0006550800000000002,37.49556404376048
empirical_1s,2027,2.0,2.0,0.0,rotating,-0.008233695555555557,-49.90682448831592,-0.004418418888888889,-100.0,-0.004418418888889164,-0.05901579511684651,0.00047749000000000055,12.788940125079812
empirical_1s,2027,2.0,2.0,0.1,rotating,-0.008241701055555557,-49.85768102834226,-0.004444510888888889,-100.0,-0.004444510888888864,-0.05936409301542651,0.0004961695000000009,13.311445215398953
empirical_1s,2027,2.0,2.0,0.5,rotating,-0.008273723055555557,-49.66301387372587,-0.004548878888888889,-100.0,-0.004548878888888552,-0.060757260333484504,0.0005708875000000006,15.419039604265715
empirical_1s,2027,2.0,2.0,1.0,rotating,-0.008313750555555555,-49.4238875485301,-0.0046793388888888895,-100.0,-0.004679338888888829,-0.06249866486135324,0.0006642850000000006,18.093744765211376
empirical_1s,2027,2.0,2.0,2.0,rotating,-0.008393805555555557,-48.95915795504294,-0.004940258888888889,-100.0,-0.0049402588888884935,-0.06598129186342486,0.0008510800000000006,23.581589432598854
zuo_slow_30s,2027,0.5,0.0,0.0,rotating,-2.0374999999999953e-06,-3.5483636891372097,-2.649166666666667e-05,-100.0,-2.6491666666572655e-05,-0.0003540507332208873,2.1104166666666667e-05,172.57240204429297
zuo_slow_30s,2027,0.5,0.0,0.1,rotating,-2.1309999999999998e-05,-27.785987482614736,-3.9537666666666666e-05,-100.0,-3.9537666666866755e-05,-0.0005284044844257866,1.0462333333333337e-05,45.74497544197166
zuo_slow_30s,2027,0.5,0.0,0.5,rotating,-9.839999999999998e-05,-63.98612766879808,-9.172166666666667e-05,-100.0,-9.17216666662668e-05,-0.0012258134093964083,-4.172166666666667e-05,-55.58812426442831
zuo_slow_30s,2027,0.5,0.0,1.0,rotating,-0.0001947625,-77.85958191055218,-0.00015695166666666665,-100.00000000000001,-0.00015695166666684912,-0.0020975608862592162,-0.00010695166666666664,-76.23884710886172
zuo_slow_30s,2027,0.5,0.0,2.0,rotating,-0.0003874875,-87.49447261710995,-0.00028741166666666664,-100.0,-0.0002874116666662374,-0.003841010243577333,-0.00023741166666666662,-87.68829218144994
zuo_slow_30s,2027,0.5,0.1,0.0,rotating,-0.00041363749999999996,-47.49972487643363,-0.0002420916666666667,-100.0,-0.00024209166666633308,-0.0032353669365185593,4.07291666666667e-05,21.595051364188688
zuo_slow_30s,2027,0.5,0.1,0.1,rotating,-0.00043291,-48.636472579654566,-0.0002551376666666667,-100.0,-0.0002551376666666272,-0.0034097106404756246,4.6955666666666695e-05,25.746390731321288
zuo_slow_30s,2027,0.5,0.1,0.5,rotating,-0.0005099999999999999,-52.73043718012785,-0.0003073216666666667,-100.0,-0.0003073216666669154,-0.0041070793769923016,7.186166666666669e-05,45.634664436988686
zuo_slow_30s,2027,0.5,0.1,1.0,rotating,-0.0006063624999999999,-57.013292798069344,-0.0003725516666666667,-99.99999999999999,-0.00037255166666660955,-0.00497877661944337,0.00010299416666666671,81.52196138700727
zuo_slow_30s,2027,0.5,0.1,2.0,rotating,-0.0007990874999999998,-63.607900366494746,-0.0005030116666666667,-100.0,-0.000503011666666886,-0.006722125511914761,7.091416666666668e-05,44.76362813843023
zuo_slow_30s,2027,0.5,0.5,0.0,rotating,-0.0020600374999999995,-49.94731583525363,-0.0011044916666666667,-100.0,-0.001104491666666263,-0.014758971538574178,0.00011764583333333353,12.603954164192919
zuo_slow_30s,2027,0.5,0.5,0.1,rotating,-0.00207931,-50.18011307143064,-0.0011175376666666668,-100.0,-0.001117537666666557,-0.014933275062223344,0.0001238723333333335,13.360150679499421
zuo_slow_30s,2027,0.5,0.5,0.5,rotating,-0.0021564,-51.09004252765087,-0.0011697216666666666,-100.0,-0.0011697216666668453,-0.015630483079609903,0.0001487783333333336,16.48930569691689
zuo_slow_30s,2027,0.5,0.5,1.0,rotating,-0.0022527625,-52.18175588617093,-0.0012349516666666667,-100.0,-0.0012349516666665394,-0.01650197942787655,0.00017991083333333347,20.652364193627708
zuo_slow_30s,2027,0.5,0.5,2.0,rotating,-0.0024454875000000003,-54.22522263664241,-0.0013654116666666667,-99.99999999999999,-0.001365411666666816,-0.018244926547739154,0.00024217583333333362,29.939864976938157
zuo_slow_30s,2027,0.5,1.0,0.0,rotating,-0.0041180374999999995,-50.27256667417792,-0.0021824916666666667,-100.0,-0.0021824916666668415,-0.02915974289210525,0.00021564583333333331,11.566474543922656
zuo_slow_30s,2027,0.5,1.0,0.1,rotating,-0.00413731,-50.38928908967493,-0.0021955376666666668,-100.0,-0.0021955376666662474,-0.029333996209887903,0.00022187233333333329,11.940318588122087
zuo_slow_30s,2027,0.5,1.0,0.5,rotating,-0.0042144,-50.850750200596465,-0.0022477216666666666,-100.0,-0.0022477216666665356,-0.03003100340648137,0.00024677833333333317,13.4610891457258
zuo_slow_30s,2027,0.5,1.0,1.0,rotating,-0.004310762500000001,-51.41564311609959,-0.002312951666666667,-100.0,-0.0023129516666662298,-0.030902248734663868,0.00027791083333333346,15.42116382983742
zuo_slow_30s,2027,0.5,1.0,2.0,rotating,-0.0045034875,-52.50734897974154,-0.0024434116666666667,-100.0,-0.0024434116666665062,-0.03264469383404802,0.0003401758333333332,19.551749192590066
zuo_slow_30s,2027,0.5,2.0,0.0,rotating,-0.0082340375,-50.43690808378855,-0.004338491666666666,-100.0,-0.00433849166666711,-0.05794884441328331,0.0004116458333333333,11.046730706657558
zuo_slow_30s,2027,0.5,2.0,0.1,rotating,-0.00825331,-50.49534935701863,-0.004351537666666666,-100.0,-0.004351537666666516,-0.05812299738440995,0.0004178723333333337,11.232590773218458
zuo_slow_30s,2027,0.5,2.0,0.5,rotating,-0.008330399999999998,-50.727742723841395,-0.0044037216666666665,-100.0,-0.004403721666666804,-0.05881960319962579,0.0004427783333333336,11.98229449075238
zuo_slow_30s,2027,0.5,2.0,1.0,rotating,-0.008426762499999997,-51.015184058945266,-0.004468951666666666,-100.0,-0.004468951666666499,-0.05969034681289048,0.000473910833333333,12.933756382524582
zuo_slow_30s,2027,0.5,2.0,2.0,rotating,-0.008619487499999998,-51.58012162242691,-0.004599411666666666,-100.0,-0.004599411666666775,-0.061431788521784714,0.0005361758333333336,14.886023456769852
zuo_slow_30s,2027,1.0,0.0,0.0,rotating,-4.074999999999991e-06,-3.5483636891372097,-5.298333333333334e-05,-100.0,-5.298333333314531e-05,-0.0007080989594122168,4.2208333333333334e-05,172.57240204429297
zuo_slow_30s,2027,1.0,0.0,0.1,rotating,-2.3347499999999986e-05,-17.408675444428557,-6.602933333333333e-05,-100.0,-6.602933333343941e-05,-0.0008824514760232801,3.397066666666667e-05,103.898540086453
zuo_slow_30s,2027,1.0,0.0,0.5,rotating,-0.0001004375,-47.554696285190076,-0.00011821333333333334,-100.0,-0.00011821333333372763,-0.0015798554626950034,-1.821333333333333e-05,-21.45774426641533
zuo_slow_30s,2027,1.0,0.0,1.0,rotating,-0.00019679999999999996,-63.98612766879808,-0.00018344333333333333,-100.0,-0.00018344333333342178,-0.002451596766802775,-8.344333333333334e-05,-55.58812426442831
zuo_slow_30s,2027,1.0,0.0,2.0,rotating,-0.000389525,-77.85958191055218,-0.0003139033333333333,-100.00000000000001,-0.00031390333333369824,-0.0041950337791307165,-0.00021390333333333328,-76.23884710886172
zuo_slow_30s,2027,1.0,0.1,0.0,rotating,-0.0004156750000000001,-44.78090296169282,-0.00026858333333333335,-100.0,-0.00026858333333290574,-0.0035893947604698838,7.165833333333337e-05,37.5158151913093
zuo_slow_30s,2027,1.0,0.1,0.1,rotating,-0.00043494750000000015,-45.904062999937565,-0.00028162933333333336,-100.0,-0.00028162933333319984,-0.0037637372299398272,7.788483333333337e-05,42.149616078781214
zuo_slow_30s,2027,1.0,0.1,0.5,rotating,-0.0005120375000000001,-49.974177019580736,-0.00033381333333333334,-100.0,-0.00033381333333348806,-0.004461101028572588,0.00010279083333333339,64.29416578490604
zuo_slow_30s,2027,1.0,0.1,1.0,rotating,-0.0006084,-54.27458443605222,-0.00039904333333333334,-100.0,-0.0003990433333331822,-0.005332792098814036,0.00013392333333333336,104.02350930792535
zuo_slow_30s,2027,1.0,0.1,2.0,rotating,-0.0008011250000000002,-60.98272679408537,-0.0005295033333333333,-100.0,-0.0005295033333334587,-0.0070761286473504225,9.20183333333334e-05,53.92278467413497
zuo_slow_30s,2027,1.0,0.5,0.0,rotating,-0.002062075,-49.31021220714159,-0.0011309833333333333,-100.0,-0.0011309833333337238,-0.015112917771210177,0.00013729166666666686,14.670917299660744
zuo_slow_30s,2027,1.0,0.5,0.1,rotating,-0.0020813474999999996,-49.542750266447165,-0.0011440293333333333,-100.0,-0.0011440293333331297,-0.01528722006078709,0.00014351816666666683,15.439002949534139
zuo_slow_30s,2027,1.0,0.5,0.5,rotating,-0.0021584374999999998,-50.45195170481384,-0.0011962133333333334,-100.0,-0.001196213333333418,-0.015984423141996648,0.00016842416666666693,18.617073703195747
zuo_slow_30s,2027,1.0,0.5,1.0,rotating,-0.0022547999999999995,-51.54339096443838,-0.0012614433333333333,-100.0,-0.001261443333333112,-0.01685591332018725,0.0001995566666666668,22.84450685522185
zuo_slow_30s,2027,1.0,0.5,2.0,rotating,-0.002447525,-53.588103817908134,-0.0013919033333333333,-100.0,-0.0013919033333333886,-0.01859884810038177,0.00026182166666666694,32.272730074142295
zuo_slow_30s,2027,1.0,1.0,0.0,rotating,-0.004120074999999999,-49.94731583525363,-0.0022089833333333335,-100.0,-0.002208983333333414,-0.029513587175229016,0.00023529166666666707,12.603954164192919
zuo_slow_30s,2027,1.0,1.0,0.1,rotating,-0.0041393474999999996,-50.0639857718462,-0.0022220293333333335,-100.0,-0.0022220293333337082,-0.029687839259496293,0.00024151816666666704,12.980787103245772
zuo_slow_30s,2027,1.0,1.0,0.5,rotating,-0.0042164375,-50.5252767432792,-0.0022742133333333333,-100.0,-0.0022742133333331083,-0.030384841522033426,0.0002664241666666669,14.513682744456986
zuo_slow_30s,2027,1.0,1.0,1.0,rotating,-0.0043128,-51.09004252765087,-0.0023394433333333332,-100.0,-0.0023394433333336906,-0.03125608068281733,0.0002975566666666672,16.48930569691689
zuo_slow_30s,2027,1.0,1.0,2.0,rotating,-0.004505525,-52.18175588617093,-0.0024699033333333334,-100.0,-0.002469903333333079,-0.032998513447852436,0.00035982166666666694,20.652364193627708
zuo_slow_30s,2027,1.0,2.0,0.0,rotating,-0.008236074999999999,-50.27256667417792,-0.004364983333333333,-100.0,-0.004364983333333683,-0.05830248492950534,0.00043129166666666663,11.566474543922656
zuo_slow_30s,2027,1.0,2.0,0.1,rotating,-0.008255347500000003,-50.33099645640195,-0.0043780293333333335,-100.0,-0.004378029333333089,-0.05847663666817011,0.00043751816666666703,11.753083914743593
zuo_slow_30s,2027,1.0,2.0,0.5,rotating,-0.008332437499999998,-50.563348907676314,-0.004430213333333334,-100.0,-0.004430213333333377,-0.05917323755360286,0.0004624241666666669,12.505806011929574
zuo_slow_30s,2027,1.0,2.0,1.0,rotating,-0.0084288,-50.850750200596465,-0.004495443333333333,-100.0,-0.004495443333333071,-0.060043975004783666,0.0004935566666666663,13.4610891457258
zuo_slow_30s,2027,1.0,2.0,2.0,rotating,-0.008621525000000001,-51.41564311609959,-0.004625903333333334,-100.0,-0.004625903333333348,-0.06178540438999328,0.0005558216666666669,15.42116382983742
zuo_slow_30s,2027,2.0,0.0,0.0,rotating,-8.149999999999981e-06,-3.5483636891372097,-0.00010596666666666668,-100.0,-0.00010596666666629062,-0.0014161878908127154,8.441666666666667e-05,172.57240204429297
zuo_slow_30s,2027,2.0,0.0,0.1,rotating,-2.742249999999999e-05,-11.015006008428532,-0.00011901266666666667,-100.0,-0.00011901266666658472,-0.0015905379382754456,7.759716666666667e-05,139.2222883406047
zuo_slow_30s,2027,2.0,0.0,0.5,rotating,-0.00010451249999999997,-32.054542433962496,-0.00017119666666666667,-100.0,-0.00017119666666687294,-0.0022879320484829866,2.8803333333333336e-05,27.55508785356676
zuo_slow_30s,2027,2.0,0.0,1.0,rotating,-0.000200875,-47.554696285190076,-0.00023642666666666667,-100.0,-0.0002364266666665671,-0.0031596610073011105,-3.642666666666666e-05,-21.45774426641533
zuo_slow_30s,2027,2.0,0.0,2.0,rotating,-0.0003935999999999999,-63.98612766879808,-0.00036688666666666667,-100.0,-0.00036688666666684355,-0.0049030733300183165,-0.00016688666666666668,-55.58812426442831
zuo_slow_30s,2027,2.0,0.1,0.0,rotating,-0.00041975,-40.24127187025645,-0.00032156666666666666,-100.0,-0.0003215666666669392,-0.004297442888052332,0.00013351666666666667,68.18452634266745
zuo_slow_30s,2027,2.0,0.1,0.1,rotating,-0.0004390225,-41.325371991650634,-0.00033461266666666667,-100.00000000000001,-0.00033461266666634515,-0.004471782888575498,0.0001397431666666667,73.70802458988294
zuo_slow_30s,2027,2.0,0.1,0.5,rotating,-0.0005161125000000002,-45.29504474031602,-0.00038679666666666666,-100.0,-0.00038679666666663337,-0.005169136811597761,0.0001646491666666667,99.97874719791928
zuo_slow_30s,2027,2.0,0.1,1.0,rotating,-0.0006124749999999999,-49.56067890786731,-0.00045202666666666665,-100.00000000000001,-0.0004520266666663275,-0.006040815537616633,0.00019578166666666666,146.59619872458848
zuo_slow_30s,2027,2.0,0.1,2.0,rotating,-0.0008051999999999998,-56.36550308008213,-0.0005824866666666666,-100.0,-0.000582486666666604,-0.007784127398676317,0.00013422666666666668,68.79655573019888
zuo_slow_30s,2027,2.0,0.5,0.0,rotating,-0.0020661499999999997,-48.08709043021555,-0.0011839666666666666,-100.0,-0.0011839666666668691,-0.015820802718725983,0.00017658333333333328,18.773145277034562
zuo_slow_30s,2027,2.0,0.5,0.1,rotating,-0.0020854224999999993,-48.318902707337706,-0.0011970126666666667,-100.0,-0.001197012666666275,-0.01599510254022144,0.00018280983333333325,19.564614424987695
zuo_slow_30s,2027,2.0,0.5,0.5,rotating,-0.0021625124999999994,-49.225812387191496,-0.0012491966666666665,-100.0,-0.0012491966666665633,-0.016692295749234254,0.00020771583333333335,22.83886195563236
zuo_slow_30s,2027,2.0,0.5,1.0,rotating,-0.002258875,-50.31565035481661,-0.0013144266666666666,-100.0,-0.0013144266666662574,-0.017563773587469342,0.0002388483333333332,27.19279104231219
zuo_slow_30s,2027,2.0,0.5,2.0,rotating,-0.0024515999999999995,-52.360747237726386,-0.0014448866666666666,-100.0,-0.0014448866666665339,-0.01930668368872083,0.00030111333333333336,36.89722496793642
zuo_slow_30s,2027,2.0,1.0,0.0,rotating,-0.00412415,-49.31021220714159,-0.0022619666666666666,-100.0,-0.0022619666666665594,-0.030221268226991928,0.0002745833333333337,14.670917299660744
zuo_slow_30s,2027,2.0,1.0,0.1,rotating,-0.004143422499999999,-49.42674854046608,-0.0022750126666666666,-100.0,-0.0022750126666668535,-0.030395517844244012,0.0002808098333333337,15.0536782251363
zuo_slow_30s,2027,2.0,1.0,0.5,rotating,-0.004220512499999999,-49.887584336373266,-0.0023271966666666664,-100.0,-0.0023271966666662536,-0.03109251023884938,0.00030571583333333357,16.610620122150845
zuo_slow_30s,2027,2.0,1.0,1.0,rotating,-0.0043168749999999995,-50.45195170481384,-0.0023924266666666668,-100.0,-0.002392426666666836,-0.031963737065008824,0.00033684833333333386,18.617073703195747
zuo_slow_30s,2027,2.0,1.0,2.0,rotating,-0.004509599999999999,-51.54339096443838,-0.0025228866666666665,-100.0,-0.002522886666666224,-0.03370614516176246,0.0003991133333333336,22.84450685522185
zuo_slow_30s,2027,2.0,2.0,0.0,rotating,-0.008240149999999998,-49.94731583525363,-0.004417966666666667,-100.0,-0.004417966666666828,-0.059009758453954834,0.00047058333333333414,12.603954164192919
zuo_slow_30s,2027,2.0,2.0,0.1,rotating,-0.008259422499999999,-50.00571887061311,-0.004431012666666667,-100.0,-0.004431012666666234,-0.059183907727735095,0.00047680983333333454,12.7920558893285
zuo_slow_30s,2027,2.0,2.0,0.5,rotating,-0.0083365125,-50.23797441401547,-0.004483196666666667,-100.0,-0.004483196666666522,-0.05988049875375868,0.0005017158333333344,13.550789436191636
zuo_slow_30s,2027,2.0,2.0,1.0,rotating,-0.008432875,-50.5252767432792,-0.004548426666666667,-100.0,-0.004548426666667105,-0.06075122388097978,0.0005328483333333339,14.513682744456986
