load_source,load_seed,strategy,continuous_multiplier,start_stop_multiplier,shift_multiplier,total_damage_pct,aged_stack_increment_pct,max_terminal_damage_pct,increment_range_pct
empirical_1s,2026,instant_health,1.0,0.5,0.0,0.00212322,0.0,7.482422824444445,0.0010765533333333332
empirical_1s,2026,instant_health,1.0,0.5,0.1,0.002147533,0.0,7.482422824444445,0.0010890063333333332
empirical_1s,2026,instant_health,1.0,0.5,0.5,0.002244785,0.0,7.482422824444445,0.0011388183333333331
empirical_1s,2026,instant_health,1.0,0.5,1.0,0.0023663499999999997,0.0,7.482422824444445,0.0012010833333333333
empirical_1s,2026,instant_health,1.0,0.5,2.0,0.00260948,0.0,7.482422824444445,0.0013256133333333332
empirical_1s,2026,instant_health,1.0,1.0,0.0,0.00413222,0.0,7.482422824444445,0.002105553333333333
empirical_1s,2026,instant_health,1.0,1.0,0.1,0.004156533,0.0,7.482422824444445,0.002118006333333333
empirical_1s,2026,instant_health,1.0,1.0,0.5,0.0042537849999999995,0.0,7.482422824444445,0.0021678183333333333
empirical_1s,2026,instant_health,1.0,1.0,1.0,0.00437535,0.0,7.482422824444445,0.002230083333333333
empirical_1s,2026,instant_health,1.0,1.0,2.0,0.0046184799999999995,0.0,7.482422824444445,0.0023546133333333333
empirical_1s,2026,instant_health,1.0,2.0,0.0,0.00815022,0.0,7.482422824444445,0.0041635533333333336
empirical_1s,2026,instant_health,1.0,2.0,0.1,0.008174533,0.0,7.482422824444445,0.0041760063333333335
empirical_1s,2026,instant_health,1.0,2.0,0.5,0.008271785,0.0,7.482422824444445,0.004225818333333333
empirical_1s,2026,instant_health,1.0,2.0,1.0,0.00839335,0.0,7.482422824444445,0.004288083333333334
empirical_1s,2026,instant_health,1.0,2.0,2.0,0.008636479999999998,0.0,7.482422824444445,0.004412613333333333
empirical_1s,2026,instant_health,2.0,0.0,0.0,0.00022844000000000003,0.0,7.482422824444445,0.00013333333333333334
empirical_1s,2026,instant_health,2.0,0.0,0.1,0.00025275300000000004,0.0,7.482422824444445,0.00014519333333333335
empirical_1s,2026,instant_health,2.0,0.0,0.5,0.000350005,0.0,7.482422824444445,0.00019263333333333334
empirical_1s,2026,instant_health,2.0,0.0,1.0,0.00047157000000000004,0.0,7.482422824444445,0.00025193333333333335
empirical_1s,2026,instant_health,2.0,0.0,2.0,0.0007147,0.0,7.482422824444445,0.0003705333333333333
empirical_1s,2026,instant_health,2.0,0.1,0.0,0.00063024,0.0,7.482422824444445,0.00032933333333333333
empirical_1s,2026,instant_health,2.0,0.1,0.1,0.000654553,0.0,7.482422824444445,0.0003411933333333333
empirical_1s,2026,instant_health,2.0,0.1,0.5,0.000751805,0.0,7.482422824444445,0.0003886333333333333
empirical_1s,2026,instant_health,2.0,0.1,1.0,0.00087337,0.0,7.482422824444445,0.00044793333333333334
empirical_1s,2026,instant_health,2.0,0.1,2.0,0.0011165,0.0,7.482422824444445,0.0005665333333333333
empirical_1s,2026,instant_health,2.0,0.5,0.0,0.0022374400000000003,0.0,7.482422824444445,0.0011241066666666667
empirical_1s,2026,instant_health,2.0,0.5,0.1,0.002261753,0.0,7.482422824444445,0.0011365596666666666
empirical_1s,2026,instant_health,2.0,0.5,0.5,0.002359005,0.0,7.482422824444445,0.0011863716666666666
empirical_1s,2026,instant_health,2.0,0.5,1.0,0.00248057,0.0,7.482422824444445,0.0012486366666666668
empirical_1s,2026,instant_health,2.0,0.5,2.0,0.0027237,0.0,7.482422824444445,0.0013731666666666666
empirical_1s,2026,instant_health,2.0,1.0,0.0,0.00424644,0.0,7.482422824444445,0.0021531066666666664
empirical_1s,2026,instant_health,2.0,1.0,0.1,0.0042707529999999995,0.0,7.482422824444445,0.0021655596666666664
empirical_1s,2026,instant_health,2.0,1.0,0.5,0.0043680049999999995,0.0,7.482422824444445,0.0022153716666666666
empirical_1s,2026,instant_health,2.0,1.0,1.0,0.00448957,0.0,7.482422824444445,0.0022776366666666663
empirical_1s,2026,instant_health,2.0,1.0,2.0,0.004732699999999999,0.0,7.482422824444445,0.0024021666666666666
empirical_1s,2026,instant_health,2.0,2.0,0.0,0.00826444,0.0,7.482422824444445,0.004211106666666666
empirical_1s,2026,instant_health,2.0,2.0,0.1,0.008288753,0.0,7.482422824444445,0.004223559666666666
empirical_1s,2026,instant_health,2.0,2.0,0.5,0.008386004999999998,0.0,7.482422824444445,0.004273371666666666
empirical_1s,2026,instant_health,2.0,2.0,1.0,0.008507569999999999,0.0,7.482422824444445,0.004335636666666667
empirical_1s,2026,instant_health,2.0,2.0,2.0,0.0087507,0.0,7.482422824444445,0.004460166666666666
zuo_slow_30s,2026,average,0.5,0.0,0.0,6.833333333333333e-05,0.0,7.482422824444445,3.5000000000000004e-05
zuo_slow_30s,2026,average,0.5,0.0,0.1,6.833333333333333e-05,0.0,7.482422824444445,3.5000000000000004e-05
zuo_slow_30s,2026,average,0.5,0.0,0.5,6.833333333333333e-05,0.0,7.482422824444445,3.5000000000000004e-05
zuo_slow_30s,2026,average,0.5,0.0,1.0,6.833333333333333e-05,0.0,7.482422824444445,3.5000000000000004e-05
zuo_slow_30s,2026,average,0.5,0.0,2.0,6.833333333333333e-05,0.0,7.482422824444445,3.5000000000000004e-05
zuo_slow_30s,2026,average,0.5,0.1,0.0,0.00047013333333333334,0.0,7.482422824444445,0.00024080000000000003
zuo_slow_30s,2026,average,0.5,0.1,0.1,0.00047013333333333334,0.0,7.482422824444445,0.00024080000000000003
zuo_slow_30s,2026,average,0.5,0.1,0.5,0.00047013333333333334,0.0,7.482422824444445,0.00024080000000000003
zuo_slow_30s,2026,average,0.5,0.1,1.0,0.00047013333333333334,0.0,7.482422824444445,0.00024080000000000003
zuo_slow_30s,2026,average,0.5,0.1,2.0,0.00047013333333333334,0.0,7.482422824444445,0.00024080000000000003
zuo_slow_30s,2026,average,0.5,0.5,0.0,0.0020773333333333334,0.0,7.482422824444445,0.001064
zuo_slow_30s,2026,average,0.5,0.5,0.1,0.0020773333333333334,0.0,7.482422824444445,0.001064
zuo_slow_30s,2026,average,0.5,0.5,0.5,0.0020773333333333334,0.0,7.482422824444445,0.001064
zuo_slow_30s,2026,average,0.5,0.5,1.0,0.0020773333333333334,0.0,7.482422824444445,0.001064
zuo_slow_30s,2026,average,0.5,0.5,2.0,0.0020773333333333334,0.0,7.482422824444445,0.001064
