step,demand_power_kw,stack_power_kw,tracking_error_kw
1044,51.4829181634718,49.10567687618176,-2.3772412872900404
1045,51.4829181634718,49.105676841365764,-2.3772413221060376
1046,51.508672499721655,49.10567680654975,-2.4029956931719028
1047,51.508672499721655,49.105676771733734,-2.4029957279879213
1048,51.508672499721655,49.10567673691773,-2.4029957628039256
1049,51.508672499721655,49.105676702101704,-2.402995797619951
1050,51.508672499721655,49.105676667285664,-2.402995832435991
1051,51.49579533159672,49.105676632469624,-2.3901186991270933
1052,51.4829181634718,49.105676597653584,-2.377241565818217
1053,51.49579533159672,49.10567656283754,-2.39011876875918
1054,51.508672499721655,49.105676528021476,-2.4029959717001788
1055,51.49579533159672,49.10567649320542,-2.3901188383912952
1056,51.4829181634718,49.105676458389354,-2.3772417050824473
1057,51.4829181634718,49.10567642357328,-2.3772417398985226
1058,51.4829181634718,49.1056763887572,-2.377241774714598
1059,51.49579533159672,49.10567635394111,-2.390118977655611
1060,51.508672499721655,49.10567631912501,-2.402996180596645
1061,51.508672499721655,49.10567628430891,-2.4029962154127418
1062,51.508672499721655,49.10567624949281,-2.4029962502288456
1063,51.508672499721655,49.10567621467669,-2.4029962850449635
1064,51.508672499721655,49.10567617986058,-2.4029963198610744
1065,51.49579533159672,49.105676145044455,-2.390119186552262
1066,51.4829181634718,49.105676110228316,-2.377242053243485
1067,51.4829181634718,49.105676075412184,-2.3772420880596172
1068,51.4829181634718,49.10567604059604,-2.3772421228757636
1069,51.4829181634718,49.10567600577988,-2.3772421576919243
1070,51.4829181634718,49.10567597096372,-2.377242192508078
1071,51.470040995346864,49.10567593614756,-2.364365059199301
1072,51.45716382722193,49.105675901331395,-2.351487925890538
1073,51.47433338472184,49.10567586651521,-2.368657518206625
1074,51.49150294222174,49.105675831699045,-2.3858271105226976
1075,51.508672499721655,49.10567579688285,-2.4029967028388057
1076,51.4829181634718,49.10567576206665,-2.377242401405148
1077,51.4829181634718,49.10567572725044,-2.3772424362213584
1078,51.4829181634718,49.10567569243425,-2.3772424710375546
1079,51.4829181634718,49.10567565761802,-2.377242505853779
1080,51.508672499721655,49.10567562280181,-2.4029968769198433
1081,51.508672499721655,49.10567558798559,-2.402996911736068
1082,51.508672499721655,49.10567555316935,-2.4029969465523067
1083,51.49579533159672,49.105675518353095,-2.390119813243622
1084,51.4829181634718,49.10567548353686,-2.3772426799349446
1085,51.67758148323133,53.521092409097655,1.843510925866326
1086,51.87214095486082,53.52109237331834,1.6489514184575214
1087,51.67758148323133,53.521092337539,1.8435108543076737
1088,51.4829181634718,53.52109230175968,2.0381741382878786
1089,51.470040995346864,53.52109226598033,2.051051270633465
1090,51.45716382722193,53.52109223020096,2.0639284029790304
1091,51.4829181634718,53.52109219442161,2.0381740309498113
1092,51.508672499721655,53.52109215864223,2.012419658920578
1093,51.500087720971706,53.52109212286285,2.0210044018911404
1094,51.49150294222174,53.52109208708346,2.029589144861717
1095,51.4829181634718,53.521092051304066,2.038173887832265
1096,51.508672499721655,53.52109201552466,2.0124195158030034
1097,51.49579533159672,53.52109197974524,2.025296648148526
1098,51.4829181634718,53.5210919439658,2.0381737804939988
1099,51.4829181634718,53.52109190818639,2.038173744714591
1100,51.4829181634718,53.52109187240694,2.0381737089351404
1101,51.4829181634718,53.521091836627484,2.0381736731556828
1102,51.508672499721655,53.52109180084804,2.0124193011263856
1103,51.500087720971706,53.52109176506856,2.0210040440968555
1104,51.49150294222174,53.52109172928909,2.029588787067347
1105,51.4829181634718,53.521091693509604,2.0381735300378025
1106,51.508672499721655,53.521091657730096,2.0124191580084414
1107,51.49579533159672,53.52109162195059,2.0252962903538716
1108,51.4829181634718,53.52109158617107,2.0381734226992663
1109,51.4829181634718,53.52109155039156,2.038173386919759
1110,51.4829181634718,53.521091514612024,2.038173351140223
1111,51.49579533159672,53.52109147883249,2.025296147235771
1112,51.508672499721655,53.521091443052946,2.0124189433312907
1113,51.521549667846585,53.52109140727339,1.9995417394268031
1114,51.534426835971516,53.521091371493824,1.9866645355223085
1115,51.71636875980117,53.521091335714246,1.8047225759130754
1116,51.89810298737076,53.52109129993466,1.6229883125638978
1117,51.69051057542128,53.52109126415506,1.8305806887337823
1118,51.4829181634718,53.52109122837547,2.038173064903667
1119,51.4829181634718,53.52109119259586,2.03817302912406
1120,51.4829181634718,53.52109115681623,2.038172993344432
1121,51.49150294222174,53.52109112103662,2.029588178814876
1122,51.500087720971706,53.52109108525697,2.0210033642852636
1123,51.508672499721655,53.521091049477334,2.0124185497556795
1124,51.4829181634718,53.52109101369768,2.0381728502258767
1125,51.49150294222174,53.52109097791801,2.029588035696264
1126,51.500087720971706,53.52109094213834,2.0210032211666373
1127,51.508672499721655,53.521090906358666,2.0124184066370105
1128,51.4829181634718,53.52109087057897,2.0381727071071722
1129,51.4829181634718,53.52109083479927,2.038172671327466
1130,51.4829181634718,53.52109079901957,2.0381726355477667
1131,51.4829181634718,53.521090763239854,2.0381725997680533
1132,51.4829181634718,53.521090727460134,2.038172563988333
1133,51.49579533159672,53.52109069168039,2.0252953600836747
1134,51.508672499721655,53.52109065590065,2.0124181561789953
1135,51.49579533159672,53.5210906201209,2.025295288524184
1136,51.4829181634718,53.52109058434114,2.038172420869337
1137,51.69051057542128,53.521090548561375,1.8305799731400967
1138,51.89810298737076,53.5210905127816,1.622987525410835
1139,51.9067569982074,53.52109047700182,1.6143334787944212
1140,51.91541100904405,53.521090441222015,1.6056794321779648
1141,51.9240650198807,53.52109040544222,1.5970253855615226
1142,51.89810298737076,53.52109036966239,1.622987382291626
1143,51.89810298737076,53.521090333882576,1.6229873465118132
1144,51.89810298737076,53.52109029810275,1.622987310731986
1145,51.89810298737076,53.5210902623229,1.6229872749521377
1146,51.89810298737076,53.521090226543066,1.6229872391723035
1147,52.547153800119276,53.52109019076321,0.9739363906439351
1148,53.19620461286778,53.52109015498334,0.32488554211555964
1149,53.19620461286778,53.521090119203464,0.3248855063356828
1150,53.19620461286778,53.52109008342357,0.32488547055579176
1151,53.19620461286778,53.521090047643696,0.3248854347759149
1152,53.19620461286778,53.52109001186379,0.32488539899600966
1153,53.209185629122736,53.521089976083886,0.31190434696114977
1154,53.22216664537772,53.521089940303966,0.29892329492624725
1155,53.209185629122736,53.52108990452403,0.3119042754012966
1156,53.19620461286778,53.5210898687441,0.32488525587631756
1157,53.51351257420427,53.521089832964165,0.007577258759894789
1158,53.82656276220913,53.52108979718422,-0.3054729650249115
1159,53.82656276220913,53.52108976140424,-0.3054730008048878
1160,53.82656276220913,53.521089725624265,-0.30547303658486413
1161,54.030676261802284,53.52108968984429,-0.5095865719579962
1162,54.23468591326539,53.521089654064305,-0.7135962592010827
1163,54.247666929520356,53.52108961828431,-0.7265773112360492
1164,54.260647945775325,53.5210895825043,-0.7395583632710228
1165,54.247666929520356,53.52108954672428,-0.7265773827960729
1166,54.23468591326539,53.52108951094425,-0.7135964023211372
1167,54.53491085721034,53.521089475164224,-1.0138213820461175
1168,54.830981875953704,55.57836210400685,0.7473802280531459
1169,54.830981875953704,55.57836203819538,0.7473801622416758
1170,54.830981875953704,55.57836197238385,0.7473800964301489
1171,54.830981875953704,55.578361906572304,0.7473800306186007
1172,54.830981875953704,55.5783618407607,0.7473799648069956
1173,54.830981875953704,55.57836177494906,0.7473798989953551
1174,54.830981875953704,55.57836170913739,0.7473798331836861
1175,54.830981875953704,55.57836164332568,0.7473797673719744
1176,54.830981875953704,55.57836157751392,0.747379701560213
1177,55.12289896949547,55.578361511702134,0.4554625422066607
1178,55.410662137835644,55.57836144589029,0.16769930805464384
1179,55.64873397595181,55.57836138007842,-0.07037259587338696
1180,55.886909662198,55.57836131426651,-0.30854834793149166
1181,55.86115532594814,55.578361248454556,-0.282794077493584
1182,55.83540098969827,55.57836118264256,-0.25703980705571183
1183,55.80964665344841,55.578361116830536,-0.2312855366178752
1184,55.78389231719854,55.578361051018476,-0.205531266180067
1185,55.82252382157334,55.578360985206345,-0.24416283636699632
1186,55.86115532594814,55.5783609193942,-0.28279440655393984
1187,56.277170934887415,55.57836085358202,-0.6988100813053961
1188,56.68799413732472,55.57836078776978,-1.1096333495549402
1189,56.68799413732472,55.57836072195753,-1.1096334153671918
1190,56.68799413732472,55.578360656145215,-1.1096334811795074
1191,56.70076745731961,55.57836059033288,-1.1224068669867293
1192,56.71354077731449,55.57836052452048,-1.1351802527940151
1193,56.68799413732472,55.57836045870807,-1.1096336786166532
1194,56.66244749733494,55.57836039289559,-1.084087104439348
1195,56.91843313788294,57.62194803893411,0.7035149010511645
1196,57.17462647469103,57.62194799550258,0.4473215208115491
1197,57.44426814433927,57.621947952071054,0.17767980773178493
1198,57.70985973691596,57.62194790863951,-0.08791182827644661
1199,57.70985973691596,57.62194786520795,-0.08791187170800896
1200,57.70985973691596,57.6219478217764,-0.0879119151395571
1201,57.70985973691596,57.62194777834483,-0.08791195857112655
1202,57.70985973691596,57.62194773491325,-0.08791200200271021
1203,57.71837528357922,57.62194769148165,-0.09642759209756946
1204,57.72689083024249,57.62194764805005,-0.10494318219243581
1205,57.73540637690574,57.62194760461844,-0.11345877228730217
1206,57.73540637690574,57.62194756118682,-0.11345881571892136
1207,58.233565856706484,57.621947517755196,-0.6116183389512884
1208,58.73172533650722,57.62194747432356,-1.1097778621836554
1209,58.71895201651233,57.62194743089191,-1.0970045856204251
1210,58.70617869651745,59.28596991919347,0.5797912226760218
1211,58.71895201651233,59.28596984932971,0.5670178328173776
1212,58.73172533650722,59.2859697794659,0.5542444429586837
1213,58.73172533650722,59.285969709602064,0.5542443730948463
1214,58.73172533650722,59.285969639738184,0.5542443032309663
1215,58.73172533650722,59.28596956987425,0.5542442333670294
1216,58.73172533650722,59.285969500010275,0.554244163503057
1217,58.95764694340872,59.28596943014628,0.32832248673756226
1218,59.18346470218018,59.28596936028224,0.10250465810205611
1219,59.47065670580514,59.28596929041815,-0.18468741538698907
1220,59.75359093609847,59.28596922055403,-0.4676217155444391
1221,59.766364256093354,59.285969150689866,-0.4803951054034883
1222,59.77913757608825,59.28596908082566,-0.4931684952625943
1223,60.00931695632138,59.28596901096142,-0.7233479453599543
1224,60.23939248842447,59.28596894109713,-0.9534235473273398
1225,59.983666468201555,59.28596887123281,-0.6976975969687444
1226,59.728044296108685,59.28596880136845,-0.4420754947402372
1227,59.97084122414165,59.285968731504056,-0.6848724926375951
1228,60.21363815217461,59.285968661639615,-0.9276694905349956
1229,60.48842030425982,59.285968591775124,-1.2024517124846952
1230,60.76084856539747,59.2859685219106,-1.4748800434868699
1231,61.030922935587526,59.28596845204604,-1.744954483541484
1232,61.030922935587526,59.28596838218143,-1.744954553406096
1233,61.01814961559265,59.2859683123168,-1.7321813032758513
1234,61.005376295597756,59.28596824245212,-1.719408053145635
1235,61.030922935587526,59.285968172587395,-1.7449547630001305
1236,61.05646957557731,59.285968102722634,-1.7705014728546757
1237,61.0394384822508,59.28596803285784,-1.7534704493929638
1238,61.02240738892428,59.28596796299299,-1.7364394259312874
1239,61.005376295597756,59.28596789312812,-1.7194084024696394
1240,62.07833517516857,64.10072962761723,2.0223944524486583
1241,62.065561855173684,64.10072955074199,2.0351676955683047
1242,62.052788535178784,64.10072947386669,2.0479409386879084
1243,62.065561855173684,64.10072939699137,2.0351675418176853
1244,62.07833517516857,64.100729320116,2.022394144947434
1245,62.0400152151839,64.1007292432406,2.060714028056694
1246,62.00169525519922,64.10072916636514,2.099033911165918
1247,62.0400152151839,64.10072908948968,2.060713874305776
1248,62.07833517516857,64.10072901261414,2.02239383744557
1249,62.7170011749131,64.10072893573857,1.3837277608254723
1250,63.35566717465764,64.10072885886295,0.7450616842053108
1251,63.34715162799438,64.1007287819873,0.7535771539929215
1252,63.33863608133111,64.10072870511162,0.7620926237805108
1253,63.330120534667856,64.10072862823588,0.7706080935680291
1254,63.35566717465764,64.1007285513601,0.7450613767024663
1255,63.34289385466274,64.1007284744843,0.7578346198215584
1256,63.330120534667856,64.10072839760844,0.7706078629405795
1257,63.58756004903642,64.10072832073256,0.5131682716961379
1258,63.844999563405,64.10072824385662,0.2557286804516252
1259,64.10056981143285,64.10072816698064,0.00015835554779641825
1260,64.3519861342591,64.10072809010461,-0.25125804415449693
1261,64.3519861342591,64.10072801322858,-0.25125812103053136
1262,64.3519861342591,64.10072793635248,-0.2512581979066226
1263,64.3519861342591,64.10072785947634,-0.25125827478277074
1264,64.3519861342591,64.10072778260016,-0.2512583516589473
1265,64.33921281426422,64.10072770572395,-0.23848510854026017
1266,64.32643949426934,64.10072762884768,-0.22571186542165833
1267,64.33921281426422,64.10072755197139,-0.2384852622928264
1268,64.3519861342591,64.10072747509506,-0.2512586591640513
1269,64.86291893405473,64.10072739821868,-0.7621915358360525
1270,65.37385173385036,66.06666315982373,0.6928114259733746
1271,65.37385173385036,66.0666630952267,0.6928113613763429
1272,65.37385173385036,66.06666303062963,0.6928112967792686
1273,65.37385173385036,66.06666296603257,0.6928112321822084
1274,65.37385173385036,66.06666290143548,0.6928111675851198
1275,65.37385173385036,66.06666283683839,0.6928111029880313
1276,65.39939837384014,66.06666277224127,0.6672643984011302
1277,65.39088282717688,66.06666270764416,0.6757798804672746
1278,65.38236728051362,66.06666264304704,0.6842953625334189
1279,65.37385173385036,66.0666625784499,0.6928108445995349
1280,66.39571733344161,66.06666251385272,-0.32905481958889027
1281,66.40849065343649,66.06666244925557,-0.34182820418091353
1282,66.4212639734314,66.06666238465839,-0.35460158877300785
1283,66.40849065343649,66.0666623200612,-0.3418283333752896
1284,66.39571733344161,66.06666225546401,-0.3290550779775998
1285,66.39571733344161,66.0666621908668,-0.3290551425748163
1286,66.39571733344161,66.06666212626956,-0.32905520717204695
1287,66.40849065343649,66.06666206167233,-0.3418285917641555
1288,66.4212639734314,66.06666199707507,-0.35460197635632085
1289,67.05992997317593,66.06666193247783,-0.9932680406980978
1290,67.69859597292046,68.20157885920639,0.5029828862859347
1291,67.69859597292046,68.20157877467466,0.5029828017542002
1292,67.69859597292046,68.20157869014287,0.5029827172224088
1293,67.69859597292046,68.20157860561108,0.5029826326906175
1294,67.69859597292046,68.20157852107921,0.5029825481587551
1295,67.68582265292557,68.20157843654734,0.5157557836217705
1296,67.67304933293069,68.20157835201539,0.5285290190847007
1297,67.67304933293069,68.20157826748341,0.5285289345527246
1298,67.67304933293069,68.20157818295141,0.5285288500207201
1299,68.02218674612435,68.20157809841933,0.17939135229498504
1300,68.37132415931804,68.20157801388724,-0.1697461454307927
1301,68.72046157251171,68.2015779293551,-0.5188836431566131
1302,68.69491493252193,68.2015778448229,-0.4933370876990182
1303,68.69491493252193,68.20157776029069,-0.49333717223123585
1304,68.69491493252193,68.20157767575843,-0.49333725676349616
1305,68.69491493252193,68.20157759122613,-0.4933373412957991
1306,68.72046157251171,68.20157750669377,-0.518884065817943
1307,68.72046157251171,68.20157742216138,-0.5188841503503312
1308,68.72046157251171,68.20157733762895,-0.518884234882762
1309,68.72046157251171,68.20157725309649,-0.5188843194152213
1310,69.71678053211318,68.20157716856396,-1.5152033635492188
1311,69.71678053211318,68.20157708403141,-1.5152034480817633
1312,69.71678053211318,68.2015769994988,-1.515203532614379
1313,69.71678053211318,68.20157691496618,-1.5152036171469945
1314,69.71678053211318,68.2015768304335,-1.515203701679681
1315,69.69123389212338,68.20157674590077,-1.489657146222612
1316,69.66568725213361,68.20157666136802,-1.4641105907655856
1317,69.7040072121183,68.20157657683521,-1.5024306352830905
1318,69.74232717210296,68.20157649230237,-1.5407506798005954
1319,69.72955385210805,68.2015764077695,-1.5279774443385605
1320,69.71678053211318,68.20157632323654,-1.5152042088766393
1321,70.2277133319088,68.20157623870361,-2.026137093205193
1322,70.73864613170441,68.20157615417057,-2.5370699775338466
1323,70.73864613170441,68.20157606963751,-2.5370700620669027
1324,70.73864613170441,68.20157598510443,-2.537070146599987
1325,70.72587281170955,68.2015759005713,-2.5242969111382507
1326,70.71309949171464,68.20157581603812,-2.5115236756765285
1327,70.73864613170441,68.2015757315049,-2.537070400199511
1328,70.76419277169421,68.20157564697165,-2.562617124722564
1329,70.75141945169932,68.20157556243835,-2.54984388926097
1330,70.73864613170441,68.20157547790501,-2.537070653799404
1331,71.09988185204774,68.20157539337161,-2.8983064586761316
1332,71.45582131775903,68.20157530883822,-3.2542460089208163
1333,71.73595164854127,68.20157522430475,-3.5343764242365268
1334,72.01597813119349,68.20157513977124,-3.8144029914222557
1335,72.01597813119349,68.2015750552377,-3.814403075955795
1336,72.01597813119349,68.2015749707041,-3.814403160489391
1337,72.02875145118838,68.20157488617048,-3.8271765650179077
1338,72.04152477118328,68.2015748016368,-3.839949969546481
1339,72.02875145118838,68.20157471710309,-3.827176734085299
1340,72.01597813119349,68.20157463256932,-3.8144034986241735
1341,72.23208608980623,68.20157454803555,-4.030511541770679
1342,72.44404012321739,68.2015744635017,-4.242465659715691
1343,72.72822053107119,68.20157437896782,-4.526646152103368
1344,73.01229709079497,76.64629668226274,3.63399959146777
1345,73.01229709079497,76.6462965765657,3.6339994857707296
1346,73.01229709079497,76.64629647086862,3.6339993800736465
1347,73.01229709079497,76.64629636517151,3.633999274376535
1348,72.4693790669471,76.64629625947435,4.176917192527256
1349,72.75366332293093,76.64629615377714,3.8926328308462104
1350,73.03784373078473,76.6462960480799,3.608452317295175
1351,73.67650973052928,76.64629594238262,2.9697862118533465
1352,74.31517573027382,76.64629583668528,2.3311201064114613
1353,74.3279490502687,76.6462957309879,2.318346680719202
1354,74.34072237026359,76.64629562529046,2.3055732550268715
1355,74.3279490502687,76.64629551959301,2.318346469324311
1356,74.31517573027382,76.6462954138955,2.3311196836216794
1357,74.025802915918,76.64629530819795,2.6204923922799424
1358,73.73632625343218,76.64629520250037,2.909968949068187
1359,73.72787993885561,76.6462950968027,2.918415157947095
1360,73.71943362427905,76.64629499110502,2.9268613668259746
1361,73.71098730970246,76.64629488540731,2.9353075757048543
1362,74.36336126261224,76.64629477970954,2.282933517097291
1363,74.67064787939991,76.64629467401173,1.9756467946118192
1364,74.97793449618757,76.64629456831386,1.6683600721262906
1365,74.99060396805241,76.64629446261597,1.655690494563558
1366,75.00327343991728,76.64629435691802,1.6430209170007402
1367,75.00327343991728,76.64629425122004,1.6430208113027618
1368,75.00327343991728,76.646294145522,1.6430207056047266
1369,75.00327343991728,76.64629403982394,1.643020599906663
1370,74.97793449618757,76.6462939341258,1.6683594379382214
1371,75.40025022501592,76.64629382842767,1.2460436034117492
1372,75.82256595384428,76.64629372272944,0.8237277688851634
1373,76.24488168267266,76.6462936170312,0.40141193435854916
1374,76.27022062640236,76.64629351133291,0.3760728849305508
1375,76.25755115453752,76.64629340563457,0.3887422510970424
1376,76.24488168267266,76.64629329993619,0.401411617263534
1377,76.24488168267266,76.64629319423778,0.40141151156512933
1378,76.24488168267266,76.64629308853931,0.4014114058666536
1379,76.24488168267266,76.6462929828408,0.4014113001681494
1380,76.24488168267266,76.64629287714226,0.4014111944696026
1381,76.24488168267266,76.64629277144365,0.40141108877099896
1382,76.24488168267266,76.64629266574502,0.4014109830723669
1383,76.24488168267266,76.64629256004633,0.401410877373678
1384,77.18153989156629,76.64629245434762,-0.535247437218672
1385,77.30004791596333,76.64629234864883,-0.653755567314505
1386,77.41859055640371,76.64629224295003,-0.7722983134536889
1387,77.53716781288745,76.64629213725117,-0.8908756756362806
1388,77.51182886915775,76.64629203155226,-0.8655368376054895
1389,77.52027518373431,76.64629192585332,-0.8739832578809938
1390,77.52872149831086,76.64629182015432,-0.8824296781565408
1391,77.53716781288745,76.64629171445532,-0.8908760984321304
1392,78.5253866183458,76.64629160875623,-1.8790950095895766
1393,78.5338329329224,76.64629150305711,-1.88754142986528
1394,78.54227924749894,76.64629139735796,-1.8959878501409833
1395,78.55072556207553,76.64629129165874,-1.904434270416786
1396,78.55072556207553,76.6462911859595,-1.9044343761160292
1397,78.55072556207553,76.6462910802602,-1.9044344818153291
1398,78.55072556207553,76.64629097456086,-1.9044345875146718
1399,78.53805609021066,76.64629086886148,-1.891765221349175
1400,78.5253866183458,76.64629076316207,-1.879095855183735
1401,79.04483496480469,76.6462906574626,-2.3985443073420925
1402,79.5642833112636,76.6462905517631,-2.9179927595004926
1403,79.5642833112636,76.64629044606355,-2.9179928652000484
1404,79.5642833112636,76.64629034036395,-2.917992970899647
1405,79.22558263513889,76.64629023466429,-2.5792924004746
1406,78.88698580714427,76.64629012896461,-2.2406956781796623
1407,78.89955143087907,76.6462900232649,-2.2532614076141755
1408,78.91211705461389,76.64628991756513,-2.2658271370487597
1409,78.91211705461389,76.6462898118653,-2.2658272427485855
1410,78.91211705461389,76.64628970616545,-2.2658273484484397
1411,79.22558263513889,76.64628960046554,-2.5792930346733556
1412,79.53894436753387,76.6462894947656,-2.8926548727682757
1413,80.0457232421279,76.6462893890656,-3.3994338530623054
1414,80.55250211672194,76.64628928336558,-3.9062128333563635
1415,80.22236891132557,76.64628917766551,-3.576079733660066
1416,79.89223570592914,76.64628907196538,-3.2459466339637544
1417,79.90480132966397,76.64628896626523,-3.2585123633987365
1418,79.91736695339878,76.64628886056502,-3.2710780928337613
1419,79.9089898709089,76.64628875486477,-3.262701116044127
1420,79.90061278841904,76.64628864916448,-3.254324139254564
1421,79.89223570592914,76.64628854346412,-3.245947162465015
1422,80.57784106045166,76.64628843776376,-3.931552622687903
1423,80.68618927612648,76.64628833206335,-4.039900944063135
1424,80.79273745754726,76.64628822636287,-4.146449231184391
1425,80.89748560471403,76.64628812066238,-4.251197484051659
1426,80.92261685218368,76.64628801496181,-4.276328837221868
1427,80.91005122844886,76.64628790926122,-4.263763319187646
1428,80.89748560471403,76.64628780356057,-4.251197801153467
1429,80.89748560471403,76.64628769785989,-4.251197906854145
1430,80.89748560471403,76.64628759215915,-4.25119801255488
1431,80.89748560471403,76.64628748645839,-4.251198118255644
1432,80.89748560471403,76.64628738075757,-4.2511982239564645
1433,81.40011055410649,76.64628727505672,-4.753823279049769
1434,81.90273550349893,76.64628716935582,-5.256448334143116
1435,81.91530112723375,76.64628706365488,-5.269014063578865
1436,81.92786675096856,76.64628695795389,-5.2815797930146715
1437,81.91530112723375,76.64628685225286,-5.26901427498089
1438,81.90273550349893,76.64628674655177,-5.256448756947165
1439,81.87760425602931,76.64628664085066,-5.231317615178654
1440,81.8524730085597,76.6462865351495,-5.206186473410199
1441,81.86922717353944,76.6462864294483,-5.222940744091147
1442,81.88598133851919,76.64628632374703,-5.239695014772153
1443,81.90273550349893,76.64628621804574,-5.256449285453186
1444,82.90798540228384,87.09564073890108,4.18765533661724
1445,82.90798540228384,87.09564053277973,4.187655130495884
1446,82.90798540228384,87.09564032665833,4.187654924374485
1447,82.90798540228384,87.09564012053684,4.187654718253
1448,82.90798540228384,87.0956399144153,4.187654512131459
1449,82.90798540228384,87.09563970829369,4.187654306009847
1450,82.90798540228384,87.09563950217202,4.187654099888178
1451,82.90798540228384,87.09563929605028,4.187653893766438
1452,82.22279544028149,87.09563908992848,4.872843649646995
1453,82.72126646447234,87.09563888380661,4.374372419334279
1454,83.2197374886632,87.09563867768469,3.8759011890214907
1455,83.2197374886632,87.0956384715627,3.875900982899495
1456,83.2197374886632,87.09563826544064,3.875900776777442
1457,83.2197374886632,87.0956380593185,3.875900570655304
1458,83.2197374886632,87.09563785319632,3.8759003645331234
1459,83.23219926426796,87.09563764707408,3.863438382806123
1460,83.24466103987274,87.09563744095175,3.8509764010790093
1461,83.59151379420554,87.09563723482935,3.5041234406238146
1462,83.93836654853835,87.09563702870692,3.157270480168563
1463,84.09206178099718,87.0956368225844,3.0035750415872116
1464,84.24160308825445,87.09563661646183,2.854033528207381
1465,84.24160308825445,87.09563641033918,2.8540333220847316
1466,84.24160308825445,87.09563620421648,2.854033115962025
1467,84.24160308825445,87.09563599809373,2.854032909839276
1468,84.24160308825445,87.09563579197089,2.8540327037164417
1469,84.23329523785127,87.09563558584799,2.862340347996721
1470,84.22498738744808,87.09563537972501,2.870647992276929
1471,84.21667953704491,87.09563517360198,2.878955636557066
1472,84.21667953704491,87.09563496747889,2.878955430433976
1473,84.14843977692767,87.09563476135573,2.9471949844280516
1474,84.07927692232117,87.09563455523251,3.016357632911337
1475,84.00919097322546,87.09563434910922,3.0864433758837606
1476,84.71515056123575,87.09563414298586,2.380483581750113
1477,84.71515056123575,87.09563393686244,2.380483375626696
1478,84.71515056123575,87.09563373073897,2.380483169503222
1479,84.72761233684052,87.09563352461541,2.368021187774886
1480,84.7400741124453,87.09563331849179,2.355559206046493
1481,84.7400741124453,87.09563311236812,2.3555589999228204
1482,84.7400741124453,87.09563290624439,2.3555587937990907
1483,84.7400741124453,87.09563270012058,2.355558587675276
1484,84.7400741124453,87.0956324939967,2.355558381551404
1485,84.7400741124453,87.09563228787275,2.355558175427447
1486,84.7400741124453,87.09563208174876,2.3555579693034616
1487,84.72761233684052,87.09563187562469,2.368019538784168
1488,84.71515056123575,87.09563166950056,2.380481108264817
1489,84.71515056123575,87.09563146337638,2.380480902140633
1490,84.71515056123575,87.0956312572521,2.380480696016349
1491,84.71515056123575,87.0956310511278,2.380480489892051
1492,84.71515056123575,87.0956308450034,2.3804802837676533
1493,84.71515056123575,87.09563063887896,2.380480077643213
1494,84.71515056123575,87.09563043275443,2.3804798715186877
1495,84.71515056123575,87.09563022662985,2.3804796653941054
1496,84.71515056123575,87.0956300205052,2.380479459269452
1497,84.71515056123575,87.0956298143805,2.380479253144756
1498,84.71515056123575,87.09562960825572,2.380479047019975
1499,84.71515056123575,87.09562940213087,2.3804788408951225
1500,84.71515056123575,87.09562919600596,2.3804786347702134
1501,84.71515056123575,87.09562898988099,2.3804784286452474
1502,84.71515056123575,87.09562878375596,2.3804782225202104
1503,84.71515056123575,87.09562857763085,2.3804780163951023
1504,84.71515056123575,87.09562837150568,2.3804778102699373
1505,84.72761233684052,87.09562816538045,2.3680158285399244
1506,84.7400741124453,87.09562795925518,2.355553846809883
1507,84.72761233684052,87.0956277531298,2.368015416289282
1508,84.71515056123575,87.09562754700438,2.380476985768638
1509,84.71515056123575,87.0956273408789,2.3804767796431605
1510,84.71515056123575,87.09562713475333,2.3804765735175835
1511,84.72761233684052,87.09562692862771,2.368014591787187
1512,84.7400741124453,87.09562672250206,2.355552610056762
1513,84.72761233684052,87.09562651637629,2.3680141795357628
1514,84.71515056123575,87.09562631025048,2.3804757490147352
1515,84.72761233684052,87.09562610412459,2.3680137672840686
1516,84.7400741124453,87.09562589799867,2.3555517855533736
1517,84.95880135167124,87.09562569187266,2.1368243402014144
1518,85.17743628144832,87.09562548574658,1.9181892042982582
1519,85.39597890177643,87.09562527962045,1.6996463778440187
1520,85.42111014924605,87.09562507349426,1.6745149242482142
1521,85.42948723173593,87.09562486736797,1.6661376356320403
1522,85.43786431422579,87.09562466124166,1.6577603470158664
1523,85.44624139671568,87.09562445511527,1.649383058399593
1524,85.44624139671568,87.0956242489888,1.6493828522731206
1525,85.20249829683125,87.09562404286226,1.8931257460310036
1526,84.95880135167124,87.09562383673568,2.1368224850644424
1527,84.71515056123575,87.09562363060903,2.3804730693732807
1528,84.7400741124453,87.09562342448231,2.355549312037013
1529,85.0806440549107,87.09562321835554,2.014979163444835
1530,85.42111014924605,87.09562301222869,1.6745128629826382
1531,85.43367577298086,87.09562280610177,1.66194703312091
1532,85.44624139671568,87.0956225999748,1.649381203259125
1533,85.09315775458047,87.09562239384775,2.0024646392672736
1534,84.7400741124453,87.09562218772065,2.355548075275351
1535,84.73176626204211,87.09562198159348,2.363855719551367
1536,84.72345841163894,87.09562177546624,2.3721633638272976
1537,84.71515056123575,87.09562156933893,2.3804710081031857
1538,84.71515056123575,87.09562136321156,2.380470801975818
1539,84.72761233684052,87.09562115708414,2.3680088202436167
1540,84.7400741124453,87.09562095095666,2.3555468385113585
