block_id,month,health_case,positive_steps,above_40kw_steps,fixed_terminal_max_damage_pct,health_greedy_terminal_max_damage_pct,delta_terminal_max_damage_pct,fixed_terminal_damage_range_pct,health_greedy_terminal_damage_range_pct,delta_terminal_damage_range_pct,fixed_damage_increment_range_pct,health_greedy_damage_increment_range_pct,delta_damage_increment_range_pct,fixed_expected_damage_increment_pct,health_greedy_expected_damage_increment_pct,delta_expected_damage_increment_pct,fixed_hydrogen_g_per_fc_kwh,health_greedy_hydrogen_g_per_fc_kwh,delta_hydrogen_g_per_fc_kwh,fixed_tracking_mae_kw,health_greedy_tracking_mae_kw,delta_tracking_mae_kw,fixed_tracking_rmse_kw,health_greedy_tracking_rmse_kw,delta_tracking_rmse_kw,fixed_tracking_max_abs_kw,health_greedy_tracking_max_abs_kw,delta_tracking_max_abs_kw,fixed_safety_override_steps,health_greedy_safety_override_steps,delta_safety_override_steps,fixed_total_switch_count,health_greedy_total_switch_count,delta_total_switch_count
external_2025-12_s1,2025-12,oldest_stack_1,1440,0,7.488029888611551,7.482422824444445,-0.005607064167105769,6.552727035555995,6.541404105555494,-0.011322930000500442,0.005607064167105769,0.005715865833395117,0.00010880166628934873,0.010867950277777778,0.011121804722222222,0.0002538544444444443,50.29104981595855,50.08940365512343,-0.201646160835125,0.7591685571865634,0.7009688232254229,-0.05819973396114053,1.1298333448902798,1.097200743747568,-0.032632601142711826,4.716198952164994,4.785796490604156,0.06959753843916161,11.0,11.0,0.0,2.0,2.0,0.0
external_2025-12_s1,2025-12,oldest_stack_2,1440,0,7.482422824444445,7.482422824444445,0.0,6.5418590852777765,6.5418590852777765,0.0,0.005670624166566274,0.005670624166566274,0.0,0.010931510277777778,0.010931510277777778,0.0,50.074431825864714,50.074431825864714,0.0,0.6982931446583317,0.6982931446583317,0.0,1.0961361534013154,1.0961361534013154,0.0,4.785795872830942,4.785795872830942,0.0,11.0,11.0,0.0,2.0,2.0,0.0
external_2025-12_s2,2025-12,oldest_stack_0,1800,0,7.486272324444055,7.482422824444445,-0.003849499999610373,6.546859946388526,6.543823032638942,-0.003036913749584258,0.004109524999973413,0.003516919999888124,-0.0005926050000852889,0.007959025000000002,0.006813858749999998,-0.0011451662500000038,52.31270395678968,51.7951438470966,-0.5175601096930862,1.1401798454766974,0.698837045990557,-0.4413427994861404,1.1720673223881977,0.7610660371668232,-0.41100128522137447,4.911822364819521,5.108922151112438,0.1970997862929167,2.0,2.0,0.0,2.0,2.0,0.0
external_2025-12_s2,2025-12,oldest_stack_1,1800,0,7.486464799444984,7.482422824444445,-0.004041975000538933,6.551161946389428,6.543666035555469,-0.007495910833958952,0.004041975000538933,0.0034539358334201298,-0.0005880391671188034,0.008016333333333337,0.006651135833333334,-0.0013651975000000035,52.36210496289071,51.795133506145355,-0.5669714567453568,1.0495880130563637,0.6988252627873042,-0.35076275026905956,1.078683427417666,0.7610558693094659,-0.3176275581082001,4.7569027445031296,5.108928793973405,0.3520260494702754,2.0,2.0,0.0,2.0,2.0,0.0
external_2025-12_s2,2025-12,oldest_stack_2,1800,0,7.482422824444445,7.482422824444445,0.0,6.543980029722216,6.543980029722216,0.0,0.003357059999747225,0.003357059999747225,0.0,0.0064970016666666686,0.0064970016666666686,0.0,51.79513446579113,51.79513446579113,0.0,0.6988265098348272,0.6988265098348272,0.0,0.7610571632761152,0.7610571632761152,0.0,5.1089319320983435,5.1089319320983435,0.0,2.0,2.0,0.0,2.0,2.0,0.0
external_2025-12_s3,2025-12,oldest_stack_0,1800,0,7.486213024444055,7.482422824444445,-0.0037901999996101665,6.546530630138481,6.543544388888938,-0.0029862412495429425,0.004379541250018937,0.003843069999888815,-0.0005364712501301216,0.008169741250000001,0.0074186524999999975,-0.0007510887500000035,52.876735973925754,52.21662995352249,-0.660106020403262,1.1037424898146713,0.7480222167093848,-0.3557202731052864,1.1632125211483608,0.8349876296699738,-0.32822489147838707,4.8875686690793785,4.76596691920939,-0.1216017498699884,0.0,2.0,2.0,2.0,2.0,0.0
external_2025-12_s3,2025-12,oldest_stack_1,1800,0,7.486278004444985,7.482422824444445,-0.0038551800005404147,6.55097515138943,6.543374123055472,-0.007601028333958482,0.004063416666319597,0.003745848333418067,-0.00031756833290152997,0.007918596666666671,0.007239548333333337,-0.0006790483333333347,53.08479959895247,52.21661784049692,-0.8681817584555489,0.9525464469729865,0.7480078445335668,-0.20453860243941968,1.0222069294031375,0.8349754647186481,-0.18723146468448937,5.042496858357886,4.7659751792917575,-0.27652167906612846,0.0,2.0,2.0,2.0,2.0,0.0
external_2025-12_s3,2025-12,oldest_stack_2,1800,0,7.482422824444445,7.482422824444445,0.0,6.543714654722214,6.543714654722214,0.0,0.0036683849997469764,0.0036683849997469764,0.0,0.00707370166666667,0.00707370166666667,0.0,52.216618600601656,52.216618600601656,0.0,0.7480092828729021,0.7480092828729021,0.0,0.8349768328504198,0.8349768328504198,0.0,4.765978960602446,4.765978960602446,0.0,2.0,2.0,0.0,2.0,2.0,0.0
external_2026-01_s1,2026-01,oldest_stack_0,1440,0,7.486056496666346,7.482422824444445,-0.00363367222190103,6.547134284860827,6.543384657638927,-0.003749627221900198,0.00363367222190103,0.0040622694443523955,0.00042859722245136567,0.007253030972222222,0.007797583194444445,0.0005445522222222235,50.501521182019886,50.3925392577501,-0.10898192426978426,0.8739672656918749,0.8923165444730687,0.018349278781193856,1.0534012932464685,1.073082223878703,0.019680930632234528,3.4331007286433532,3.2963651492493042,-0.136735579394049,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-01_s1,2026-01,oldest_stack_1,1440,0,7.4863004452782,7.482422824444445,-0.003877620833755202,6.550997592222645,6.543272015555489,-0.007725576667155565,0.003877620833755202,0.0038479558334003627,-2.966500035483932e-05,0.007376170833333336,0.007540928055555557,0.00016475722222222128,49.94475036783511,50.429109607815036,0.4843592399799235,0.9095119472137139,0.9007198750719995,-0.008792072141714402,1.0977946680046136,1.079532055620587,-0.0182626123840266,2.9295540983285804,3.3543109344730446,0.42475683614446424,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-01_s1,2026-01,oldest_stack_2,1440,0,7.482422824444445,7.482422824444445,0.0,6.543562529722215,6.543562529722215,0.0,0.003877620833157014,0.003877620833157014,0.0,0.007435062500000002,0.007435062500000002,0.0,50.39253310376061,50.39253310376061,0.0,0.8923159646963821,0.8923159646963821,0.0,1.0730814152148251,1.0730814152148251,0.0,3.2963583158883765,3.2963583158883765,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-01_s2,2026-01,oldest_stack_0,1800,0,7.486130357777391,7.482422824444445,-0.0037075333329461557,6.546341825971785,6.543240221388836,-0.003101604582949058,0.00448567875005057,0.0038797500000528062,-0.0006059287499977639,0.008193212083333333,0.0071357499999999945,-0.0010574620833333388,53.678771424948074,53.38417841873817,-0.2945930062099009,4.748030561277962,4.377491114735138,-0.370539446542824,4.757644024086261,4.387279329360834,-0.3703646947254269,5.3572419826756175,5.269006564567647,-0.08823541810797053,6.0,0.0,-6.0,2.0,2.0,0.0
external_2026-01_s2,2026-01,oldest_stack_1,1800,0,7.486055955694984,7.482422824444445,-0.003633131250539101,6.550753102639428,6.543055471388853,-0.007697631250574766,0.004161233333003889,0.00406450000003622,-9.673333296766895e-05,0.007794364583333336,0.007024500000000005,-0.0007698645833333316,53.87116042811687,53.38417133920781,-0.4869890889090627,5.0095344645350774,4.377480950278659,-0.6320535142564188,5.018081180755563,4.387269160700442,-0.6308120200551208,5.488363900523808,5.268995365984168,-0.21936853453964034,5.0,0.0,-5.0,2.0,2.0,0.0
external_2026-01_s2,2026-01,oldest_stack_2,1800,0,7.482422824444445,7.482422824444445,0.0,6.54342497138882,6.54342497138882,0.0,0.0036950000000692818,0.0036950000000692818,0.0,0.0068030000000000035,0.0068030000000000035,0.0,53.38416616704758,53.38416616704758,0.0,4.377473524332757,4.377473524332757,0.0,4.387261678613597,4.387261678613597,0.0,5.26898513967771,5.26898513967771,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-01_s3,2026-01,oldest_stack_0,1800,0,7.486674268888493,7.482422824444445,-0.004251444444047792,6.54701563958298,6.542837178888934,-0.004178460694046038,0.004355776249956422,0.0045477116665537665,0.00019193541659734414,0.008607220694444447,0.008830504166666666,0.00022328347222221913,51.61994350146303,51.40269181677464,-0.21725168468838518,0.5286608562573182,0.4336815611553076,-0.09497929510201059,0.6632519748261528,0.559457604340899,-0.10379437048525386,2.569576489087723,2.488296981220813,-0.08127950786690974,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-01_s3,2026-01,oldest_stack_1,1800,0,7.486886841111641,7.482422824444445,-0.004464016667196091,6.551583988056086,6.542698466388806,-0.008885521667279406,0.004464016667196091,0.004421505000082537,-4.251166711355392e-05,0.008612375000000002,0.008555788333333335,-5.6586666666667146e-05,51.74501730783188,51.38895326636764,-0.3560640414642364,0.5802899395906197,0.43459859183863164,-0.14569134775198805,0.7295340236943013,0.5610748586191565,-0.1684591650751448,2.5430274649040356,2.4882977048703694,-0.05472976003366625,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-01_s3,2026-01,oldest_stack_2,1800,0,7.482422824444445,7.482422824444445,0.0,6.542981821388879,6.542981821388879,0.0,0.004403262499766303,0.004403262499766303,0.0,0.008541412500000001,0.008541412500000001,0.0,51.3822286871927,51.3822286871927,0.0,0.429959473474398,0.429959473474398,0.0,0.5494790752637227,0.5494790752637227,0.0,2.488288026364472,2.488288026364472,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-02_s1,2026-02,oldest_stack_0,1440,0,7.4860595188885695,7.482422824444445,-0.003636694444124622,6.546978226249704,6.543155165555579,-0.003823060694124969,0.0037784395833103668,0.00400036388879732,0.00022192430548695352,0.007415134027777777,0.007965169722222224,0.0005500356944444472,51.52497928064117,51.51500495066488,-0.009974329976287777,0.7347970757706324,0.7414709443360534,0.0066738685654210705,0.9885029511827718,0.9978236541603162,0.009320702977544393,4.14354038858648,4.14354038858648,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-02_s1,2026-02,oldest_stack_1,1440,0,7.486238116111534,7.482422824444445,-0.003815291667089049,6.550935263055978,6.543097955833275,-0.007837307222702705,0.003815291667089049,0.004022015555614322,0.00020672388852527313,0.0073692055555555575,0.007719037777777779,0.0003498322222222211,51.133530733935025,51.547719393702785,0.41418865976775976,0.7903002727414827,0.7471356820993098,-0.04316459064217293,1.0543727816816117,1.002732179010667,-0.051640602670944835,4.14354038858648,4.14354038858648,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-02_s1,2026-02,oldest_stack_2,1440,0,7.482422824444445,7.482422824444445,0.0,6.5433439658333175,6.5433439658333175,0.0,0.003818529166486062,0.003818529166486062,0.0,0.007594534722222224,0.007594534722222224,0.0,51.51430642458108,51.51430642458108,0.0,0.7411755791321827,0.7411755791321827,0.0,0.9973597215965161,0.9973597215965161,0.0,4.14354038858648,4.14354038858648,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-02_s2,2026-02,oldest_stack_0,1800,0,7.485970685555162,7.482422824444445,-0.003547861110717143,6.547181954999659,6.543509563888941,-0.003672391110717932,0.003547861110717143,0.003837417222109618,0.00028955611139247495,0.0070337386111111126,0.00744782472222222,0.00041408611111110744,52.03553948345883,51.7390710072999,-0.29646847615892824,0.29626846600120654,0.4560147732429795,0.15974630724177297,0.6132673525364455,0.7034566715717907,0.09018931903534522,5.198867016608968,5.3018053303897545,0.10293831378078622,5.0,5.0,0.0,2.0,2.0,0.0
external_2026-02_s2,2026-02,oldest_stack_1,1800,0,7.486083439444983,7.482422824444445,-0.003660615000538492,6.550780586389427,6.5434028697221365,-0.007377716667290812,0.003660615000538492,0.0037171016667530976,5.648666621460574e-05,0.007099098333333335,0.007264962777777779,0.00016586444444444386,52.10734252903629,51.73902429041319,-0.36831823862309676,0.21079698963401183,0.4560626295713875,0.24526563993737566,0.5568447523564742,0.7036586155639454,0.14681386320747114,5.085825163868019,5.301804956002272,0.21597979213425234,5.0,5.0,0.0,2.0,2.0,0.0
external_2026-02_s2,2026-02,oldest_stack_2,1800,0,7.482422824444445,7.482422824444445,0.0,6.543681488055549,6.543681488055549,0.0,0.0036629891664223813,0.0036629891664223813,0.0,0.007101472500000002,0.007101472500000002,0.0,51.739062112256775,51.739062112256775,0.0,0.45602319827723115,0.45602319827723115,0.0,0.7034626529484836,0.7034626529484836,0.0,5.301816702416744,5.301816702416744,0.0,5.0,5.0,0.0,2.0,2.0,0.0
external_2026-02_s3,2026-02,oldest_stack_0,1440,0,7.48658992999968,7.482422824444445,-0.004167105555235473,6.546988554860819,6.542821449305585,-0.004167105555234585,0.004298522083304945,0.004583816111019878,0.00028529402771493295,0.008465627638888888,0.008882338194444447,0.00041671055555555885,51.44673495262339,51.39365866355651,-0.05307628906687967,0.7746944789569059,0.7934064643184878,0.018711985361581918,1.0368002759403276,1.0451551091599427,0.008354833219615054,4.718859029006758,4.718859029006758,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-02_s3,2026-02,oldest_stack_1,1440,0,7.486673755278197,7.482422824444445,-0.0042509308337521645,6.551370902222642,6.542682439999939,-0.00868846222270303,0.0042509308337521645,0.004437531388950311,0.00018660055519814644,0.007899036388888888,0.008605048055555557,0.0007060116666666692,51.037187404513176,51.414526308905025,0.3773389043918485,0.7838536374947515,0.7978063135508867,0.01395267605613526,1.076581225208366,1.0465699252406944,-0.0300112999676716,4.718859029006758,4.718859029006758,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-02_s3,2026-02,oldest_stack_2,1440,0,7.482422824444445,7.482422824444445,0.0,6.5429071324999875,6.5429071324999875,0.0,0.004437725833157824,0.004437725833157824,0.0,0.008650564722222222,0.008650564722222222,0.0,51.383137863878886,51.383137863878886,0.0,0.787431640018771,0.787431640018771,0.0,1.0381030333903174,1.0381030333903174,0.0,4.718859029006758,4.718859029006758,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-03_s1,2026-03,oldest_stack_0,1440,0,7.486054174444122,7.482422824444445,-0.0036313499996767362,6.5469874593052575,6.543249586805583,-0.0037378724996743884,0.003763862083308367,0.004059714999907094,0.0002958529165987267,0.007395212083333333,0.007930099583333334,0.000534887500000001,51.543009038624255,51.421769576506975,-0.12123946211728054,0.7305579161935023,0.7315406808958523,0.0009827647023500363,0.9759266864268091,0.9745939453077356,-0.001332741119073555,5.0233417462833385,5.0233417462833385,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-03_s1,2026-03,oldest_stack_1,1440,0,7.486298006944866,7.482422824444445,-0.0038751825004208484,6.5509951538893105,6.543130512777717,-0.007864641111593684,0.0038751825004208484,0.003989458611172392,0.00011427611075154331,0.0075616713888888906,0.007680108611111111,0.00011843722222222054,51.65623502660711,51.44999654542594,-0.20623848118117394,0.7787952713587739,0.736760410887518,-0.04203486047125593,1.0205449561320024,0.9772453285487742,-0.04329962758322814,5.0233417462833385,5.0233417462833385,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-03_s1,2026-03,oldest_stack_2,1440,0,7.482422824444445,7.482422824444445,0.0,6.54343389083332,6.54343389083332,0.0,0.0038751824998284334,0.0038751824998284334,0.0,0.007561263055555557,0.007561263055555557,0.0,51.42176206849488,51.42176206849488,0.0,0.731538777665236,0.731538777665236,0.0,0.9745918245608635,0.9745918245608635,0.0,5.0233417462833385,5.0233417462833385,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-03_s2,2026-03,oldest_stack_0,1800,0,7.48763622444406,7.482422824444445,-0.00521339999961512,6.546654787638529,6.5415079401389145,-0.00514684749961436,0.005678583749975208,0.005669509999892686,-9.073750082522203e-06,0.01089198375,0.011281541249999999,0.00038955749999999845,51.8614446918263,51.7825307255702,-0.0789139662561027,0.6631853857441653,0.7223683465414382,0.05918296079727292,0.6858194391165223,0.7448127644061902,0.05899332528966783,1.0193923225962749,1.0624070655286744,0.043014742932399486,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-03_s2,2026-03,oldest_stack_1,1800,0,7.485530824444991,7.482422824444445,-0.0031080000005463404,6.550227971389436,6.541170978888816,-0.009056992500619643,0.0031080000005463404,0.005948992500072525,0.002840992499526185,0.006068000000000001,0.011162392500000003,0.005094392500000002,51.44158430581727,51.79527908018979,0.3536947743725207,0.5494685083928408,0.7210485915715117,0.1715800831786709,0.5794642071315923,0.7434620281714004,0.1639978210398081,0.8263503426847478,1.062407081297799,0.2360567386130512,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-03_s2,2026-03,oldest_stack_2,1800,0,7.482422824444445,7.482422824444445,0.0,6.541711796388867,6.541711796388867,0.0,0.005474069999745534,0.005474069999745534,0.0,0.010882245000000004,0.010882245000000004,0.0,51.79526556188937,51.79526556188937,0.0,0.7210496372707673,0.7210496372707673,0.0,0.7434640318179158,0.7434640318179158,0.0,1.0624178390909975,1.0624178390909975,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-03_s3,2026-03,oldest_stack_0,1563,0,7.486719618888544,7.482422824444445,-0.004296794444099028,6.54737539749969,6.543078603055591,-0.004296794444099028,0.004296794444099028,0.004465553888790108,0.00016875944469108006,0.008338162777777778,0.008506922222222225,0.0001687594444444475,51.16522595938784,51.0871237041101,-0.0781022552777415,0.7204432978244937,0.7651017032863094,0.044658405461815764,0.9917712556042744,1.0210706831357415,0.02929942753146708,4.486239217717693,4.486239217717693,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-03_s3,2026-03,oldest_stack_1,1563,0,7.486809928611568,7.482422824444445,-0.00438710416712329,6.551507075556012,6.542886609166598,-0.008620466389413828,0.00438710416712329,0.004233362222290871,-0.00015374194483241954,0.00802872638888889,0.008293367777777777,0.0002646413888888876,51.19411771000858,51.08712881143507,-0.1069888985735048,0.6793127438439496,0.7651067945909108,0.08579405074696123,0.9720766916943508,1.0210766424183442,0.048999950723993324,4.486239217717693,4.486239217717693,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-03_s3,2026-03,oldest_stack_2,1563,0,7.482422824444445,7.482422824444445,0.0,6.5432710491666555,6.5432710491666555,0.0,0.0042625741664705785,0.0042625741664705785,0.0,0.008111496388888889,0.008111496388888889,0.0,51.08711549675925,51.08711549675925,0.0,0.7651049550443756,0.7651049550443756,0.0,1.0210725470366455,1.0210725470366455,0.0,4.486239217717693,4.486239217717693,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-04_s1,2026-04,oldest_stack_0,1440,0,7.486237629999676,7.482422824444445,-0.003814805555230727,6.5468585836108035,6.543041619722239,-0.0038169638885641177,0.004076193333316436,0.004194024999906176,0.00011783166658974054,0.00789099888888889,0.008272376666666668,0.0003813777777777784,51.75461255166902,51.72377487385797,-0.030837677811049957,0.5910676029857834,0.5922633595906827,0.001195756604899234,0.8317219478781336,0.8336573637267547,0.0019354158486211137,3.7529626333162653,3.7529627021795022,6.886323689059282e-08,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-04_s1,2026-04,oldest_stack_1,1440,0,7.48618038944487,7.482422824444445,-0.0037575650004253447,6.550877536389315,6.542914903611056,-0.007962632778259149,0.0037575650004253447,0.004205067777833804,0.00044750277740845945,0.007464217777777779,0.008019873333333333,0.0005556555555555542,51.925988109419855,51.751024555364296,-0.17496355405555875,0.645218066904612,0.6045393659867392,-0.040678700917872845,0.8731374164737055,0.8502436136722571,-0.02289380280144837,3.9078387520078124,3.7529649315828593,-0.15487382042495312,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-04_s1,2026-04,oldest_stack_2,1440,0,7.482422824444445,7.482422824444445,0.0,6.543235826944425,6.543235826944425,0.0,0.004003387499830424,0.004003387499830424,0.0,0.007887531944444446,0.007887531944444446,0.0,51.72376643730285,51.72376643730285,0.0,0.5922612764068257,0.5922612764068257,0.0,0.8336558595838119,0.8336558595838119,0.0,3.752958319664536,3.752958319664536,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-04_s2,2026-04,oldest_stack_0,1440,0,7.48623596333301,7.482422824444445,-0.0038131388885647155,6.546753098194131,6.542937800972234,-0.003815297221897218,0.004180012083322637,0.004192191666573031,1.2179583250393478e-05,0.007993150972222222,0.008374362083333335,0.0003812111111111127,52.08848180126638,52.06727966056193,-0.021202140704453143,0.5676591352084163,0.5649814629840734,-0.0026776722243428974,0.8083477796263682,0.8050641421737773,-0.0032836374525908596,3.7760187324838768,3.776018801349629,6.886575221187741e-08,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-04_s2,2026-04,oldest_stack_1,1440,0,7.486240904444869,7.482422824444445,-0.00381808000042394,6.550938051389313,6.5428061411110585,-0.008131910278254217,0.00381808000042394,0.00431383027783061,0.0004957502774066702,0.007617074444444445,0.008126969166666666,0.0005098947222222207,52.23956636746105,52.090132208485755,-0.14943415897529633,0.6503809492620776,0.5690842384052552,-0.08129671085682233,0.864736417104628,0.8084310697291142,-0.05630534737551385,3.930888189945314,3.776021117235402,-0.15486707270991218,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-04_s2,2026-04,oldest_stack_2,1440,0,7.482422824444445,7.482422824444445,0.0,6.543136951944422,6.543136951944422,0.0,0.004001637499830846,0.004001637499830846,0.0,0.007984656944444446,0.007984656944444446,0.0,52.066610756631356,52.066610756631356,0.0,0.564684308733291,0.564684308733291,0.0,0.8044893534371043,0.8044893534371043,0.0,3.7760143322850936,3.7760143322850936,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-04_s3,2026-04,oldest_stack_0,1440,0,7.4861136799996775,7.482422824444445,-0.0036908555552326305,6.546874414860807,6.543183559305574,-0.0036908555552326305,0.003936412083314966,0.0040599411110182615,0.0001235290277032952,0.00762726763888889,0.007996353194444444,0.0003690855555555546,51.80268550271076,51.77658318114561,-0.02610232156514769,0.6112644179561306,0.6095872610730839,-0.0016771568830467043,0.8637840574067102,0.8611663443843218,-0.002617713022388335,5.413083778322563,5.413083778322563,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-04_s3,2026-04,oldest_stack_1,1440,0,7.4861769302782015,7.482422824444445,-0.0037541058337566824,6.550874077222646,6.543061341111055,-0.007812736111591612,0.0037541058337566824,0.004058630277834707,0.0003045244440780248,0.007438053055555557,0.007749485833333335,0.0003114327777777783,51.93573641164683,51.817479861593924,-0.11825655005290514,0.6752569579844446,0.622895132551873,-0.05236182543257162,0.9254178214199581,0.8795057733986089,-0.04591204802134918,5.413083778322563,5.413083778322563,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-04_s3,2026-04,oldest_stack_2,1440,0,7.482422824444445,7.482422824444445,0.0,6.543371007499982,6.543371007499982,0.0,0.0038753983331614172,0.0038753983331614172,0.0,0.007624362222222224,0.007624362222222224,0.0,51.776574949155034,51.776574949155034,0.0,0.6095850710657629,0.6095850710657629,0.0,0.8611644714099265,0.8611644714099265,0.0,5.413083778322563,5.413083778322563,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-05_s1,2026-05,oldest_stack_0,1440,0,7.48606062999968,7.482422824444445,-0.003637805555235296,6.546901853194137,6.543202211388902,-0.0036996418052348545,0.0038559237499874444,0.003936356111019279,8.043236103183471e-05,0.007493729305555554,0.007854116111111111,0.000360386805555557,51.92566128545417,51.88651236483618,-0.0391489206179898,0.5848499490669747,0.5794795052087879,-0.005370443858186857,0.8214613003448231,0.811996439256138,-0.009464861088685161,4.361621461669979,4.361621461669979,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-05_s1,2026-05,oldest_stack_1,1440,0,7.486180255278203,7.482422824444445,-0.003757430833758235,6.550877402222648,6.54314701583328,-0.007730386389368071,0.003757430833758235,0.003972955555609614,0.00021552472185137894,0.007429739166666667,0.007611583333333334,0.00018184416666666703,51.61570072871239,51.913199228174506,0.29749849946211526,0.6701337680197811,0.5852392574538009,-0.08489451056598019,0.9136418036936642,0.8161828360434088,-0.09745896765025541,4.361621461669979,4.361621461669979,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-05_s1,2026-05,oldest_stack_2,1440,0,7.482422824444445,7.482422824444445,0.0,6.543388771388868,6.543388771388868,0.0,0.0037574308331524975,0.0037574308331524975,0.0,0.007488630833333334,0.007488630833333334,0.0,51.886503825261244,51.886503825261244,0.0,0.5794775406983179,0.5794775406983179,0.0,0.8119947057963846,0.8119947057963846,0.0,4.361621461669979,4.361621461669979,0.0,0.0,0.0,0.0,2.0,2.0,0.0
external_2026-05_s2,2026-05,oldest_stack_0,1800,0,7.485911796666273,7.482422824444445,-0.0034889722218283126,6.5464541198606865,6.542903311388859,-0.003550808471827871,0.004154823750031067,0.0042166600000310694,6.183625000000248e-05,0.007643795972222223,0.007989299444444438,0.00034550347222221493,53.37638613886923,53.12803441328367,-0.2483517255855574,2.7003984774622016,2.441003127979483,-0.2593953494827188,3.0002082777980577,2.6931546050536843,-0.30705367274437334,5.2520420337357905,5.449079909302263,0.19703787556647256,5.0,5.0,0.0,2.0,2.0,0.0
external_2026-05_s2,2026-05,oldest_stack_1,1800,0,7.48602031111165,7.482422824444445,-0.003597486667205274,6.550717458056095,6.5427677480555095,-0.00794971000058542,0.0040174999996582805,0.004352223333379701,0.0003347233337214206,0.0076149866666666705,0.00784119555555556,0.0002262088888888899,53.577412631987464,53.128007498418356,-0.4494051335691083,2.9062874960279874,2.4410225882165864,-0.46526490781140106,3.2399936930403523,2.693171340587278,-0.5468223524530744,5.097119689645744,5.44908670582106,0.35196701617531545,5.0,5.0,0.0,2.0,2.0,0.0
external_2026-05_s2,2026-05,oldest_stack_2,1800,0,7.482422824444445,7.482422824444445,0.0,6.5431041047221665,6.5431041047221665,0.0,0.004015866666722712,0.004015866666722712,0.0,0.007617022500000003,0.007617022500000003,0.0,53.12802290311143,53.12802290311143,0.0,2.440991719036268,2.440991719036268,0.0,2.693140747144974,2.693140747144974,0.0,5.449091974813342,5.449091974813342,0.0,5.0,5.0,0.0,2.0,2.0,0.0
external_2026-05_s3,2026-05,oldest_stack_0,1800,0,7.485678091110719,7.482422824444445,-0.0032552666662741814,6.546204743055113,6.542949476388839,-0.0032552666662741814,0.004170495000050289,0.004170495000050289,0.0,0.0074257616666666675,0.007686058333333328,0.0002602966666666604,53.470555679984734,53.45655827385181,-0.013997406132922663,0.6058528553229854,0.6012153970120181,-0.004637458310967291,0.6884785552313041,0.685981881686849,-0.0024966735444550414,5.393632614032153,5.393632614032153,0.0,3.0,3.0,0.0,2.0,2.0,0.0
external_2026-05_s3,2026-05,oldest_stack_1,1800,0,7.486397138611649,7.482422824444445,-0.00397431416720373,6.551094285556093,6.542750881388852,-0.008343404167240998,0.004414541666330152,0.004369090000037157,-4.545166629299491e-05,0.008388855833333337,0.007565056666666671,-0.0008237991666666658,53.488951496978586,53.45656707391424,-0.03238442306434308,0.8689271895970528,0.6012230590201522,-0.2677041305769007,0.918124235720182,0.6859882386915337,-0.2321359970286483,5.238677926456827,5.393626492171297,0.15494856571447002,3.0,3.0,0.0,2.0,2.0,0.0
external_2026-05_s3,2026-05,oldest_stack_2,1800,0,7.482422824444445,7.482422824444445,0.0,6.5431480713888215,6.5431480713888215,0.0,0.00397190000006753,0.00397190000006753,0.0,0.007327665000000003,0.007327665000000003,0.0,53.45654874531549,53.45654874531549,0.0,0.6012072204601407,0.6012072204601407,0.0,0.6859753200222007,0.6859753200222007,0.0,5.393638735138563,5.393638735138563,0.0,3.0,3.0,0.0,2.0,2.0,0.0
