policy,effective_policy,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,boundary_id,boundary_label,health_limit_pct,diagnostic_current_a,voltage_loss_fraction,extrapolated,boundary_order,boundary_over_calibration,scenario_id,local_seed,initial_damage_fraction,initial_damage_absolute_pct,heterogeneity_factors,guard_source,simulation_seed
fixed_pair,fixed_pair,True,True,3721.0,4846.0,1125.0,38.47880869596763,11.047183646572549,4846.0,52.13911830672614,3.44833534059698,3,1,"(np.int64(0), np.int64(2), np.int64(1))",3721.0,,4846.0,18.529606471016994,15.081271130420014,18.528240705289132,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,0,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100000
order_blend_50,order_blend_50,True,True,4493.0,4808.0,315.0,47.7165931653484,4.164596829002697,4808.0,51.98180080651342,3.6041230598633334,57,55,"(np.int64(0), np.int64(2), np.int64(1))",4493.0,,4808.0,18.528742516374265,14.924619456510932,18.52843883362822,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,0,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100000
fixed_pair,fixed_pair,True,True,3596.0,4779.0,1183.0,38.40639851346805,11.04605807754833,4779.0,52.12831569835204,3.4684519065103583,3,1,"(np.int64(0), np.int64(2), np.int64(1))",3596.0,,4779.0,18.528480901992776,15.065691444924452,18.53414335143481,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,1,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100001
order_blend_50,order_blend_50,True,True,4588.0,4988.0,400.0,49.110093923621285,3.2489012860315754,4988.0,53.271030253151615,2.3127647911363134,57,55,"(np.int64(0), np.int64(2), np.int64(1))",4588.0,,4988.0,18.52867964724838,16.215914856112068,18.526435749791165,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,1,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100001
fixed_pair,fixed_pair,True,True,3653.0,4888.0,1235.0,38.072829682985784,11.18045287580491,4888.0,52.13491984599365,3.7237961822365193,3,1,"(np.int64(0), np.int64(2), np.int64(1))",3653.0,,4888.0,18.662875700249355,14.939079518012836,18.532964627731456,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,2,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100002
order_blend_50,order_blend_50,True,True,4188.0,4757.0,569.0,44.81450814804104,5.534761417092994,4757.0,51.48937816035702,4.215177742732015,59,57,"(np.int64(0), np.int64(2), np.int64(1))",4188.0,,4757.0,18.588749131677847,14.373571388945832,18.52705763973334,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,2,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100002
fixed_pair,fixed_pair,True,True,3572.0,4735.0,1163.0,38.0716817952094,11.137285933499946,4735.0,51.655690933636066,4.2020394966858525,3,1,"(np.int64(0), np.int64(2), np.int64(1))",3572.0,,4735.0,18.61970875794439,14.417669261258538,18.61831291443314,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,3,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100003
order_blend_50,order_blend_50,True,True,4547.0,4952.0,405.0,47.94587656692798,4.04293863349961,4952.0,52.87271666246633,2.9734751278231464,59,57,"(np.int64(0), np.int64(2), np.int64(1))",4547.0,,4952.0,18.658216995527166,15.68474186770402,18.52975779923515,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,3,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100003
fixed_pair,fixed_pair,True,True,4035.0,5369.0,1334.0,39.608538899719946,11.209693370594078,5369.0,53.34967394753154,2.5653052456700784,3,1,"(np.int64(0), np.int64(2), np.int64(1))",4035.0,,5369.0,18.692116195038523,16.126810949368444,18.53074680312458,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,4,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100004
order_blend_50,order_blend_50,True,True,4690.0,5210.0,520.0,47.63454103813747,4.001484676965642,5210.0,52.54195490685756,3.1103687056567964,65,63,"(np.int64(0), np.int64(2), np.int64(1))",4690.0,,5210.0,18.52956332947742,15.451011435861673,18.56138014151847,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,4,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100004
fixed_pair,fixed_pair,True,True,3872.0,5150.0,1278.0,39.006190924155945,11.04652854768776,5150.0,52.703715111314,2.8809686833560555,3,1,"(np.int64(0), np.int64(2), np.int64(1))",3872.0,,5150.0,18.528951372132205,15.64798268877615,18.52678105040564,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,5,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100005
order_blend_50,order_blend_50,True,True,4683.0,5166.0,483.0,48.175719767611035,3.860854526605708,5166.0,53.0758217714729,2.7624308948522156,59,57,"(np.int64(0), np.int64(2), np.int64(1))",4683.0,,5166.0,18.617140561196656,15.85470966634444,18.603971543931806,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,5,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100005
fixed_pair,fixed_pair,True,True,3839.0,4974.0,1135.0,38.965403774057506,11.04782371954822,4974.0,52.96390215865494,2.626715560264495,3,1,"(np.int64(0), np.int64(2), np.int64(1))",3839.0,,4974.0,18.530246543992664,15.903530983728169,18.530124630934104,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,6,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100006
order_blend_50,order_blend_50,True,True,4582.0,4954.0,372.0,48.01531008357186,3.851737437757599,4954.0,53.02487840737502,2.5577401917647595,63,61,"(np.int64(0), np.int64(2), np.int64(1))",4582.0,,4954.0,18.526540532946317,15.970298841331973,18.528039033096732,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,6,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100006
fixed_pair,fixed_pair,True,True,3679.0,4914.0,1235.0,39.18890318097978,11.044544808768148,4914.0,53.27604227130067,2.3182315981010717,3,1,"(np.int64(0), np.int64(2), np.int64(1))",3679.0,,4914.0,18.526967633212593,16.2154215199935,18.533653118094573,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,7,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100007
order_blend_50,order_blend_50,True,True,4588.0,4938.0,350.0,49.2917120219141,3.185372274142866,4938.0,53.246108129812704,2.3627291811139273,63,61,"(np.int64(0), np.int64(2), np.int64(1))",4588.0,,4938.0,18.526546712215612,16.178416118241582,18.54114529935551,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,7,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100007
fixed_pair,fixed_pair,True,True,3930.0,5313.0,1383.0,38.733682770125284,11.044633166771266,5313.0,53.0473264705969,2.5442409501281595,3,1,"(np.int64(0), np.int64(2), np.int64(1))",3930.0,,5313.0,18.52705599121571,15.988014764626513,18.532255714754672,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,8,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100008
order_blend_50,order_blend_50,True,True,4758.0,5260.0,502.0,46.618729548421875,4.527015968366953,5260.0,52.601269953587604,3.107586463721425,59,57,"(np.int64(0), np.int64(2), np.int64(1))",4758.0,,5260.0,18.52822273441673,15.482730377724724,18.59031684144615,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,8,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100008
fixed_pair,fixed_pair,True,True,3903.0,5084.0,1181.0,37.977169848581056,11.044148262979547,5084.0,51.68129510137565,3.904615825939265,3,1,"(np.int64(0), np.int64(2), np.int64(1))",3903.0,,5084.0,18.526571087423992,14.625054094006197,18.529669919945462,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,9,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100009
order_blend_50,order_blend_50,True,True,4569.0,5119.0,550.0,46.116001296936595,4.796425439546049,5119.0,52.43871755197221,3.1490920230782375,55,53,"(np.int64(0), np.int64(2), np.int64(1))",4569.0,,5119.0,18.53021186303466,15.38111983995642,18.527385848981133,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,9,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100009
fixed_pair,fixed_pair,True,True,3641.0,4890.0,1249.0,38.99702711060529,11.04493375981572,4890.0,53.1365444030192,2.450593488458832,3,1,"(np.int64(0), np.int64(2), np.int64(1))",3641.0,,4890.0,18.527356584260165,16.079297165150102,18.529890653608934,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,10,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100010
order_blend_50,order_blend_50,True,True,4186.0,4860.0,674.0,45.54034392994592,5.039355527092491,4860.0,52.64315718719059,2.960061939813256,41,39,"(np.int64(0), np.int64(2), np.int64(1))",4186.0,,4860.0,18.52652962696132,15.578282810208007,18.538344750021263,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,10,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100010
fixed_pair,fixed_pair,True,True,3657.0,4940.0,1283.0,38.07618536125664,11.141255489917285,4940.0,51.77144013530442,4.007061590063962,3,1,"(np.int64(0), np.int64(2), np.int64(1))",3657.0,,4940.0,18.62367831436173,14.616616724297767,18.531145096644916,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,11,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100011
order_blend_50,order_blend_50,True,True,4539.0,5071.0,532.0,46.30144128627802,4.694572866539456,5071.0,52.86482165890722,2.7226139886139897,59,57,"(np.int64(0), np.int64(2), np.int64(1))",4539.0,,5071.0,18.527395253550573,15.807406208371326,18.530020196985316,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,11,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100011
fixed_pair,fixed_pair,True,True,3637.0,4934.0,1297.0,38.76898335240449,11.044315053019652,4934.0,53.10974579339282,2.4725927899487914,3,1,"(np.int64(0), np.int64(2), np.int64(1))",3637.0,,4934.0,18.526737877464097,16.055207562989967,18.52780035293876,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,12,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100012
order_blend_50,order_blend_50,True,True,4304.0,4801.0,497.0,46.11413025471289,4.759728546390786,4801.0,52.185662777639465,3.4022235992381127,61,59,"(np.int64(0), np.int64(2), np.int64(1))",4304.0,,4801.0,18.52681603642585,15.128311570987751,18.530535170225864,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,12,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100012
fixed_pair,fixed_pair,True,True,3596.0,5004.0,1408.0,38.46527044487236,11.081812841664107,5004.0,52.67192900321869,2.9946297155993307,3,1,"(np.int64(0), np.int64(2), np.int64(1))",3596.0,,5004.0,18.56423566610855,15.56960595050922,18.538087386600925,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,13,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100013
order_blend_50,order_blend_50,True,True,4782.0,5104.0,322.0,49.99837767563731,2.8969710170412384,5104.0,53.33281627563757,2.2500533905309155,71,69,"(np.int64(0), np.int64(2), np.int64(1))",4782.0,,5104.0,18.526811000210504,16.277975942448073,18.52802933297899,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,13,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100013
fixed_pair,fixed_pair,True,True,3740.0,5039.0,1299.0,38.49042472489678,11.048935483283632,5039.0,53.299845944474285,2.2909684353001225,3,1,"(np.int64(0), np.int64(2), np.int64(1))",3740.0,,5039.0,18.531358307728077,16.240389872427954,18.528097764318254,370a_10pct_voltage_loss,"370 A, 10% loss",18.526280762103205,370.0,0.1,True,3,1.9807788142182405,heterogeneity_gp_re_increased_perm_2,14,"(0.05048519263341742, 0.20194077053366968, 0.40388154106733937)","(np.float64(0.9353028530555556), np.float64(3.7412114122222224), np.float64(7.482422824444445))","(0.9182075754193537, 0.45365688105154717, 1.6281355435290994)",order_blend_50,100014
