step,block,requested_current_a,is_on,load_increment_pct,natural_increment_pct,ramp_increment_pct,shift_increment_pct,start_stop_increment_pct,total_increment_pct,damage_pct,theta_i0_a_per_cm2,theta_ih_a_per_cm2,theta_r_ohm_cm2,actual_cell_voltage_v,actual_stack_power_kw,diagnostic_cell_voltage_270a_v,diagnostic_stack_power_270a_kw
236,3,120.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743388345555518,1.8912535527248103e-07,0.0028426015307520826,0.045853810714632966,0.7644868186337039,15.595531100127559,0.7179957657516824,32.956005648002225
237,3,120.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7433889011110733,1.8912535479357821e-07,0.002842601623384234,0.045853811965232305,0.7644868181814707,15.595531090902004,0.7179957648414412,32.956005606222156
238,3,120.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7433894566666286,1.8912535431467532e-07,0.002842601716016382,0.045853813215831755,0.7644868177292374,15.595531081676445,0.7179957639311996,32.95600556444206
239,3,120.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743390012222184,1.8912535383577234e-07,0.0028426018086485268,0.04585381446643132,0.7644868172770043,15.595531072450887,0.7179957630209581,32.956005522661975
240,4,160.0,True,5.555555555555555e-07,0.0,0.0,5.93e-05,0.0,5.9855555555555554e-05,3.7434498677777395,1.8912530223832892e-07,0.002842611788814892,0.04585394920668481,0.7503791981130545,20.41031418867508,0.7179956649510305,32.956001021252305
241,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743450423333295,1.8912530175941785e-07,0.002842611881446649,0.045853950457296566,0.7503791975396528,20.410314173078554,0.7179956640407797,32.95600097947179
242,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.74345097888885,1.891253012805067e-07,0.0028426119740784022,0.04585395170790843,0.7503791969662509,20.410314157482027,0.7179956631305288,32.95600093769127
243,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434515344444055,1.8912530080159545e-07,0.0028426120667101517,0.0458539529585204,0.7503791963928491,20.410314141885497,0.7179956622202778,32.95600089591075
244,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743452089999961,1.8912530032268416e-07,0.0028426121593418978,0.04585395420913249,0.7503791958194472,20.410314126288966,0.7179956613100266,32.956000854130224
245,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743452645555516,1.8912529984377276e-07,0.0028426122519736407,0.04585395545974469,0.7503791952460453,20.410314110692433,0.7179956603997752,32.95600081234968
246,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434532011110715,1.8912529936486132e-07,0.0028426123446053794,0.045853956710357,0.7503791946726432,20.410314095095895,0.7179956594895239,32.95600077056915
247,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743453756666627,1.891252988859498e-07,0.002842612437237115,0.04585395796096942,0.7503791940992411,20.41031407949936,0.7179956585792726,32.95600072878862
248,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743454312222182,1.8912529840703818e-07,0.002842612529868847,0.04585395921158196,0.7503791935258391,20.410314063902824,0.7179956576690211,32.95600068700807
249,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434548677777375,1.891252979281265e-07,0.0028426126225005754,0.04585396046219461,0.7503791929524368,20.410314048306283,0.7179956567587696,32.956000645227526
250,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743455423333293,1.8912529744921473e-07,0.0028426127151323,0.04585396171280737,0.7503791923790346,20.410314032709742,0.7179956558485179,32.95600060344697
251,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743455978888848,1.891252969703029e-07,0.0028426128077640215,0.04585396296342024,0.7503791918056324,20.4103140171132,0.7179956549382662,32.95600056166642
252,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434565344444035,1.89125296491391e-07,0.0028426129003957393,0.04585396421403322,0.75037919123223,20.410314001516653,0.7179956540280144,32.956000519885855
253,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743457089999959,1.8912529601247903e-07,0.0028426129930274532,0.04585396546464632,0.7503791906588276,20.410313985920112,0.7179956531177624,32.956000478105295
254,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743457645555514,1.8912529553356697e-07,0.0028426130856591637,0.04585396671525952,0.7503791900854251,20.410313970323564,0.7179956522075105,32.95600043632473
255,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434582011110695,1.8912529505465483e-07,0.0028426131782908707,0.04585396796587284,0.7503791895120226,20.410313954727016,0.7179956512972584,32.956000394544155
256,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743458756666625,1.8912529457574264e-07,0.002842613270922574,0.045853969216486275,0.75037918893862,20.410313939130464,0.7179956503870062,32.95600035276359
257,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.74345931222218,1.8912529409683035e-07,0.002842613363554274,0.04585397046709982,0.7503791883652174,20.410313923533916,0.7179956494767539,32.95600031098301
258,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434598677777355,1.89125293617918e-07,0.00284261345618597,0.04585397171771348,0.7503791877918148,20.41031390793736,0.7179956485665016,32.95600026920242
259,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743460423333291,1.8912529313900557e-07,0.002842613548817663,0.045853972968327245,0.7503791872184119,20.410313892340803,0.7179956476562491,32.95600022742183
260,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743460978888846,1.891252926600931e-07,0.002842613641449352,0.04585397421894113,0.7503791866450092,20.41031387674425,0.7179956467459967,32.95600018564125
261,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434615344444016,1.891252921811805e-07,0.0028426137340810376,0.045853975469555115,0.7503791860716064,20.410313861147692,0.717995645835744,32.956000143860656
262,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743462089999957,1.8912529170226786e-07,0.00284261382671272,0.04585397672016922,0.7503791854982035,20.410313845551137,0.7179956449254914,32.956000102080054
263,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434626455555122,1.8912529122335512e-07,0.0028426139193443983,0.04585397797078344,0.7503791849248006,20.410313829954575,0.7179956440152386,32.95600006029945
264,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434632011110676,1.8912529074444232e-07,0.002842614011976073,0.045853979221397764,0.7503791843513975,20.410313814358013,0.7179956431049859,32.95600001851886
265,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743463756666623,1.8912529026552946e-07,0.002842614104607744,0.04585398047201221,0.7503791837779945,20.41031379876145,0.7179956421947329,32.95599997673824
266,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434643122221782,1.891252897866165e-07,0.002842614197239412,0.04585398172262676,0.7503791832045913,20.41031378316488,0.7179956412844798,32.955999934957624
267,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434648677777336,1.8912528930770347e-07,0.002842614289871076,0.045853982973241426,0.7503791826311881,20.41031376756832,0.7179956403742267,32.955999893177
268,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743465423333289,1.8912528882879038e-07,0.002842614382502737,0.045853984223856205,0.7503791820577849,20.41031375197175,0.7179956394639735,32.95599985139638
269,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434659788888442,1.891252883498772e-07,0.002842614475134394,0.045853985474471094,0.7503791814843817,20.41031373637518,0.7179956385537203,32.95599980961577
270,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434665344443996,1.8912528787096396e-07,0.0028426145677660475,0.045853986725086095,0.7503791809109782,20.41031372077861,0.7179956376434667,32.955999767835124
271,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743467089999955,1.8912528739205063e-07,0.0028426146603976977,0.045853987975701206,0.7503791803375748,20.410313705182034,0.7179956367332134,32.95599972605449
272,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434676455555103,1.8912528691313725e-07,0.002842614753029344,0.045853989226316436,0.7503791797641715,20.41031368958546,0.7179956358229599,32.955999684273856
273,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434682011110656,1.8912528643422376e-07,0.002842614845660987,0.04585399047693177,0.7503791791907679,20.410313673988888,0.7179956349127062,32.95599964249322
274,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743468756666621,1.8912528595531022e-07,0.002842614938292626,0.04585399172754722,0.7503791786173644,20.410313658392308,0.7179956340024525,32.955999600712566
275,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434693122221763,1.891252854763966e-07,0.0028426150309242616,0.04585399297816278,0.7503791780439607,20.410313642795728,0.7179956330921987,32.95599955893192
276,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434698677777316,1.891252849974829e-07,0.0028426151235558935,0.04585399422877846,0.750379177470557,20.41031362719915,0.7179956321819448,32.95599951715127
277,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743470423333287,1.8912528451856915e-07,0.0028426152161875225,0.04585399547939424,0.7503791768971533,20.41031361160257,0.717995631271691,32.95599947537061
278,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434709788888423,1.891252840396553e-07,0.0028426153088191475,0.04585399673001014,0.7503791763237495,20.410313596005988,0.7179956303614369,32.95599943358995
279,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434715344443976,1.8912528356074138e-07,0.002842615401450769,0.04585399798062615,0.7503791757503457,20.4103135804094,0.7179956294511827,32.955999391809286
280,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743472089999953,1.891252830818274e-07,0.0028426154940823867,0.04585399923124227,0.7503791751769417,20.410313564812814,0.7179956285409285,32.95599935002862
281,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434726455555083,1.8912528260291333e-07,0.002842615586714001,0.0458540004818585,0.7503791746035379,20.41031354921623,0.7179956276306741,32.95599930824794
282,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434732011110636,1.8912528212399918e-07,0.0028426156793456116,0.04585400173247485,0.7503791740301338,20.41031353361964,0.7179956267204198,32.955999266467266
283,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743473756666619,1.8912528164508497e-07,0.002842615771977219,0.04585400298309131,0.7503791734567297,20.410313518023045,0.7179956258101653,32.955999224686586
284,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434743122221743,1.8912528116617067e-07,0.0028426158646088226,0.04585400423370788,0.7503791728833256,20.410313502426455,0.7179956248999106,32.9559991829059
285,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434748677777296,1.891252806872563e-07,0.002842615957240423,0.04585400548432456,0.7503791723099213,20.41031348682986,0.717995623989656,32.955999141125204
286,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743475423333285,1.8912528020834187e-07,0.002842616049872019,0.04585400673494136,0.7503791717365172,20.41031347123327,0.7179956230794012,32.95599909934452
287,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434759788888403,1.8912527972942735e-07,0.0028426161425036123,0.04585400798555826,0.7503791711631129,20.410313455636672,0.7179956221691464,32.95599905756382
288,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434765344443957,1.8912527925051277e-07,0.0028426162351352013,0.04585400923617528,0.7503791705897087,20.410313440040078,0.7179956212588916,32.95599901578313
289,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743477089999951,1.891252787715981e-07,0.0028426163277667873,0.04585401048679241,0.7503791700163042,20.410313424443473,0.7179956203486365,32.95599897400242
290,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434776455555063,1.8912527829268336e-07,0.0028426164203983694,0.045854011737409654,0.7503791694428996,20.410313408846868,0.7179956194383814,32.95599893222171
291,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434782011110617,1.8912527781376855e-07,0.0028426165130299485,0.045854012988027014,0.7503791688694953,20.41031339325027,0.7179956185281262,32.95599889044099
292,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743478756666617,1.8912527733485366e-07,0.002842616605661523,0.04585401423864448,0.7503791682960905,20.41031337765366,0.7179956176178709,32.95599884866027
293,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434793122221723,1.891252768559387e-07,0.002842616698293095,0.04585401548926206,0.7503791677226861,20.410313362057064,0.7179956167076158,32.95599880687956
294,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434798677777277,1.8912527637702365e-07,0.0028426167909246626,0.04585401673987975,0.7503791671492814,20.41031334646046,0.7179956157973603,32.95599876509883
295,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743480423333283,1.8912527589810854e-07,0.0028426168835562274,0.045854017990497556,0.7503791665758768,20.41031333086385,0.7179956148871047,32.95599872331811
296,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434809788888384,1.8912527541919336e-07,0.0028426169761877882,0.04585401924111547,0.7503791660024718,20.410313315267235,0.7179956139768491,32.95599868153737
297,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434815344443937,1.891252749402781e-07,0.0028426170688193456,0.045854020491733496,0.750379165429067,20.410313299670623,0.7179956130665933,32.95599863975663
298,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743482089999949,1.8912527446136276e-07,0.002842617161450899,0.04585402174235163,0.7503791648556623,20.41031328407401,0.7179956121563378,32.9559985979759
299,4,160.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7434826455555044,1.8912527398244734e-07,0.002842617254082449,0.04585402299296989,0.7503791642822571,20.410313268477395,0.7179956112460818,32.955998556195155
300,5,195.0,True,5.555555555555555e-07,0.0,0.0,5.93e-05,0.0,5.9855555555555554e-05,3.74354250111106,1.8912522238366421e-07,0.0028426272341847917,0.04585415773523696,0.7394026902869099,24.511199183011062,0.7179955131746135,32.955994054714765
301,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435430566666152,1.891252219047407e-07,0.0028426273268159544,0.04585415898586741,0.7394026896067066,24.511199160462322,0.7179955122643483,32.95599401293359
302,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435436122221706,1.891252214258171e-07,0.0028426274194471137,0.04585416023649796,0.7394026889265033,24.511199137913582,0.717995511354083,32.95599397115241
303,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743544167777726,1.8912522094689345e-07,0.002842627512078269,0.04585416148712862,0.7394026882462998,24.511199115364843,0.7179955104438177,32.95599392937123
304,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435447233332813,1.891252204679697e-07,0.002842627604709421,0.0458541627377594,0.7394026875660964,24.511199092816096,0.7179955095335523,32.95599388759005
305,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435452788888366,1.8912521998904588e-07,0.0028426276973405693,0.04585416398839028,0.739402686885893,24.511199070267352,0.7179955086232868,32.95599384580886
306,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743545834444392,1.89125219510122e-07,0.0028426277899717143,0.045854165239021284,0.7394026862056893,24.511199047718602,0.717995507713021,32.95599380402767
307,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435463899999473,1.8912521903119802e-07,0.0028426278826028553,0.0458541664896524,0.7394026855254858,24.511199025169855,0.7179955068027555,32.95599376224648
308,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435469455555026,1.8912521855227397e-07,0.0028426279752339933,0.04585416774028362,0.7394026848452822,24.5111990026211,0.7179955058924896,32.95599372046527
309,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743547501111058,1.8912521807334987e-07,0.0028426280678651274,0.04585416899091496,0.7394026841650784,24.51119898007235,0.7179955049822238,32.95599367868407
310,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435480566666133,1.8912521759442566e-07,0.002842628160496258,0.04585417024154641,0.7394026834848745,24.511198957523586,0.7179955040719579,32.95599363690287
311,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435486122221686,1.891252171155014e-07,0.0028426282531273848,0.04585417149217797,0.7394026828046706,24.511198934974832,0.7179955031616917,32.955993595121654
312,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743549167777724,1.8912521663657706e-07,0.0028426283457585085,0.045854172742809646,0.7394026821244666,24.511198912426064,0.7179955022514256,32.955993553340434
313,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435497233332793,1.8912521615765264e-07,0.0028426284383896282,0.045854173993441424,0.7394026814442626,24.511198889877306,0.7179955013411594,32.955993511559214
314,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435502788888346,1.8912521567872817e-07,0.0028426285310207446,0.04585417524407332,0.7394026807640585,24.511198867328538,0.7179955004308932,32.955993469777994
315,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.74355083444439,1.891252151998036e-07,0.0028426286236518574,0.045854176494705336,0.7394026800838542,24.51119884477977,0.7179954995206267,32.955993427996766
316,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435513899999453,1.8912521472087896e-07,0.0028426287162829664,0.045854177745337454,0.7394026794036501,24.511198822231,0.7179954986103602,32.95599338621553
317,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435519455555006,1.8912521424195425e-07,0.002842628808914072,0.04585417899596969,0.7394026787234458,24.511198799682226,0.7179954977000939,32.955993344434305
318,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743552501111056,1.8912521376302946e-07,0.0028426289015451743,0.04585418024660203,0.7394026780432414,24.511198777133455,0.7179954967898272,32.95599330265307
319,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435530566666113,1.891252132841046e-07,0.0028426289941762724,0.04585418149723449,0.7394026773630371,24.511198754584683,0.7179954958795604,32.95599326087182
320,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435536122221666,1.8912521280517967e-07,0.0028426290868073674,0.04585418274786706,0.7394026766828325,24.511198732035897,0.7179954949692936,32.95599321909057
321,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743554167777722,1.8912521232625464e-07,0.002842629179438459,0.04585418399849974,0.739402676002628,24.511198709487118,0.7179954940590267,32.955993177309324
322,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435547233332773,1.8912521184732956e-07,0.0028426292720695467,0.04585418524913253,0.7394026753224235,24.51119868693834,0.7179954931487597,32.95599313552806
323,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435552788888327,1.891252113684044e-07,0.002842629364700631,0.04585418649976544,0.7394026746422188,24.51119866438955,0.7179954922384927,32.95599309374682
324,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743555834444388,1.8912521088947919e-07,0.0028426294573317117,0.045854187750398456,0.739402673962014,24.51119864184076,0.7179954913282255,32.95599305196555
325,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435563899999433,1.8912521041055387e-07,0.002842629549962789,0.04585418900103159,0.7394026732818092,24.511198619291974,0.7179954904179582,32.95599301018429
326,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435569455554987,1.8912520993162847e-07,0.002842629642593862,0.04585419025166483,0.7394026726016043,24.51119859674318,0.7179954895076908,32.95599296840301
327,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743557501111054,1.8912520945270302e-07,0.0028426297352249323,0.045854191502298185,0.7394026719213994,24.511198574194392,0.7179954885974235,32.95599292662174
328,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435580566666093,1.8912520897377749e-07,0.0028426298278559988,0.04585419275293165,0.7394026712411944,24.51119855164559,0.717995487687156,32.95599288484046
329,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435586122221647,1.8912520849485188e-07,0.0028426299204870617,0.04585419400356523,0.7394026705609893,24.51119852909679,0.7179954867768884,32.95599284305918
330,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.74355916777772,1.891252080159262e-07,0.002842630013118121,0.04585419525419892,0.7394026698807842,24.51119850654799,0.7179954858666207,32.955992801277894
331,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435597233332754,1.8912520753700044e-07,0.0028426301057491764,0.045854196504832724,0.739402669200579,24.511198483999188,0.717995484956353,32.95599275949661
332,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435602788888307,1.8912520705807462e-07,0.0028426301983802285,0.04585419775546664,0.7394026685203736,24.511198461450384,0.717995484046085,32.9559927177153
333,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743560834444386,1.8912520657914872e-07,0.002842630291011277,0.04585419900610067,0.7394026678401684,24.51119843890158,0.7179954831358172,32.955992675934006
334,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435613899999414,1.8912520610022274e-07,0.0028426303836423224,0.045854200256734805,0.7394026671599631,24.511198416352777,0.7179954822255493,32.95599263415271
335,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435619455554967,1.8912520562129668e-07,0.0028426304762733637,0.045854201507369054,0.7394026664797575,24.511198393803962,0.7179954813152812,32.95599259237141
336,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743562501111052,1.8912520514237054e-07,0.0028426305689044015,0.045854202758003414,0.739402665799552,24.511198371255148,0.7179954804050128,32.95599255059009
337,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435630566666074,1.8912520466344435e-07,0.0028426306615354363,0.04585420400863789,0.7394026651193465,24.511198348706337,0.7179954794947446,32.95599250880878
338,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435636122221627,1.8912520418451805e-07,0.0028426307541664668,0.04585420525927248,0.7394026644391408,24.511198326157515,0.7179954785844763,32.955992467027464
339,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743564167777718,1.891252037055917e-07,0.0028426308467974937,0.04585420650990718,0.739402663758935,24.511198303608698,0.7179954776742079,32.955992425246144
340,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435647233332734,1.8912520322666527e-07,0.0028426309394285177,0.04585420776054199,0.7394026630787294,24.51119828105988,0.7179954767639393,32.95599238346482
341,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435652788888287,1.8912520274773878e-07,0.002842631032059538,0.045854209011176914,0.7394026623985235,24.511198258511055,0.7179954758536707,32.95599234168348
342,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743565834444384,1.891252022688122e-07,0.0028426311246905543,0.04585421026181195,0.7394026617183175,24.511198235962222,0.717995474943402,32.95599229990215
343,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435663899999394,1.8912520178988555e-07,0.0028426312173215674,0.0458542115124471,0.7394026610381115,24.511198213413394,0.7179954740331332,32.955992258120816
344,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435669455554947,1.8912520131095883e-07,0.0028426313099525766,0.04585421276308235,0.7394026603579055,24.511198190864565,0.7179954731228645,32.95599221633948
345,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.74356750111105,1.8912520083203203e-07,0.0028426314025835828,0.045854214013717726,0.7394026596776995,24.511198168315737,0.7179954722125954,32.95599217455813
346,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435680566666054,1.8912520035310514e-07,0.0028426314952145846,0.04585421526435321,0.7394026589974932,24.511198145766897,0.7179954713023263,32.95599213277678
347,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435686122221608,1.8912519987417818e-07,0.002842631587845584,0.045854216514988805,0.739402658317287,24.511198123218065,0.7179954703920572,32.95599209099542
348,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.743569167777716,1.8912519939525117e-07,0.0028426316804765787,0.04585421776562451,0.7394026576370808,24.511198100669226,0.7179954694817879,32.95599204921407
349,5,195.0,True,5.555555555555555e-07,0.0,0.0,0.0,0.0,5.555555555555555e-07,3.7435697233332714,1.8912519891632408e-07,0.00284263177310757,0.045854219016260335,0.7394026569568743,24.511198078120387,0.7179954685715186,32.955992007432705
